"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,77.06,29.98,67.20,650.00,211.66,3.14,3.29,110.48,19.21,3.65,34.70,74.77,7.22,3.88,164.07,112.47,108.22,18.00,120.00,13.00,6.88,87.77,0.00,6.39,9.98,77.14,5.47,19.79,228.68,0.00,0.00,67.16,67.94,61.22,0.00,197.33,184.41,5.67,74.99,76.38,60.54,43.77,55.32,30.70,30.59,30.58,87.20,87.36,110.37,110.32,101.65,20.46,15.00,18.49,18.31,5.06
2.00,77.06,29.98,67.20,650.00,211.66,3.14,3.29,108.03,19.21,3.65,34.70,74.77,7.22,3.88,164.07,112.47,105.24,0.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,72.10,5.47,19.79,228.68,0.00,0.00,67.16,67.94,67.39,0.00,197.33,184.41,5.67,74.99,76.38,60.56,43.76,55.32,29.13,29.01,29.01,31.59,31.63,110.37,110.32,101.65,20.46,15.00,18.49,18.31,5.06
3.00,77.06,29.98,67.20,650.00,211.66,3.14,3.29,70.81,19.21,3.65,34.70,74.77,7.22,3.88,164.07,104.23,60.00,0.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,72.10,5.47,19.79,228.68,0.00,0.00,67.16,67.94,61.22,0.00,197.33,184.41,3.92,74.99,67.06,61.25,43.07,55.32,20.11,20.07,20.07,27.71,46.48,110.37,110.32,101.65,20.46,15.00,18.49,18.31,5.06
4.00,73.66,29.98,67.20,650.00,211.66,3.14,3.29,65.53,19.21,3.65,34.70,70.39,7.22,3.88,164.07,101.22,53.58,0.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,62.38,5.47,17.54,228.68,0.00,0.00,67.16,67.94,67.39,0.00,197.33,184.41,2.88,74.11,64.49,47.32,48.38,55.32,14.74,14.73,14.73,38.90,24.31,93.55,86.02,101.65,20.46,15.00,18.49,18.31,5.06
5.00,75.55,29.98,67.20,650.00,211.66,3.14,3.29,67.02,19.21,3.65,34.70,73.28,7.22,3.88,164.07,100.30,55.39,0.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,65.23,5.47,18.20,228.68,0.00,0.00,67.16,67.94,67.39,0.00,197.33,184.41,2.77,0.00,76.38,50.27,50.21,55.32,21.35,21.29,0.00,31.57,31.61,103.57,103.53,101.65,20.46,15.00,18.49,18.31,5.06
6.00,78.57,0.00,67.20,650.00,211.66,3.14,3.29,69.79,19.21,3.65,34.70,80.64,7.22,3.88,164.07,102.14,58.76,0.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,72.10,5.47,19.79,228.68,0.00,0.00,67.16,67.94,67.39,0.00,197.33,184.41,2.82,0.00,76.38,56.51,56.43,55.32,21.72,21.66,0.00,38.47,35.11,110.37,110.32,101.65,20.46,15.00,18.49,18.31,5.06
7.00,78.57,0.00,67.20,650.00,211.66,3.14,3.29,65.66,19.21,3.65,34.70,73.44,7.22,3.88,164.07,98.89,53.74,0.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,65.24,5.47,18.20,228.68,0.00,0.00,67.16,67.94,35.72,0.00,197.33,184.41,2.33,0.00,76.38,63.42,44.71,55.32,17.95,17.93,0.00,26.78,20.60,76.50,50.45,101.65,20.46,15.00,18.49,18.31,5.06
8.00,77.69,0.00,67.20,650.00,211.66,3.14,3.29,64.20,19.21,3.65,34.70,73.42,7.22,3.88,164.07,98.71,51.96,0.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,60.20,5.47,17.04,228.68,0.00,0.00,67.16,67.94,61.22,0.00,197.33,184.41,1.96,0.00,76.38,59.13,45.18,55.32,15.07,15.06,0.00,25.47,25.48,86.10,65.56,101.65,20.46,15.00,18.49,18.31,5.06
9.00,77.25,0.00,67.20,650.00,211.66,3.14,3.29,62.65,19.21,3.65,34.70,73.92,7.22,3.88,164.07,99.18,50.08,0.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,57.87,5.47,16.50,228.68,0.00,0.00,67.16,67.94,67.39,0.00,197.33,184.41,1.86,0.00,76.38,57.18,44.55,55.32,14.33,14.32,0.00,23.99,23.99,84.25,63.66,101.65,20.46,15.00,18.49,18.31,5.06
10.00,78.14,0.00,67.20,650.00,211.66,3.14,3.29,63.65,19.21,3.65,34.70,76.52,7.22,3.88,164.07,99.50,51.29,0.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,61.64,5.47,17.37,228.68,0.00,0.00,67.16,67.94,41.90,0.00,197.33,184.41,1.99,0.00,76.38,62.37,44.53,55.32,0.00,30.59,0.00,20.60,20.60,58.18,58.17,101.65,20.46,15.00,18.49,18.31,5.06
11.00,77.06,0.00,67.20,650.00,211.66,3.14,3.29,62.25,19.21,3.65,34.70,76.55,7.22,3.88,164.07,99.14,49.59,0.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,59.87,5.47,16.96,228.68,0.00,0.00,67.16,67.94,67.39,0.00,197.33,184.41,1.99,0.00,76.38,59.99,44.32,55.32,0.00,30.59,0.00,26.55,26.57,85.43,85.40,101.65,20.46,15.00,18.49,18.31,5.06
12.00,77.06,0.00,67.20,650.00,211.66,3.14,3.29,60.55,19.21,3.65,34.70,74.77,7.22,3.88,164.07,95.51,47.52,0.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,54.49,5.47,15.72,228.68,0.00,0.00,67.16,67.94,67.39,0.00,197.33,184.41,0.00,0.00,76.38,59.05,45.26,55.32,0.00,0.00,0.00,25.20,25.21,90.53,75.49,101.65,20.46,15.00,18.49,18.31,5.06
13.00,77.06,0.00,67.20,650.00,211.66,3.14,3.29,53.57,19.21,3.65,34.70,74.77,7.22,3.88,164.07,85.89,39.05,0.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,37.98,5.47,11.89,228.68,0.00,0.00,60.25,61.22,67.39,0.00,158.30,139.90,0.00,0.00,76.38,57.93,46.39,55.32,0.00,0.00,0.00,0.00,22.51,55.80,55.79,101.65,20.46,15.00,18.49,18.31,5.06
14.00,75.07,0.00,67.20,650.00,211.66,3.14,3.29,47.26,19.21,3.65,34.70,74.77,7.22,3.88,164.07,84.57,31.37,0.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,36.62,5.47,11.58,228.68,0.00,0.00,67.16,67.94,58.90,0.00,76.05,69.58,0.00,0.00,0.00,57.57,46.52,55.32,0.00,0.00,0.00,0.00,20.60,110.37,0.00,101.65,20.46,15.00,18.49,18.31,5.06
