"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,78.57,29.95,67.13,643.66,209.39,9.09,6.63,110.37,19.19,3.75,33.96,14.92,80.00,0.00,5.13,2.82,163.91,93.23,88.38,44.06,25.81,179.92,16.16,0.00,6.88,87.23,0.00,6.39,9.98,0.00,0.00,8.97,146.92,146.93,26.59,29.49,26.59,26.59,184.17,135.85,184.23,5.67,74.91,56.31,53.30,61.75,71.35,30.67,30.56,30.55,87.12,84.00,110.26,110.22,0.00
2.00,78.57,29.95,67.13,643.66,209.39,9.09,6.63,110.37,19.19,3.75,33.96,13.98,80.00,0.00,5.13,2.82,163.91,99.36,88.38,44.06,24.23,179.92,16.16,0.00,6.88,87.23,0.00,6.39,9.98,0.00,0.00,18.40,155.57,155.78,57.98,32.16,32.38,32.38,184.17,137.44,184.23,5.67,74.91,56.31,53.31,61.74,71.35,30.67,30.56,30.55,87.12,84.00,110.26,110.22,0.00
3.00,78.57,29.95,67.13,643.66,209.39,9.09,6.63,110.37,19.19,3.75,33.96,14.92,80.00,0.00,5.13,2.82,163.91,102.18,88.38,44.06,23.77,210.00,16.16,0.00,6.88,87.23,0.00,6.39,9.98,0.00,0.00,19.15,156.48,156.72,47.24,58.19,27.90,27.90,184.17,137.89,184.23,5.67,74.91,56.31,53.04,62.01,71.35,30.67,30.56,30.55,87.12,84.00,110.26,110.22,0.00
4.00,78.57,29.95,67.13,643.66,209.39,9.09,6.63,110.37,19.19,3.75,33.96,14.92,80.00,0.00,5.13,2.82,163.91,102.41,88.38,44.06,34.48,210.00,16.16,0.00,6.88,87.23,0.00,6.39,9.98,0.00,0.00,19.54,157.38,157.10,27.25,49.82,27.25,61.04,184.17,127.18,184.23,5.67,74.91,56.31,53.04,62.01,71.35,30.67,30.56,30.55,87.12,84.00,110.26,110.22,0.00
5.00,78.57,29.95,67.13,643.66,209.39,9.09,6.63,110.37,19.19,3.75,33.96,13.19,80.00,0.00,5.13,2.82,163.91,102.11,88.38,44.06,18.00,210.00,16.16,0.00,6.88,87.23,0.00,6.39,9.98,0.00,0.00,17.91,159.87,159.45,22.02,57.31,57.90,22.02,184.17,197.14,184.23,5.67,74.91,56.31,53.04,62.01,71.35,30.67,30.56,30.55,87.12,49.49,110.26,110.22,0.00
6.00,78.57,29.95,67.13,643.66,209.39,9.09,6.63,110.37,19.19,3.75,33.96,12.71,80.00,0.00,5.13,2.82,163.91,101.67,88.38,44.06,28.65,210.00,16.16,0.00,6.88,87.23,0.00,6.39,9.98,0.00,0.00,19.77,220.39,0.00,56.07,65.64,22.06,22.06,184.17,133.98,184.23,5.67,74.91,76.30,53.04,62.01,71.35,30.67,30.56,30.55,87.12,84.00,110.26,110.22,0.00
7.00,78.57,29.95,67.13,643.66,209.39,9.09,6.63,110.37,19.19,3.75,33.96,10.22,79.95,0.00,5.13,2.82,163.91,97.11,88.38,44.06,34.48,210.00,16.16,0.00,6.88,87.23,0.00,6.39,9.98,0.00,0.00,10.34,220.39,0.00,24.83,24.80,41.13,24.83,184.17,128.16,184.23,5.67,74.91,76.30,53.04,62.01,71.35,30.67,30.56,30.55,87.12,84.00,110.26,110.22,0.00
8.00,78.57,29.95,67.13,643.66,209.39,9.09,6.63,110.37,19.19,3.75,33.96,14.92,80.00,0.00,5.13,2.82,163.91,98.41,88.38,44.06,34.48,210.00,16.16,0.00,6.88,87.23,0.00,6.39,9.98,0.00,0.00,0.00,220.39,0.00,0.00,22.81,22.82,0.00,184.17,144.66,184.23,5.67,74.91,56.31,53.28,62.26,71.35,30.67,30.56,30.55,87.12,84.00,110.26,110.22,0.00
9.00,78.57,29.95,67.13,643.66,209.39,9.09,6.63,110.37,19.19,3.75,33.96,10.22,15.46,0.00,5.13,2.82,163.91,77.26,88.38,44.06,28.65,210.00,16.16,0.00,6.88,87.23,0.00,6.39,9.98,0.00,0.00,0.00,204.19,0.00,0.00,20.62,20.62,0.00,184.17,197.14,184.23,5.67,74.91,56.31,53.04,62.01,71.35,30.67,30.56,30.55,87.12,84.00,110.26,63.59,0.00
10.00,78.57,29.95,67.13,643.66,209.39,9.09,6.63,110.37,19.19,3.75,33.96,10.22,62.49,0.00,5.13,2.82,163.91,90.51,88.38,44.06,18.00,210.00,16.16,0.00,6.88,87.23,0.00,6.39,9.98,0.00,0.00,0.00,220.39,0.00,0.00,22.81,22.82,0.00,184.17,197.14,184.23,5.67,74.91,56.31,53.04,62.01,71.35,30.67,30.56,30.55,87.12,49.49,110.26,110.22,0.00
