"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.81,66.81,655.76,212.30,5.13,5.38,87.14,19.10,1.64,17.65,49.80,7.22,3.88,113.07,52.34,90.00,18.00,77.31,0.00,6.88,61.49,26.00,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.04,44.04,183.28,0.00,0.00,0.00,0.00,0.00,66.24,52.17,26.08,0.00,0.00,0.00,0.00,20.73,0.00,59.93,58.39,20.06,2.07,20.00,0.00,4.06
2.00,78.57,29.81,66.81,655.76,212.30,5.13,5.38,87.14,19.10,1.64,17.65,49.80,7.22,3.88,113.07,51.61,90.00,18.00,77.31,0.00,6.88,61.49,26.00,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.36,20.73,183.28,0.00,0.00,0.00,0.00,0.00,66.24,52.17,26.08,0.00,0.00,0.00,0.00,20.73,0.00,59.93,57.94,20.06,2.07,20.00,0.00,4.06
3.00,78.57,29.81,66.81,655.76,212.30,5.13,5.38,86.11,19.10,1.64,17.65,49.80,7.22,3.88,113.07,51.55,88.74,18.00,77.31,0.00,6.88,61.49,26.00,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.04,44.04,183.28,0.00,0.00,0.00,0.00,0.00,66.24,52.17,26.08,0.00,0.00,0.00,0.00,20.73,0.00,59.93,58.46,20.34,0.00,20.00,0.00,4.06
4.00,78.57,29.81,66.81,655.76,212.30,5.13,5.38,85.51,19.10,1.64,17.65,49.80,7.22,3.88,113.07,51.21,88.02,18.00,77.31,0.00,6.88,61.49,26.00,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.04,44.04,183.28,0.00,0.00,0.00,0.00,0.00,65.89,51.83,26.08,0.00,0.00,0.00,0.00,20.73,0.00,59.93,58.57,20.06,2.07,20.00,0.00,4.06
5.00,78.57,29.81,66.81,655.76,212.30,5.13,5.38,84.75,19.10,1.64,17.65,49.80,7.22,3.88,113.07,50.73,87.08,18.00,77.31,0.00,6.88,61.49,26.00,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.61,43.61,183.28,0.00,0.00,0.00,0.00,0.00,64.88,50.87,26.08,0.00,0.00,0.00,0.00,20.73,0.00,60.79,57.68,20.34,0.00,20.00,0.00,4.06
6.00,78.57,29.81,66.81,655.76,212.30,5.13,5.38,84.91,19.10,1.64,17.65,49.80,7.22,3.88,113.07,48.43,87.28,18.00,77.31,0.00,6.88,61.49,26.00,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.61,43.61,183.28,0.00,0.00,0.00,0.00,0.00,64.38,50.42,26.08,0.00,0.00,0.00,0.00,20.73,0.00,60.79,48.91,20.34,0.00,20.00,0.00,4.06
7.00,78.57,29.81,66.81,655.76,212.30,5.13,5.38,85.07,19.10,1.64,17.65,59.60,7.22,3.88,113.07,54.77,87.48,18.00,77.31,0.00,6.88,61.49,26.00,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.04,44.04,183.28,0.00,0.00,0.00,0.00,0.00,65.18,51.14,26.08,0.00,0.00,0.00,0.00,20.73,0.00,61.28,77.00,20.34,0.00,20.00,0.00,4.06
8.00,78.57,29.81,66.81,655.76,212.30,5.13,5.38,83.59,19.10,1.64,17.65,61.40,7.22,3.88,113.07,54.95,85.67,18.00,77.31,0.00,6.88,61.49,26.00,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.73,67.00,183.28,0.00,0.00,0.00,0.00,0.00,64.71,50.71,26.08,0.00,0.00,0.00,0.00,20.73,0.00,61.64,78.02,20.34,0.00,10.01,9.99,4.06
9.00,78.57,29.81,66.81,655.76,212.30,5.13,5.38,84.56,19.10,1.64,17.65,60.94,7.22,3.88,113.07,55.03,86.85,18.00,77.31,0.00,6.88,61.49,26.00,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.04,44.04,183.28,0.00,0.00,0.00,0.00,0.00,65.15,51.11,26.08,0.00,0.00,0.00,0.00,20.73,0.00,61.28,78.37,20.34,0.00,0.00,20.00,4.06
10.00,78.57,29.81,66.81,655.76,212.30,5.13,5.38,87.14,19.10,1.64,17.65,126.93,7.22,3.88,113.07,60.36,90.00,0.00,77.31,0.00,6.88,61.49,26.00,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.73,0.00,66.84,0.00,0.00,0.00,0.00,0.00,66.24,66.15,26.08,0.00,0.00,0.00,0.00,20.73,0.00,20.73,100.09,20.06,2.07,20.00,0.00,4.06
