"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.19,0.00,14.00,4.20,7.20,11.70,18.31,1.76,0.40,3.40,19.00,0.00,0.00,17.01,0.00,8.40,5.50,42.20,6.10,10.00,5.20,4.80,18.70,18.70,18.89,18.89,1.40,0.00,16.19,39.20,3.24,28.12,18.89,17.66,0.00,17.38,0.00,0.33,18.89,18.89,18.89,2.40,23.00,12.47,19.64,8.20,10.70,6.76,17.00,1.20,10.51,12.97,18.40,0.00,0.00,0.00,1.00,35.00,60.00,7.39,3.80,0.00,30.04,10.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
2.00,0.00,22.97,0.00,14.00,4.20,6.70,11.70,18.31,1.76,0.40,3.40,19.00,0.00,0.00,17.01,0.00,8.40,5.80,40.20,5.20,10.00,5.20,4.80,18.70,18.70,18.89,18.89,1.40,0.00,15.62,37.20,3.24,28.12,18.89,17.66,0.00,17.38,0.00,0.33,18.89,18.89,18.89,2.40,19.40,12.47,19.64,8.20,10.70,6.76,17.00,1.20,9.30,13.55,18.40,0.00,0.00,0.00,1.00,36.40,60.10,7.39,3.80,0.00,31.42,7.20,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
3.00,0.00,22.91,0.00,14.00,4.20,6.70,11.70,18.31,1.76,0.40,3.40,19.00,0.00,0.00,17.01,0.00,8.40,6.10,38.30,5.10,10.00,5.20,4.80,18.70,18.70,18.89,18.89,1.40,0.00,15.16,35.40,3.24,28.12,18.89,17.66,0.00,17.38,0.00,0.33,18.89,18.89,18.89,2.40,15.80,12.47,19.64,8.20,10.70,6.76,17.00,1.20,9.09,13.13,18.40,0.00,0.00,0.00,1.00,10.10,32.30,3.67,1.64,0.00,33.19,4.40,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
4.00,0.00,23.19,0.00,14.00,4.20,6.70,11.70,18.31,1.76,0.40,3.40,19.00,0.00,0.00,17.01,0.00,8.40,6.30,36.40,4.90,10.00,5.20,4.80,18.70,18.70,18.89,18.89,1.40,0.00,14.82,33.90,3.24,28.12,18.89,17.66,0.00,17.38,0.00,0.33,18.89,18.89,18.89,2.40,13.30,12.47,19.64,8.20,10.70,6.76,17.00,1.20,8.88,11.71,18.40,0.00,0.00,0.00,1.00,11.50,32.40,3.67,1.64,0.00,34.97,2.60,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
5.00,0.00,23.04,0.00,14.00,4.20,6.70,11.70,18.31,1.76,0.40,3.40,19.00,0.00,0.00,17.01,0.00,8.40,6.60,34.40,4.90,10.00,5.20,4.80,18.70,18.70,18.89,18.89,1.40,0.00,14.43,32.40,3.24,28.12,18.89,17.66,0.00,17.38,0.00,0.33,18.89,18.89,18.89,2.40,11.70,12.47,19.64,8.20,10.70,6.76,17.00,1.20,8.67,11.30,18.40,0.00,0.00,0.00,1.00,1.00,19.40,2.29,1.15,0.00,36.99,1.80,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
6.00,0.00,23.03,0.00,14.00,4.20,6.70,11.70,18.31,1.76,0.40,3.40,19.00,0.00,0.00,17.01,0.00,8.40,2.90,32.50,4.90,10.00,5.20,4.80,18.70,18.70,18.89,18.89,1.40,0.00,14.01,31.00,3.24,28.12,18.89,17.66,0.00,17.38,0.00,0.33,18.89,18.89,18.89,2.40,10.10,12.47,19.64,8.20,10.70,6.76,17.00,1.20,8.46,9.88,18.40,0.00,0.00,0.00,1.00,2.40,19.50,2.29,1.15,0.00,39.00,1.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
7.00,0.00,23.24,0.00,14.00,4.20,6.70,11.70,18.31,1.76,0.40,3.40,19.00,0.00,0.00,17.01,0.00,8.40,2.10,23.60,4.90,10.00,5.20,4.80,18.70,18.70,18.89,18.89,1.40,0.00,13.60,29.50,3.24,28.12,18.89,17.66,0.00,17.38,0.00,0.33,18.89,18.89,18.89,2.40,8.50,12.47,19.64,8.20,10.70,6.76,17.00,1.20,8.25,10.46,18.40,0.00,0.00,0.00,1.00,0.00,10.60,1.42,0.73,0.00,40.75,0.20,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
8.00,0.00,23.09,0.00,14.00,4.20,6.70,11.70,18.31,1.76,0.40,3.40,19.00,0.00,0.00,17.01,0.00,8.40,2.40,21.70,4.90,10.00,5.20,4.80,18.70,18.70,18.89,18.89,1.40,0.00,13.21,27.80,3.24,28.12,18.89,17.66,0.00,17.38,0.00,0.33,18.89,18.89,18.89,2.40,7.90,12.47,19.64,8.20,10.70,6.76,17.00,1.20,8.04,10.04,18.40,0.00,0.00,0.00,1.00,0.00,10.70,1.42,0.73,0.00,42.50,0.40,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,23.06,0.00,14.00,4.20,6.70,11.70,18.31,1.76,0.40,3.40,19.00,0.00,0.00,17.01,0.00,8.40,3.70,21.70,4.90,10.00,5.20,4.80,18.70,18.70,18.89,18.89,1.40,0.00,12.96,26.90,3.24,28.12,18.89,17.66,0.00,17.38,0.00,0.33,18.89,18.89,18.89,2.40,8.40,12.47,19.64,8.20,10.70,6.76,17.00,1.20,6.83,9.62,18.40,0.00,0.00,0.00,1.00,2.80,15.10,1.78,0.73,0.00,44.19,1.60,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
10.00,0.00,23.16,0.00,14.00,4.20,6.70,11.70,18.31,1.76,0.40,3.40,19.00,0.00,0.00,17.01,0.00,8.40,3.90,19.80,5.30,10.00,5.20,4.80,18.70,18.70,18.89,18.89,1.40,0.00,12.82,26.60,3.24,28.12,18.89,17.66,0.00,17.38,0.00,0.33,18.89,18.89,18.89,2.40,8.80,12.47,19.64,8.20,10.70,6.76,17.00,1.20,6.62,8.21,18.40,0.00,0.00,0.00,1.00,4.20,15.20,1.78,0.73,0.00,45.87,2.80,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
