"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,23.21,0.00,14.00,4.50,7.00,3.20,7.50,1.70,0.00,3.50,18.99,0.00,0.00,3.10,6.60,13.00,35.00,0.00,4.00,4.00,2.66,9.80,18.94,4.00,6.00,1.40,0.00,22.17,72.42,2.50,0.00,3.96,16.62,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.15,82.00,7.20,5.50,1.80,10.70,7.76,5.40,2.30,11.68,12.19,9.50,0.00,0.68,99.84,101.70,13.89,9.55,0.00,78.09,98.00,0.00,1.52,0.00,0.00,11.11,0.00,12.40,0.00,0.00,0.00
2.00,0.00,23.29,0.00,14.00,4.50,7.00,3.20,7.50,1.70,0.00,3.50,19.01,0.00,0.00,3.10,6.60,13.00,35.00,0.00,4.00,4.00,2.63,9.80,18.94,4.00,6.00,1.40,0.00,21.84,71.66,2.50,0.00,3.94,16.62,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.15,77.00,7.20,5.50,1.80,10.70,7.09,5.40,2.30,10.71,12.13,9.50,0.00,0.68,97.14,100.38,13.46,9.34,0.00,77.51,95.00,0.00,1.56,0.00,0.00,11.08,0.00,13.25,0.00,0.00,0.00
3.00,0.00,23.27,0.00,14.00,4.50,7.00,3.20,7.50,1.70,0.00,3.50,19.01,0.00,0.00,3.10,6.60,13.00,32.00,0.00,4.00,4.00,2.66,9.80,18.94,4.00,6.00,1.40,0.00,21.51,70.98,2.50,0.00,4.11,16.62,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.15,73.00,7.20,5.50,1.80,10.70,9.51,5.40,2.30,11.37,12.05,9.50,0.00,0.68,91.43,98.11,12.40,8.86,0.00,76.09,92.00,0.00,1.56,0.00,0.00,11.09,0.00,13.44,0.00,0.00,0.00
4.00,0.00,23.07,0.00,14.00,4.50,7.00,3.20,7.50,1.70,0.00,3.50,18.99,0.00,0.00,3.10,6.60,13.00,32.00,0.00,4.00,4.00,2.78,9.80,18.94,4.00,6.00,1.40,0.00,21.23,70.06,2.50,0.00,4.18,16.62,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.15,69.00,7.20,5.50,1.80,10.70,8.42,5.40,2.30,12.03,11.97,9.50,0.00,0.68,85.72,95.83,11.35,8.39,0.00,75.32,90.00,0.00,1.56,0.00,0.00,11.08,0.00,12.48,0.00,0.00,0.00
5.00,0.00,23.73,0.00,14.00,4.50,7.00,3.20,7.50,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.60,15.00,32.00,0.00,4.00,4.00,2.77,9.80,18.94,4.00,6.00,1.40,0.00,20.67,69.07,2.50,0.00,4.35,16.62,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.15,66.00,7.20,5.50,1.80,10.70,8.81,5.40,2.30,12.19,11.91,9.50,0.00,0.68,80.73,92.76,10.42,7.81,0.00,73.45,87.00,0.00,1.52,0.00,0.00,11.10,0.00,12.51,0.00,0.00,0.00
6.00,0.00,23.72,0.00,14.00,4.50,7.00,3.20,7.50,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.60,15.00,32.00,0.00,4.00,4.00,2.76,9.80,18.94,4.00,6.00,1.40,0.00,20.27,68.19,2.50,0.00,4.34,16.62,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.15,63.00,7.20,5.50,1.80,10.70,7.95,5.40,2.30,12.36,11.86,9.50,0.00,0.68,75.73,89.70,9.50,7.22,0.00,71.72,85.00,0.00,1.56,0.00,0.00,11.10,0.00,11.20,0.00,0.00,0.00
7.00,0.00,23.35,0.00,14.00,4.50,7.00,3.20,7.50,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.60,15.00,35.00,0.00,4.00,4.00,2.74,9.80,18.94,4.00,6.00,1.40,0.00,19.89,67.58,2.50,0.00,4.72,16.62,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.15,60.00,7.20,5.50,1.80,10.70,8.28,5.40,2.30,12.56,11.85,9.50,0.00,0.68,69.69,84.34,8.40,6.43,0.00,70.86,81.00,0.00,1.52,0.00,0.00,11.09,0.00,12.08,0.00,0.00,0.00
8.00,0.00,23.13,0.00,14.00,4.50,7.00,3.20,7.50,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.60,15.00,35.00,0.00,4.00,4.00,2.72,9.80,18.94,4.00,6.00,1.40,0.00,19.57,65.76,2.50,0.00,4.93,16.62,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.15,57.00,7.20,5.50,1.80,10.70,8.99,5.40,2.30,12.75,11.85,9.50,0.00,0.68,63.65,78.98,7.30,5.64,0.00,70.15,78.00,0.00,1.52,0.00,0.00,11.08,0.00,12.18,0.00,0.00,0.00
9.00,0.00,23.78,0.00,14.00,4.50,7.00,3.20,7.50,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.60,15.00,35.00,0.00,4.00,4.00,2.70,9.80,18.94,4.00,6.00,1.40,0.00,19.52,63.82,2.50,0.00,4.96,16.62,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.15,54.00,7.20,5.50,1.80,10.70,9.42,5.40,2.30,13.82,12.05,9.50,0.00,0.68,60.19,75.71,6.74,5.22,0.00,69.60,75.00,0.10,1.48,0.00,0.00,11.08,0.00,12.88,0.00,0.00,0.00
10.00,0.00,23.40,0.00,14.00,4.50,7.00,3.20,7.50,1.70,0.00,3.50,19.01,0.00,0.00,3.10,6.60,15.00,35.00,0.00,4.00,4.00,2.67,9.80,18.94,4.00,6.00,1.40,0.00,19.11,61.64,2.50,0.00,5.15,16.62,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.15,51.00,7.20,5.50,1.80,10.70,8.70,5.40,2.30,14.88,12.24,9.50,0.00,0.68,56.74,72.43,6.18,4.80,0.00,67.41,73.00,0.20,1.48,0.00,0.00,11.10,0.00,13.54,0.00,0.00,0.00
