"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,65.78,29.95,67.13,618.12,201.09,7.98,8.37,110.37,18.44,0.00,17.38,10.97,97.36,5.13,2.82,139.75,99.59,114.19,21.75,23.02,144.07,0.00,1.97,6.88,76.36,6.39,9.00,85.48,3.45,19.77,166.39,166.36,64.14,63.74,43.07,63.96,127.99,96.51,128.02,4.66,74.91,76.30,46.53,43.61,37.15,30.67,30.56,0.00,26.95,49.33,0.00,0.00,104.48
2.00,65.78,29.95,67.13,621.96,202.34,7.98,8.37,110.37,18.44,0.00,17.38,14.92,83.81,5.13,2.82,139.75,99.16,114.19,21.75,23.52,144.07,0.00,1.97,6.88,76.36,6.39,9.00,85.48,3.45,19.77,228.46,0.00,63.97,63.57,64.33,26.41,114.91,121.73,114.92,4.66,74.91,76.30,46.18,43.21,37.15,30.67,30.56,0.00,25.00,43.30,60.34,0.00,107.08
3.00,65.78,29.95,67.13,585.76,190.56,7.98,8.37,110.37,18.44,0.00,17.38,14.92,79.61,5.13,2.82,139.75,100.09,114.19,21.75,16.61,144.07,0.00,1.97,6.88,76.36,6.39,9.00,85.48,3.45,19.77,162.03,162.01,65.95,57.63,58.33,0.00,109.57,96.41,109.58,3.65,74.91,75.00,41.82,29.50,37.15,22.87,22.80,0.00,25.00,25.00,107.07,56.09,105.06
4.00,65.78,29.95,67.13,584.58,190.18,7.98,8.37,110.37,18.44,0.00,17.38,14.92,101.81,5.13,2.82,139.75,103.58,114.19,21.75,19.48,144.07,0.00,1.97,6.88,76.36,6.39,9.00,85.48,3.45,19.77,162.73,162.71,56.69,65.62,66.72,0.00,141.44,91.86,141.49,3.47,74.91,76.30,42.04,33.33,37.15,21.53,21.47,0.00,27.10,26.54,102.44,77.91,122.10
5.00,65.78,29.95,67.13,625.01,203.33,7.98,8.37,110.37,18.44,0.00,17.38,14.92,102.14,5.13,2.82,139.75,101.97,114.19,21.75,23.52,144.07,0.00,1.97,6.88,76.36,6.39,9.00,85.48,3.45,19.77,228.46,0.00,40.55,63.48,64.24,40.50,184.17,96.36,0.00,3.91,74.91,76.30,42.88,42.85,37.15,24.94,24.85,0.00,51.08,25.00,106.83,102.76,121.18
6.00,65.78,29.95,67.13,625.01,203.33,7.98,8.37,110.37,18.44,0.00,17.38,14.92,119.44,5.13,2.82,139.75,100.65,114.19,21.75,23.52,144.07,0.00,1.97,6.88,76.36,6.39,0.00,85.48,3.45,19.77,0.00,0.00,67.50,67.10,26.80,67.33,184.17,145.11,0.00,0.00,74.91,76.30,66.56,66.47,37.15,0.00,0.00,0.00,49.48,49.48,110.26,110.22,128.73
7.00,65.78,29.95,67.13,598.56,194.72,7.98,8.37,110.37,18.44,0.00,17.38,14.92,97.36,5.13,2.82,139.75,93.71,114.19,21.75,19.32,144.07,0.00,1.97,6.88,76.36,6.39,0.00,85.48,3.45,19.77,154.57,154.57,0.00,60.19,0.00,67.33,123.13,96.57,123.16,0.00,74.91,75.00,46.34,44.49,37.15,0.00,0.00,0.00,25.00,25.00,107.58,84.73,107.04
8.00,65.78,29.95,67.13,597.84,194.49,7.98,8.37,110.37,18.44,0.00,17.38,14.92,97.36,5.13,2.82,139.75,90.38,114.19,21.75,23.52,144.07,0.00,1.97,6.88,76.36,6.39,0.00,82.30,3.45,19.04,0.00,228.19,56.97,0.00,57.25,56.83,118.53,91.39,118.55,0.00,74.91,76.30,49.43,41.40,37.15,0.00,0.00,0.00,25.00,25.00,110.26,110.22,102.56
9.00,65.78,29.95,67.13,583.90,189.95,7.98,8.37,110.37,18.44,0.00,17.38,14.92,97.36,5.13,2.82,139.75,87.79,114.19,21.75,15.72,144.07,0.00,1.97,6.88,76.36,6.39,0.00,62.17,3.45,14.38,0.00,228.19,62.55,21.89,61.02,0.00,111.16,76.69,111.18,0.00,74.91,76.30,44.66,46.17,37.15,0.00,0.00,0.00,85.00,85.00,101.46,110.22,98.60
10.00,65.78,29.95,67.13,578.07,188.06,7.98,8.37,110.37,18.44,0.00,17.38,14.92,97.36,5.13,2.82,139.75,85.53,114.19,21.75,16.71,144.07,0.00,1.97,6.88,76.36,6.39,0.00,63.02,3.45,14.58,0.00,228.19,67.50,0.00,67.88,0.00,0.00,117.80,175.58,0.00,74.91,76.30,47.13,43.70,37.15,0.00,0.00,0.00,25.00,25.00,109.93,83.77,95.84
