"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,23.50,0.00,0.00,4.35,7.20,8.20,19.14,3.35,0.40,3.50,0.00,0.00,0.00,15.55,0.00,7.20,6.00,22.22,4.51,4.50,4.80,5.00,19.44,19.44,15.55,19.44,2.80,0.00,18.13,47.47,3.50,28.12,19.44,18.66,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,29.00,12.83,20.41,7.60,10.00,7.89,19.24,2.40,1.45,1.32,18.00,0.00,1.69,37.71,63.03,3.05,1.48,0.00,62.24,23.00,0.00,2.88,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
2.00,0.00,23.59,0.00,0.00,4.35,7.20,8.20,19.14,3.35,0.40,3.50,0.00,0.00,0.00,15.55,0.00,7.20,5.94,22.17,3.37,4.50,4.80,5.00,19.44,19.44,15.55,19.44,2.80,0.00,17.30,45.03,3.50,28.12,19.44,18.66,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,23.00,12.83,20.41,7.60,10.80,7.89,19.24,2.40,1.55,1.55,18.00,0.00,1.69,38.15,61.84,3.38,1.34,0.00,60.64,18.00,0.00,2.84,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
3.00,0.00,23.56,0.00,0.00,4.35,7.20,8.20,19.14,3.35,0.40,3.50,0.00,0.00,0.00,15.55,0.00,7.20,5.54,18.23,3.36,4.50,4.80,5.00,19.44,19.44,15.55,19.44,2.80,0.00,17.00,43.03,3.50,28.12,19.44,18.66,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,18.00,12.83,20.41,7.60,10.80,7.89,19.24,2.40,1.35,1.59,18.00,0.00,1.69,33.35,58.54,2.24,0.97,0.00,63.74,15.00,0.00,2.80,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
4.00,0.00,23.60,0.00,0.00,4.35,7.20,8.20,19.14,3.35,0.40,3.50,0.00,0.00,0.00,15.55,0.00,7.20,5.37,17.73,3.36,4.50,4.80,5.00,19.44,19.44,15.55,19.44,2.80,0.00,16.49,40.68,3.50,28.12,19.44,18.66,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,16.00,12.83,20.41,7.60,10.80,7.89,19.24,2.40,1.22,1.32,18.00,0.00,1.69,29.65,52.67,1.83,0.88,0.00,62.78,13.00,0.00,2.76,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
5.00,0.00,23.46,0.00,0.00,4.35,7.20,8.20,19.14,3.35,0.40,3.50,0.00,0.00,0.00,15.55,0.00,7.20,5.70,14.93,3.27,4.50,4.80,5.00,19.44,19.44,15.55,19.44,2.80,0.00,16.15,39.99,3.50,28.12,19.44,18.66,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,14.00,12.83,20.41,7.60,10.80,7.89,19.24,2.40,1.09,1.54,18.00,0.00,1.69,27.06,50.51,1.51,0.63,0.00,61.83,12.00,0.00,2.76,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
6.00,0.00,23.56,0.00,0.00,4.35,7.20,8.20,19.14,3.35,0.40,3.50,0.00,0.00,0.00,15.55,0.00,7.20,5.02,15.50,3.25,4.50,4.80,5.00,19.44,19.44,15.55,19.44,2.80,0.00,16.10,39.00,3.50,28.12,19.44,18.66,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,13.00,12.83,20.41,7.60,10.80,7.89,19.24,2.40,1.13,1.65,18.00,0.00,1.68,25.75,49.00,1.51,0.64,0.00,62.16,11.00,0.00,2.72,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
7.00,0.00,23.53,0.00,0.00,4.35,7.20,8.20,19.14,3.35,0.40,3.50,0.00,0.00,0.00,15.55,0.00,7.20,4.05,14.84,3.25,4.50,4.80,5.00,19.44,19.44,15.55,19.44,2.80,0.00,16.85,40.54,3.50,28.12,19.44,18.66,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,13.00,12.83,20.41,7.60,10.80,7.89,19.24,2.40,1.25,1.80,18.00,0.00,1.69,25.38,45.47,1.44,0.61,0.00,62.54,10.00,0.00,2.72,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
8.00,0.00,23.50,0.00,0.00,4.35,7.20,8.20,19.14,3.35,0.40,3.50,0.00,0.00,0.00,15.55,0.00,7.20,3.19,15.63,3.26,4.50,4.80,5.00,19.44,19.44,15.55,19.44,2.80,0.00,16.59,38.81,3.50,28.12,19.44,18.66,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,13.00,12.83,20.41,7.60,10.80,7.89,19.24,2.40,1.03,1.31,18.00,0.00,1.69,25.48,46.48,1.35,0.60,0.00,60.54,11.00,0.00,2.68,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
9.00,0.00,23.56,0.00,0.00,4.35,7.20,8.20,19.14,3.35,0.40,3.50,0.00,0.00,0.00,15.55,0.00,7.20,4.20,15.11,3.26,4.50,4.80,5.00,19.44,19.44,15.55,19.44,2.80,0.00,16.22,38.71,3.50,28.12,19.44,18.66,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,15.00,12.83,20.41,7.60,10.80,7.89,19.24,2.40,1.07,1.22,18.00,0.00,1.68,27.11,48.16,1.44,0.67,0.00,57.76,12.00,0.00,2.72,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
10.00,0.00,23.67,0.00,0.00,4.35,7.20,8.20,19.14,3.35,0.40,3.50,0.00,0.00,0.00,15.55,0.00,7.20,4.47,14.73,3.26,4.50,4.80,5.00,19.44,19.44,15.55,19.44,2.80,0.00,16.29,39.85,3.50,28.12,19.44,18.66,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,17.00,12.83,20.41,7.60,10.80,7.89,19.24,2.40,1.10,1.31,18.00,0.00,1.69,27.96,48.33,1.46,0.61,0.00,57.16,14.00,0.00,2.72,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
