"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,60.00,5.13,2.82,163.91,112.36,132.71,39.88,34.72,200.02,15.15,1.97,6.88,87.69,6.39,9.98,76.95,3.14,17.80,0.00,144.33,59.14,0.00,0.00,58.99,0.00,197.14,184.23,5.67,74.91,76.30,35.00,48.36,53.39,30.67,30.56,30.55,38.12,38.13,108.14,108.10,203.20
2.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,60.00,5.13,2.82,163.91,112.36,132.71,39.88,35.37,200.02,15.15,1.97,6.88,87.69,6.39,9.98,78.86,3.14,18.24,0.00,0.00,58.82,0.00,0.00,58.66,0.00,197.14,184.23,5.67,74.91,76.30,38.68,50.04,53.39,30.67,30.56,30.55,38.12,38.13,105.75,105.71,203.20
3.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,60.00,5.13,2.82,163.91,112.36,132.71,39.88,35.37,200.02,15.15,1.97,6.88,87.69,6.39,9.98,73.49,3.14,17.00,0.00,0.00,58.81,0.00,0.00,58.66,0.00,197.14,184.23,5.67,74.91,76.30,35.38,48.54,53.39,30.67,30.56,30.55,38.12,38.13,90.11,90.07,203.20
4.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,60.00,5.13,2.82,163.91,112.36,132.71,39.88,35.37,200.02,15.15,1.97,6.88,87.69,6.39,9.98,68.77,3.14,15.91,0.00,0.00,58.81,0.00,0.00,58.66,0.00,197.14,184.23,5.67,74.91,76.30,32.15,46.96,53.39,30.67,30.56,30.55,38.12,38.13,75.84,75.81,203.20
5.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,60.00,5.13,2.82,163.91,112.36,132.71,39.88,35.37,70.00,15.15,1.97,6.88,87.69,6.39,9.98,79.85,3.14,18.47,0.00,0.00,58.81,0.00,0.00,58.66,0.00,197.14,184.23,5.67,74.91,76.30,38.68,50.04,53.39,30.67,30.56,30.55,38.12,38.13,98.38,98.33,203.20
6.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,60.00,5.13,2.82,163.91,112.36,132.71,39.88,35.37,70.00,15.15,1.97,6.88,87.69,6.39,9.98,79.29,3.14,18.34,0.00,0.00,46.22,0.00,0.00,46.14,0.00,197.14,184.23,5.67,74.91,76.30,47.05,47.00,53.39,30.67,30.56,30.55,38.12,38.13,50.43,50.42,203.20
7.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,60.00,5.13,2.82,163.91,112.36,132.71,39.88,35.37,200.02,15.15,1.97,6.88,87.69,6.39,9.98,63.65,3.14,14.72,0.00,0.00,58.81,0.00,0.00,58.66,0.00,197.14,184.23,5.67,74.91,76.30,37.93,49.71,53.39,30.67,30.56,30.55,38.12,38.13,59.25,59.24,203.20
8.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,60.00,5.13,2.82,163.91,112.36,132.71,39.88,35.37,200.02,15.15,1.97,6.88,87.69,6.39,9.98,63.00,3.14,14.57,0.00,0.00,58.81,0.00,0.00,58.66,0.00,197.14,184.23,5.67,74.91,76.30,37.15,49.36,53.39,30.67,30.56,30.55,38.12,38.13,57.96,57.95,203.20
9.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,60.00,5.13,2.82,163.91,112.36,132.71,39.88,35.37,200.02,15.15,1.97,6.88,87.69,6.39,9.98,67.13,3.14,15.53,0.00,0.00,58.81,0.00,0.00,58.66,0.00,197.14,184.23,5.67,74.91,76.30,35.50,48.60,53.39,30.67,30.56,30.55,38.12,38.13,70.12,70.10,203.20
10.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,60.00,5.13,2.82,163.91,112.36,132.71,39.88,35.37,200.02,15.15,1.97,6.88,87.69,6.39,9.98,70.83,3.14,16.38,0.00,0.00,58.81,0.00,0.00,58.66,0.00,197.14,184.23,5.67,74.91,76.30,38.56,49.99,53.39,30.67,30.56,30.55,38.12,38.13,90.64,90.60,203.20
