"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2"
1.00,78.57,29.98,67.20,627.79,204.43,4.11,4.32,110.48,19.21,4.79,41.90,0.00,142.44,7.46,4.10,164.07,112.47,132.84,0.00,242.00,33.23,5.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,228.42,0.00,0.00,20.60,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,77.60,30.70,30.59,30.58,0.00,55.26,110.37,110.32,203.40,19.44,20.27,22.80,22.58
2.00,78.57,29.98,67.20,627.79,204.43,4.11,4.32,110.48,19.21,4.79,41.90,0.00,142.44,7.46,4.10,164.07,112.47,132.84,0.00,242.00,33.23,5.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,228.42,0.00,0.00,20.60,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,77.60,30.70,30.59,30.58,0.00,50.56,110.37,110.32,203.40,19.44,20.27,22.80,22.58
3.00,78.57,29.98,67.20,627.79,204.43,4.11,4.32,110.48,19.21,4.79,41.90,0.00,142.44,7.46,4.10,164.07,112.47,132.84,0.00,160.00,33.23,5.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,228.42,0.00,0.00,20.60,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,77.60,30.70,30.59,30.58,80.26,59.79,110.37,110.32,203.40,19.44,20.27,22.80,22.58
4.00,78.57,29.98,67.20,627.79,204.43,4.11,4.32,110.48,19.21,4.79,41.90,0.00,142.44,7.46,4.10,164.07,112.47,132.84,0.00,160.00,33.23,5.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,228.42,0.00,0.00,20.60,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,77.60,30.70,30.59,30.58,57.63,78.50,110.37,110.32,203.40,19.44,20.27,22.80,22.58
5.00,78.57,29.98,67.20,627.79,204.43,4.11,4.32,110.48,19.21,4.79,41.90,0.00,142.44,7.46,4.10,164.07,112.47,132.84,0.00,242.00,33.23,5.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,228.42,0.00,0.00,20.60,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,77.60,30.70,30.59,30.58,63.19,63.20,110.37,110.32,203.40,19.44,20.27,22.80,22.58
6.00,78.57,29.98,67.20,627.79,204.43,4.11,4.32,110.48,19.21,4.79,41.90,0.00,142.44,7.46,4.10,164.07,112.47,132.84,0.00,242.00,33.23,5.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,228.42,0.00,0.00,20.60,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,77.60,30.70,30.59,30.58,63.53,63.51,110.37,110.32,203.40,19.44,20.27,22.80,22.58
7.00,78.57,29.98,67.20,627.79,204.43,4.11,4.32,110.48,19.21,4.79,41.90,0.00,142.44,7.46,4.10,164.07,112.47,132.84,0.00,242.00,33.23,5.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,228.42,0.00,0.00,60.31,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,77.60,30.70,30.59,30.58,85.00,0.00,110.37,110.32,203.40,19.44,20.27,22.80,22.58
8.00,78.57,29.98,67.20,627.79,204.43,4.11,4.32,110.48,19.21,4.79,41.90,0.00,142.44,7.46,4.10,164.07,112.47,132.84,0.00,242.00,33.23,5.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,228.42,0.00,0.00,60.31,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,77.60,30.70,30.59,30.58,85.00,0.00,110.37,110.32,203.40,19.44,20.27,22.80,22.58
9.00,78.57,29.98,67.20,627.79,204.43,4.11,4.32,110.48,19.21,4.79,41.90,0.00,142.44,7.46,4.10,164.07,112.47,132.84,0.00,242.00,33.23,5.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,228.42,0.00,0.00,42.32,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,77.60,30.70,30.59,30.58,60.24,73.13,110.37,110.32,203.40,19.44,20.27,22.80,22.58
10.00,78.57,29.98,67.20,627.79,204.43,4.11,4.32,110.48,19.21,4.79,41.90,0.00,142.44,7.46,4.10,164.07,112.47,132.84,0.00,242.00,33.23,5.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,228.42,0.00,0.00,42.32,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,77.60,30.70,30.59,30.58,66.69,66.68,110.37,110.32,203.40,19.44,20.27,22.80,22.58
