"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,68.41,28.31,67.13,637.03,207.24,0.00,5.91,73.95,18.09,0.63,23.94,14.92,60.00,5.13,2.82,125.45,73.47,55.30,24.99,4.12,81.95,13.13,1.97,6.88,68.55,0.00,6.39,9.00,47.22,4.43,10.92,0.00,150.52,0.00,21.70,67.88,67.33,126.51,134.49,0.00,1.46,0.00,52.58,45.30,37.11,46.21,12.09,0.00,0.00,0.00,85.00,27.32,110.22,101.60
2.00,72.37,29.95,67.13,637.03,207.24,0.00,5.91,81.92,18.09,0.63,23.94,14.92,60.00,5.13,2.82,125.45,73.45,65.00,30.81,12.00,81.95,13.13,1.97,6.88,68.55,0.00,6.39,9.00,71.97,4.43,16.65,0.00,0.00,0.00,67.10,20.62,67.33,170.82,183.54,0.00,2.25,0.00,53.40,46.43,49.35,46.21,24.26,0.00,0.00,0.00,85.00,38.50,0.00,101.60
3.00,72.37,29.95,67.13,637.03,207.24,0.00,5.91,81.92,18.09,0.63,23.94,14.92,60.00,5.13,2.82,125.45,68.69,65.00,30.81,12.00,81.95,14.14,1.97,6.88,68.55,0.00,6.39,9.00,55.81,4.43,12.91,0.00,0.00,0.00,67.10,67.88,20.62,139.68,149.39,0.00,1.46,0.00,53.40,45.57,43.53,46.21,12.09,0.00,0.00,0.00,85.00,38.50,0.00,101.60
4.00,71.05,29.95,67.13,637.03,207.24,0.00,5.91,81.92,18.09,0.63,23.94,14.92,60.00,5.13,2.82,125.45,64.30,65.00,30.81,12.00,81.95,14.14,1.97,6.88,68.55,0.00,6.39,9.00,42.62,4.43,9.86,0.00,0.00,0.00,67.10,34.68,34.68,113.64,120.37,0.00,1.46,0.00,53.25,46.15,42.95,46.21,12.09,0.00,0.00,0.00,85.00,56.74,0.00,101.60
5.00,64.72,29.95,67.13,637.03,207.24,0.00,5.91,81.92,18.09,0.63,23.94,14.92,60.00,5.13,2.82,125.45,62.85,65.00,30.81,12.00,81.95,14.14,1.97,6.88,68.55,0.00,6.39,9.00,44.35,4.43,10.26,0.00,0.00,0.00,67.10,42.60,20.62,104.98,111.20,0.00,1.46,0.00,53.25,44.71,33.15,46.21,12.09,0.00,0.00,0.00,85.00,62.88,63.58,101.60
6.00,64.44,29.95,67.13,637.03,207.24,0.00,5.91,68.68,18.09,0.63,23.94,14.92,60.00,5.13,2.82,125.45,64.53,48.89,30.81,12.00,81.95,14.14,1.97,6.88,68.55,0.00,6.39,9.00,34.47,4.43,7.97,0.00,144.33,0.00,66.76,32.19,32.19,0.00,177.04,0.00,1.46,0.00,52.58,42.32,25.24,46.21,12.09,0.00,0.00,0.00,85.00,65.08,20.65,101.60
7.00,64.97,29.95,67.13,637.03,207.24,0.00,5.91,81.92,18.09,0.63,23.94,14.92,60.00,5.13,2.82,125.45,66.43,65.00,30.81,12.00,81.95,14.14,1.97,6.88,68.55,0.00,6.39,9.00,51.39,4.43,11.89,0.00,0.00,0.00,66.76,42.04,20.96,108.36,114.75,0.00,1.46,0.00,52.58,44.22,32.31,46.21,12.09,0.00,0.00,0.00,85.00,60.80,99.11,101.60
8.00,65.29,29.95,67.13,637.03,207.24,0.00,5.91,81.92,18.09,0.63,23.94,14.92,60.00,5.13,2.82,125.45,71.48,65.00,30.81,12.00,81.95,14.14,1.97,6.88,68.55,0.00,6.39,9.00,51.36,4.43,11.88,0.00,0.00,0.00,66.73,41.37,20.99,108.60,115.00,0.00,1.46,0.00,52.58,44.18,32.26,46.21,12.09,0.00,0.00,0.00,85.00,61.23,93.02,101.60
9.00,65.62,29.95,67.13,637.03,207.24,0.00,5.91,81.92,18.09,0.63,23.94,14.92,60.00,5.13,2.82,125.45,77.48,65.00,30.81,12.00,81.95,17.17,1.97,6.88,68.55,0.00,6.39,9.00,50.58,4.43,11.70,0.00,0.00,0.00,66.77,39.94,20.93,112.45,119.09,0.00,1.46,0.00,52.58,44.01,31.36,46.21,12.09,0.00,0.00,0.00,85.00,62.72,90.33,101.60
10.00,65.97,29.95,67.13,637.03,207.24,0.00,5.91,81.92,18.09,0.63,23.94,14.92,65.18,5.13,2.82,125.45,85.55,65.00,30.81,12.00,81.95,17.17,1.97,6.88,68.55,0.00,6.39,9.00,50.01,4.43,11.57,0.00,0.00,0.00,66.77,38.87,20.93,127.79,135.92,0.00,1.46,0.00,52.68,44.18,32.06,46.21,12.09,0.00,0.00,0.00,85.00,63.73,72.05,101.60
