"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III","CH ANASHIRONI","CH RENOVANDES"
1.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,105.09,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,95.50,22.03,35.37,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,160.75,0.00,40.21,53.95,54.40,28.62,134.36,0.00,134.39,0.00,73.04,61.93,25.00,56.49,54.97,30.67,30.56,30.55,46.51,46.53,68.54,68.52,203.20,14.04,20.25
2.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,106.70,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,97.46,22.03,35.37,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,163.16,0.00,39.34,50.42,39.34,39.34,131.01,139.55,0.00,0.00,71.42,65.32,66.00,20.62,54.97,30.67,30.56,30.55,46.51,46.53,75.17,75.15,203.20,14.04,20.25
3.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,107.03,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,97.87,22.03,35.37,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,164.21,0.00,30.04,56.42,56.98,30.04,127.50,135.60,0.00,0.00,71.50,66.29,25.00,51.02,54.97,30.67,30.56,30.55,46.65,46.68,73.10,73.08,203.20,14.04,20.25
4.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,106.29,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,96.97,22.03,35.37,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,163.23,0.00,42.77,55.87,42.77,31.48,124.43,132.17,0.00,0.00,71.44,65.55,66.00,0.00,54.97,30.67,30.56,30.55,46.51,46.53,66.27,66.25,203.20,14.04,20.25
5.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,103.29,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,93.32,22.03,35.37,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,157.18,0.00,40.64,51.15,28.82,40.64,112.80,119.46,0.00,0.00,72.42,57.44,25.00,43.17,54.97,30.67,30.56,30.55,46.51,46.53,0.00,83.25,203.20,14.04,20.25
6.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,100.90,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,90.41,22.03,35.37,200.30,13.33,1.97,6.88,87.69,6.39,9.98,80.05,5.46,18.52,152.98,0.00,27.02,38.66,38.89,44.22,0.00,197.14,0.00,0.00,70.72,51.77,44.00,20.62,54.97,30.67,30.56,30.55,46.36,46.39,0.00,52.35,203.20,14.04,20.25
7.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,101.84,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,91.55,22.03,35.37,200.30,13.33,1.97,6.88,87.69,6.39,9.98,77.38,5.46,17.90,154.95,0.00,29.86,56.66,57.23,0.00,93.67,99.66,0.00,0.00,69.99,49.55,44.00,20.62,54.97,30.67,30.56,30.55,46.65,46.68,36.25,36.25,203.20,14.04,20.25
8.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,102.97,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,92.93,22.03,35.37,200.30,13.33,1.97,6.88,87.69,6.39,9.98,81.37,5.46,18.82,156.56,0.00,29.94,46.70,46.89,24.87,184.17,0.00,0.00,0.00,70.96,55.47,44.00,20.62,54.97,30.67,30.56,30.55,46.51,46.53,41.89,41.89,203.20,14.04,20.25
9.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,104.77,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,95.11,22.03,35.37,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,160.19,0.00,46.46,0.00,57.47,57.06,116.14,123.06,0.00,0.00,71.11,59.23,44.00,25.14,54.97,30.67,30.56,30.55,46.36,46.39,72.14,72.12,203.20,14.04,20.25
10.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,105.21,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,95.65,22.03,35.37,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,160.46,0.00,41.17,41.05,41.28,41.12,84.96,91.00,84.96,0.00,71.28,62.92,44.00,27.45,54.97,30.67,30.56,30.55,46.51,46.53,80.10,80.07,203.20,14.04,20.25
