"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CS SUNNY","CT AGROLMOS"
1.00,13.26,23.24,14.81,14.00,2.90,7.80,8.20,9.30,0.00,0.40,3.50,19.00,14.97,17.29,17.48,0.00,3.50,11.18,52.10,3.00,0.00,3.30,3.20,18.45,16.31,11.65,15.53,0.00,15.13,22.69,86.30,3.50,26.20,19.42,17.96,146.60,17.96,31.16,0.60,19.42,19.42,19.42,0.00,67.80,12.82,19.42,7.00,10.80,8.42,17.48,2.40,3.74,6.04,9.50,0.00,0.00,1.06,1.00,0.00,113.30,0.00,7.05,110.30,113.60,68.10,0.30,2.00,80.00,250.40,209.00,11.00
2.00,13.62,23.16,15.24,14.00,2.90,7.80,8.20,9.30,0.00,0.40,3.50,19.00,15.99,17.50,17.48,0.00,3.50,11.72,61.79,3.60,0.00,3.30,3.20,18.45,16.31,11.65,15.53,0.00,15.15,23.14,85.80,3.50,26.10,19.42,17.96,146.80,17.96,31.34,0.60,19.42,19.42,19.42,0.00,83.30,12.82,19.42,7.00,10.80,8.42,17.48,2.40,4.57,6.01,9.50,0.00,0.00,1.08,1.00,0.00,109.60,0.00,7.60,108.40,114.60,80.35,0.40,2.00,80.00,250.40,208.00,11.00
3.00,13.33,23.64,15.04,14.00,2.90,7.80,8.20,9.30,0.00,0.40,3.50,19.00,15.72,17.75,17.48,0.00,3.50,12.65,69.74,5.80,0.00,3.30,3.20,18.45,16.31,11.65,15.53,0.00,15.03,23.45,83.10,3.50,25.80,19.42,17.96,147.30,17.96,30.21,0.60,19.42,19.42,19.42,0.00,92.10,12.82,19.42,7.00,10.80,8.42,17.48,2.40,5.07,5.90,9.50,0.00,0.00,1.07,1.00,0.00,110.70,0.00,8.11,109.70,115.60,91.43,0.40,2.00,80.00,250.40,208.00,11.00
4.00,13.21,23.28,14.23,14.00,2.90,7.80,8.20,9.30,0.00,0.40,3.50,19.00,14.85,17.79,17.48,0.00,3.50,14.77,72.47,6.10,0.00,3.30,3.20,18.45,16.31,11.65,15.53,0.00,15.04,23.30,85.00,3.50,25.70,19.42,17.96,147.90,17.96,29.90,0.60,19.42,19.42,19.42,0.00,100.80,12.82,19.42,7.00,10.80,8.42,17.48,2.40,4.54,5.50,9.50,0.00,0.00,1.09,1.00,0.00,111.40,0.00,8.47,108.70,116.60,99.03,0.40,2.00,80.00,250.40,208.00,11.00
5.00,13.18,23.12,13.15,14.00,2.90,7.80,8.20,9.30,0.00,0.40,3.50,19.00,14.72,17.63,17.48,0.00,3.50,16.72,74.55,6.50,0.00,3.30,3.20,18.45,16.31,11.65,15.53,0.00,15.06,23.27,86.90,3.50,25.60,19.42,17.96,148.20,17.96,29.81,0.60,19.42,19.42,19.42,0.00,103.50,12.82,19.42,7.00,10.80,8.42,17.48,2.40,3.96,4.95,9.50,0.00,0.00,1.08,1.00,0.00,112.30,0.00,8.87,107.50,117.90,106.45,0.40,2.00,80.00,250.40,206.00,11.00
6.00,12.81,23.23,12.18,14.00,2.90,7.80,8.20,9.30,0.00,0.40,3.50,19.00,14.82,17.01,17.48,0.00,3.50,18.17,74.67,6.60,0.00,3.30,3.20,18.45,16.31,11.65,15.53,0.00,14.68,23.61,88.60,3.50,25.40,19.42,17.96,148.60,17.96,28.94,0.60,19.42,19.42,19.42,0.00,107.80,12.82,19.42,7.00,10.80,8.42,17.48,2.40,3.23,3.95,9.50,0.00,0.00,1.08,1.00,0.00,113.70,0.00,9.39,102.80,119.80,113.37,0.30,2.00,80.00,250.40,204.00,11.00
7.00,12.01,23.07,11.27,14.00,2.90,7.80,8.20,9.30,0.00,0.40,3.50,19.00,14.92,15.62,17.48,0.00,3.50,19.13,74.75,6.90,0.00,3.30,3.20,18.45,16.31,11.65,15.53,0.00,13.54,23.84,89.90,3.50,25.20,19.42,17.96,149.20,17.96,26.95,0.60,19.42,19.42,19.42,0.00,111.90,12.82,19.42,7.00,10.80,8.42,17.48,2.40,2.83,3.18,9.50,0.00,0.00,1.08,1.00,0.00,109.70,0.00,9.78,103.40,121.00,119.33,0.20,2.00,80.00,250.40,199.00,11.00
8.00,11.07,23.11,10.52,14.00,2.90,7.80,8.20,9.30,0.00,0.40,3.50,19.00,14.52,14.80,17.48,0.00,3.50,18.61,74.68,6.90,0.00,3.30,3.20,18.45,16.31,11.65,15.53,0.00,12.91,23.71,89.90,3.50,25.20,19.42,17.96,149.60,17.96,24.35,0.60,19.42,19.42,19.42,0.00,115.00,12.82,19.42,7.00,10.80,8.42,17.48,2.40,3.44,3.10,9.50,0.00,0.00,0.91,1.00,0.00,110.00,0.00,9.81,105.80,120.30,122.43,0.20,2.00,78.96,250.40,194.00,11.00
9.00,9.61,23.06,9.73,14.00,2.90,7.80,8.20,9.30,0.00,0.40,3.50,19.00,13.09,14.60,17.48,0.00,3.50,18.42,74.74,6.90,0.00,3.30,3.20,18.45,16.31,11.65,15.53,0.00,12.96,23.72,90.00,3.50,25.40,19.42,17.96,149.50,17.96,22.12,0.60,19.42,19.42,19.42,0.00,117.60,12.82,19.42,7.00,10.80,8.42,17.48,2.40,3.81,3.05,9.50,0.00,0.00,0.88,1.00,0.00,110.10,0.00,9.83,103.10,119.10,125.02,0.10,2.00,76.78,250.40,185.00,11.00
10.00,7.71,23.09,8.14,14.00,2.90,7.80,8.20,9.30,0.00,0.40,3.50,19.00,11.56,14.02,17.48,0.00,3.50,19.17,75.18,6.90,2.40,3.30,3.20,18.45,16.31,11.65,15.53,0.00,12.43,24.09,90.30,3.50,25.40,19.42,17.96,148.40,17.96,19.37,0.60,19.42,19.42,19.42,0.00,118.50,12.82,19.42,7.00,10.80,8.42,17.48,2.40,3.49,3.08,9.50,0.00,0.00,0.83,1.00,0.00,109.80,0.00,9.84,102.00,116.90,126.04,0.10,2.00,63.18,250.40,176.00,11.00
