"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,12.49,19.21,1.19,14.00,4.20,8.50,3.00,4.90,2.95,0.40,3.30,20.39,15.60,15.64,5.50,0.00,6.40,13.70,12.80,3.10,8.00,14.76,2.00,18.45,14.56,3.50,5.50,2.80,13.73,20.50,65.60,2.33,27.00,5.70,13.11,121.97,17.86,24.10,0.60,5.00,5.50,5.50,2.40,25.00,7.50,8.00,19.42,3.00,10.80,7.82,7.80,2.40,15.80,17.00,18.00,0.00,0.00,0.96,1.23,63.10,67.30,6.40,5.50,88.32,67.60,45.60,0.20,1.28,65.42,240.88,6.00
2.00,11.80,19.22,0.08,14.00,4.20,8.50,3.00,4.90,2.95,0.40,3.30,20.39,14.63,15.43,5.50,0.00,6.40,14.20,7.20,2.90,8.00,14.76,2.00,18.45,14.56,3.50,5.50,2.80,13.37,20.80,66.00,2.33,27.00,5.70,13.11,118.81,17.86,7.90,0.60,5.00,5.50,5.50,2.40,36.10,7.50,8.00,19.42,3.00,10.80,7.82,7.80,2.40,15.90,17.10,18.00,0.00,0.00,0.90,1.23,61.60,68.30,6.20,5.60,85.94,67.90,51.70,0.10,1.28,62.20,240.88,6.00
3.00,11.21,18.84,0.00,14.00,4.20,8.50,3.00,4.90,3.00,0.40,3.30,20.39,11.67,14.74,5.50,0.00,6.40,14.90,9.50,2.90,8.00,14.76,2.00,18.45,14.56,3.50,5.50,2.80,12.40,21.20,66.90,2.33,27.00,5.70,13.11,101.57,17.86,0.00,0.60,5.00,5.50,5.50,2.40,42.10,7.50,8.00,19.42,3.00,10.80,7.82,7.80,2.40,16.00,17.20,18.00,0.00,0.00,0.76,1.23,61.80,70.00,5.90,5.60,78.32,68.10,54.80,0.10,1.32,51.88,230.09,6.00
4.00,10.37,18.66,0.00,14.00,4.20,8.50,3.00,4.90,3.00,0.40,3.30,20.39,4.48,13.00,5.50,0.00,6.40,17.40,11.80,2.90,8.00,14.76,2.00,18.45,14.56,3.50,5.50,2.80,9.34,21.50,67.60,2.33,27.00,5.70,13.11,57.70,17.86,0.00,0.60,5.00,5.50,5.50,2.40,48.00,7.50,8.00,19.42,3.00,10.80,7.82,7.80,2.40,15.90,17.20,18.00,0.00,0.00,0.55,1.23,61.80,71.50,5.80,5.50,52.26,68.90,57.10,0.10,1.40,34.26,196.96,6.00
5.00,9.16,19.92,0.00,14.00,4.20,8.50,3.00,4.90,3.00,0.40,3.30,20.39,0.25,8.17,5.50,0.00,6.40,19.40,14.60,2.90,8.00,14.76,2.00,18.45,14.56,3.50,5.50,2.80,3.85,21.80,67.60,2.33,27.00,5.70,13.11,23.70,17.86,0.00,0.60,5.00,5.50,5.50,2.40,54.20,7.50,8.00,19.42,3.00,10.80,7.82,7.80,2.40,15.70,17.20,18.00,0.00,0.00,0.47,1.23,61.50,72.80,5.90,5.30,24.35,69.80,57.80,0.10,1.32,13.89,139.94,6.00
6.00,5.88,19.58,0.00,14.00,4.20,8.50,3.00,4.90,3.00,0.40,3.30,20.39,0.00,2.55,5.50,0.00,6.40,20.30,12.40,2.90,8.00,14.76,2.00,18.45,14.56,3.50,5.50,2.80,0.36,21.90,67.30,2.33,27.00,5.70,13.11,4.24,17.86,0.00,0.60,5.00,5.50,5.50,2.40,59.00,7.50,8.00,19.42,3.00,10.80,7.82,7.80,2.40,15.20,16.90,18.00,0.00,0.00,0.33,1.23,60.70,73.90,5.60,4.90,5.21,70.10,57.00,0.10,1.32,2.49,62.76,6.00
7.00,0.19,19.80,0.00,14.00,4.20,8.50,3.00,4.90,3.00,0.40,3.30,20.39,0.00,0.08,5.50,0.00,6.40,19.80,21.00,2.90,8.00,14.76,2.00,18.45,14.56,3.50,5.50,2.80,0.00,22.00,66.40,2.33,27.00,5.70,13.11,0.11,17.86,0.00,0.60,5.00,5.50,5.50,2.40,60.80,7.50,8.00,19.42,3.00,10.80,7.82,7.80,2.40,14.60,16.60,18.00,0.00,0.00,0.11,1.23,58.50,74.60,5.20,4.30,0.05,70.10,52.60,0.00,1.40,0.05,16.43,6.00
8.00,0.00,19.67,0.00,14.00,4.20,8.50,3.00,4.90,3.00,0.40,3.30,20.39,0.00,0.00,5.50,0.00,6.40,19.30,25.20,2.90,8.00,14.76,2.00,18.45,14.56,3.50,5.50,2.80,0.00,21.70,65.00,2.33,27.00,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,61.50,7.50,8.00,19.42,3.00,10.80,7.82,7.80,2.40,13.80,16.00,18.00,0.00,0.00,0.05,1.23,56.10,74.70,4.90,4.00,0.00,68.70,48.70,0.00,1.40,0.00,3.17,6.00
9.00,0.00,19.45,0.00,14.00,4.20,8.50,3.00,4.90,3.00,0.40,3.30,20.39,0.00,0.00,5.50,0.00,6.40,18.80,27.10,7.00,8.00,14.76,2.00,18.45,14.56,3.50,5.50,2.80,0.00,20.70,61.70,2.33,27.00,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,56.90,7.50,8.00,19.42,3.00,10.80,7.82,7.80,2.40,12.90,15.40,18.00,0.00,0.00,0.00,1.23,53.60,72.90,4.50,3.80,0.00,66.90,45.00,0.00,1.44,0.00,0.00,6.00
10.00,0.00,18.85,0.00,14.00,4.20,8.50,3.00,4.90,3.00,0.40,3.30,20.39,0.00,0.00,5.50,0.00,6.40,18.40,27.10,7.70,8.00,14.76,2.00,18.45,14.56,3.50,5.50,2.80,0.00,19.80,58.20,2.33,27.00,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,51.40,7.50,8.00,19.42,3.00,10.80,7.82,7.80,2.40,11.40,14.50,18.00,0.00,0.00,0.00,1.23,51.90,71.40,4.20,3.30,0.00,64.80,39.40,0.00,1.48,0.00,0.00,6.00
11.00,0.00,18.85,0.00,14.00,4.20,8.50,3.00,4.90,3.00,0.40,3.30,20.39,0.00,0.00,5.50,0.00,6.40,18.30,27.40,7.80,8.00,14.76,2.00,18.45,14.56,3.50,5.50,2.80,0.00,19.20,54.60,2.33,27.00,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,44.40,7.50,8.00,19.42,3.00,10.80,7.82,7.80,2.40,9.70,13.40,18.00,0.00,0.00,0.00,1.23,49.50,71.00,3.80,2.80,0.00,62.80,28.80,0.00,1.52,0.00,0.00,6.00
12.00,0.00,18.91,0.00,14.00,4.20,8.50,3.00,4.90,3.00,0.40,3.30,20.39,0.00,0.00,5.50,0.00,6.40,18.10,27.70,7.80,8.00,14.76,2.00,18.45,14.56,3.50,5.50,2.80,0.00,18.40,51.10,2.33,27.00,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,37.30,7.50,8.00,19.42,3.00,10.80,7.82,7.80,2.40,9.20,13.10,18.00,0.00,0.00,0.00,1.23,46.70,69.50,3.40,2.30,0.00,59.60,19.80,0.00,1.52,0.00,0.00,6.00
13.00,0.00,19.82,0.00,14.00,4.20,8.50,3.00,4.90,3.00,0.40,3.30,20.39,0.00,0.00,5.50,0.00,6.40,17.30,23.50,7.80,8.00,14.76,2.00,18.45,14.56,3.50,5.50,2.80,0.00,16.90,47.90,2.33,27.00,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,30.60,7.50,8.00,19.42,3.00,10.80,7.82,7.80,2.40,9.00,13.00,18.00,0.00,0.00,0.00,1.23,42.50,64.60,3.00,1.70,0.00,56.10,16.40,0.00,1.44,0.00,0.00,6.00
14.00,0.00,19.57,0.00,14.00,4.20,8.50,3.00,4.90,3.00,0.40,3.30,20.39,0.00,0.00,5.50,0.00,6.40,16.60,19.90,7.80,8.00,14.76,2.00,18.45,14.56,3.50,5.50,2.80,0.00,15.70,44.90,2.33,27.00,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,24.30,7.50,8.00,19.42,3.00,10.80,7.82,7.80,2.40,9.20,13.30,18.00,0.00,0.00,0.00,1.23,38.10,59.40,2.70,1.40,0.00,53.10,12.90,0.00,1.48,0.00,0.00,6.00
15.00,0.00,19.49,0.00,14.00,4.20,8.50,3.00,4.90,3.00,0.40,3.30,20.39,0.00,0.00,5.50,0.00,6.40,16.10,18.20,7.80,8.00,14.76,2.00,18.45,14.56,3.50,5.50,2.80,0.00,15.30,42.70,2.33,27.00,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,19.40,7.50,8.00,19.42,3.00,10.80,7.82,7.80,2.40,9.50,13.50,18.00,0.00,0.00,0.00,1.23,33.10,53.40,2.40,1.10,0.00,50.30,9.60,0.00,1.44,0.00,0.00,6.00
16.00,0.00,19.50,0.00,14.00,4.20,8.50,3.00,4.90,3.00,0.40,3.30,20.39,0.00,0.00,5.50,0.00,6.40,15.70,16.40,7.80,8.00,14.76,2.00,18.45,14.56,3.50,5.50,2.80,0.00,15.00,40.50,2.33,27.00,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,14.60,7.50,8.00,19.42,3.00,10.80,7.82,7.80,2.40,9.60,13.50,18.00,0.00,0.00,0.00,1.23,28.80,47.80,1.90,0.80,0.00,47.80,8.60,0.00,1.40,0.00,0.00,6.00
17.00,0.00,19.38,0.00,14.00,4.20,8.50,3.00,4.90,3.00,0.40,3.30,20.39,0.00,0.00,5.50,0.00,6.40,15.90,14.40,7.80,8.00,14.76,2.00,18.45,14.56,3.50,5.50,2.80,0.00,14.90,38.80,2.33,27.00,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,10.30,7.50,8.00,19.42,3.00,10.80,7.82,7.80,2.40,9.60,13.50,18.00,0.00,0.00,0.00,1.23,26.70,43.40,1.50,0.60,0.00,45.50,9.60,0.00,1.32,0.00,0.00,6.00
18.00,0.00,19.64,0.00,14.00,4.20,8.50,3.00,4.90,3.00,0.40,3.30,20.39,0.00,0.00,5.50,0.00,6.40,16.20,11.40,7.80,8.00,14.76,2.00,18.45,14.56,3.50,5.50,2.80,0.00,14.80,37.00,2.33,27.00,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,6.00,7.50,8.00,19.42,3.00,10.80,7.82,7.80,2.40,9.90,13.50,18.00,0.00,0.00,0.00,1.23,24.00,39.10,1.20,0.60,0.00,42.60,12.10,0.00,1.32,0.00,0.00,6.00
19.00,0.00,19.63,0.00,14.00,4.20,8.50,3.00,4.90,3.00,0.40,3.30,20.39,0.00,0.00,5.50,0.00,6.40,16.70,8.40,0.00,8.00,14.76,2.00,18.45,14.56,3.50,5.50,2.80,0.00,14.90,35.30,2.33,27.00,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,2.00,7.50,8.00,19.42,3.00,10.80,7.82,7.80,2.40,10.20,13.70,18.00,0.00,0.00,0.00,1.23,19.20,35.20,0.90,0.80,0.00,39.40,8.50,0.00,1.32,0.00,0.00,6.00
20.00,0.00,19.57,0.00,14.00,4.20,8.50,3.00,4.90,3.00,0.40,3.30,20.39,0.00,0.00,5.50,0.00,6.40,17.40,6.00,0.00,8.00,14.76,2.00,18.45,14.56,3.50,5.50,2.80,0.00,14.90,33.90,2.33,27.00,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,8.20,7.50,8.00,19.42,3.00,10.80,7.82,7.80,2.40,10.00,13.70,18.00,0.00,0.00,0.00,1.23,15.40,32.10,0.70,0.60,0.00,37.10,5.50,0.00,1.32,0.00,0.00,6.00
