"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,14.50,23.51,9.90,0.00,2.90,8.00,6.00,16.00,1.50,0.00,3.50,0.00,16.11,16.04,13.59,0.00,9.79,15.30,31.43,7.90,10.68,15.53,4.50,20.00,20.00,9.00,13.00,2.80,12.59,5.60,22.60,3.25,26.50,20.00,20.00,118.00,19.00,29.20,0.60,10.00,11.07,11.07,2.40,3.30,12.82,13.00,20.00,4.00,10.70,0.00,18.00,1.20,12.90,15.30,18.90,0.00,0.00,1.10,1.00,0.00,24.97,0.00,2.05,87.10,37.50,9.27,0.30,2.00,68.98,217.90
2.00,14.60,23.43,12.10,0.00,2.90,8.00,6.00,16.00,1.50,0.00,3.50,0.00,16.06,15.89,13.59,0.00,9.79,15.70,36.12,7.90,10.68,15.53,4.50,20.00,20.00,9.00,13.00,2.80,12.46,5.30,22.60,3.25,26.30,20.00,20.00,116.50,19.00,28.40,0.60,10.00,11.07,11.07,2.40,2.49,12.82,13.00,20.00,4.00,10.70,0.00,18.00,1.20,13.10,15.30,18.90,0.00,0.00,1.13,1.00,0.00,24.66,0.00,2.23,86.40,35.10,11.69,0.30,2.00,69.04,218.40
3.00,14.60,23.63,12.80,0.00,2.90,8.00,6.00,16.00,1.50,0.00,3.50,0.00,15.08,15.85,13.59,0.00,9.79,16.80,40.65,7.90,10.68,15.53,4.50,20.00,20.00,9.00,13.00,2.80,12.29,5.00,22.70,3.25,26.20,20.00,20.00,113.80,19.00,28.10,0.60,10.00,11.07,11.07,2.40,5.67,12.82,13.00,20.00,4.00,10.70,0.00,18.00,1.20,13.40,15.40,18.90,0.00,0.00,1.12,1.00,0.00,25.59,0.00,2.37,85.90,32.60,16.69,0.40,2.00,69.41,219.70
4.00,14.40,23.64,12.60,0.00,2.90,8.00,6.00,16.00,1.50,0.00,3.50,0.00,14.36,15.92,13.59,0.00,9.79,17.90,44.69,7.90,10.68,15.53,4.50,20.00,20.00,9.00,13.00,2.80,12.30,5.20,22.90,3.25,26.00,20.00,20.00,112.10,19.00,27.30,0.60,10.00,11.07,11.07,2.40,8.37,12.82,13.00,20.00,4.00,10.70,0.00,18.00,1.20,13.90,15.70,18.90,0.00,0.00,1.14,1.00,0.00,26.11,0.00,2.42,85.10,31.40,21.08,0.40,2.00,69.75,221.70
5.00,14.00,23.72,11.10,0.00,2.90,8.00,6.00,16.00,1.50,0.00,3.50,0.00,14.17,15.99,13.59,0.00,9.79,19.20,48.59,7.90,10.68,15.53,4.50,20.00,20.00,9.00,13.00,2.80,12.41,5.60,23.00,3.25,26.00,20.00,20.00,112.90,19.00,27.30,0.60,10.00,11.07,11.07,2.40,9.62,12.82,13.00,20.00,4.00,10.70,0.00,18.00,1.20,14.50,16.00,18.90,0.00,0.00,1.13,1.00,0.00,26.49,0.00,2.51,85.40,30.50,23.65,0.40,2.00,69.83,226.70
6.00,13.50,23.66,8.80,0.00,2.90,8.00,6.00,16.00,1.50,0.00,3.50,0.00,14.21,16.07,13.59,0.00,9.79,20.30,52.09,7.90,10.68,15.53,4.50,20.00,20.00,9.00,13.00,2.80,12.56,6.30,24.50,3.25,25.90,20.00,20.00,114.70,19.00,27.60,0.60,10.00,11.07,11.07,2.40,13.54,12.82,13.00,20.00,4.00,10.70,0.00,18.00,1.20,14.80,16.30,18.90,0.00,0.00,1.12,1.00,0.00,29.69,0.00,2.67,86.00,31.80,27.95,0.40,2.00,69.84,234.20
7.00,13.00,23.54,7.10,0.00,2.90,8.00,6.00,16.00,1.50,0.00,3.50,0.00,14.54,16.16,13.59,0.00,9.79,20.80,54.46,7.90,10.68,15.53,4.50,20.00,20.00,9.00,13.00,2.80,12.71,7.00,26.50,3.25,25.70,20.00,20.00,117.40,19.00,28.10,0.60,10.00,11.07,11.07,2.40,25.47,12.82,13.00,20.00,4.00,10.70,0.00,18.00,1.20,15.10,16.50,18.90,0.00,0.00,1.12,1.00,0.00,33.83,0.00,2.81,86.90,33.70,37.40,0.30,2.00,69.90,235.30
8.00,12.30,23.63,5.80,0.00,2.90,8.00,6.00,16.00,1.50,0.00,3.50,0.00,14.76,16.28,13.59,0.00,9.79,21.10,53.44,7.90,10.68,15.53,4.50,20.00,20.00,9.00,13.00,2.80,12.88,8.00,28.80,3.25,25.60,20.00,20.00,119.80,19.00,28.70,0.60,10.00,11.07,11.07,2.40,39.54,12.82,13.00,20.00,4.00,10.70,0.00,18.00,1.20,15.20,16.70,18.90,0.00,0.00,0.95,1.00,0.00,39.59,0.00,2.86,87.50,36.30,47.74,0.20,2.00,69.47,208.80
9.00,11.60,23.67,4.30,0.00,2.90,8.00,6.00,16.00,1.50,0.00,3.50,0.00,14.44,16.36,13.59,0.00,9.79,21.00,53.19,7.90,10.68,15.53,4.50,20.00,20.00,9.00,13.00,2.80,12.97,9.00,31.10,3.25,25.50,20.00,20.00,115.30,19.00,28.30,0.60,10.00,11.07,11.07,2.40,60.03,12.82,13.00,20.00,4.00,10.70,0.00,18.00,1.20,15.30,16.90,18.90,0.00,0.00,0.92,1.00,0.00,45.88,0.00,2.89,84.30,39.00,60.72,0.20,2.00,68.61,158.40
10.00,11.00,23.60,2.50,0.00,2.90,8.00,6.00,16.00,1.50,0.00,3.50,0.00,13.29,16.34,13.59,0.00,9.79,21.00,55.21,7.90,10.68,15.53,4.50,20.00,20.00,9.00,13.00,2.80,12.77,10.20,34.20,3.25,25.60,20.00,20.00,92.90,19.00,22.40,0.60,10.00,11.07,11.07,2.40,78.28,12.82,13.00,20.00,4.00,10.70,0.00,18.00,1.20,15.50,17.10,18.90,0.00,0.00,0.86,1.00,0.00,50.63,0.00,2.86,72.80,42.00,73.34,0.10,2.00,65.71,100.60
11.00,10.10,23.43,0.80,0.00,2.90,8.00,6.00,16.00,1.50,0.00,3.50,0.00,11.47,16.04,13.59,0.00,9.79,21.20,55.75,7.90,10.68,15.53,4.50,20.00,20.00,9.00,13.00,2.80,12.02,11.50,37.40,3.25,25.60,20.00,20.00,54.10,19.00,12.10,0.60,10.00,11.07,11.07,2.40,89.86,12.82,13.00,20.00,4.00,10.70,0.00,18.00,1.20,15.60,17.20,18.90,0.00,0.00,0.72,1.00,0.00,54.86,0.00,2.84,48.00,45.10,84.89,0.10,2.00,55.62,50.00
12.00,8.70,23.47,0.00,0.00,2.90,8.00,6.00,16.00,1.50,0.00,3.50,0.00,5.39,14.98,13.59,0.00,9.79,21.10,51.83,7.90,10.68,15.53,4.50,20.00,20.00,9.00,13.00,2.80,10.00,12.30,39.30,3.25,25.80,20.00,20.00,16.30,19.00,3.40,0.60,10.00,11.07,11.07,2.40,99.34,12.82,13.00,20.00,4.00,10.70,0.00,18.00,1.20,15.40,17.00,18.90,0.00,0.00,0.52,1.00,0.00,57.74,0.00,2.81,15.90,48.40,94.23,0.10,2.00,36.97,18.00
13.00,3.20,23.26,0.00,0.00,2.90,8.00,6.00,16.00,1.50,0.00,3.50,0.00,0.36,11.30,13.59,0.00,9.79,20.10,48.37,8.00,10.68,15.53,4.50,20.00,20.00,9.00,13.00,2.80,5.41,12.90,40.70,3.25,26.10,20.00,20.00,2.50,19.00,0.20,0.60,10.00,11.07,11.07,2.40,102.52,12.82,13.00,20.00,4.00,10.70,0.00,18.00,1.20,14.90,16.70,18.90,0.00,0.00,0.45,1.00,0.00,60.17,0.00,2.75,2.30,51.90,96.89,0.10,2.00,18.97,1.40
