"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,14.03,23.28,15.02,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,17.42,17.77,15.55,0.00,5.60,13.41,38.76,2.70,4.00,8.40,4.20,17.88,14.58,19.44,19.44,0.00,14.71,16.84,49.74,2.45,27.00,19.44,18.08,137.40,17.01,34.87,0.60,19.44,19.44,19.44,1.20,54.68,7.50,19.44,6.00,10.70,0.00,8.00,1.20,7.33,9.59,18.90,0.00,0.00,0.84,1.00,74.56,79.50,6.50,6.16,104.10,76.76,65.25,0.20,2.00,77.02,251.61,6.50,203.50,10.00,0.34,49.16
2.00,12.79,23.28,13.80,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,17.50,17.65,15.55,0.00,5.60,14.74,45.53,2.90,4.00,8.40,4.20,17.88,14.58,19.44,19.44,0.00,14.54,16.11,49.43,2.45,27.00,19.44,18.08,134.40,17.01,32.37,0.60,19.44,19.44,19.44,1.20,70.41,7.50,19.44,6.00,10.70,0.00,8.00,1.20,6.26,7.87,18.90,0.00,0.00,0.71,1.00,70.36,75.67,6.60,5.95,101.50,76.23,77.76,0.20,2.00,74.56,250.41,6.50,200.20,10.00,0.34,46.13
3.00,11.39,23.26,12.44,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,16.75,17.30,15.55,0.00,5.60,16.20,52.91,2.80,4.00,8.40,4.20,17.88,14.58,19.44,19.44,0.00,14.24,15.32,49.11,2.45,27.00,19.44,18.08,128.10,17.01,29.34,0.60,19.44,19.44,19.44,1.20,87.55,7.50,19.44,6.00,10.70,0.00,8.00,1.20,5.63,6.89,18.90,0.00,0.00,0.69,1.00,65.79,71.49,6.50,6.15,97.60,75.57,91.41,0.10,2.00,70.74,249.32,6.50,195.20,10.00,0.33,43.09
4.00,10.09,22.79,10.85,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,15.62,16.87,15.55,0.00,5.60,17.53,59.67,2.80,4.00,8.40,4.20,17.88,14.58,19.44,19.44,0.00,13.83,14.59,48.81,2.45,27.00,19.44,18.08,118.90,17.01,25.89,0.60,19.44,19.44,19.44,1.20,103.27,7.50,19.44,6.00,10.70,0.00,8.00,1.20,5.14,6.15,18.90,0.00,0.00,0.65,1.00,61.58,67.66,6.40,6.49,92.90,72.92,103.92,0.10,2.00,68.68,248.91,6.50,190.30,10.00,0.32,42.61
5.00,8.66,22.91,8.57,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,13.73,16.24,15.55,0.00,5.60,18.50,64.61,2.80,4.00,8.40,4.20,17.88,14.58,19.44,19.44,0.00,13.24,14.04,48.55,2.45,27.00,19.44,18.08,109.90,17.01,22.66,0.60,19.44,19.44,19.44,1.20,114.77,7.50,19.44,6.00,10.70,0.00,8.00,1.20,5.08,5.71,18.90,0.00,0.00,0.54,1.00,58.46,64.85,6.20,6.37,85.50,69.31,113.04,0.10,2.00,65.83,248.95,6.50,178.20,10.00,0.29,42.13
6.00,6.54,22.91,2.74,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,10.76,15.37,15.55,0.00,5.60,18.17,63.72,6.30,4.00,8.40,4.20,17.88,14.58,19.44,19.44,0.00,12.49,13.89,47.93,2.45,27.00,19.44,18.08,91.80,17.01,20.29,0.60,19.44,19.44,19.44,1.20,115.34,7.50,19.44,6.00,10.70,0.00,8.00,1.20,5.18,5.36,18.90,0.00,0.00,0.39,1.00,57.47,64.75,6.00,6.09,74.90,65.82,112.78,0.10,2.00,61.69,249.11,6.50,155.20,10.00,0.25,37.89
7.00,3.66,22.87,0.19,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,4.72,13.66,15.55,0.00,5.60,17.44,61.78,7.40,4.00,8.40,4.20,17.88,14.58,19.44,19.44,0.00,10.92,13.57,46.56,2.45,27.00,19.44,18.08,59.50,17.01,15.53,0.60,19.44,19.44,19.44,1.20,116.59,7.50,19.44,6.00,10.70,0.00,8.00,1.20,4.93,4.72,18.90,0.00,0.00,0.34,1.00,55.30,64.54,5.50,6.07,53.90,62.47,112.23,0.10,2.00,48.57,232.89,6.50,117.60,19.00,0.20,33.66
8.00,1.79,22.34,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.17,9.83,15.55,0.00,5.60,16.72,59.84,8.10,4.00,8.40,4.20,17.88,14.58,19.44,19.44,0.00,7.10,13.24,45.20,2.45,27.00,19.44,18.08,30.80,17.01,8.30,0.60,19.44,19.44,19.44,1.20,117.84,7.50,19.44,6.00,10.70,0.00,8.00,1.20,4.57,3.98,18.90,0.00,0.00,0.23,1.00,53.12,64.32,5.00,6.13,27.30,61.44,111.67,0.00,2.00,27.89,144.37,6.50,67.60,19.00,0.14,23.79
9.00,0.69,22.52,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,4.65,15.55,0.00,5.60,16.39,58.96,8.10,4.00,8.40,4.20,17.88,14.58,19.44,19.44,0.00,2.42,13.09,44.57,2.45,27.00,19.44,18.08,9.90,17.01,2.99,0.60,19.44,19.44,19.44,1.20,118.41,7.50,19.44,6.00,10.70,0.00,8.00,1.20,3.99,3.30,18.90,0.00,0.00,0.08,1.00,52.13,64.22,4.20,5.29,7.70,61.23,111.42,0.00,2.00,10.87,46.05,6.50,21.10,19.00,0.09,13.93
10.00,0.22,22.78,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,1.75,15.55,0.00,5.60,15.42,55.38,8.10,4.00,15.35,4.20,17.88,14.58,19.44,19.44,0.00,0.56,13.23,43.85,2.45,27.00,19.44,18.08,1.80,17.01,0.87,0.60,19.44,19.44,19.44,1.20,114.69,7.50,19.44,6.00,10.70,0.00,8.00,1.20,3.33,2.64,18.90,0.00,0.00,0.04,1.00,51.26,64.65,3.50,4.13,1.20,60.48,105.56,0.00,2.00,3.02,12.77,6.50,3.10,19.00,0.04,7.35
11.00,0.03,22.88,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.20,15.55,0.00,5.60,14.47,51.81,8.10,4.00,15.35,4.20,17.88,14.58,19.44,19.44,0.00,0.01,13.42,43.19,2.45,27.00,19.44,18.08,0.00,17.01,0.04,0.60,19.44,19.44,19.44,1.20,109.81,7.50,19.44,6.00,10.70,0.00,8.00,1.20,2.59,1.91,18.90,0.00,0.00,0.00,1.00,50.56,65.03,3.10,3.27,0.00,59.59,98.23,0.00,2.00,0.19,1.04,6.50,0.00,19.00,0.00,0.77
12.00,0.00,22.98,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,15.55,0.00,5.60,14.13,47.46,8.10,4.00,15.35,4.20,17.88,14.58,19.44,19.44,0.00,0.00,13.45,41.96,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,99.69,7.50,19.44,6.00,10.70,0.00,8.00,1.20,1.82,1.16,18.90,0.00,0.00,0.00,1.00,50.14,65.43,2.90,2.50,0.00,58.39,87.67,0.00,2.00,0.00,0.00,6.50,0.00,19.00,0.00,0.39
13.00,0.00,23.06,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,15.55,0.00,5.60,13.99,42.83,8.10,4.00,15.35,4.20,17.88,14.58,19.44,19.44,0.00,0.00,13.42,40.55,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,87.82,7.50,19.44,6.00,10.70,0.00,8.00,1.20,1.35,0.77,18.90,0.00,0.00,0.00,1.00,49.81,65.83,2.90,2.16,0.00,57.11,76.03,0.00,2.00,0.00,0.00,6.50,0.00,19.00,0.00,0.00
14.00,0.00,23.10,0.00,14.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,15.55,0.00,5.60,13.41,39.85,8.00,4.00,15.35,4.20,17.88,14.58,19.44,19.44,0.00,0.00,12.96,37.98,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,77.39,7.50,19.44,6.00,10.70,0.00,8.00,1.20,0.97,0.50,18.90,0.00,0.00,0.00,1.00,48.26,65.21,2.90,1.97,0.00,56.31,65.24,0.00,2.00,0.00,0.00,6.50,0.00,19.00,0.00,0.00
15.00,0.00,23.05,0.00,14.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,15.55,0.00,5.60,12.69,37.32,8.00,4.00,15.35,4.20,17.88,14.58,19.44,19.44,0.00,0.00,12.37,35.03,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,67.42,7.50,19.44,6.00,10.70,0.00,8.00,1.20,0.81,0.40,18.90,0.00,0.00,0.00,1.00,46.32,64.24,3.00,1.78,0.00,55.82,54.72,0.00,2.00,0.00,0.00,6.50,0.00,19.00,0.00,0.00
16.00,0.00,23.19,0.00,14.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,0.00,0.00,5.60,11.62,34.74,8.00,4.00,15.35,4.20,17.88,14.58,19.44,19.44,0.00,0.00,11.46,31.80,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,53.93,7.50,19.44,6.00,10.70,0.00,8.00,1.20,0.71,0.35,18.90,0.00,0.00,0.00,1.00,43.81,62.32,3.00,1.61,0.00,53.18,43.30,0.00,2.00,0.00,0.00,6.50,0.00,19.00,0.00,0.00
17.00,0.00,23.02,0.00,14.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,0.00,0.00,5.60,10.44,32.15,8.00,4.00,15.35,4.20,17.88,14.58,19.44,19.44,0.00,0.00,10.45,28.48,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,39.27,7.50,19.44,6.00,10.70,0.00,8.00,1.20,0.65,0.37,18.90,0.00,0.00,0.00,1.00,41.11,60.08,2.90,1.43,0.00,49.81,31.58,0.00,2.00,0.00,0.00,6.50,0.00,19.00,0.00,0.00
18.00,0.00,22.94,0.00,14.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,0.00,0.00,5.60,9.60,29.14,8.10,4.00,15.35,4.20,17.88,14.58,19.44,19.44,0.00,0.00,9.38,25.59,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,30.44,7.50,19.44,6.00,10.70,0.00,8.00,1.20,0.60,0.39,18.90,0.00,0.00,0.00,1.00,37.81,56.74,2.70,1.25,0.00,46.76,25.46,0.00,2.00,0.00,0.00,6.50,0.00,19.00,0.00,0.00
19.00,0.00,22.89,0.00,14.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,0.00,0.00,5.60,8.87,25.98,8.10,4.00,15.35,4.20,17.88,14.58,19.44,19.44,0.00,0.00,8.30,22.84,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,23.55,7.50,19.44,6.00,10.70,0.00,8.00,1.20,0.59,0.37,18.90,0.00,0.00,0.00,1.00,34.32,53.03,2.40,1.07,0.00,43.82,21.20,0.00,2.00,0.00,0.00,6.50,0.00,19.00,0.00,0.00
20.00,0.00,22.61,0.00,14.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,0.00,0.00,5.60,9.11,23.45,8.00,4.00,15.35,4.20,17.88,14.58,19.44,19.44,0.00,0.00,7.36,19.72,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,19.37,7.50,19.44,6.00,10.70,0.00,8.00,1.20,0.61,0.33,18.90,0.00,0.00,0.00,1.00,31.11,50.14,2.10,0.89,0.00,40.09,17.34,0.00,2.00,0.00,0.00,6.50,0.00,19.00,0.00,0.00
21.00,0.00,22.43,0.00,14.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,0.00,0.00,5.60,9.67,21.13,8.00,4.00,15.35,4.20,17.88,14.58,19.44,19.44,0.00,0.00,6.48,16.48,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,16.11,7.50,19.44,6.00,10.70,0.00,8.00,1.20,0.60,0.37,18.90,0.00,0.00,0.00,1.00,27.99,47.51,1.90,0.82,0.00,36.09,13.62,0.00,2.00,0.00,0.00,6.50,0.00,19.00,0.00,0.00
22.00,0.00,22.40,0.00,14.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,0.00,0.00,5.60,10.71,19.40,8.00,4.00,15.35,4.20,17.88,14.58,19.44,19.44,0.00,0.00,5.78,14.48,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,11.51,7.50,19.44,6.00,10.70,0.00,8.00,1.20,0.59,0.44,18.90,0.00,0.00,0.00,1.00,25.07,42.81,1.60,0.78,0.00,34.38,10.46,0.00,2.00,0.00,0.00,6.50,0.00,19.00,0.00,0.00
