"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,0.00,19.21,0.00,13.53,4.50,7.40,3.10,5.20,1.50,0.00,3.50,0.00,0.00,0.00,3.10,2.50,7.80,15.00,28.00,0.00,5.30,6.00,4.50,18.55,9.90,3.00,4.50,3.00,0.00,11.56,31.02,1.96,28.18,3.30,11.40,0.00,15.46,0.00,0.60,5.00,5.60,5.80,1.15,13.00,4.70,9.00,2.00,10.43,8.25,3.60,2.30,12.91,13.25,9.50,0.00,1.81,117.98,112.71,16.44,10.10,0.00,37.22,0.00,0.00,1.33,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
2.00,0.00,19.37,0.00,13.53,4.50,7.40,3.10,5.20,1.50,0.00,3.50,0.00,0.00,0.00,3.10,2.50,7.80,15.00,28.00,0.00,5.30,6.00,4.50,18.55,9.90,3.00,4.50,3.00,0.00,10.89,28.94,1.96,28.16,3.30,11.40,0.00,15.46,0.00,0.60,5.00,5.60,5.80,1.15,10.00,4.70,9.00,2.00,10.43,8.25,3.60,2.30,12.82,13.38,9.50,0.00,1.76,117.98,112.71,16.44,10.10,0.00,34.70,0.00,0.00,1.31,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
3.00,0.00,19.33,0.00,13.53,4.50,7.40,3.10,5.20,1.50,0.00,3.50,0.00,0.00,0.00,3.10,2.50,7.80,15.00,24.00,0.00,5.30,6.00,4.50,18.55,9.90,3.00,4.50,3.00,0.00,10.44,27.36,1.96,28.21,3.30,11.40,0.00,15.46,0.00,0.60,5.00,5.60,5.80,1.15,8.00,4.70,9.00,2.00,10.43,8.25,3.60,2.30,12.78,13.29,9.50,0.00,1.72,123.13,114.06,17.68,11.53,0.00,30.61,0.00,0.00,1.30,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
4.00,0.00,19.57,0.00,13.53,4.50,7.40,3.10,5.20,1.50,0.00,3.50,0.00,0.00,0.00,3.10,2.50,7.80,15.00,24.00,0.00,5.30,6.00,4.50,18.55,9.90,3.00,4.50,3.00,0.00,9.85,25.20,1.96,28.25,3.30,11.40,0.00,15.46,0.00,0.60,5.00,5.60,5.80,1.15,6.00,4.70,9.00,2.00,10.43,8.25,3.60,2.30,12.75,13.20,9.50,0.00,1.68,123.13,114.06,17.68,11.53,0.00,29.13,0.00,0.00,1.28,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
5.00,0.00,19.99,0.00,13.53,4.50,7.40,3.10,5.20,1.50,0.00,3.50,0.00,0.00,0.00,3.10,2.50,7.80,13.00,24.00,0.00,5.30,6.00,4.50,18.55,9.90,3.00,4.50,3.00,0.00,9.27,25.20,1.96,28.25,3.30,11.40,0.00,15.46,0.00,0.60,5.00,5.60,5.80,1.15,5.00,4.70,9.00,2.00,10.43,8.25,3.60,2.30,12.68,13.21,9.50,0.00,1.64,123.69,114.24,17.75,11.53,0.00,28.78,0.00,0.00,1.26,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
6.00,0.00,20.15,0.00,13.53,4.50,7.40,3.10,5.20,1.50,0.00,3.50,0.00,0.00,0.00,3.10,2.50,7.80,13.00,24.00,0.00,5.30,6.00,4.50,18.55,9.90,3.00,4.50,3.00,0.00,8.69,24.42,1.96,28.21,3.30,11.40,0.00,15.46,0.00,0.60,5.00,5.60,5.80,1.15,4.00,4.70,9.00,2.00,10.43,8.25,3.60,2.30,12.60,13.22,9.50,0.00,1.61,123.69,114.24,17.75,11.53,0.00,28.57,0.00,0.00,1.24,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
7.00,0.00,20.24,0.00,13.53,4.50,7.40,3.10,5.20,1.50,0.00,3.50,0.00,0.00,0.00,0.00,2.50,7.80,15.00,19.00,0.00,5.30,6.00,4.50,18.55,9.90,3.00,4.50,3.00,0.00,8.33,23.80,1.96,28.14,3.30,11.40,0.00,15.46,0.00,0.60,5.00,5.60,5.80,1.15,3.00,4.70,9.00,2.00,10.43,8.25,3.60,2.30,12.66,13.29,9.50,0.00,1.57,126.34,114.67,18.63,12.85,0.00,28.26,0.00,0.00,1.23,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
8.00,0.00,20.49,0.00,13.53,4.50,7.40,3.10,5.20,1.50,0.00,3.50,0.00,0.00,0.00,0.00,2.50,7.80,15.00,19.00,0.00,5.30,6.00,4.50,18.55,9.90,3.00,4.50,3.00,0.00,7.88,22.36,1.96,28.17,3.30,11.40,0.00,15.46,0.00,0.60,5.00,5.60,5.80,1.15,3.00,4.70,9.00,2.00,10.43,8.25,3.60,2.30,12.73,13.36,9.50,0.00,1.54,126.34,114.67,18.63,12.85,0.00,27.60,0.00,0.00,1.21,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
9.00,0.00,20.64,0.00,13.53,4.50,7.40,3.10,5.20,1.50,0.00,3.50,0.00,0.00,0.00,0.00,2.50,7.80,16.00,15.00,0.00,5.30,6.00,4.50,18.55,9.90,3.00,4.50,3.00,0.00,7.49,21.80,1.96,28.18,3.30,11.40,0.00,15.46,0.00,0.60,5.00,5.60,5.80,1.15,3.00,4.70,9.00,2.00,10.43,8.25,3.60,2.30,12.62,13.33,9.50,0.00,1.51,126.34,114.67,18.63,12.85,0.00,29.33,0.00,0.00,1.21,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
10.00,0.00,20.59,0.00,13.53,4.50,7.40,3.10,5.20,1.50,0.00,3.50,0.00,0.00,0.00,0.00,2.50,7.80,16.00,15.00,0.00,5.30,6.00,4.50,18.55,9.90,3.00,4.50,3.00,0.00,7.57,21.88,1.96,28.20,3.30,11.40,0.00,15.46,0.00,0.60,5.00,5.60,5.80,1.15,3.00,4.70,9.00,2.00,10.43,8.25,3.60,2.30,12.51,13.30,9.40,0.00,1.47,126.34,114.67,18.63,12.85,0.00,28.47,0.00,0.00,1.19,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
