"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,65.98,27.31,67.13,594.17,193.29,8.45,8.87,74.70,16.68,1.34,27.33,9.20,50.00,0.00,5.13,2.82,139.58,87.64,65.00,34.98,34.48,100.15,0.00,4.03,6.05,76.27,0.00,6.39,9.00,16.49,4.43,3.81,0.00,144.33,61.17,67.10,67.88,0.00,178.13,191.05,178.19,2.69,0.00,30.93,29.11,47.15,45.09,10.31,10.31,10.31,20.62,26.80,110.26,0.00,140.38
2.00,63.64,27.31,67.13,594.17,193.29,8.45,8.87,74.70,16.68,1.34,27.33,9.20,50.00,0.00,5.13,2.82,139.58,89.05,65.00,34.98,34.48,100.15,0.00,4.03,6.05,76.27,0.00,6.39,9.00,27.48,4.43,6.36,0.00,144.33,61.17,67.10,67.88,0.00,184.17,197.14,184.23,3.13,0.00,76.30,27.02,45.45,45.09,18.91,0.00,18.87,28.11,0.00,110.26,0.00,146.00
3.00,65.98,27.31,67.13,594.17,193.29,8.45,8.87,74.70,16.68,1.34,27.33,9.20,50.00,0.00,5.13,2.82,139.58,88.81,65.00,34.98,34.48,100.15,0.00,4.03,6.05,76.27,0.00,6.39,9.00,20.90,4.43,4.83,0.00,144.33,49.75,20.62,37.02,0.00,184.17,197.14,184.23,2.60,0.00,75.00,28.18,45.94,45.09,0.00,0.00,29.68,31.29,0.00,110.26,0.00,143.22
4.00,50.25,29.95,67.13,594.17,193.29,8.45,8.87,74.70,16.68,1.34,27.33,9.20,50.00,0.00,5.13,2.82,139.58,86.05,65.00,34.98,34.48,100.15,0.00,4.03,6.05,76.27,0.00,6.39,9.00,16.49,4.43,3.81,0.00,144.33,63.09,47.08,63.45,0.00,172.57,185.36,172.63,1.34,0.00,33.22,20.62,20.62,45.09,0.00,0.00,10.31,0.00,47.01,110.26,0.00,133.77
5.00,56.77,27.31,67.13,594.17,193.29,8.45,8.87,74.70,16.68,1.34,27.33,9.20,50.00,0.00,5.13,2.82,139.58,86.37,65.00,34.98,34.48,100.15,0.00,4.03,6.05,76.27,0.00,6.39,9.00,16.49,4.43,3.81,0.00,144.33,0.00,67.10,67.88,0.00,170.36,183.07,170.43,1.34,0.00,32.84,0.00,52.94,45.09,0.00,0.00,10.31,0.00,28.11,110.26,0.00,133.42
6.00,56.77,27.31,67.13,594.17,193.29,8.45,8.87,74.70,16.68,1.34,27.33,9.20,50.00,0.00,5.13,2.82,139.58,86.49,65.00,34.98,34.48,100.15,0.00,4.03,6.05,76.27,0.00,6.39,9.00,16.49,4.43,3.81,0.00,144.33,0.00,67.10,67.88,0.00,169.80,182.48,169.87,1.34,0.00,52.58,0.00,52.94,45.09,0.00,0.00,10.31,0.00,26.80,110.26,0.00,135.54
7.00,65.98,27.31,67.13,594.17,193.29,8.45,8.87,74.70,16.68,1.34,27.33,9.20,50.00,0.00,5.13,2.82,139.58,85.29,65.00,34.98,34.48,100.15,0.00,4.03,6.05,76.27,0.00,6.39,9.00,16.49,4.43,3.81,0.00,144.33,0.00,0.00,26.80,0.00,166.78,179.31,166.85,1.34,0.00,30.98,28.79,46.98,45.09,0.00,0.00,10.31,0.00,50.33,110.26,0.00,133.40
8.00,65.98,27.31,67.13,594.17,193.29,8.45,8.87,74.70,16.68,1.34,27.33,9.20,50.00,0.00,5.13,2.82,139.58,85.15,65.00,34.98,34.48,100.15,0.00,4.03,6.05,76.27,0.00,6.39,9.00,16.49,4.43,3.81,0.00,144.33,0.00,0.00,26.80,0.00,164.83,177.25,164.89,1.34,0.00,75.00,28.59,46.09,45.09,0.00,0.00,10.31,0.00,46.10,110.26,0.00,132.52
9.00,65.98,27.31,67.13,594.17,193.29,8.45,8.87,74.70,16.68,1.34,27.33,9.20,50.00,0.00,5.13,2.82,139.58,85.86,65.00,34.98,34.48,100.15,0.00,4.03,6.05,76.27,0.00,6.39,9.00,16.49,4.43,3.81,0.00,144.33,0.00,0.00,26.80,0.00,167.38,179.95,167.45,1.34,0.00,75.00,29.01,46.25,45.09,0.00,0.00,10.31,46.79,0.00,110.26,0.00,135.68
10.00,65.98,27.31,67.13,594.17,193.29,8.45,8.87,74.70,16.68,1.34,27.33,9.20,50.00,0.00,5.13,2.82,139.58,85.57,65.00,34.98,34.48,100.15,0.00,4.03,6.05,76.27,0.00,6.39,9.00,16.49,4.43,3.81,0.00,144.33,0.00,0.00,26.80,0.00,165.86,178.34,165.93,1.34,0.00,34.78,31.17,48.19,45.09,0.00,0.00,10.31,20.62,0.00,110.26,0.00,135.30
