"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,69.34,29.69,67.13,596.35,194.00,3.29,3.45,83.80,17.21,0.45,16.96,14.92,64.41,5.13,2.82,116.67,78.83,76.53,0.00,0.00,70.28,17.17,1.97,0.00,43.67,6.39,9.00,95.45,3.45,19.77,163.66,0.00,21.00,66.75,0.00,26.80,184.17,78.46,184.23,1.46,74.91,0.00,45.66,39.11,30.68,0.00,12.09,0.00,0.00,85.00,96.19,0.00,101.60
2.00,65.67,29.95,67.13,596.35,194.00,3.29,3.45,90.77,17.21,0.45,16.96,14.92,79.09,5.13,2.82,116.67,84.91,85.02,0.00,0.00,70.28,17.17,1.97,0.00,43.67,6.39,9.00,85.48,3.45,19.77,0.00,0.00,21.00,65.23,20.62,20.62,184.17,108.73,184.23,1.46,74.91,0.00,45.08,35.19,30.68,0.00,12.09,0.00,0.00,85.00,110.08,0.00,101.60
3.00,60.63,29.95,67.13,596.35,194.00,3.29,3.45,72.87,17.21,0.45,16.96,14.92,50.00,5.13,2.82,116.67,72.28,63.24,0.00,0.00,70.28,17.17,1.97,0.00,43.67,6.39,9.00,79.21,3.45,18.32,0.00,149.92,21.00,66.16,55.41,0.00,136.84,78.37,136.88,1.46,74.91,0.00,62.70,0.00,30.68,0.00,12.09,0.00,0.00,85.00,59.93,0.00,101.60
4.00,56.47,29.95,67.13,596.35,194.00,3.29,3.45,85.45,17.21,0.45,16.96,14.92,50.00,5.13,2.82,116.67,70.45,78.54,0.00,0.00,70.28,17.17,1.97,0.00,43.67,6.39,9.00,66.56,3.45,15.40,0.00,180.67,21.00,66.62,67.40,0.00,174.80,87.07,0.00,1.61,74.91,0.00,52.17,0.00,30.68,14.43,0.00,0.00,0.00,85.00,47.48,0.00,101.60
5.00,56.47,29.95,67.13,596.35,194.00,3.29,3.45,74.96,17.21,0.45,16.96,14.92,50.00,5.13,2.82,116.67,66.43,65.78,0.00,0.00,70.28,17.17,1.97,0.00,43.67,6.39,9.00,65.06,3.45,15.05,0.00,161.16,21.00,66.62,67.40,0.00,137.09,79.07,0.00,1.46,74.91,0.00,52.16,0.00,30.68,12.09,0.00,0.00,0.00,85.00,47.47,0.00,101.60
6.00,56.47,29.95,67.13,596.35,194.00,3.29,3.45,90.40,17.21,0.45,16.96,14.92,50.00,5.13,2.82,116.67,61.50,84.57,0.00,0.00,70.28,17.17,1.97,0.00,43.67,6.39,9.00,61.34,3.45,14.19,0.00,0.00,21.00,66.62,67.40,0.00,116.35,82.31,0.00,1.46,74.91,0.00,52.17,0.00,30.68,12.09,0.00,0.00,0.00,85.00,47.47,0.00,101.60
7.00,72.37,29.95,67.13,596.35,194.00,3.29,3.45,90.77,17.21,0.45,16.96,14.92,50.00,5.13,2.82,116.67,61.51,85.02,0.00,0.00,70.28,17.17,1.97,0.00,43.67,6.39,9.00,62.49,3.45,14.45,0.00,0.00,21.00,65.78,20.62,0.00,101.45,77.34,101.46,1.46,74.91,0.00,46.63,41.01,30.68,12.09,0.00,0.00,0.00,85.00,95.10,0.00,101.60
8.00,57.47,29.95,67.13,596.35,194.00,3.29,3.45,90.77,17.21,0.45,16.96,14.92,50.00,5.13,2.82,116.67,57.78,85.02,0.00,34.02,70.28,17.17,1.97,0.00,43.67,6.39,9.00,60.19,3.45,13.92,0.00,0.00,21.00,65.11,65.89,0.00,0.00,87.22,156.23,1.46,74.91,0.00,54.71,0.00,30.68,12.09,0.00,0.00,0.00,85.00,28.84,0.00,101.60
9.00,56.47,29.95,67.13,596.35,194.00,3.29,3.45,90.77,17.21,0.45,16.96,14.92,50.00,5.13,2.82,116.67,65.32,85.02,0.00,29.55,70.28,17.17,1.97,0.00,43.67,6.39,9.00,76.23,3.45,17.63,0.00,0.00,21.00,0.00,67.29,66.73,106.76,75.24,106.77,1.46,74.91,0.00,56.97,0.00,30.68,12.09,0.00,0.00,0.00,85.00,30.30,0.00,101.60
10.00,72.37,29.95,67.13,596.35,194.00,3.29,3.45,90.77,17.21,0.45,16.96,14.92,50.00,5.13,2.82,116.67,71.13,85.02,0.00,29.55,70.28,17.17,1.97,0.00,43.67,6.39,9.00,17.00,3.45,3.93,0.00,0.00,21.00,0.00,0.00,33.44,122.46,75.28,122.48,1.46,74.91,0.00,46.35,43.24,30.68,12.09,0.00,0.00,0.00,85.00,110.26,0.00,101.60
