"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,15.44,22.61,16.28,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,19.50,18.07,18.83,15.53,0.00,6.40,15.60,33.49,9.40,4.70,4.20,4.20,18.93,18.93,16.50,19.42,1.40,15.54,19.40,53.50,3.40,27.00,16.50,17.67,144.47,17.96,38.39,0.60,19.42,19.42,18.93,2.40,95.60,12.62,19.42,0.00,8.40,10.80,7.78,16.50,1.20,9.21,12.33,18.90,0.00,0.00,0.93,1.00,102.00,104.00,4.60,2.84,109.84,71.60,98.50,0.30,1.96,79.99,246.65,0.00,204.00,11.00
2.00,16.60,22.56,17.25,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,19.50,18.68,18.80,15.53,0.00,6.40,14.98,40.69,9.20,4.70,4.20,4.20,18.93,18.93,16.50,19.42,1.40,15.55,19.80,56.70,3.40,27.00,16.50,17.67,144.33,17.96,38.69,0.60,19.42,19.42,18.93,2.40,95.60,12.62,19.42,0.00,8.40,10.80,7.78,16.50,1.20,9.58,12.50,18.90,0.00,0.00,1.04,1.00,102.00,104.00,5.10,3.38,110.21,78.60,98.50,0.30,1.92,80.00,250.22,0.00,204.00,11.00
3.00,17.49,22.51,18.01,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,19.50,19.29,18.77,15.53,0.00,6.40,14.79,48.37,9.30,4.70,4.20,4.20,18.93,18.93,16.50,19.42,1.40,15.53,20.30,60.10,3.40,27.00,16.50,17.67,143.78,17.96,38.90,0.60,19.42,19.42,18.93,2.40,95.60,12.62,19.42,0.00,8.40,10.80,7.78,16.50,1.20,9.89,12.62,18.90,0.00,0.00,1.13,1.00,102.00,104.00,5.60,3.96,110.62,84.00,98.50,0.30,1.96,80.00,251.70,0.00,204.00,11.00
4.00,18.01,22.33,18.49,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,19.50,19.56,18.80,15.53,0.00,6.40,15.86,57.53,9.40,4.70,4.20,4.20,18.93,18.93,16.50,19.42,1.40,15.53,20.80,63.20,3.40,27.00,16.50,17.67,141.87,17.96,39.12,0.60,19.42,19.42,18.93,2.40,95.60,12.62,19.42,0.00,8.40,10.80,7.78,16.50,1.20,10.02,12.62,18.90,0.00,0.00,1.15,1.00,102.00,104.00,6.40,4.64,110.96,89.30,98.50,0.40,1.92,80.00,252.10,0.00,204.00,11.00
5.00,18.13,21.99,18.68,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,19.50,19.45,18.85,15.53,0.00,6.40,17.14,65.22,9.20,4.70,4.20,4.20,18.93,18.93,16.50,19.42,1.40,15.58,21.20,66.20,3.40,27.00,16.50,17.67,133.72,17.96,39.40,0.60,19.42,19.42,18.93,2.40,95.60,12.62,19.42,0.00,8.40,10.80,7.78,16.50,1.20,10.10,12.59,18.90,0.00,0.00,1.14,1.00,102.00,102.00,7.20,5.23,111.33,93.80,98.50,0.40,1.92,79.99,252.18,0.00,204.00,11.00
6.00,18.10,21.80,18.72,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,19.50,18.46,18.85,15.53,0.00,6.40,19.05,68.51,9.40,4.70,4.20,4.20,18.93,18.93,16.50,19.42,1.40,15.62,21.40,69.20,3.40,27.00,16.50,17.67,136.36,17.96,39.49,0.60,19.42,19.42,18.93,2.40,95.60,12.62,19.42,0.00,8.40,10.80,7.78,16.31,1.20,10.05,12.49,18.90,0.00,0.00,1.16,1.00,102.00,95.00,7.80,5.51,111.48,98.50,103.60,0.40,1.92,80.00,252.19,0.00,204.00,11.00
7.00,17.90,21.53,18.45,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,19.50,18.00,18.81,15.53,0.00,6.40,20.77,70.91,5.90,4.70,4.20,4.20,18.93,18.93,16.50,19.42,1.40,15.64,21.40,72.10,3.40,27.00,16.50,17.67,141.86,17.96,39.41,0.60,19.42,19.42,18.93,2.40,102.80,12.62,19.42,0.00,8.40,10.80,7.78,16.31,1.20,10.00,12.33,18.90,0.00,0.00,1.15,1.00,100.00,92.00,8.30,5.91,111.48,100.20,111.70,0.40,1.92,80.00,252.13,0.00,204.00,11.00
8.00,17.40,21.45,17.81,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,19.50,18.45,18.83,15.53,0.00,6.40,21.90,70.63,5.80,4.70,4.20,4.20,18.93,18.93,16.50,19.42,1.40,15.69,21.80,73.30,3.40,27.00,16.50,17.67,143.32,17.96,39.24,0.60,19.42,19.42,18.93,2.40,109.00,12.62,19.42,0.00,8.40,10.80,7.78,16.31,1.20,9.99,11.99,18.90,0.00,0.00,1.15,1.00,95.00,90.00,8.50,6.67,111.32,101.30,118.60,0.30,1.96,80.00,251.91,0.00,204.00,11.00
9.00,16.24,21.37,16.61,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,18.00,19.29,18.83,15.53,0.00,6.40,22.85,70.63,5.70,4.70,4.20,4.20,18.93,18.93,16.50,19.42,1.40,15.66,22.20,73.90,3.40,27.00,16.50,17.67,144.04,17.96,38.98,0.60,19.42,19.42,18.93,2.40,111.80,12.62,19.42,0.00,8.40,10.80,7.78,16.31,1.20,9.92,11.71,18.90,0.00,0.00,1.15,1.00,87.00,87.00,8.70,7.29,111.24,101.00,122.20,0.20,1.92,80.00,250.39,0.00,204.00,11.00
10.00,14.80,21.33,15.34,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,18.00,19.35,18.79,15.53,0.00,6.40,23.26,71.49,5.70,4.70,4.20,4.20,18.93,18.93,16.50,19.42,1.40,15.60,22.00,73.30,3.40,27.00,16.50,17.67,144.27,17.96,38.69,0.60,19.42,19.42,18.93,2.40,114.10,12.62,19.42,0.00,8.40,10.80,7.78,16.31,1.20,9.69,11.57,18.90,0.00,0.00,0.97,1.00,81.00,84.00,8.80,7.51,110.92,100.30,125.50,0.20,1.92,80.00,244.32,0.00,204.00,11.00
