"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.86,0.00,14.00,3.00,7.80,9.70,19.22,1.52,0.00,3.50,0.00,0.00,0.00,18.05,0.00,8.20,5.00,15.00,8.10,9.95,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,22.82,53.90,2.83,0.00,19.51,19.45,0.00,17.95,0.00,0.00,19.51,19.51,19.51,2.40,29.00,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,0.18,0.68,18.00,0.00,1.00,37.59,34.19,2.76,2.24,0.00,76.97,13.00,0.00,2.00,0.00
2.00,0.00,23.93,0.00,14.00,3.00,7.80,9.70,19.22,1.52,0.00,3.50,0.00,0.00,0.00,18.05,0.00,8.20,13.09,21.74,8.10,9.95,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,15.32,35.16,2.83,0.00,19.51,19.45,0.00,17.95,0.00,0.00,19.51,19.51,19.51,2.40,12.72,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,4.54,7.57,18.00,0.00,1.00,32.64,52.32,1.21,0.93,0.00,46.54,1.78,0.00,2.00,0.00
3.00,0.00,23.86,0.00,14.00,3.00,7.80,9.70,19.22,1.52,0.00,3.50,0.00,0.00,0.00,18.05,0.00,8.20,13.07,20.52,8.10,9.95,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,14.73,33.84,2.83,0.00,19.51,19.45,0.00,17.95,0.00,0.00,19.51,19.51,19.51,2.40,8.48,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,4.36,7.50,18.00,0.00,1.00,30.77,50.78,0.99,0.84,0.00,43.75,1.65,0.00,2.00,0.00
4.00,0.00,23.74,0.00,14.00,3.00,7.80,9.70,19.22,1.52,0.00,3.50,0.00,0.00,0.00,18.05,0.00,8.20,12.63,19.80,8.10,9.95,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,14.33,33.57,2.83,0.00,19.51,19.45,0.00,17.95,0.00,0.00,19.51,19.51,19.51,2.40,5.27,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,4.23,7.46,18.00,0.00,1.00,28.94,49.66,0.81,0.76,0.00,42.24,1.53,0.00,2.00,0.00
5.00,0.00,23.82,0.00,14.00,3.00,7.80,9.70,19.22,1.52,0.00,3.50,0.00,0.00,0.00,18.05,0.00,8.20,11.29,18.82,8.10,9.95,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,14.20,33.62,2.83,0.00,19.51,19.45,0.00,17.95,0.00,0.00,19.51,19.51,19.51,2.40,5.00,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,4.23,7.55,18.00,0.00,1.00,27.62,48.83,0.70,0.70,0.00,41.44,1.47,0.00,2.00,0.00
6.00,0.00,23.88,0.00,14.00,3.00,7.80,9.70,19.22,1.52,0.00,3.50,0.00,0.00,0.00,18.05,0.00,8.20,9.65,17.77,8.10,9.95,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,14.14,33.78,2.83,0.00,19.51,19.45,0.00,17.95,0.00,0.00,19.51,19.51,19.51,2.40,5.71,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,4.27,7.67,18.00,0.00,1.00,26.47,48.11,0.60,0.65,0.00,40.87,1.43,0.00,2.00,0.00
7.00,0.00,23.85,0.00,14.00,3.00,7.80,9.70,19.22,1.52,0.00,3.50,0.00,0.00,0.00,18.05,0.00,8.20,8.48,16.49,8.10,9.95,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,14.64,34.92,2.83,0.00,19.51,19.45,0.00,17.95,0.00,0.00,19.51,19.51,19.51,2.40,5.32,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,4.37,7.81,18.00,0.00,1.00,25.59,47.33,0.54,0.59,0.00,43.20,1.36,0.00,2.00,0.00
8.00,0.00,23.67,0.00,14.00,3.00,7.80,9.70,19.22,1.52,0.00,3.50,0.00,0.00,0.00,18.05,0.00,8.20,7.46,15.15,8.10,9.95,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,15.31,36.40,2.83,0.00,19.51,19.45,0.00,17.95,0.00,0.00,19.51,19.51,19.51,2.40,4.55,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,4.49,7.94,18.00,0.00,1.00,24.80,46.53,0.49,0.54,0.00,46.50,1.29,0.00,2.00,0.00
9.00,0.00,23.74,0.00,14.00,3.00,7.80,9.70,19.22,1.52,0.00,3.50,0.00,0.00,0.00,18.05,0.00,8.20,6.85,14.32,8.10,9.95,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,15.52,37.43,2.83,0.00,19.51,19.45,0.00,17.95,0.00,0.00,19.51,19.51,19.51,2.40,3.79,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,4.45,7.83,18.00,0.00,1.00,25.14,46.56,0.45,0.53,0.00,46.61,1.82,0.00,2.00,0.00
10.00,0.00,23.88,0.00,14.00,3.00,7.80,9.70,19.22,1.52,0.00,3.50,0.00,0.00,0.00,18.05,0.00,8.20,6.37,13.65,8.10,9.95,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,15.57,38.32,2.83,0.00,19.51,19.45,0.00,17.95,0.00,0.00,19.51,19.51,19.51,2.40,3.02,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,4.36,7.62,18.00,0.00,1.00,25.86,46.86,0.40,0.52,0.00,45.66,2.55,0.00,2.00,0.00
