"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CS SUNNY","CT AGROLMOS"
1.00,0.00,21.21,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,19.00,0.00,3.40,20.73,47.40,5.80,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,0.00,19.03,63.20,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,40.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.11,8.94,9.50,0.00,0.00,0.00,1.00,71.50,60.13,2.20,1.40,0.00,92.80,28.00,0.00,2.00,0.00,0.00,0.00,11.00
2.00,0.00,21.32,0.07,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.50,0.02,19.00,0.00,3.40,20.69,40.90,5.80,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,0.00,18.57,62.10,3.46,27.00,19.42,17.96,0.40,17.96,0.14,0.60,20.00,20.00,20.00,0.00,42.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.44,9.36,9.50,0.00,0.00,0.00,1.00,65.70,58.86,2.20,1.40,0.60,92.50,28.00,0.00,2.00,0.00,0.00,0.00,11.00
3.00,0.08,21.34,1.03,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,1.10,0.65,19.00,0.00,3.40,20.04,40.40,5.80,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,0.16,18.48,57.30,3.46,27.00,19.42,17.96,22.00,17.96,2.15,0.60,20.00,20.00,20.00,0.00,42.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.58,9.49,9.50,0.00,0.00,0.00,1.00,59.60,59.51,2.30,1.40,12.60,87.50,29.00,0.00,2.00,4.66,12.90,37.00,11.00
4.00,0.34,21.43,2.07,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,1.40,2.08,19.00,0.00,3.40,19.18,35.10,4.30,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,1.31,18.51,57.50,3.46,27.00,19.42,17.96,57.60,17.96,7.95,0.60,20.00,20.00,20.00,0.00,41.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.64,9.52,9.50,0.00,0.00,0.00,1.00,59.10,60.79,2.50,1.70,45.10,87.00,30.00,0.00,2.00,30.01,50.60,75.00,11.00
5.00,0.90,21.39,3.22,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,2.80,4.21,19.00,0.00,3.40,18.64,35.10,4.30,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,2.73,0.00,0.00,3.46,27.00,19.42,17.96,91.20,17.96,16.42,0.60,20.00,20.00,20.00,0.00,41.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.46,9.50,9.50,0.00,0.00,0.03,1.00,55.10,61.32,3.10,2.20,66.90,80.00,30.00,0.00,2.00,49.56,104.42,128.00,11.00
6.00,2.16,21.55,4.80,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,4.80,6.93,19.00,0.00,3.40,18.22,30.10,4.30,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,5.13,0.00,0.00,3.46,27.00,19.42,17.96,101.20,17.96,23.98,0.60,20.00,20.00,20.00,0.00,40.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.18,9.46,9.50,0.00,0.00,0.06,1.00,51.10,61.60,3.60,2.70,76.90,79.30,31.00,0.00,2.00,66.22,171.52,180.00,11.00
7.00,4.55,21.32,6.79,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,7.40,9.53,19.00,0.00,3.40,17.45,30.30,4.30,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,7.99,0.00,0.00,3.46,27.00,19.42,17.96,110.40,17.96,28.50,0.60,20.00,20.00,20.00,0.00,39.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.10,9.14,9.50,0.00,0.00,0.07,1.00,52.50,0.00,3.90,0.00,81.40,82.50,33.00,0.00,2.00,74.44,222.49,190.00,11.00
8.00,7.38,19.34,9.01,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,8.80,12.08,19.00,0.00,3.40,16.58,31.40,4.20,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,11.00,0.00,0.00,3.46,27.00,19.42,17.96,111.50,17.96,31.51,0.60,20.00,20.00,20.00,0.00,39.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.09,8.73,9.50,0.00,0.00,0.11,1.00,49.60,0.00,4.30,0.00,88.20,86.20,36.00,0.10,2.00,76.38,250.40,199.00,11.00
9.00,9.65,17.47,11.06,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,9.20,13.54,19.00,0.00,3.40,15.07,30.00,2.60,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,12.43,0.00,0.00,3.46,27.00,19.42,17.96,120.50,17.96,33.14,0.60,20.00,20.00,20.00,0.00,40.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.64,9.06,9.50,0.00,0.00,0.52,1.00,54.10,0.00,5.20,0.00,90.80,86.50,41.00,0.20,2.00,79.41,250.40,203.00,11.00
10.00,11.51,17.67,12.67,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,9.80,14.41,19.00,0.00,3.40,13.34,34.60,2.60,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.19,0.00,0.00,3.46,27.00,19.42,17.96,128.20,17.96,33.43,0.60,20.00,20.00,20.00,0.00,44.00,12.82,19.42,7.00,10.00,8.00,20.00,2.40,6.38,9.64,9.50,0.00,0.00,0.70,1.00,53.90,0.00,6.20,0.00,97.40,91.70,45.00,0.20,2.00,80.00,250.40,207.00,11.00
