"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III","CH ANASHIRONI","CH RENOVANDES"
18.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,43.83,5.13,2.82,163.91,112.36,132.71,22.03,24.18,210.00,14.16,1.97,6.88,87.69,6.39,9.98,54.97,3.45,12.72,228.46,0.00,22.01,45.24,59.23,22.01,78.04,0.00,78.04,0.00,74.91,76.30,27.49,44.00,60.24,30.67,30.56,30.55,45.21,45.24,21.74,21.74,203.20,0.00,20.25
19.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,42.86,5.13,2.82,163.91,112.36,132.71,22.03,27.28,210.00,14.16,1.97,6.88,87.69,6.39,9.98,51.69,3.45,11.96,228.46,0.00,21.98,39.33,57.43,21.98,71.12,0.00,71.12,0.00,74.91,76.30,24.49,44.00,60.24,30.67,30.56,30.55,45.50,45.53,20.62,20.62,203.20,0.00,20.25
20.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,54.97,5.13,2.82,163.91,112.36,132.71,22.03,26.90,210.00,14.16,1.97,6.88,87.69,6.39,9.98,52.30,3.45,12.10,228.46,0.00,21.98,57.18,40.26,21.98,77.23,0.00,77.23,0.00,74.91,76.30,25.31,44.00,60.24,30.67,30.56,30.55,45.07,45.09,20.62,20.62,203.20,0.00,20.25
21.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,72.12,5.13,2.82,163.91,112.36,132.71,22.03,34.51,210.00,14.16,1.97,6.88,87.69,6.39,9.98,71.91,3.45,16.63,228.46,0.00,40.24,40.13,59.03,40.19,112.13,0.00,112.15,0.00,74.91,76.30,0.00,44.00,60.24,30.67,30.56,30.55,45.36,45.38,78.37,78.35,203.20,0.00,20.25
22.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.03,31.73,210.00,14.16,1.97,6.88,87.69,6.39,9.98,69.75,3.45,16.13,228.46,0.00,43.69,43.53,43.83,43.62,76.27,82.41,76.27,0.00,74.91,76.30,43.25,44.00,60.24,30.67,30.56,30.55,45.36,45.38,78.35,78.32,203.20,0.00,20.25
23.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.03,32.30,210.00,14.16,1.97,6.88,87.69,6.39,9.98,73.43,3.45,16.98,228.46,0.00,23.27,67.07,67.85,23.27,88.44,94.44,88.45,0.00,74.91,76.30,45.80,44.00,60.24,30.67,30.56,30.55,45.36,45.38,48.36,48.35,203.20,0.00,20.25
24.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.03,32.85,210.00,14.16,1.97,6.88,87.69,6.39,9.98,78.95,3.45,18.26,228.46,0.00,23.30,67.10,67.88,23.30,107.92,114.28,107.93,0.00,74.91,76.30,48.56,44.00,60.24,30.67,30.56,30.55,45.36,45.38,58.84,58.83,203.20,0.00,20.25
25.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.03,32.85,210.00,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,228.46,0.00,23.30,67.10,67.88,23.30,131.65,140.28,131.68,0.00,74.91,76.30,48.56,44.00,60.24,30.67,30.56,30.55,45.51,45.53,60.84,60.83,203.20,0.00,20.25
26.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.03,32.85,210.00,26.25,1.97,6.88,87.69,6.39,9.98,85.10,3.45,19.68,161.51,161.50,23.30,67.10,67.88,23.30,149.41,160.40,149.46,0.00,74.91,76.30,48.56,44.00,60.24,30.67,30.56,30.55,45.21,45.24,49.20,49.20,203.20,0.00,20.25
27.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.03,32.85,210.00,26.25,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,163.58,162.89,23.30,67.10,67.88,23.30,183.31,196.28,183.38,0.00,74.91,76.30,50.17,42.39,60.24,30.67,30.56,30.55,45.36,45.38,55.68,55.68,203.20,0.00,20.25
28.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,97.66,5.13,2.82,163.91,112.36,132.71,22.03,35.37,210.00,26.25,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,182.12,178.99,25.10,67.10,67.88,25.10,184.17,197.14,184.23,0.00,74.91,76.30,61.23,49.93,60.24,30.67,30.56,30.55,45.36,45.38,83.86,83.83,203.20,0.00,20.25
29.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,98.36,5.13,2.82,163.91,112.36,132.71,22.03,32.15,210.00,26.25,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,184.88,181.28,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,54.86,45.26,60.24,30.67,30.56,30.55,45.36,45.38,79.15,79.12,203.20,12.30,20.25
30.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,103.27,5.13,2.82,163.91,112.36,132.71,22.03,35.37,210.00,26.25,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,184.23,188.33,23.63,67.10,67.88,23.63,184.17,197.14,184.23,0.00,74.91,76.30,61.01,49.76,60.24,30.67,30.56,30.55,45.36,45.38,105.04,105.00,203.20,12.30,20.25
31.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,109.32,5.13,2.82,163.91,112.36,132.71,22.03,35.37,210.00,26.25,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,190.57,185.96,26.42,67.10,67.88,26.42,184.17,197.14,184.23,0.00,74.91,76.30,63.35,51.77,60.24,30.67,30.56,30.55,45.50,45.53,110.04,110.00,203.20,12.30,20.25
32.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,112.79,5.13,2.82,163.91,112.36,132.71,22.03,35.37,210.00,26.25,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,190.57,185.97,26.30,67.10,67.88,26.30,184.17,197.14,184.23,0.00,74.91,76.30,64.68,53.00,60.24,30.67,30.56,30.55,45.36,45.38,110.26,110.22,203.20,12.30,20.25
33.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,112.73,5.13,2.82,163.91,112.36,132.71,22.03,35.37,210.00,26.25,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,190.35,185.78,25.14,67.10,67.88,25.14,184.17,197.14,184.23,0.00,74.91,76.30,63.18,51.61,60.24,30.67,30.56,30.55,45.36,45.38,102.27,102.23,203.20,12.30,20.25
34.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,103.80,5.13,2.82,163.91,112.36,132.71,22.03,35.37,210.00,26.25,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,188.60,184.34,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,59.66,48.67,60.24,30.67,30.56,30.55,45.36,45.38,78.26,78.23,203.20,12.30,20.25
35.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,99.55,5.13,2.82,163.91,112.36,132.71,22.03,35.37,210.00,26.25,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,189.03,184.69,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,62.48,51.00,60.24,30.67,30.56,30.55,45.36,45.38,71.83,71.81,203.20,12.30,20.25
36.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,98.81,5.13,2.82,163.91,112.36,132.71,22.03,35.37,210.00,26.25,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,185.52,181.80,23.47,67.10,67.88,23.47,184.17,197.14,184.23,0.00,74.91,76.30,63.20,51.63,60.24,30.67,30.56,30.55,45.36,45.38,92.23,92.19,203.20,12.30,20.25
37.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,80.80,5.13,2.82,163.91,112.36,132.71,44.06,35.37,210.00,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,173.73,171.92,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,49.96,42.27,60.24,30.67,30.56,30.55,45.36,45.38,53.09,53.09,203.20,12.30,20.25
38.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,81.61,5.13,2.82,163.91,112.36,132.71,44.06,35.37,210.00,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,173.47,171.69,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,61.61,50.25,60.24,30.67,30.56,30.55,45.36,45.38,110.26,110.22,203.20,12.30,20.25
39.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,78.95,5.13,2.82,163.91,112.36,132.71,44.06,35.37,210.00,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,163.94,164.70,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,50.17,42.39,60.24,30.67,30.56,30.55,45.36,45.38,61.62,61.60,203.20,12.30,20.25
40.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,35.92,14.92,78.95,5.13,2.82,163.91,112.36,132.71,44.06,6.45,210.00,14.16,1.97,6.88,87.69,6.39,9.98,81.74,3.45,18.91,146.67,146.68,23.10,66.88,67.66,23.10,184.17,197.14,184.23,0.00,74.91,76.30,50.17,42.39,60.24,30.67,30.56,30.55,44.31,44.34,20.62,20.62,203.20,12.30,20.25
