"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,67.46,647.39,211.64,9.09,9.95,110.91,19.29,3.98,34.64,14.99,15.38,8.91,6.88,164.71,112.91,133.36,0.00,44.43,245.05,29.88,2.85,6.88,87.66,16.41,6.39,9.98,95.92,10.17,19.87,215.57,215.52,20.51,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,62.85,66.88,66.80,62.51,30.82,30.70,23.90,87.54,84.00,20.51,110.76
2.00,78.57,30.10,67.46,647.39,211.64,9.09,9.95,110.91,19.29,3.98,34.64,14.99,15.38,8.91,6.88,164.71,112.91,133.36,0.00,44.43,245.05,29.88,2.85,6.88,87.66,40.94,6.39,9.98,95.92,10.17,19.87,229.57,229.31,43.15,67.42,43.15,20.51,185.07,198.10,185.13,5.67,75.75,58.54,66.88,66.80,62.51,30.82,30.70,30.50,87.54,84.00,20.51,110.76
3.00,78.57,30.10,67.46,647.39,211.64,9.09,9.95,110.91,19.29,3.98,34.64,14.99,15.38,8.91,6.88,164.71,112.91,133.36,0.00,44.43,245.05,29.88,2.85,6.88,87.66,114.91,6.39,9.98,95.92,10.17,19.87,229.57,229.31,43.15,67.42,43.15,20.51,185.07,198.10,185.13,5.67,75.75,58.54,66.88,66.80,62.51,30.82,30.70,30.50,87.54,84.00,20.51,110.76
4.00,78.57,30.10,67.46,647.39,211.64,9.09,9.95,110.91,19.29,3.98,34.64,14.99,15.38,8.91,6.88,164.71,112.91,133.36,0.00,44.43,245.05,29.88,2.85,6.88,87.66,114.91,6.39,9.98,95.92,10.17,19.87,229.57,229.31,43.15,67.42,43.15,20.51,185.07,198.10,185.13,5.67,75.75,58.54,66.88,66.80,62.51,30.82,30.70,30.50,87.54,84.00,20.51,110.76
5.00,78.57,30.10,67.46,647.39,211.64,9.09,9.95,110.91,19.29,3.98,34.64,14.99,15.38,8.91,6.88,164.71,112.91,133.36,0.00,44.43,245.05,29.88,2.85,6.88,87.66,114.91,6.39,9.98,95.92,10.17,19.87,229.57,229.31,42.87,67.42,42.87,20.51,185.07,198.10,185.13,5.67,75.75,58.54,66.88,66.80,62.51,30.82,30.70,30.50,87.54,84.00,21.07,110.76
6.00,78.57,30.10,67.46,647.39,211.64,9.09,9.95,110.91,19.29,3.98,34.64,14.99,56.53,8.91,6.88,164.71,112.91,133.36,0.00,44.43,245.05,29.88,2.85,6.88,87.66,114.91,6.39,9.98,95.92,10.17,19.87,229.57,229.31,20.51,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,58.54,66.88,66.80,62.51,30.82,30.70,23.90,87.54,84.00,24.83,110.76
7.00,78.57,30.10,67.46,647.39,211.64,9.09,9.95,110.91,19.29,3.98,34.64,14.99,83.10,8.91,6.88,164.71,112.91,133.36,0.00,44.43,245.05,29.88,2.85,6.88,87.66,114.91,6.39,9.98,95.92,10.17,19.87,229.57,229.31,48.39,67.42,68.21,31.61,185.07,198.10,185.13,5.67,75.75,72.00,66.88,66.80,62.51,30.82,30.70,30.70,87.54,84.00,110.50,110.76
8.00,78.57,30.10,67.46,647.39,211.64,9.09,9.95,110.91,19.29,3.98,34.64,14.99,92.09,8.91,6.88,164.71,112.91,133.36,0.00,44.43,245.05,29.88,2.85,6.88,87.66,114.91,6.39,9.98,95.92,10.17,19.87,229.57,229.31,48.39,67.42,68.21,31.61,185.07,198.10,185.13,5.67,75.75,72.00,66.88,66.80,62.51,30.82,30.70,30.70,87.54,84.00,110.50,110.76
9.00,78.57,30.10,67.46,647.39,211.64,9.09,9.95,110.91,19.29,3.98,34.64,14.99,57.84,8.91,6.88,164.71,112.91,133.36,0.00,44.43,245.05,29.88,2.85,6.88,87.66,114.91,6.39,9.98,95.92,10.17,19.87,229.57,229.31,48.39,67.42,68.21,31.61,185.07,198.10,185.13,5.67,75.75,72.00,66.88,66.80,62.51,30.82,30.70,30.70,87.54,84.00,110.50,110.76
10.00,78.57,30.10,67.46,647.39,211.64,9.09,9.95,110.91,19.29,3.98,34.64,14.99,48.88,8.91,6.88,164.71,112.91,133.36,0.00,44.43,245.05,29.88,2.85,6.88,87.66,114.91,6.39,9.98,95.92,10.17,19.87,229.57,229.31,48.39,67.42,68.21,31.61,185.07,198.10,185.13,5.67,75.75,72.00,66.88,66.80,62.51,30.82,30.70,30.70,87.54,84.00,110.50,110.76
