"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,67.46,641.83,146.93,7.96,0.00,109.07,19.29,3.55,37.79,0.00,50.00,8.91,6.64,164.71,112.91,133.36,44.28,47.27,159.36,0.00,3.08,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,25.36,24.18,54.63,24.21,185.07,198.10,185.13,5.67,75.75,72.88,64.64,64.55,51.61,30.82,30.70,30.70,87.54,84.00,110.80,110.76
2.00,78.57,30.10,67.46,641.83,146.93,7.96,0.00,109.07,19.29,3.55,37.79,0.00,50.00,8.91,6.64,164.71,112.91,133.36,44.28,47.27,159.36,0.00,3.08,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,35.23,35.18,35.28,21.69,185.07,198.10,185.13,5.67,75.75,72.88,64.64,64.55,51.61,30.82,30.70,30.70,87.54,84.00,110.80,110.76
3.00,78.57,30.10,67.46,641.83,146.93,7.96,0.00,109.07,19.29,3.55,37.79,0.00,50.00,8.91,6.64,164.71,112.91,133.36,44.28,47.27,159.36,0.00,3.08,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,27.78,21.36,53.59,27.78,185.07,198.10,185.13,5.67,75.75,72.88,64.64,64.55,51.61,30.82,30.70,30.70,87.54,84.00,110.80,110.76
4.00,78.57,30.10,67.46,641.83,146.93,7.96,0.00,109.07,19.29,3.55,37.79,0.00,50.00,8.91,6.64,164.71,112.91,133.36,44.28,47.27,159.36,0.00,3.08,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,37.41,28.11,37.48,28.22,185.07,198.10,185.13,5.67,75.75,72.88,64.64,64.55,51.61,30.82,30.70,30.70,87.54,84.00,110.80,110.76
5.00,78.57,30.10,67.46,641.83,146.93,7.96,0.00,109.07,19.29,3.55,37.79,0.00,50.00,8.91,6.64,164.71,112.91,133.36,44.28,47.27,159.36,0.00,3.08,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,60.63,21.43,0.00,41.61,185.07,198.10,185.13,5.67,75.75,72.88,64.64,64.55,51.61,30.82,30.70,30.70,87.54,84.00,110.80,110.76
6.00,78.57,30.10,67.46,641.83,146.93,7.96,0.00,109.07,19.29,3.55,37.79,0.00,50.00,8.91,6.64,164.71,112.91,133.36,44.28,47.27,159.36,0.00,3.08,6.88,87.66,114.11,6.39,9.98,30.40,10.17,7.07,229.57,229.31,0.00,20.51,0.00,20.51,185.07,198.10,185.13,5.67,75.75,72.88,64.64,64.55,51.61,30.82,30.70,30.70,87.54,84.00,110.80,110.76
7.00,78.57,30.10,67.46,641.83,146.93,7.96,0.00,109.07,19.29,3.55,37.79,0.00,50.00,8.91,6.64,164.71,112.91,133.36,44.28,47.27,159.36,0.00,3.08,6.88,87.66,114.11,6.39,9.98,16.33,10.17,3.79,229.57,229.31,0.00,20.51,0.00,20.51,185.07,198.10,185.13,5.67,75.75,72.88,64.64,64.55,51.61,30.82,30.70,0.00,87.54,84.00,110.80,110.50
8.00,78.57,30.10,67.46,641.83,146.93,7.96,0.00,109.07,19.29,3.55,37.79,0.00,19.70,8.91,6.64,164.71,112.91,133.36,44.28,45.00,159.36,0.00,3.08,6.88,87.66,114.11,6.39,9.98,16.33,10.17,3.79,229.57,229.31,32.34,55.76,56.34,20.51,185.07,198.10,185.13,5.67,75.75,72.88,64.64,64.55,51.61,30.82,30.70,0.00,87.54,84.00,110.80,110.50
9.00,78.57,30.10,67.46,641.83,146.93,7.96,0.00,109.07,19.29,3.55,37.79,0.00,15.39,8.91,6.64,164.71,112.91,133.36,44.28,47.27,159.36,0.00,3.08,6.88,87.66,114.11,6.39,9.98,16.33,10.17,3.79,229.57,229.31,20.51,66.27,67.06,20.51,185.07,198.10,185.13,5.67,75.75,72.88,64.64,64.55,51.61,30.82,30.70,0.00,87.54,84.00,110.80,110.50
10.00,78.57,30.10,67.46,641.83,146.93,7.96,0.00,109.07,19.29,3.55,37.79,0.00,44.23,8.91,6.64,164.71,112.91,133.36,44.28,47.27,159.36,0.00,3.08,6.88,87.66,114.11,6.39,9.98,35.24,10.17,8.19,229.57,229.31,66.87,66.46,20.51,20.51,185.07,198.10,185.13,5.67,75.75,72.88,64.64,64.55,51.61,30.82,30.70,0.00,87.54,84.00,110.80,110.50
