"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CS INTIPAMPA EXPANSION","CS COENERGY"
11.00,0.10,18.71,0.00,18.00,4.20,8.10,5.80,7.30,1.40,0.00,2.50,0.00,1.40,1.58,15.61,0.00,4.30,23.11,37.22,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,1.28,12.71,31.20,2.20,27.00,19.51,18.05,20.89,0.00,3.94,0.60,19.51,19.51,19.51,1.20,26.00,10.00,15.61,5.00,10.80,8.22,6.20,2.40,0.47,0.28,18.00,0.00,0.00,31.85,49.62,0.08,0.82,18.65,66.60,18.48,0.00,2.00,7.31,66.83,11.00,16.94,22.00,0.00,0.00
12.00,0.55,19.88,0.00,18.00,4.20,8.10,5.80,7.30,1.40,0.00,2.50,0.00,3.67,4.99,15.61,0.00,4.30,23.30,35.84,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,5.78,13.10,32.69,2.20,27.00,19.51,18.05,63.05,0.00,12.26,0.60,19.51,19.51,19.51,1.20,32.45,10.00,15.61,5.00,10.80,8.22,6.20,2.40,0.42,0.30,18.00,0.00,0.00,33.14,53.11,0.08,0.94,49.92,68.97,23.32,0.00,2.00,27.84,183.60,11.00,64.17,22.00,2.23,0.00
13.00,2.22,19.05,0.07,18.00,4.20,8.10,5.80,7.30,1.40,0.00,2.50,0.00,7.58,10.82,15.61,0.00,4.30,23.15,34.62,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,10.49,13.84,35.28,2.20,27.00,19.51,18.05,105.25,0.00,23.58,0.60,19.51,19.51,19.51,1.20,35.41,10.00,15.61,5.00,10.80,8.22,6.20,2.40,0.47,0.32,18.00,0.00,0.00,34.51,55.12,0.14,1.13,79.02,72.06,28.00,0.00,2.00,56.53,238.06,11.00,125.74,22.00,4.45,0.00
14.00,5.48,18.84,1.44,18.00,4.20,8.10,5.80,7.30,1.40,0.00,2.50,0.00,14.10,14.93,15.61,0.00,4.30,22.88,33.44,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,13.12,14.69,38.24,2.20,27.00,19.51,18.05,132.64,0.00,32.81,0.60,19.51,19.51,19.51,1.20,37.22,10.00,15.61,5.00,10.80,8.22,6.20,2.40,0.55,0.35,18.00,0.00,0.00,35.90,56.64,0.23,1.34,97.15,75.39,32.63,0.00,2.00,73.23,252.34,11.00,179.36,22.00,6.68,0.02
15.00,8.43,18.60,4.20,18.00,4.20,8.10,5.80,7.30,1.20,0.00,2.50,0.00,16.56,17.00,15.61,0.00,4.30,22.37,34.30,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,14.37,15.93,42.98,2.20,27.00,19.51,18.05,142.41,0.00,36.22,0.60,19.51,19.51,19.51,1.20,39.12,10.00,15.61,5.00,10.80,8.22,6.20,2.40,0.61,0.34,18.00,0.00,0.00,31.70,61.30,0.27,2.13,104.07,80.34,36.62,0.00,2.00,77.36,252.40,11.00,194.52,22.00,8.90,0.05
16.00,10.31,18.53,9.00,18.00,4.20,8.10,5.80,7.30,1.20,0.00,2.50,0.00,18.22,18.06,15.61,0.00,4.30,21.78,35.83,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,14.95,17.30,48.31,2.20,27.00,19.51,18.05,144.29,0.00,38.23,0.60,19.51,19.51,19.51,1.20,41.07,10.00,15.61,5.00,10.80,8.22,6.20,2.40,0.66,0.33,18.00,0.00,0.00,38.96,67.01,0.30,3.12,107.88,85.84,40.40,0.10,2.00,78.89,252.40,11.00,201.94,22.00,13.35,0.10
17.00,11.52,18.33,12.26,18.00,4.20,8.10,5.80,7.30,1.20,0.00,2.50,0.00,18.73,18.59,15.61,0.00,4.30,21.33,37.14,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,15.34,18.66,54.18,2.20,27.00,19.51,18.05,144.41,0.00,39.15,0.60,19.51,19.51,19.51,1.20,50.00,10.00,15.61,5.00,10.80,8.22,6.20,2.40,0.71,0.33,18.00,0.00,0.00,47.55,74.06,0.40,4.23,110.07,91.10,51.91,0.20,2.00,79.68,252.40,11.00,203.93,22.00,17.80,0.16
18.00,12.96,18.65,14.17,18.00,4.20,8.10,5.80,7.30,1.20,0.00,2.50,0.00,18.33,18.79,15.61,0.00,4.30,20.93,38.37,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,15.41,20.01,60.23,2.20,27.00,19.51,18.05,144.42,0.00,39.51,0.60,19.51,19.51,19.51,1.20,61.27,10.00,15.61,5.00,10.80,8.22,6.20,2.40,0.76,0.34,18.00,0.00,0.00,56.58,81.56,0.53,5.38,111.36,96.28,66.01,0.20,2.00,79.92,252.40,11.00,204.00,22.00,24.48,0.22
19.00,14.89,18.49,15.38,18.00,4.20,8.10,5.80,7.30,1.20,0.00,2.50,0.00,17.52,18.66,15.61,0.00,4.30,20.18,41.13,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,15.31,21.81,66.60,2.20,27.00,19.51,18.05,144.44,0.00,39.61,0.60,19.51,19.51,19.51,1.20,76.03,10.00,15.61,5.00,10.80,8.22,6.20,2.40,0.82,0.33,18.00,0.00,0.00,65.30,87.93,1.04,6.54,111.99,100.56,80.16,0.30,2.00,79.98,252.40,11.00,204.00,22.00,26.70,0.27
20.00,16.30,17.54,16.59,18.00,4.20,8.10,5.80,7.30,1.20,0.00,2.50,0.00,17.56,18.59,15.61,0.00,4.30,19.31,44.38,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,15.29,23.77,73.08,2.20,27.00,19.51,18.05,144.46,0.00,39.68,0.60,19.51,19.51,19.51,1.20,91.95,10.00,15.61,5.00,10.80,8.22,6.20,2.40,0.89,0.33,18.00,0.00,0.00,73.92,93.91,1.67,7.70,112.26,104.55,94.33,0.30,2.00,79.99,252.40,11.00,204.00,22.00,26.70,0.32
21.00,17.30,16.39,17.76,18.00,4.20,8.10,5.80,7.30,1.20,0.00,2.50,0.00,17.78,18.59,15.61,0.00,4.30,18.85,50.16,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,15.37,24.76,76.32,2.20,27.00,19.51,18.05,144.45,0.00,39.75,0.60,19.51,19.51,19.51,1.20,100.88,10.00,15.61,5.00,10.80,8.22,6.20,2.40,0.98,0.40,18.00,0.00,0.00,80.83,98.39,2.12,8.71,112.44,107.28,101.72,0.30,2.00,80.00,252.40,11.00,204.00,22.00,28.93,0.34
22.00,17.94,16.35,18.50,18.00,4.20,8.10,5.80,7.30,1.20,0.00,2.50,0.00,17.87,18.54,15.61,0.00,4.30,18.53,56.78,1.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,15.51,25.43,78.50,2.20,27.00,19.51,18.05,144.38,0.00,39.79,0.60,19.51,19.51,19.51,1.20,107.48,10.00,15.61,5.00,10.80,8.22,6.20,2.40,1.08,0.50,18.00,0.00,0.00,87.18,102.37,2.50,9.66,112.36,109.60,106.85,0.40,2.00,80.00,252.40,11.00,204.00,22.00,31.15,0.35
23.00,18.24,16.89,18.63,18.00,4.20,8.10,5.80,7.30,1.20,0.00,2.50,0.00,17.89,18.47,15.61,0.00,4.30,18.88,61.31,2.40,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,15.61,25.85,80.18,2.20,27.00,19.51,18.05,135.66,0.00,39.80,0.60,19.51,19.51,19.51,1.20,111.29,10.00,15.61,5.00,10.80,8.22,6.20,2.40,1.09,0.58,18.00,0.00,0.00,91.96,105.49,2.97,10.07,112.14,110.74,111.17,0.40,2.00,80.00,252.40,11.00,204.00,18.00,33.38,0.36
24.00,18.25,16.65,18.56,18.00,4.20,8.10,5.80,7.30,1.20,0.00,2.50,0.00,17.17,18.54,15.61,0.00,4.30,19.44,65.15,3.10,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,15.63,26.18,81.71,2.20,27.00,19.51,18.05,139.83,0.00,39.82,0.60,19.51,19.51,19.51,1.20,114.16,10.00,15.61,5.00,10.80,8.22,6.20,2.40,1.08,0.64,18.00,0.00,0.00,96.21,108.32,3.47,10.29,111.97,111.50,115.22,0.40,2.00,80.00,252.40,11.00,204.00,18.00,35.60,0.36
25.00,17.91,16.70,18.10,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,16.88,18.58,15.61,0.00,4.30,21.04,68.69,2.70,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,15.65,26.26,82.84,2.20,27.00,19.51,18.05,143.53,0.00,39.78,0.60,19.51,19.51,19.51,1.20,116.52,10.00,15.61,5.00,10.80,8.22,6.20,2.40,1.81,1.41,18.00,0.00,0.00,99.42,110.13,3.80,10.59,111.81,112.05,119.27,0.40,2.00,80.00,252.40,11.00,204.00,18.00,40.05,0.36
26.00,16.82,16.51,16.87,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,17.38,18.49,15.61,0.00,4.30,22.98,72.12,2.70,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,15.61,26.27,83.85,2.20,27.00,19.51,18.05,144.37,0.00,39.73,0.60,19.51,19.51,19.51,1.20,118.71,10.00,15.61,5.00,10.80,8.22,6.20,2.40,2.80,2.42,18.00,0.00,0.00,102.28,111.58,4.08,10.92,111.79,112.54,123.32,0.30,2.00,80.00,252.40,11.00,204.00,18.00,42.28,0.36
27.00,15.20,14.58,15.42,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,18.04,18.50,15.61,0.00,4.30,24.42,73.67,2.80,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,15.53,26.45,84.26,2.20,27.00,19.51,18.05,144.48,0.00,39.69,0.60,19.51,19.51,19.51,1.20,120.84,10.00,15.61,5.00,10.80,8.22,6.20,2.40,3.77,3.65,18.00,0.00,0.00,104.32,112.59,4.31,11.00,112.12,112.77,126.55,0.20,2.00,80.00,252.40,11.00,204.00,18.00,40.05,0.36
28.00,13.35,13.58,14.18,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,18.22,18.59,15.61,0.00,4.30,25.69,74.60,3.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,15.54,26.70,84.48,2.20,27.00,19.51,18.05,144.48,0.00,39.48,0.60,19.51,19.51,19.51,1.20,122.97,10.00,15.61,5.00,10.80,8.22,6.20,2.40,4.73,4.95,18.00,0.00,0.00,106.10,113.44,4.53,11.01,112.00,112.92,129.50,0.20,2.00,80.00,252.40,11.00,204.00,18.00,35.60,0.36
29.00,11.82,13.81,12.72,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,17.89,18.53,15.61,0.00,4.30,26.51,75.16,3.10,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,15.62,26.85,84.54,2.20,27.00,19.51,18.05,144.48,0.00,39.18,0.60,19.51,19.51,19.51,1.20,124.19,10.00,15.61,5.00,10.80,8.22,6.20,2.40,5.71,5.89,18.00,0.00,0.00,106.59,113.55,4.55,11.04,111.08,112.36,130.36,0.10,2.00,79.99,252.40,11.00,204.00,18.00,31.15,0.35
30.00,10.79,13.92,10.81,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,17.33,18.30,15.61,0.00,4.30,27.18,75.60,3.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,15.52,26.97,84.55,2.20,27.00,19.51,18.05,144.33,0.00,38.09,0.60,19.51,19.51,19.51,1.20,125.11,10.00,15.61,5.00,10.80,8.22,6.20,2.40,6.70,6.72,18.00,0.00,0.00,106.66,113.40,4.51,11.08,109.32,111.58,130.53,0.10,2.00,79.71,252.40,11.00,203.89,18.00,22.25,0.35
31.00,9.48,14.35,9.16,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,16.28,17.72,15.61,0.00,4.30,28.72,75.75,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,14.90,27.25,84.64,2.20,27.00,19.51,18.05,143.19,0.00,35.43,0.60,19.51,19.51,19.51,1.20,125.94,10.00,15.61,5.00,10.80,8.22,6.20,2.40,6.87,6.98,18.00,0.00,0.00,106.01,113.25,4.49,11.02,105.16,110.99,130.19,0.10,2.00,78.54,252.40,11.00,199.41,18.00,17.80,0.33
32.00,6.87,14.66,5.39,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,14.28,16.64,15.61,0.00,4.30,28.21,75.81,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,13.81,27.59,84.76,2.20,27.00,19.51,18.05,132.12,0.00,31.32,0.60,19.51,19.51,19.51,1.20,126.75,10.00,15.61,5.00,10.80,8.22,6.20,2.40,6.77,7.03,18.00,0.00,0.00,105.12,113.09,4.48,10.93,97.31,110.46,129.68,0.10,2.00,74.18,252.40,11.00,186.00,18.00,13.35,0.30
33.00,3.50,14.63,1.35,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,7.12,14.36,15.61,0.00,4.30,27.80,75.50,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,11.61,27.79,84.89,2.20,27.00,19.51,18.05,94.81,0.00,23.48,0.60,19.51,19.51,19.51,1.20,126.95,10.00,15.61,5.00,10.80,8.22,6.20,2.40,6.56,6.80,18.00,0.00,0.00,108.58,112.57,4.42,10.77,78.90,110.68,129.29,0.10,2.00,60.03,245.10,11.00,159.53,18.00,8.90,0.26
34.00,1.31,14.71,0.05,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,0.44,10.19,15.61,0.00,4.30,27.08,75.07,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,7.67,27.95,85.01,2.20,27.00,19.51,18.05,54.53,0.00,12.51,0.60,19.51,19.51,19.51,1.20,126.95,10.00,15.61,5.00,10.80,8.22,6.20,2.40,6.33,6.47,18.00,0.00,0.00,106.83,111.93,4.35,10.59,49.22,111.13,128.95,0.00,2.00,32.24,169.59,11.00,106.38,18.00,4.45,0.20
35.00,0.27,14.05,0.00,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,0.00,4.89,15.61,0.00,4.30,25.95,74.12,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,2.70,27.87,84.67,2.20,27.00,19.51,18.05,21.13,0.00,4.67,0.60,19.51,19.51,19.51,1.20,125.97,10.00,15.61,5.00,10.80,8.22,6.20,2.40,5.88,6.04,18.00,0.00,0.00,108.87,110.95,3.75,10.01,19.68,110.01,126.52,0.00,2.00,11.64,41.44,11.00,42.00,18.00,2.23,0.13
36.00,0.04,14.22,0.00,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,0.00,1.76,15.61,0.00,4.30,24.67,73.00,6.30,0.00,15.41,3.60,18.15,15.41,16.59,19.51,1.40,0.54,27.72,84.18,2.20,27.00,19.51,18.05,5.74,0.00,1.02,0.60,19.51,19.51,19.51,1.20,124.67,10.00,15.61,5.00,10.80,8.22,6.20,2.40,5.36,5.59,18.00,0.00,0.00,105.52,109.87,2.98,9.31,5.13,108.36,123.39,0.00,2.00,3.33,9.47,11.00,9.50,18.00,0.00,0.08
37.00,0.00,13.40,0.00,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,0.00,0.00,15.61,0.00,4.30,23.60,71.03,7.20,0.00,15.41,3.60,18.15,15.41,16.59,19.51,1.40,0.00,27.51,83.01,2.20,27.00,19.51,18.05,0.00,0.00,0.00,0.60,19.51,19.51,19.51,1.20,120.71,10.00,15.61,5.00,10.80,8.22,6.20,2.40,4.99,5.28,18.00,0.00,0.00,101.50,109.36,2.52,8.84,0.00,105.57,116.02,0.00,2.00,0.14,0.50,11.00,0.23,18.00,0.00,0.03
38.00,0.00,13.27,0.00,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,0.00,0.00,15.61,0.00,4.30,22.59,68.78,8.10,0.00,15.41,3.60,18.15,15.41,16.59,19.51,1.40,0.00,27.27,81.63,2.20,27.00,19.51,18.05,0.00,0.00,0.00,0.60,19.51,19.51,19.51,1.20,115.87,10.00,15.61,5.00,10.80,8.22,6.20,2.40,4.67,5.01,18.00,0.00,0.00,97.26,109.05,2.16,8.46,0.00,102.41,107.24,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.01
39.00,0.00,13.62,0.00,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,0.00,0.00,15.61,0.00,4.30,21.59,64.73,8.10,0.00,15.41,3.60,18.15,15.41,16.59,19.51,1.40,0.00,27.01,79.94,2.20,27.00,19.51,18.05,0.00,0.00,0.00,0.60,19.51,19.51,19.51,1.20,105.68,10.00,15.61,5.00,10.80,8.22,6.20,2.40,4.03,4.20,18.00,0.00,0.00,91.48,106.21,2.07,7.34,0.00,99.16,97.77,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00
40.00,0.00,14.40,0.00,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,0.00,0.00,15.61,0.00,4.30,20.61,60.08,8.10,0.00,15.41,3.60,18.15,15.41,16.59,19.51,1.40,0.00,26.75,78.14,2.20,27.00,19.51,18.05,0.00,0.00,0.00,0.60,19.51,19.51,19.51,1.20,93.71,10.00,15.61,5.00,10.80,8.22,6.20,2.40,3.30,3.20,18.00,0.00,0.00,85.18,102.53,2.06,5.97,0.00,95.89,88.07,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00
41.00,0.00,15.10,0.00,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,0.00,0.00,15.61,0.00,4.30,20.06,54.53,8.10,0.00,15.41,3.60,18.15,15.41,16.59,19.51,1.40,0.00,26.30,76.17,2.20,27.00,19.51,18.05,0.00,0.00,0.00,0.60,19.51,19.51,19.51,1.20,83.60,10.00,15.61,5.00,10.80,8.22,6.20,2.40,2.69,2.35,18.00,0.00,0.00,80.05,97.90,2.02,4.85,0.00,93.57,77.16,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00
42.00,0.00,17.09,0.00,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,0.00,0.00,15.61,0.00,4.30,19.67,48.68,8.10,0.00,15.41,3.60,18.15,15.41,16.59,19.51,1.40,0.00,25.78,74.15,2.20,27.00,19.51,18.05,0.00,0.00,0.00,0.60,19.51,19.51,19.51,1.20,74.10,10.00,15.61,5.00,10.80,8.22,6.20,2.40,2.13,1.54,18.00,0.00,0.00,75.29,92.95,1.98,3.81,0.00,91.57,65.85,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00
43.00,0.00,18.09,0.00,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,0.00,0.00,15.61,0.00,4.30,18.88,43.99,8.10,0.00,15.41,3.60,18.15,15.41,16.59,19.51,1.40,0.00,25.33,72.20,2.20,27.00,19.51,18.05,0.00,0.00,0.00,0.60,19.51,19.51,19.51,1.20,66.14,10.00,15.61,5.00,10.80,8.22,6.20,2.40,1.78,1.23,18.00,0.00,0.00,72.71,89.28,1.84,3.30,0.00,90.67,57.75,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00
