"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,72.37,29.81,66.81,650.00,210.44,3.45,3.62,105.87,19.10,2.50,32.00,50.02,5.10,2.74,145.33,53.50,83.21,46.81,107.87,16.43,6.88,79.03,0.00,6.39,9.00,94.99,3.44,19.68,225.00,0.00,20.73,0.00,0.00,0.00,93.45,152.93,93.46,5.67,0.00,61.84,53.17,44.08,46.48,25.67,25.57,25.56,0.00,85.00,38.48,109.68,25.06,20.34,11.49,9.81,19.60,5.06
2.00,72.37,29.81,66.81,650.00,210.44,3.45,3.62,105.87,19.10,2.50,32.00,50.02,5.10,2.74,145.33,53.44,83.21,46.81,107.89,16.43,6.88,79.03,0.00,6.39,9.00,60.86,3.44,14.70,224.13,0.00,39.18,20.73,67.55,0.00,169.76,170.20,0.00,5.67,0.00,31.09,48.46,43.99,46.48,25.67,25.57,25.56,0.00,85.00,20.73,106.26,24.29,20.34,11.49,19.50,9.90,5.06
3.00,72.37,29.81,66.81,650.00,210.44,3.45,3.62,105.87,19.10,2.50,32.00,50.02,5.10,2.74,145.33,51.16,83.21,46.81,107.88,16.43,6.88,79.03,0.00,6.39,9.00,54.73,3.44,13.29,214.65,0.00,20.73,64.50,37.76,0.00,66.85,196.19,66.85,5.16,0.00,45.00,45.64,44.39,46.48,23.03,22.96,22.96,0.00,86.85,21.49,78.38,22.21,20.34,11.49,14.74,14.66,5.06
4.00,72.37,29.81,66.81,650.00,210.44,3.45,3.62,105.87,19.10,2.50,32.00,50.02,5.10,2.74,145.33,46.68,83.21,46.81,107.88,16.43,6.88,79.03,0.00,6.39,9.00,54.37,3.44,13.21,209.54,0.00,20.73,0.00,36.94,0.00,117.21,93.72,117.23,3.70,0.00,31.09,50.42,44.02,46.48,15.53,15.52,15.51,0.00,85.00,109.73,20.73,20.15,20.34,11.49,14.74,14.66,5.06
5.00,72.37,29.81,66.81,650.00,210.44,3.45,3.62,105.87,19.10,2.50,32.00,50.02,5.10,2.74,145.33,45.39,83.21,45.00,105.26,16.43,6.88,79.03,0.00,6.39,9.00,59.67,3.44,14.43,211.82,0.00,26.94,66.18,66.96,0.00,0.00,152.88,0.00,2.99,0.00,45.00,46.66,43.96,46.48,17.82,0.00,17.80,0.00,86.85,26.94,43.52,24.25,20.34,11.49,14.74,14.66,5.06
6.00,72.37,29.81,66.81,650.00,210.44,3.45,3.62,105.87,19.10,2.50,32.00,50.02,5.10,2.74,145.33,45.62,83.21,46.81,104.29,16.43,6.88,79.03,0.00,6.39,9.00,51.79,3.44,12.61,209.26,0.00,20.73,30.09,29.10,0.00,148.37,181.20,0.00,2.79,0.00,31.09,47.32,43.97,46.48,16.27,0.00,16.25,0.00,85.00,20.73,43.35,22.40,20.34,11.49,14.74,14.66,5.06
7.00,72.37,29.81,66.81,650.00,210.44,0.00,0.00,105.87,19.10,2.50,32.00,50.02,5.10,2.74,145.33,50.43,83.21,46.81,110.15,16.43,6.88,79.03,0.00,6.39,9.00,54.22,3.44,13.17,213.30,0.00,67.18,66.77,0.00,0.00,136.06,75.32,136.10,3.42,0.00,59.81,41.08,49.96,46.48,21.13,0.00,21.07,0.00,85.00,34.83,58.17,26.76,20.34,11.49,19.50,9.90,5.06
8.00,72.37,29.81,66.81,650.00,210.44,0.00,0.00,105.87,19.10,2.50,32.00,50.02,5.10,2.74,145.33,54.36,83.21,46.81,109.83,16.43,6.88,79.03,0.00,6.39,9.00,0.00,3.44,0.00,215.78,0.00,20.73,20.73,0.00,0.00,151.24,97.50,151.29,3.54,0.00,45.00,42.25,50.20,46.48,22.03,0.00,21.97,0.00,85.00,109.73,20.73,32.18,20.34,11.49,19.50,9.90,5.06
9.00,72.38,29.81,66.81,650.00,210.44,0.00,0.00,105.87,19.10,2.50,32.00,50.02,5.10,2.74,145.33,58.79,83.21,46.81,109.86,16.43,6.88,79.03,0.00,6.39,9.00,0.00,3.44,0.00,222.58,0.00,20.73,66.77,20.73,0.00,0.00,118.84,183.34,3.42,0.00,55.95,53.18,44.08,46.48,21.14,0.00,21.09,0.00,86.85,109.73,35.30,44.86,20.34,11.49,14.74,14.66,5.06
10.00,72.37,29.81,66.81,650.00,210.44,0.00,0.00,105.87,19.10,2.50,32.00,50.02,5.10,2.74,145.33,61.60,83.21,46.81,105.65,16.43,6.88,79.03,0.00,6.39,9.00,61.08,3.44,14.75,215.71,0.00,20.73,62.23,20.73,0.00,136.79,196.19,136.83,3.03,0.00,45.00,43.73,43.92,46.48,18.14,0.00,18.12,0.00,86.85,33.81,94.28,62.53,20.34,11.49,19.50,9.90,5.06
11.00,77.63,29.81,66.81,650.00,210.44,0.00,0.00,105.87,19.10,2.50,32.00,50.02,5.10,2.74,145.33,70.16,83.21,46.81,102.15,16.43,6.88,79.03,0.00,6.39,9.00,82.47,3.44,19.68,223.64,0.00,20.73,54.16,20.73,54.32,183.28,196.19,183.34,2.66,0.00,31.09,61.29,44.46,46.48,30.52,0.00,0.00,0.00,86.85,23.19,109.68,103.01,20.34,11.49,14.74,14.66,5.06
12.00,78.57,29.81,66.81,650.00,210.44,0.00,0.00,105.87,19.10,2.50,32.00,96.84,5.10,2.74,145.33,78.52,83.21,46.81,97.69,16.43,6.88,79.03,0.00,6.39,9.00,82.47,3.44,19.68,169.58,0.00,22.06,65.92,66.69,22.06,183.28,196.19,183.34,1.35,0.00,40.43,66.24,46.38,46.48,10.36,0.00,0.00,0.00,86.85,23.19,109.68,134.41,20.34,11.49,14.74,14.66,5.06
13.00,78.57,29.81,66.81,650.00,210.44,0.00,0.00,105.87,19.10,2.50,32.00,118.38,5.10,2.74,145.33,86.10,83.21,46.81,97.69,16.43,6.88,79.03,0.00,6.39,9.00,82.47,3.44,19.68,168.78,0.00,21.80,60.41,61.12,21.80,183.28,196.19,183.34,1.35,67.36,52.85,64.08,44.37,46.48,10.36,0.00,0.00,0.00,86.85,33.81,109.68,146.24,20.34,11.49,14.74,14.66,5.06
14.00,72.37,29.81,66.81,650.00,210.44,0.00,0.00,105.87,19.10,2.50,32.00,141.62,5.10,2.74,145.33,93.39,83.21,46.81,97.69,16.43,6.88,79.03,0.00,6.39,9.00,34.15,3.44,8.55,145.08,0.00,20.73,20.73,61.65,46.83,183.28,196.19,183.34,1.35,67.36,31.09,43.72,43.92,46.48,10.36,0.00,0.00,0.00,86.85,23.19,109.68,166.84,20.34,11.49,14.74,14.66,5.06
15.00,78.57,29.81,66.81,650.00,210.44,3.45,3.62,105.87,19.10,2.50,32.00,120.86,5.10,2.74,145.33,89.50,83.21,46.81,97.69,16.43,6.88,79.03,16.00,6.39,9.00,82.47,3.44,19.68,221.99,0.00,21.13,64.86,65.63,21.13,183.28,196.19,183.34,2.27,67.36,31.09,66.23,46.38,46.48,24.48,0.00,0.00,0.00,86.85,23.19,109.68,150.79,20.34,11.49,14.74,14.66,5.06
