"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2"
1.00,78.57,29.98,67.20,627.79,204.43,4.08,4.28,110.48,19.21,4.79,41.90,0.00,142.44,7.39,4.06,164.07,112.47,132.84,0.00,242.00,33.00,5.06,6.88,87.77,0.00,6.39,9.98,61.24,10.52,19.22,228.68,228.42,0.00,0.00,0.00,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,76.47,58.44,110.37,110.32,203.40,19.44,20.27,22.80,22.58
2.00,78.57,29.98,67.20,627.79,204.43,4.08,4.28,110.48,19.21,4.79,41.90,0.00,142.44,7.39,4.06,164.07,112.47,132.84,0.00,242.00,33.00,5.06,6.88,87.77,0.00,6.39,9.98,43.99,10.52,15.22,228.68,228.42,0.00,0.00,0.00,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,73.78,39.78,110.37,110.32,203.40,19.44,20.27,22.80,22.58
3.00,78.57,29.98,67.20,627.79,204.43,4.08,4.28,110.48,19.21,4.79,41.90,0.00,142.44,7.39,4.06,164.07,112.47,128.39,0.00,242.00,33.00,5.06,6.88,87.77,0.00,6.39,9.98,36.64,10.52,13.52,228.68,228.42,0.00,0.00,0.00,0.00,184.35,197.33,184.41,5.67,74.99,76.38,62.77,62.51,81.64,30.70,30.59,30.58,31.02,70.57,110.37,110.32,203.40,19.44,20.27,22.80,22.58
4.00,78.57,29.98,67.20,627.79,204.43,4.08,4.28,110.48,19.21,4.79,41.90,0.00,142.44,7.39,4.06,164.07,112.47,127.01,0.00,242.00,33.00,5.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,5.04,228.68,228.42,0.00,0.00,0.00,0.00,184.35,197.33,184.41,5.67,74.99,76.38,62.97,62.73,81.64,30.70,30.59,30.58,68.91,28.71,110.37,110.32,203.40,19.44,20.27,22.80,22.58
5.00,78.57,29.98,67.20,627.79,204.43,4.08,4.28,110.48,19.21,4.79,41.90,0.00,142.44,7.39,4.06,164.07,112.47,69.83,0.00,242.00,33.00,5.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,5.04,228.68,228.42,0.00,0.00,0.00,0.00,184.35,197.33,184.41,5.67,74.99,76.38,55.83,52.30,81.64,30.70,30.59,30.58,0.00,82.39,110.37,110.32,203.40,19.44,20.27,22.80,22.58
6.00,72.71,29.98,67.20,627.79,204.43,4.08,4.28,110.48,19.21,4.79,41.90,0.00,142.44,7.39,4.06,164.07,112.47,57.47,18.00,242.00,33.00,5.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,5.04,228.68,228.42,0.00,0.00,0.00,0.00,184.35,197.33,184.41,5.67,74.99,76.38,51.69,51.63,81.64,30.70,30.59,30.58,20.60,0.00,110.37,110.32,203.40,19.44,20.27,22.80,22.58
7.00,78.57,29.98,67.20,627.79,204.43,4.08,4.28,110.48,19.21,4.79,41.90,0.00,142.44,7.39,4.06,164.07,112.47,116.35,0.00,242.00,33.00,5.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,5.04,228.68,228.42,0.00,0.00,0.00,0.00,184.35,197.33,184.41,5.67,74.99,76.38,57.23,55.71,81.64,30.70,30.59,30.58,81.18,0.00,110.37,110.32,203.40,19.44,20.27,22.80,22.58
8.00,78.57,29.98,67.20,627.79,204.43,4.08,4.28,110.48,19.21,4.79,41.90,0.00,142.44,7.39,4.06,164.07,112.47,128.18,0.00,242.00,33.00,5.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,5.04,228.68,228.42,0.00,0.00,0.00,0.00,184.35,197.33,184.41,5.67,74.99,76.38,65.79,65.70,81.64,30.70,30.59,30.58,48.87,48.87,110.37,110.32,203.40,19.44,20.27,22.80,22.58
9.00,78.57,29.98,67.20,627.79,204.43,4.08,4.28,110.48,19.21,4.79,41.90,0.00,142.44,7.39,4.06,164.07,112.47,128.99,0.00,242.00,33.00,5.06,6.88,87.77,0.00,6.39,9.98,44.06,10.52,15.24,228.68,228.42,0.00,0.00,0.00,0.00,184.35,197.33,184.41,5.67,74.99,76.38,64.82,64.70,81.64,30.70,30.59,30.58,69.68,29.68,110.37,110.32,203.40,19.44,20.27,22.80,22.58
10.00,78.57,29.98,67.20,627.79,204.43,4.08,4.28,110.48,19.21,4.79,41.90,0.00,142.44,7.39,4.06,164.07,112.47,127.97,0.00,242.00,33.00,5.06,6.88,87.77,0.00,6.39,9.98,44.86,10.52,15.42,228.68,228.42,0.00,0.00,0.00,0.00,184.35,197.33,184.41,5.67,74.99,76.38,65.12,65.01,81.64,30.70,30.59,30.58,70.17,30.40,110.37,110.32,203.40,19.44,20.27,22.80,22.58
11.00,78.57,29.98,67.20,627.79,204.43,4.08,4.28,110.48,19.21,4.79,41.90,0.00,142.44,7.39,4.06,164.07,112.47,130.91,0.00,242.00,33.00,5.06,6.88,87.77,0.00,6.39,9.98,48.11,10.52,16.17,228.68,228.42,0.00,0.00,0.00,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,34.64,72.27,110.37,110.32,203.40,19.44,20.27,22.80,22.58
12.00,78.57,29.98,67.20,627.79,204.43,4.08,4.28,110.48,19.21,4.79,41.90,0.00,142.44,7.39,4.06,164.07,112.47,127.65,0.00,242.00,33.00,5.06,6.88,87.77,0.00,6.39,9.98,44.54,10.52,15.35,228.68,228.42,0.00,0.00,0.00,0.00,184.35,197.33,184.41,5.67,74.99,76.38,65.12,65.01,81.64,30.70,30.59,30.58,33.05,71.62,110.37,110.32,203.40,19.44,20.27,22.80,22.58
13.00,78.57,29.98,67.20,627.79,204.43,4.08,4.28,110.48,19.21,4.79,41.90,0.00,142.44,7.39,4.06,164.07,112.47,110.21,0.00,242.00,33.00,5.06,6.88,87.77,0.00,6.39,9.98,23.08,10.52,10.38,228.68,228.42,0.00,0.00,0.00,0.00,184.35,197.33,184.41,5.67,74.99,76.38,55.83,52.30,81.64,30.70,30.59,30.58,51.49,51.49,110.37,110.32,203.40,19.44,20.27,22.80,22.58
