"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
11.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,14.92,81.71,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,61.92,3.45,14.32,151.86,0.00,39.40,24.91,24.94,24.94,184.17,197.14,0.00,0.00,74.91,66.99,39.79,47.03,53.05,30.67,30.56,30.55,46.28,46.30,0.00,0.00,203.20,19.42,20.25
12.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,14.92,81.71,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,33.99,3.45,7.86,144.33,0.00,24.01,0.00,35.56,35.54,142.35,152.43,0.00,0.00,70.03,49.62,43.22,38.63,53.05,30.67,30.56,30.55,45.61,45.63,0.00,0.00,203.20,19.42,20.25
13.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,14.92,81.71,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,33.25,3.45,7.69,144.33,0.00,56.67,0.00,28.14,0.00,108.74,115.14,0.00,0.00,0.00,75.00,33.39,42.88,53.05,30.67,30.56,30.55,45.75,45.77,0.00,0.00,203.20,19.42,20.25
14.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,14.70,55.80,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,37.42,3.45,8.66,0.00,0.00,38.22,0.00,52.16,0.00,0.00,0.00,171.29,0.00,0.00,76.30,47.43,39.99,53.05,30.67,30.56,30.55,47.19,47.22,0.00,0.00,203.20,19.42,20.25
15.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,12.26,44.14,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,55.58,3.45,12.86,0.00,156.68,25.95,24.81,39.57,24.84,0.00,0.00,0.00,0.00,0.00,76.30,45.53,46.49,53.05,30.67,30.56,30.55,46.92,46.95,0.00,0.00,203.20,19.42,20.25
16.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,10.97,24.31,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,4.64,3.45,0.00,0.00,164.41,39.13,38.67,39.13,0.00,0.00,189.73,0.00,0.00,0.00,66.99,50.39,40.26,53.05,30.67,30.56,30.55,47.06,47.08,0.00,0.00,203.20,19.42,20.25
17.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,7.83,40.50,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,66.41,3.45,15.36,0.00,167.46,32.84,32.58,32.84,32.84,0.00,197.14,0.00,0.00,67.71,45.71,36.41,36.77,53.05,30.67,30.56,30.55,47.06,47.08,104.19,0.00,203.20,19.42,20.25
18.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,14.39,38.67,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,74.04,3.45,17.13,0.00,173.94,32.73,32.47,47.41,32.73,0.00,197.14,0.00,0.00,71.28,49.66,37.38,42.55,53.05,30.67,30.56,30.55,47.06,47.08,56.69,56.68,203.20,19.42,20.25
19.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,13.20,40.57,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,80.74,3.45,18.68,0.00,181.61,57.17,44.30,28.28,28.28,0.00,197.14,0.00,0.00,74.05,52.54,43.29,42.90,53.05,30.67,30.56,30.55,47.06,47.08,77.87,77.84,203.20,19.42,20.25
20.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,14.92,41.81,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,190.09,30.51,64.67,47.09,30.51,0.00,197.14,0.00,0.00,74.91,53.40,51.31,43.06,53.05,30.67,30.56,30.55,47.06,47.09,102.37,102.33,203.20,19.42,20.25
21.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,12.26,41.04,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,192.34,35.60,35.28,65.48,35.60,0.00,197.14,0.00,0.00,74.91,53.40,46.40,47.41,53.05,30.67,30.56,30.55,47.20,47.23,99.56,99.52,203.20,19.42,20.25
22.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,9.60,31.41,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,75.02,3.45,17.35,144.33,144.33,32.82,44.81,45.33,32.82,0.00,193.81,0.00,0.00,67.17,45.16,40.10,36.47,53.05,30.67,30.56,30.55,46.91,46.94,69.11,69.09,203.20,19.42,20.25
23.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,14.92,34.45,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,195.38,22.30,64.35,65.13,22.30,0.00,197.14,0.00,0.00,74.91,53.40,44.85,49.47,53.05,30.67,30.56,30.55,47.20,47.23,91.16,91.12,203.20,19.42,20.25
24.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,12.26,28.37,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,84.16,3.45,19.47,0.00,190.87,22.13,60.85,61.60,22.13,0.00,197.14,0.00,0.00,71.42,49.80,59.22,0.00,53.05,30.67,30.56,30.55,47.06,47.08,73.86,73.84,203.20,19.42,20.25
25.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,12.26,24.68,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,77.85,3.45,18.01,0.00,185.47,28.35,40.48,58.80,28.35,0.00,183.48,0.00,0.00,68.31,46.35,38.84,45.24,53.05,30.67,30.56,30.55,47.06,47.08,58.92,58.90,203.20,19.42,20.25
26.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,0.00,15.47,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,71.15,3.45,16.46,0.00,174.89,31.11,50.71,31.11,31.11,0.00,152.39,0.00,0.00,69.77,36.87,36.59,41.16,53.05,30.67,30.56,30.55,47.06,47.08,45.95,45.94,203.20,19.42,20.25
27.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,0.00,15.46,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,66.36,3.45,15.35,0.00,177.91,30.26,30.10,46.65,30.26,0.00,146.70,0.00,0.00,0.00,66.99,36.23,40.54,53.05,30.67,30.56,30.55,47.06,47.08,26.50,26.50,203.20,19.42,20.25
28.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,0.00,15.46,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,57.94,3.45,13.40,0.00,173.35,36.17,28.39,28.50,28.50,0.00,114.94,0.00,0.00,67.01,30.93,33.02,35.37,53.05,30.67,30.56,30.55,46.92,46.95,20.62,20.62,203.20,19.42,20.25
29.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,12.03,15.46,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,58.38,3.45,13.50,0.00,174.86,26.28,45.79,26.29,26.28,0.00,72.84,66.50,0.00,67.01,30.93,29.31,40.20,53.05,30.67,30.56,30.55,47.05,47.07,59.17,59.16,203.20,19.42,20.25
30.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,12.26,42.98,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,62.76,3.45,14.52,0.00,179.64,32.39,32.36,32.42,32.38,0.00,76.19,69.87,0.00,68.48,32.87,36.49,36.48,53.05,30.67,30.56,30.55,47.20,47.23,69.52,69.50,203.20,19.42,20.25
31.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,12.26,62.11,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,60.29,3.45,13.95,0.00,174.44,28.71,28.59,36.59,28.71,0.00,88.27,82.18,0.00,67.01,45.00,33.64,36.03,53.05,30.67,30.56,30.55,46.91,46.94,20.62,20.62,203.20,19.42,20.25
32.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,12.26,67.15,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,70.36,3.45,16.27,0.00,178.57,41.65,41.30,28.41,28.41,88.15,94.15,88.15,0.00,71.52,49.92,37.02,41.91,53.05,30.67,30.56,30.55,47.06,47.08,28.03,28.03,203.20,19.42,20.25
33.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,12.26,67.15,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,79.03,3.45,18.28,0.00,182.07,38.46,37.96,38.46,38.46,107.09,113.41,107.10,0.00,74.91,66.77,39.98,47.39,53.05,30.67,30.56,30.55,47.06,47.08,20.62,20.62,203.20,19.42,20.25
34.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,12.26,67.15,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,191.43,36.29,65.34,36.29,36.29,140.36,150.17,140.40,0.00,74.91,66.99,40.06,47.55,53.05,30.67,30.56,30.55,47.06,47.08,44.86,44.85,203.20,19.42,20.25
35.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,14.70,80.52,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,192.50,23.08,66.85,67.63,23.08,152.02,163.31,152.07,0.00,74.91,66.99,41.23,49.73,53.05,30.67,30.56,30.55,47.20,47.23,65.90,65.88,203.20,19.42,20.25
36.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,14.92,81.71,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,186.48,35.01,34.71,64.62,35.01,150.44,161.55,150.50,0.00,74.91,66.99,36.08,47.45,53.05,30.67,30.56,30.55,46.91,46.94,43.46,43.46,203.20,19.42,20.25
37.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,14.92,130.03,5.13,2.82,163.91,112.36,132.71,44.06,18.00,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,228.44,228.18,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,65.22,53.51,53.05,30.67,30.56,30.55,47.06,47.08,110.26,110.22,203.20,19.42,20.25
38.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,14.92,142.31,5.13,2.82,163.91,112.36,132.71,44.06,18.00,171.71,27.66,1.97,6.88,87.69,6.39,9.98,95.45,3.45,19.77,228.46,228.19,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,66.56,54.82,53.05,30.67,30.56,30.55,47.06,47.08,110.26,110.22,203.20,19.42,20.25
39.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,14.92,142.31,5.13,2.82,163.91,112.36,132.71,44.06,18.00,171.71,27.66,1.97,6.88,87.69,6.39,9.98,95.45,3.45,19.77,228.46,228.19,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,66.56,54.82,53.05,30.67,30.56,30.55,47.20,47.23,110.26,110.22,203.20,19.42,20.25
40.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,14.92,142.31,5.13,2.82,163.91,112.36,132.71,44.06,18.00,171.71,27.66,1.97,6.88,87.69,6.39,9.98,95.45,3.45,19.77,228.46,228.19,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,66.56,54.82,53.05,30.67,30.56,30.55,47.06,47.08,110.26,110.22,203.20,19.42,20.25
41.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,14.92,142.31,5.13,2.82,163.91,112.36,132.71,44.06,18.00,171.71,27.66,1.97,6.88,87.69,6.39,9.98,95.45,3.45,19.77,228.46,228.19,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,66.56,54.82,53.05,30.67,30.56,30.55,47.06,47.08,110.26,110.22,203.20,19.42,20.25
42.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,14.92,120.08,5.13,2.82,163.91,112.36,132.71,44.06,22.14,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,223.84,223.58,23.50,67.10,67.88,23.50,184.17,197.14,184.23,0.00,74.91,76.30,56.05,44.85,53.05,30.67,30.56,30.55,47.05,47.08,110.26,110.22,203.20,19.42,20.25
43.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,14.92,113.47,5.13,2.82,163.91,112.36,132.71,44.06,28.75,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,222.69,222.43,26.61,67.10,67.88,26.61,184.17,197.14,184.23,0.00,74.91,76.30,44.03,54.65,53.05,30.67,30.56,30.55,47.06,47.09,110.26,110.22,203.20,19.42,20.25
44.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,14.92,93.04,5.13,2.82,163.91,112.36,132.71,44.06,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,209.76,209.53,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,46.88,40.49,53.05,30.67,30.56,30.55,47.06,47.08,110.26,110.22,203.20,19.42,20.25
45.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,14.92,89.74,5.13,2.82,163.91,112.36,132.71,44.06,35.37,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,207.19,206.96,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,37.94,49.43,53.05,30.67,30.56,30.55,47.06,47.08,110.26,110.22,203.20,19.42,20.25
46.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,14.92,35.38,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,180.54,180.45,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,31.20,22.16,53.05,30.67,30.56,30.55,46.91,46.94,110.26,110.22,203.20,19.42,20.25
47.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,14.92,68.29,5.13,2.82,163.91,112.36,132.11,44.06,35.37,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,193.66,193.49,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,66.56,54.82,53.05,30.67,30.56,30.55,47.20,47.23,110.26,110.22,203.20,19.42,20.25
48.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,17.74,0.63,26.42,14.92,142.31,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,189.44,0.00,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,56.65,43.48,43.89,53.05,30.67,30.56,30.55,47.06,47.08,110.26,110.22,203.20,19.42,20.25
