"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,0.00,23.74,0.00,13.53,4.20,7.50,3.30,8.30,1.20,0.00,3.50,14.49,0.00,0.00,3.10,7.20,3.24,0.00,0.00,4.80,6.00,5.00,18.55,9.90,4.00,6.00,2.80,0.00,0.00,0.00,0.00,27.90,3.20,12.21,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,0.00,4.80,10.00,2.50,10.43,8.67,4.00,2.30,13.52,14.90,9.50,0.00,0.63,0.00,5.93,0.00,0.01,0.00,0.00,0.30,0.00,1.93,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
2.00,0.00,23.76,0.00,13.53,4.20,7.50,3.30,8.30,1.20,0.00,3.50,14.49,0.00,0.00,3.10,7.20,3.42,0.00,0.00,4.80,6.00,5.00,18.55,9.90,4.00,6.00,2.80,0.00,0.00,0.00,0.00,28.00,3.20,12.22,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,0.36,4.80,10.00,2.50,10.43,8.67,4.00,2.30,13.60,14.92,9.50,0.00,0.61,0.00,6.40,0.04,0.02,0.00,0.00,1.45,0.00,1.90,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
3.00,0.00,23.71,0.00,13.53,4.20,7.50,3.30,8.30,1.20,0.00,3.50,14.49,0.00,0.00,3.10,7.20,1.61,0.00,0.00,4.80,6.00,5.00,18.55,9.90,4.00,6.00,2.80,0.00,0.00,0.00,0.00,28.00,3.20,12.22,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,0.48,4.80,10.00,2.50,10.43,8.67,4.00,2.30,13.80,15.01,9.50,0.00,0.60,0.00,7.08,0.00,0.07,0.00,0.00,2.60,0.00,1.89,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
4.00,0.00,23.63,0.00,13.53,4.20,7.50,3.30,8.30,1.20,0.00,3.50,14.49,0.00,0.00,3.10,7.20,1.79,0.00,0.00,4.80,6.00,5.00,18.55,9.90,4.00,6.00,2.80,0.00,0.00,0.00,0.00,28.00,3.20,12.22,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,0.60,4.80,10.00,2.50,10.43,8.67,4.00,2.30,14.01,15.11,9.50,0.00,0.59,0.00,6.50,0.04,0.11,0.00,0.00,3.75,0.00,1.92,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
5.00,0.00,23.67,0.00,13.53,4.20,7.50,3.30,8.30,1.20,0.00,3.50,14.49,0.00,0.00,3.10,7.20,3.97,0.00,0.00,4.80,6.00,5.00,18.55,9.90,4.00,6.00,2.80,0.00,0.00,0.00,0.00,28.10,3.20,12.22,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,1.72,4.80,10.00,2.50,10.43,8.67,4.00,2.30,13.69,14.86,9.50,0.00,0.58,0.00,6.92,0.08,0.12,0.00,0.00,4.90,0.10,1.90,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
6.00,0.00,23.71,0.00,13.53,4.20,7.50,3.30,8.30,1.20,0.00,3.50,14.49,0.00,0.00,3.10,7.20,4.16,0.00,0.00,4.80,6.00,5.00,18.55,9.90,4.00,6.00,2.80,0.00,0.00,0.00,0.00,28.20,3.20,12.22,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,1.84,4.80,10.00,2.50,10.43,8.67,4.00,2.30,13.38,14.61,9.50,0.00,0.57,0.00,7.12,0.14,0.15,0.00,0.00,5.05,0.20,1.86,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.11
7.00,0.00,23.74,0.00,13.53,4.20,7.50,3.30,8.30,1.20,0.00,3.50,14.49,0.00,0.00,3.10,7.20,6.34,0.40,0.00,4.80,6.00,5.00,18.55,9.90,4.00,6.00,2.80,0.00,0.00,0.00,0.00,28.20,3.20,12.22,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,1.96,4.80,10.00,2.50,10.43,8.67,4.00,2.30,13.15,14.42,9.50,0.00,0.56,0.00,7.57,0.24,0.18,0.00,0.00,4.20,0.20,1.83,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.12
8.00,0.03,23.02,0.04,13.53,4.20,7.50,3.30,8.30,1.20,0.00,3.50,14.49,0.04,0.00,3.10,7.20,6.53,0.70,0.00,4.80,6.00,5.00,18.55,9.90,4.00,6.00,2.80,0.00,0.00,0.00,0.00,28.30,3.20,12.22,0.00,14.49,0.12,0.60,3.00,3.50,3.50,2.30,0.08,4.80,10.00,2.50,10.43,8.67,4.00,2.30,12.91,14.23,9.50,0.00,0.55,0.00,7.83,0.26,0.19,0.00,0.00,2.35,0.30,1.81,0.40,0.00,10.63,0.49,12.14,0.00,0.00,0.00,0.79
9.00,1.09,23.55,0.87,13.53,4.20,7.50,3.30,8.30,1.20,0.00,3.50,14.49,1.05,0.05,3.10,7.20,6.71,5.00,0.00,4.80,6.00,5.00,18.55,9.90,4.00,6.00,1.40,0.34,0.00,0.00,0.00,28.30,3.20,12.20,4.00,14.49,1.65,0.60,3.00,3.50,3.50,2.30,0.00,4.80,10.00,2.50,10.43,8.67,4.00,2.30,13.02,14.22,9.50,0.04,0.54,0.00,10.18,0.46,0.36,2.88,0.10,0.50,0.30,1.79,6.50,2.08,10.63,10.83,12.14,0.00,0.00,1.99,0.90
10.00,2.70,23.64,2.64,13.53,4.20,7.50,3.30,8.30,1.20,0.00,3.50,14.49,2.73,3.55,0.00,7.20,6.89,5.30,0.00,4.80,6.00,5.00,18.55,9.90,4.00,6.00,1.40,4.59,0.05,0.00,0.00,28.30,3.20,12.21,27.00,14.49,6.97,0.60,3.00,3.50,3.50,2.30,0.00,4.80,10.00,2.50,10.43,8.67,4.00,2.30,13.12,14.22,9.50,0.07,0.54,0.00,10.65,0.45,0.37,19.44,1.43,0.65,0.30,1.78,22.50,28.61,10.63,44.62,12.14,0.03,0.60,14.35,1.57
