"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,17.74,20.78,18.97,14.00,1.45,6.90,6.70,12.04,2.40,0.00,3.50,19.00,19.63,18.79,19.00,0.00,6.50,11.88,53.25,3.00,4.00,5.20,2.80,18.45,16.31,12.62,16.50,1.40,15.78,26.80,78.40,3.00,26.40,19.42,17.96,143.96,17.96,39.22,0.60,20.00,20.00,20.00,2.40,93.38,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,1.06,1.20,0.00,77.95,0.00,6.54,111.53,105.74,134.10,0.30,2.00,80.00,0.00,21.00,0.00,11.00
2.00,18.04,20.21,19.15,14.00,1.45,6.90,6.70,12.04,2.40,0.00,3.50,19.00,19.61,18.84,19.00,0.00,6.50,11.87,62.85,3.61,4.00,5.20,2.80,18.45,16.31,12.62,16.50,1.40,15.70,26.70,79.40,3.00,26.20,19.42,17.96,142.40,17.96,39.34,0.60,20.00,20.00,20.00,2.40,98.96,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,1.08,1.20,0.00,79.42,0.00,7.23,111.53,105.84,135.10,0.40,2.00,80.00,0.00,21.00,0.00,11.00
3.00,18.04,19.83,19.03,14.00,1.45,6.90,6.70,12.04,2.40,0.00,3.50,19.00,18.75,18.79,19.00,0.00,6.50,13.30,66.12,5.78,4.00,5.20,2.80,18.45,16.31,12.62,16.50,1.40,15.68,27.00,80.20,3.00,26.12,19.42,17.96,131.59,17.96,39.27,0.60,20.00,20.00,20.00,2.40,104.41,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,1.07,1.20,0.00,80.32,0.00,7.78,111.43,105.85,140.80,0.40,2.00,80.00,0.00,21.00,0.00,11.00
4.00,18.10,19.82,18.88,14.00,1.45,6.90,6.70,12.04,2.40,0.00,3.50,19.00,17.93,18.74,19.00,0.00,6.50,15.20,67.29,6.10,4.00,5.20,2.80,18.45,16.31,12.62,16.50,1.40,15.69,27.00,81.30,3.00,26.11,19.42,17.96,141.00,17.96,39.16,0.60,20.00,20.00,20.00,2.40,107.90,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,1.09,1.20,0.00,82.07,0.00,8.28,111.11,105.83,145.30,0.40,2.00,80.00,0.00,21.00,0.00,11.00
5.00,17.90,19.37,18.39,14.00,1.45,6.90,6.70,12.04,2.40,0.00,3.50,19.00,18.08,18.75,19.00,0.00,6.50,17.32,69.95,6.49,4.00,5.20,2.80,18.45,16.31,12.62,16.50,1.40,15.75,26.50,83.10,3.00,25.98,19.42,17.96,143.43,17.96,38.87,0.60,20.00,20.00,20.00,2.40,110.73,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,1.08,1.20,0.00,84.12,0.00,8.78,110.88,106.50,151.40,0.40,2.00,80.00,0.00,21.00,0.00,11.00
6.00,16.87,18.82,17.23,14.00,1.45,6.90,6.70,12.04,2.40,0.00,3.50,19.00,18.97,18.74,19.00,0.00,6.50,19.51,73.11,6.61,4.00,5.20,2.80,18.45,16.31,12.62,16.50,1.40,15.75,26.20,84.50,3.00,26.01,19.42,17.96,143.32,17.96,38.53,0.60,20.00,20.00,20.00,2.40,113.85,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,1.08,1.20,0.00,84.36,0.00,9.29,110.80,107.39,152.10,0.30,2.00,80.00,0.00,21.00,0.00,11.00
7.00,15.27,18.57,15.82,14.00,1.45,6.90,6.70,12.04,2.40,0.00,3.50,19.00,19.53,18.76,19.00,0.00,6.50,20.82,73.97,6.90,4.00,5.20,2.80,18.45,16.31,12.62,16.50,1.40,15.74,26.30,84.90,3.00,25.83,19.42,17.96,142.99,17.96,38.22,0.60,20.00,20.00,20.00,2.40,117.06,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,1.08,1.20,0.00,84.00,0.00,9.53,110.47,107.67,156.60,0.20,2.00,79.99,0.00,21.00,0.00,11.00
8.00,13.58,18.36,14.29,14.00,1.45,6.90,6.70,12.04,2.40,0.00,3.50,19.00,19.38,18.78,19.00,0.00,6.50,21.83,74.06,6.89,4.00,5.20,2.80,18.45,16.31,12.62,16.50,1.40,15.72,26.40,85.20,3.00,25.55,19.42,17.96,142.82,17.96,38.06,0.60,20.00,20.00,20.00,2.40,118.84,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,0.91,1.20,0.00,84.36,0.00,9.69,109.71,107.75,155.00,0.20,2.00,79.94,0.00,21.00,0.00,11.00
9.00,12.03,18.78,12.32,14.00,1.45,6.90,6.70,12.04,2.40,0.00,3.50,19.00,18.65,18.69,19.00,0.00,6.50,22.57,74.47,6.88,4.00,5.20,2.80,18.45,16.31,12.62,16.50,1.40,15.61,26.10,85.40,3.00,25.58,19.42,17.96,141.87,17.96,37.24,0.60,20.00,20.00,20.00,2.40,120.13,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,0.88,1.20,0.00,84.96,0.00,9.96,108.11,107.44,150.50,0.10,2.00,79.80,0.00,21.00,0.00,11.00
10.00,10.11,18.93,10.04,14.00,1.45,6.90,6.70,12.04,2.40,0.00,3.50,19.00,17.57,18.37,19.00,0.00,6.50,23.21,74.99,6.87,4.00,5.20,2.80,18.45,16.31,12.62,16.50,1.40,15.34,26.00,85.70,3.00,25.85,19.42,17.96,140.91,17.96,35.46,0.60,20.00,20.00,20.00,2.40,121.05,12.82,21.00,0.00,7.00,10.80,0.00,17.48,0.00,0.00,0.00,9.44,0.00,0.00,0.83,1.20,0.00,86.78,0.00,10.27,104.78,106.99,145.80,0.10,2.00,79.45,0.00,21.00,0.00,11.00
