"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.64,0.00,14.00,4.20,8.50,7.20,15.94,3.58,0.40,3.50,19.00,0.00,0.00,19.29,0.00,7.20,4.69,7.36,0.00,5.70,5.00,4.60,18.46,18.46,19.44,19.44,1.40,0.00,15.14,23.56,3.20,27.00,0.00,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,22.90,11.66,19.44,8.20,0.00,8.29,17.49,2.40,0.00,0.00,18.00,0.00,0.00,0.00,1.00,22.18,29.40,3.67,1.64,0.00,38.00,14.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
2.00,0.00,23.54,0.00,14.00,4.20,8.50,7.20,15.94,3.58,0.40,3.50,19.00,0.00,0.00,12.63,0.00,7.20,9.10,7.36,0.00,5.70,5.00,4.60,18.46,18.46,19.44,19.44,1.40,0.00,9.33,23.56,3.20,27.00,19.34,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,22.90,11.66,19.44,8.20,0.00,8.29,17.49,2.40,0.89,0.41,18.00,0.00,0.00,0.00,1.00,22.18,29.40,0.86,1.20,0.00,38.00,13.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
3.00,0.00,23.82,0.00,14.00,4.20,8.50,7.20,15.94,3.58,0.40,3.50,19.00,0.00,0.00,12.63,0.00,7.20,8.90,7.36,0.00,5.70,5.00,4.60,18.46,18.46,19.44,19.44,1.40,0.00,8.39,20.67,3.20,27.00,19.34,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,22.90,11.66,19.44,8.20,0.00,8.29,17.49,2.40,0.99,0.43,18.00,0.00,0.00,0.00,1.00,22.18,29.40,0.70,1.00,0.00,38.00,12.74,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
4.00,0.00,23.59,0.00,14.00,4.20,8.50,7.20,15.94,3.58,0.40,3.50,19.00,0.00,0.00,12.63,0.00,7.20,8.91,7.36,0.00,5.70,5.00,4.60,18.46,18.46,19.44,19.44,1.40,0.00,7.79,19.21,3.20,27.00,19.34,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,22.90,11.66,19.44,8.20,0.00,8.29,17.49,2.40,0.89,0.42,18.00,0.00,0.00,0.00,1.00,22.18,29.40,0.58,0.73,0.00,38.00,12.74,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
5.00,0.00,23.87,0.00,14.00,4.20,8.50,7.20,15.94,3.58,0.40,3.50,19.00,0.00,0.00,12.63,0.00,7.20,9.06,7.36,0.00,5.70,5.00,4.60,18.46,18.46,19.44,19.44,1.40,0.00,7.27,17.88,3.20,27.00,19.34,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,22.90,11.66,19.44,8.20,0.00,8.29,17.49,2.40,0.79,0.41,18.00,0.00,0.00,0.00,1.00,17.41,29.40,0.45,0.51,0.00,38.00,12.74,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
6.00,0.00,23.60,0.00,14.00,4.20,8.50,7.20,15.94,3.58,0.40,3.50,19.00,0.00,0.00,12.63,0.00,7.20,9.64,7.36,0.00,5.70,5.00,4.60,18.46,18.46,19.44,19.44,1.40,0.00,7.01,16.93,3.20,27.00,19.34,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,22.90,11.66,19.44,8.20,0.00,8.29,17.49,2.40,0.69,0.40,18.00,0.00,0.00,0.00,1.00,14.88,25.58,0.35,0.47,0.00,39.00,12.74,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
7.00,0.00,23.76,0.00,14.00,4.20,8.50,7.20,15.94,3.58,0.40,3.50,19.00,0.00,0.00,12.63,0.00,7.20,9.78,7.36,0.00,5.70,5.00,4.60,18.46,18.46,19.44,19.44,1.40,0.00,6.92,16.68,3.20,27.00,19.34,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,22.90,11.66,19.44,8.20,0.00,8.29,17.49,2.40,0.60,0.43,18.00,0.00,0.00,0.00,1.00,12.97,22.60,0.28,0.44,0.00,39.00,12.74,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
8.00,0.00,23.88,0.00,14.00,4.20,8.50,7.20,15.94,3.58,0.40,3.50,19.00,0.00,0.00,12.63,0.00,7.20,8.58,7.36,0.00,5.70,5.00,4.60,18.46,18.46,19.44,19.44,1.40,0.00,7.36,18.54,3.20,27.00,19.34,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,22.90,11.66,19.44,8.20,0.00,8.29,17.49,2.40,0.55,0.60,18.00,0.00,0.00,0.00,1.00,12.98,22.09,0.27,0.47,0.00,40.00,12.74,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,23.46,0.00,14.00,4.20,8.50,7.20,15.94,3.58,0.40,3.50,19.00,0.00,0.00,12.63,0.00,7.20,7.68,7.36,0.00,5.70,5.00,4.60,18.46,18.46,19.44,19.44,1.40,0.00,7.62,19.58,3.20,27.00,19.34,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,21.82,11.66,19.44,8.20,0.00,8.29,17.49,2.40,0.50,0.70,18.00,0.00,0.00,0.00,1.00,13.09,21.95,0.27,0.47,0.00,42.00,11.65,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
10.00,0.00,23.11,0.00,14.00,4.20,8.50,7.20,15.94,3.58,0.40,3.50,19.00,0.00,0.00,12.63,0.00,7.20,7.67,7.36,0.00,5.70,5.00,4.60,18.46,18.46,19.44,19.44,1.40,0.00,7.34,18.11,3.20,27.00,19.34,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,20.37,11.66,19.44,8.20,0.00,8.29,17.49,2.40,0.47,0.59,18.00,0.00,0.00,0.00,1.00,13.50,22.89,0.23,0.37,0.00,43.00,11.16,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
11.00,0.00,23.60,0.00,14.00,4.20,8.50,7.20,15.94,3.58,0.40,3.50,19.00,0.05,0.01,12.63,0.00,7.20,7.66,7.36,0.00,5.70,5.00,4.60,18.46,18.46,19.44,19.44,1.40,0.00,7.04,16.79,3.20,27.00,19.34,18.46,0.22,17.88,0.18,0.60,19.44,19.44,19.44,1.20,19.17,11.66,19.44,8.20,0.00,8.29,17.49,2.40,0.46,0.51,18.00,0.00,0.00,0.00,1.00,13.34,23.27,0.20,0.28,0.24,44.00,10.74,0.00,2.00,0.04,0.24,11.00,7.94,22.00,0.00,0.00
12.00,0.44,23.68,0.00,14.00,4.20,8.50,7.20,15.94,3.58,0.40,3.50,19.00,0.87,1.46,12.63,0.00,7.20,7.65,7.36,0.00,5.70,5.00,4.60,18.46,18.46,19.44,19.44,1.40,1.17,6.73,15.89,3.20,27.00,19.34,18.46,16.49,17.88,5.03,0.60,19.44,19.44,19.44,1.20,18.75,11.66,19.44,8.20,0.00,8.29,17.49,2.40,0.50,0.50,18.00,0.00,0.00,0.00,1.00,11.47,21.96,0.18,0.25,16.92,45.00,10.52,0.00,2.00,5.70,35.33,11.00,25.25,22.00,0.00,0.40
