"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,0.00,17.18,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,0.00,6.60,14.43,14.87,0.00,3.20,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,13.96,32.54,1.90,18.95,3.30,11.05,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,56.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,12.86,13.43,9.50,0.00,0.38,36.41,52.51,5.90,2.74,0.00,57.38,69.00,0.00,1.57,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
2.00,0.00,17.57,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,0.00,6.60,15.37,14.37,0.00,3.20,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,13.15,29.91,1.90,18.95,3.30,11.03,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,52.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,12.75,13.26,9.50,0.00,0.38,38.24,52.82,6.46,2.53,0.00,55.60,66.00,0.00,1.54,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
3.00,0.00,18.10,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,0.00,6.60,17.33,14.91,0.00,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,0.00,12.64,29.49,1.90,18.95,3.30,11.02,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,48.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,12.85,13.33,9.50,0.00,0.38,41.58,51.31,6.67,3.20,0.00,51.08,63.00,0.00,1.52,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
4.00,0.00,18.43,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,0.00,6.60,17.54,14.24,0.00,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,0.00,12.90,28.62,1.90,18.95,3.30,11.01,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,46.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,13.19,13.73,9.50,0.00,0.37,39.49,51.32,6.80,2.93,0.00,49.32,61.00,0.00,1.50,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
5.00,0.00,18.50,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,0.00,6.60,19.20,15.23,0.00,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,0.00,13.27,29.84,1.90,18.95,3.30,11.00,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,45.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,13.35,13.97,9.50,0.00,0.37,42.87,52.71,6.69,3.34,0.00,49.30,59.00,0.00,1.47,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
6.00,0.00,18.81,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,0.00,6.60,19.63,15.43,0.00,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,0.00,13.12,30.95,1.90,18.95,3.30,11.00,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,43.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,13.50,13.94,9.50,0.00,0.37,47.49,51.78,7.47,3.43,0.00,46.61,58.00,0.00,1.46,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
7.00,0.00,18.85,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,0.00,6.60,18.96,15.41,0.00,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,0.00,13.09,30.19,1.90,18.95,3.30,10.98,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,42.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,13.47,14.11,9.50,0.00,0.37,48.30,51.24,7.71,2.98,0.00,44.79,57.00,0.00,1.44,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
8.00,0.00,19.03,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,0.00,6.60,19.10,14.68,0.00,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,0.00,12.24,29.98,1.90,18.95,3.30,10.96,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,41.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,13.26,13.89,9.50,0.00,0.37,40.09,49.57,6.54,2.72,0.00,43.57,56.00,0.00,1.42,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
9.00,0.00,18.92,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,3.10,6.60,19.21,15.79,0.00,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,0.00,12.13,30.42,1.90,18.95,3.30,10.96,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,41.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,13.69,13.96,9.50,0.00,0.37,48.73,51.25,7.22,3.09,0.00,43.99,55.00,0.10,1.40,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
10.00,0.00,19.21,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,3.10,6.60,18.29,16.70,0.00,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,0.00,11.04,28.89,1.90,18.95,3.30,10.95,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,40.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,13.18,13.90,9.50,0.00,0.37,42.45,49.13,7.83,2.97,0.00,44.49,55.00,0.20,1.38,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.11
