"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.81,66.81,489.66,158.52,5.13,5.38,87.98,19.10,1.64,15.41,90.90,7.22,3.88,109.40,43.98,132.07,4.15,87.85,0.00,6.88,59.49,26.00,6.39,0.00,0.00,3.95,3.98,0.00,0.00,0.00,0.00,0.00,67.00,183.28,0.00,0.00,0.00,0.00,59.07,58.73,46.22,30.70,0.00,0.00,0.00,20.73,20.73,0.00,47.85,77.15,18.92,2.07,0.00,20.00,4.06
2.00,77.96,29.81,66.81,492.38,159.41,5.13,5.38,87.98,19.10,1.64,15.41,86.98,7.22,3.88,109.40,42.95,91.04,18.00,87.85,0.00,6.88,59.49,26.00,6.39,0.00,0.00,3.95,3.98,0.00,0.00,0.00,0.00,44.04,44.04,183.28,0.00,0.00,0.00,0.00,0.00,58.73,46.22,30.70,0.00,0.00,0.00,20.73,0.00,0.00,59.93,75.49,18.92,2.07,0.00,20.00,4.06
3.00,72.71,29.81,66.81,449.19,145.42,5.13,5.38,87.98,19.10,1.64,15.41,82.63,7.22,3.88,109.40,42.38,91.04,26.87,87.85,0.00,6.88,59.49,26.00,6.39,0.00,0.00,3.95,3.98,0.00,0.00,0.00,0.00,67.36,20.73,183.28,0.00,0.00,0.00,0.00,0.00,54.20,43.90,30.70,0.00,0.00,0.00,20.73,0.00,0.00,51.72,73.82,18.92,2.07,0.00,20.00,4.06
4.00,72.37,29.81,66.81,422.18,136.68,5.13,5.38,87.98,19.10,1.64,15.41,83.07,7.22,3.88,109.40,41.82,91.04,18.00,87.85,0.00,6.88,59.49,26.00,6.39,0.00,0.00,3.95,3.98,0.00,0.00,0.00,0.00,44.04,44.04,183.28,0.00,0.00,0.00,0.00,0.00,50.17,42.27,30.70,0.00,0.00,0.00,20.73,0.00,0.00,59.93,73.66,18.92,2.07,0.00,20.00,4.06
5.00,72.37,29.81,66.81,373.69,120.98,5.13,5.38,84.23,19.10,1.64,15.41,73.33,7.22,3.88,109.40,40.24,86.44,18.00,87.85,0.00,6.88,59.49,26.00,6.39,0.00,0.00,3.95,3.98,0.00,0.00,0.00,0.00,67.36,0.00,183.28,0.00,0.00,0.00,0.00,0.00,50.17,42.27,30.70,0.00,0.00,0.00,20.73,20.73,0.00,59.93,69.36,18.92,2.07,0.00,20.00,4.06
6.00,72.37,29.81,66.81,316.60,102.50,5.13,5.38,74.13,19.10,1.64,15.41,65.04,7.22,3.88,109.40,39.38,74.10,4.15,87.85,0.00,6.88,59.49,26.00,6.39,0.00,0.00,3.95,3.98,0.00,0.00,0.00,0.00,44.04,44.04,183.28,0.00,0.00,0.00,0.00,0.00,50.17,42.27,30.70,0.00,0.00,0.00,20.73,20.73,0.00,59.93,66.68,18.92,2.07,0.00,20.00,4.06
7.00,72.37,29.81,66.81,302.15,97.82,5.13,5.38,71.05,19.10,1.64,15.41,63.00,7.22,3.88,109.40,38.98,70.33,4.15,87.85,0.00,6.88,59.49,26.00,6.39,0.00,0.00,3.95,3.98,0.00,0.00,0.00,0.00,44.04,44.04,183.28,0.00,0.00,0.00,0.00,0.00,48.25,41.57,30.70,0.00,0.00,0.00,20.73,26.94,0.00,61.28,66.11,18.92,2.07,20.00,0.00,4.06
8.00,72.37,29.81,66.81,307.00,99.39,5.13,5.38,71.35,19.10,1.64,15.41,64.94,7.22,3.88,109.40,38.93,70.70,18.00,87.85,0.00,6.88,59.49,26.00,6.39,0.00,0.00,3.95,3.98,0.00,0.00,0.00,0.00,60.87,0.00,183.28,0.00,0.00,0.00,0.00,0.00,52.07,43.00,30.70,0.00,0.00,0.00,20.73,20.73,0.00,73.99,67.26,18.92,2.07,10.01,9.99,4.06
9.00,72.37,29.81,66.81,243.36,78.79,5.13,5.38,70.16,19.10,1.64,15.41,29.85,7.22,3.88,109.40,35.94,69.24,0.00,87.85,0.00,6.88,59.49,26.00,6.39,0.00,0.00,3.95,3.98,0.00,0.00,0.00,0.00,44.04,44.04,183.28,0.00,0.00,0.00,0.00,0.00,46.64,41.00,30.70,0.00,0.00,0.00,20.73,20.73,0.00,67.50,52.95,18.92,2.07,10.01,9.99,4.06
10.00,72.37,29.81,66.81,279.70,90.55,5.13,5.38,68.37,19.10,1.64,15.41,35.91,7.22,3.88,109.40,36.26,67.06,45.00,87.85,0.00,6.88,59.49,26.00,6.39,0.00,0.00,3.95,3.98,0.00,0.00,0.00,0.00,0.00,67.00,183.28,0.00,0.00,0.00,0.00,0.00,50.17,42.27,30.70,0.00,0.00,0.00,20.73,20.73,0.00,41.51,55.36,18.92,2.07,10.01,9.99,4.06
