"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","WAYRASOLAR"
11.00,0.00,19.90,0.00,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,0.00,0.00,0.00,3.10,3.30,6.40,7.70,3.53,8.00,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,0.00,9.67,22.29,2.15,28.32,3.50,11.51,0.00,14.49,0.00,0.60,3.00,3.50,3.60,2.30,16.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,9.91,11.09,9.45,0.00,0.42,42.72,44.64,5.72,3.57,0.00,44.86,18.00,0.20,1.36,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.09
12.00,0.02,19.80,0.03,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,0.00,0.00,0.05,3.10,3.30,6.40,7.72,4.74,8.00,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,0.14,11.19,20.50,2.15,28.32,3.50,11.51,0.00,14.49,0.12,0.60,3.00,3.50,3.60,2.30,14.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,10.36,11.48,9.45,0.00,0.42,43.39,43.34,5.72,3.78,0.00,40.79,18.00,0.30,1.35,0.00,1.04,10.63,0.28,12.14,0.00,0.00,0.00,0.57
13.00,2.08,19.73,1.30,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,0.00,1.76,2.08,3.10,3.30,6.40,7.44,5.01,6.00,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,2.57,12.83,19.94,2.15,28.25,3.50,11.51,4.00,14.49,2.27,0.60,3.00,3.50,3.60,1.15,13.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,10.56,11.72,9.45,0.04,0.42,42.80,43.79,5.63,3.56,2.88,41.48,17.00,0.30,1.34,1.97,27.52,10.63,9.50,12.14,0.00,0.00,0.60,0.65
14.00,4.76,19.66,3.64,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,0.00,1.76,8.40,3.10,3.30,6.40,6.98,5.46,5.30,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,7.98,15.59,19.36,2.15,28.25,3.50,11.50,28.00,14.49,8.27,0.60,3.00,3.50,3.60,1.15,12.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,10.77,11.95,9.45,0.07,0.42,42.22,43.19,5.66,3.64,20.16,39.68,16.00,0.30,1.32,7.70,92.11,10.63,48.18,12.14,0.03,0.62,16.07,1.12
15.00,6.03,19.74,5.74,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,0.00,5.55,13.52,3.10,3.30,6.40,6.30,7.00,7.40,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,11.32,11.38,19.44,2.15,28.27,3.50,11.50,61.00,14.49,18.10,0.60,3.00,3.50,3.60,1.15,10.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,11.30,12.08,9.45,0.08,0.42,39.80,43.23,5.35,3.73,43.92,39.03,14.00,0.40,1.31,17.93,166.17,10.63,108.21,12.14,0.07,12.61,46.19,3.80
16.00,9.12,19.67,8.46,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,0.00,5.55,14.98,3.10,3.30,6.40,6.46,6.62,8.10,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,12.43,8.14,19.33,2.15,28.19,3.50,11.51,98.00,14.49,26.59,0.60,3.00,3.50,3.60,1.15,9.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,11.82,12.22,9.45,0.12,0.42,38.86,42.50,5.22,3.67,70.56,41.49,12.00,0.40,1.30,29.17,208.68,10.63,157.79,12.14,0.13,23.87,74.95,8.31
17.00,10.26,19.71,10.25,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,14.49,8.97,15.44,3.10,3.30,6.40,6.54,7.34,8.00,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,12.73,7.72,19.17,2.15,28.10,3.50,11.50,119.00,14.49,31.11,0.60,3.00,3.50,3.60,1.15,8.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,12.13,12.30,9.45,0.58,0.42,39.64,43.03,5.34,3.78,85.68,43.17,11.00,0.40,1.30,39.08,217.29,10.63,174.35,12.14,0.19,34.48,84.61,8.40
18.00,12.67,19.49,12.37,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,14.49,8.97,15.61,3.10,3.30,6.40,6.31,8.02,8.00,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,12.83,7.16,18.76,2.15,28.02,3.50,11.52,125.00,14.49,32.08,0.60,3.00,3.50,3.60,1.15,7.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,12.44,12.37,9.45,0.79,0.42,39.79,42.54,5.41,3.95,90.00,39.95,10.00,0.40,1.29,46.55,221.65,10.63,180.27,12.14,0.25,38.76,89.15,8.57
19.00,13.52,19.37,13.70,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,11.56,15.79,3.10,3.30,6.40,6.69,9.75,8.00,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,13.04,6.82,18.45,2.15,27.83,3.50,11.53,127.00,14.49,31.36,0.60,3.00,3.50,3.60,1.15,6.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,12.74,12.45,9.45,0.98,0.42,39.68,42.61,5.81,4.38,91.44,40.59,9.00,0.30,1.27,52.64,222.66,10.63,181.04,12.14,0.31,39.35,89.65,8.95
20.00,15.08,19.52,14.83,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,11.56,15.41,3.10,3.30,6.40,6.05,11.31,8.00,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,12.69,6.69,17.99,2.15,27.66,3.50,11.54,126.00,14.49,31.11,0.60,3.00,3.50,3.60,1.15,4.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,13.03,12.52,9.45,1.10,0.42,39.79,43.93,5.51,3.82,90.72,38.33,9.00,0.20,1.26,57.54,222.64,10.63,180.53,12.14,0.35,39.34,89.50,9.04
21.00,15.62,19.25,15.62,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,13.08,15.48,3.10,3.30,6.40,6.49,14.19,8.00,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,12.74,6.86,18.55,2.15,27.49,3.50,11.55,126.00,14.49,30.99,0.60,3.00,3.50,3.60,1.15,3.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,13.29,12.65,9.45,1.20,0.42,42.49,46.50,5.75,3.90,90.72,40.68,10.00,0.20,1.25,61.38,222.70,10.63,179.40,12.14,0.37,39.18,89.03,9.01
22.00,16.24,19.46,16.27,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,13.08,15.53,3.10,3.30,6.40,6.61,16.55,8.00,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,12.78,7.06,19.69,2.15,27.31,3.50,11.54,127.00,14.49,30.69,0.60,3.00,3.50,3.60,1.15,3.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,13.55,12.77,9.45,1.22,0.42,43.95,48.03,6.04,4.02,91.44,43.24,11.00,0.10,1.25,64.30,222.13,10.63,177.96,12.14,0.37,38.85,88.26,9.01
23.00,16.45,19.00,16.55,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,13.42,15.46,0.00,3.30,6.40,8.06,23.05,8.00,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,12.74,7.26,20.81,2.15,27.17,3.50,11.54,127.00,14.49,30.47,0.60,3.00,3.50,3.60,1.15,3.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,14.10,13.14,9.45,1.21,0.42,45.49,50.41,6.27,4.18,91.44,41.74,12.00,0.10,1.24,66.15,221.84,10.63,176.66,12.14,0.38,38.57,87.41,9.01
24.00,16.10,19.00,16.42,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,13.42,15.48,0.00,3.30,6.40,8.69,25.36,8.00,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,12.73,7.22,21.40,2.15,27.04,3.50,11.54,127.00,14.49,30.41,0.60,3.00,3.50,3.60,1.15,4.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,14.65,13.51,9.45,1.23,0.42,47.10,51.76,6.47,4.15,91.44,39.57,14.00,0.10,1.24,66.94,221.99,10.63,174.71,12.14,0.39,38.29,85.61,9.09
25.00,15.98,18.89,16.22,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,12.56,15.53,0.00,3.80,6.40,10.93,29.03,4.50,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,12.73,7.36,22.48,2.15,26.83,3.50,11.53,128.00,14.49,30.44,0.60,3.00,3.50,3.60,1.15,6.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,14.98,13.74,9.45,1.22,0.42,49.18,53.56,6.79,4.97,92.16,37.26,19.00,0.10,1.22,66.51,222.72,10.63,172.77,12.14,0.40,38.20,83.51,9.16
26.00,14.70,18.69,15.34,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,12.56,15.59,0.00,6.40,6.40,11.71,31.29,3.70,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,12.79,7.46,23.62,2.15,26.57,3.50,11.54,129.00,14.49,30.56,0.60,3.00,3.50,3.60,1.15,11.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,15.31,13.96,9.45,1.22,0.42,51.06,55.45,6.98,5.13,92.88,36.79,26.00,0.10,1.21,65.02,223.59,10.63,171.16,12.14,0.41,38.28,81.50,9.21
27.00,14.25,18.71,14.66,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,10.55,15.65,0.00,6.50,6.40,11.87,35.66,3.70,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,12.82,7.64,24.49,2.15,26.46,3.50,11.55,129.00,14.49,30.72,0.60,3.00,3.50,3.60,1.15,18.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,14.90,13.80,9.45,1.22,0.42,51.69,56.25,6.81,5.27,92.88,37.34,35.00,0.00,1.21,62.39,224.75,10.63,167.77,12.14,0.41,38.48,77.57,9.24
28.00,12.12,18.43,13.12,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,10.55,15.73,0.00,6.50,6.40,12.15,36.62,3.70,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,12.88,7.89,26.12,2.15,26.40,3.50,11.54,128.00,14.49,30.85,0.60,3.00,3.50,3.60,1.15,27.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,14.50,13.64,9.45,1.03,0.42,53.25,57.56,7.09,5.27,92.16,36.58,45.00,0.00,1.22,58.51,225.23,10.63,164.10,12.14,0.41,38.66,73.46,9.32
29.00,11.36,18.52,11.98,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,7.57,15.70,3.10,6.50,6.40,13.26,37.86,3.60,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,12.90,8.05,26.04,2.15,26.26,3.50,11.54,129.00,14.49,30.97,0.60,3.00,3.50,3.60,1.15,38.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,14.68,14.03,9.45,1.00,0.42,55.88,59.27,7.77,5.59,92.88,37.30,56.00,0.00,1.24,53.28,223.53,10.63,161.35,12.14,0.41,38.83,70.68,9.34
30.00,8.51,18.50,9.80,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,7.57,15.57,3.10,6.50,6.40,13.40,38.22,3.60,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,12.77,8.20,26.52,2.15,26.12,3.50,11.50,131.00,14.49,30.78,0.60,3.00,3.50,3.60,1.15,51.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,14.86,14.41,9.45,0.93,0.42,56.75,59.87,7.96,5.81,94.32,37.15,68.00,0.00,1.28,46.68,221.18,10.63,155.34,12.14,0.41,38.74,65.43,9.41
31.00,7.46,18.27,8.20,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,3.90,15.11,3.10,6.50,6.40,12.31,37.33,3.60,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,12.29,8.16,26.36,2.15,26.21,3.50,11.49,127.00,14.49,29.43,0.60,3.00,3.50,3.60,1.15,64.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,15.06,14.47,9.45,0.78,0.42,57.20,60.20,7.76,5.58,91.44,36.60,80.00,0.00,1.34,38.76,214.75,10.63,145.62,12.14,0.38,38.55,58.41,9.60
32.00,4.19,18.30,5.55,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,3.90,14.01,3.10,6.50,6.40,12.17,37.47,3.60,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,11.32,8.38,26.96,2.15,26.35,3.50,11.77,112.00,14.49,24.44,0.60,3.00,3.50,3.60,1.15,76.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,15.26,14.52,9.45,0.57,0.42,57.66,62.38,8.32,5.71,80.64,37.66,93.00,0.00,1.42,28.47,183.38,10.63,124.51,12.14,0.33,36.41,50.55,9.04
33.00,2.94,18.28,3.61,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.45,10.27,3.10,6.50,6.40,12.08,37.88,3.60,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,7.82,8.60,27.18,2.15,26.46,3.50,11.42,86.00,14.49,15.62,0.60,3.00,3.50,3.60,1.15,87.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,15.07,14.29,9.45,0.49,0.42,58.43,63.37,8.41,5.64,61.92,38.22,103.00,0.00,1.53,17.19,111.96,10.63,80.09,12.14,0.25,26.80,32.47,4.80
34.00,1.67,18.35,1.67,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.45,3.60,3.10,6.50,6.40,11.95,36.29,3.60,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,2.67,8.92,27.53,2.15,26.71,3.50,11.42,49.00,14.49,6.81,0.60,3.00,3.50,3.60,1.15,95.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,14.87,14.06,9.45,0.34,0.42,58.15,63.54,8.50,5.44,35.28,39.06,108.00,0.00,1.63,7.21,38.84,10.63,33.65,12.14,0.16,15.68,14.16,1.12
35.00,0.83,18.15,0.51,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.27,3.10,9.76,6.40,11.15,35.27,6.40,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,0.30,9.11,28.01,2.15,26.99,3.50,11.43,11.00,14.49,1.38,0.60,3.00,3.50,3.60,1.15,100.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,14.42,13.80,9.45,0.12,0.42,56.32,61.96,7.69,4.81,7.92,43.06,109.00,0.00,1.72,1.81,4.77,10.63,6.65,12.14,0.06,4.82,3.39,0.64
36.00,0.00,18.09,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.00,3.10,10.43,6.40,10.95,34.66,8.00,2.30,15.46,5.00,18.36,9.70,3.00,4.50,1.30,0.00,9.60,28.96,2.15,27.22,3.50,11.44,0.00,14.49,0.00,0.60,3.00,3.50,3.60,1.15,101.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,13.96,13.54,9.45,0.06,0.42,55.30,61.17,7.37,4.54,0.00,41.27,104.00,0.00,1.81,0.00,0.00,10.63,0.00,12.14,0.03,0.00,0.00,0.61
37.00,0.00,17.93,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.00,3.10,10.00,6.40,9.40,32.32,8.00,2.30,15.46,5.00,18.36,9.70,3.00,4.50,1.30,0.00,10.03,29.75,2.15,27.44,3.50,11.44,0.00,14.49,0.00,0.60,3.00,3.50,3.60,1.15,98.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,12.65,12.65,9.45,0.00,0.42,55.59,61.44,7.13,4.43,0.00,40.87,97.00,0.00,1.87,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.13
38.00,0.00,18.00,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.00,3.10,9.90,6.40,9.00,31.81,8.00,2.30,15.46,5.00,18.36,9.70,3.00,4.50,1.30,0.00,10.20,29.98,2.15,27.62,3.50,11.44,0.00,14.49,0.00,0.60,3.00,3.50,3.60,1.15,93.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,11.33,11.76,9.45,0.00,0.42,56.01,62.43,7.49,4.41,0.00,40.83,88.00,0.00,1.91,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
39.00,0.00,18.10,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.00,3.10,10.53,6.40,8.85,27.61,8.10,2.30,15.46,5.00,18.36,9.70,3.00,4.50,1.30,0.00,10.49,30.49,2.15,27.71,3.50,11.45,0.00,14.49,0.00,0.60,3.00,3.50,3.60,1.15,87.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,11.39,11.83,9.45,0.00,0.42,52.49,59.89,7.09,4.08,0.00,43.02,80.00,0.00,1.92,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
40.00,0.00,18.04,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.00,3.10,11.11,6.40,8.80,28.15,8.00,2.30,15.46,5.00,18.36,9.70,3.00,4.50,1.30,0.00,10.92,31.12,2.15,27.70,3.50,11.45,0.00,14.49,0.00,0.60,3.00,3.50,3.60,1.15,80.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,11.44,11.90,9.45,0.00,0.42,52.52,60.38,7.39,4.06,0.00,46.60,72.00,0.00,1.90,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
41.00,0.00,18.09,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.00,3.10,11.40,6.40,9.06,25.94,8.00,2.30,15.46,5.00,18.36,9.70,3.00,4.50,1.30,0.00,11.34,32.35,2.15,27.75,3.50,11.44,0.00,14.49,0.00,0.60,3.00,3.50,3.60,1.15,73.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,11.27,11.77,9.45,0.00,0.42,51.62,61.00,6.67,3.66,0.00,48.26,66.00,0.00,1.87,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
42.00,0.00,18.16,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.00,3.10,11.40,6.40,9.20,23.67,8.00,2.30,15.46,5.00,18.36,9.70,3.00,4.50,1.30,0.00,11.68,32.92,2.15,27.85,3.50,11.44,0.00,14.49,0.00,0.60,3.00,3.50,3.60,1.15,67.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,11.10,11.63,9.45,0.00,0.42,51.39,62.31,6.41,3.55,0.00,50.42,60.00,0.00,1.84,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
