"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,0.00,17.17,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.80,12.76,13.40,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,0.00,12.93,7.40,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,10.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.62,0.40,18.00,0.00,0.00,0.00,1.00,28.40,44.20,1.40,0.80,0.00,22.30,5.00,0.00,2.00,0.00,0.00,11.00,0.00
2.00,0.00,17.90,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.80,13.65,13.30,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,0.00,12.63,5.50,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,8.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.70,0.31,18.00,0.00,0.00,0.00,1.00,19.50,40.90,1.30,0.70,0.00,21.50,4.00,0.00,2.00,0.00,0.00,11.00,0.00
3.00,0.00,18.13,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.80,14.46,11.30,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,0.00,12.77,6.50,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,7.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.72,0.28,18.00,0.00,0.00,0.00,1.00,15.20,37.00,1.20,0.60,0.00,19.50,4.00,0.00,2.00,0.00,0.00,11.00,0.00
4.00,0.00,18.48,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.80,15.25,9.90,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,0.00,13.07,12.60,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,7.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.72,0.26,18.00,0.00,0.00,0.00,1.00,7.00,32.00,1.10,0.60,0.00,26.90,3.00,0.00,2.00,0.00,0.00,11.00,0.00
5.00,0.00,18.85,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.80,15.34,8.60,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,0.00,13.65,13.80,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,7.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.72,0.26,18.00,0.00,0.00,0.00,1.00,5.00,26.70,1.00,0.40,0.00,35.70,4.00,0.00,2.00,0.00,0.00,11.00,0.00
6.00,0.00,18.53,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.80,15.21,9.30,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,0.00,14.33,17.10,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,8.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.72,0.25,18.00,0.00,0.00,0.00,1.00,5.00,25.90,0.90,0.30,0.00,37.60,5.00,0.00,2.00,0.00,0.00,11.00,0.00
7.00,0.00,18.46,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.80,15.14,10.90,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,0.00,14.55,19.60,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,9.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.64,0.23,18.00,0.00,0.00,0.00,1.00,0.00,26.50,0.80,0.30,0.00,43.80,6.00,0.00,2.00,0.00,0.00,11.00,0.00
8.00,0.02,19.00,0.10,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.06,17.48,0.00,6.80,15.09,10.00,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,0.00,14.61,22.20,3.15,27.00,19.42,17.96,2.66,17.96,0.58,0.60,19.42,19.42,19.42,2.40,10.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.52,0.19,18.00,0.00,0.00,0.00,1.00,1.00,27.00,0.70,0.30,2.41,49.60,7.00,0.00,2.00,0.45,0.00,11.00,0.00
9.00,0.19,19.33,1.04,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.17,1.13,17.48,0.00,6.80,15.70,14.30,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,0.52,14.15,20.00,3.15,27.00,19.42,17.96,32.69,17.96,6.93,0.60,19.42,19.42,19.42,2.40,11.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.45,0.21,18.00,0.00,0.00,0.00,1.00,3.40,27.30,0.60,0.30,31.27,50.10,8.00,0.00,2.00,19.56,22.07,11.00,37.00
10.00,0.86,19.26,2.36,14.00,0.00,7.50,6.40,7.70,2.65,0.40,3.40,20.00,0.58,3.44,17.48,0.00,6.80,16.54,14.00,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,2.99,13.51,25.00,3.15,27.00,19.42,17.96,74.87,17.96,16.80,0.60,19.42,19.42,19.42,2.40,11.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.39,0.24,18.00,0.00,0.00,0.00,1.00,5.30,26.80,0.60,0.30,57.92,51.90,9.00,0.00,2.00,48.14,66.90,11.00,75.00
11.00,2.84,19.16,4.25,14.00,0.00,7.50,6.40,7.70,2.65,0.40,3.40,20.00,1.68,6.96,17.48,0.00,6.80,16.75,13.90,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,6.03,12.74,25.80,3.15,27.00,19.42,17.96,113.42,17.96,26.67,0.60,19.42,19.42,19.42,2.40,12.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.43,0.23,18.00,0.00,0.00,0.03,1.00,7.00,26.00,0.50,0.40,81.15,47.40,10.00,0.00,2.00,68.46,127.58,11.00,128.00
12.00,5.57,19.17,6.94,14.00,0.00,7.50,6.40,7.70,2.65,0.40,3.40,20.00,5.09,12.10,17.48,0.00,6.80,16.77,15.10,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,10.00,11.94,34.10,3.15,27.00,19.42,17.96,133.24,17.96,32.76,0.60,19.42,19.42,19.42,2.40,14.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.49,0.21,18.00,0.00,0.00,0.06,1.00,9.00,24.80,0.50,0.50,95.40,52.20,11.00,0.00,2.00,77.17,195.30,11.00,180.00
13.00,8.47,19.11,9.48,14.00,0.00,7.50,6.40,7.70,2.65,0.40,3.40,20.00,8.57,15.73,17.48,0.00,6.80,15.71,16.70,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,12.41,12.26,38.30,3.15,27.00,19.42,17.96,140.17,17.96,35.48,0.60,19.42,19.42,19.42,2.40,15.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.62,0.43,18.00,0.00,0.00,0.07,1.00,11.00,23.30,0.80,0.80,102.23,53.40,12.00,0.00,2.00,79.64,239.89,11.00,190.00
14.00,10.73,19.06,11.45,14.00,0.00,7.50,6.40,7.70,2.65,0.40,3.40,20.00,12.67,17.00,17.48,0.00,6.80,14.30,18.80,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,13.77,12.94,42.20,3.15,27.00,19.42,17.96,142.12,17.96,36.70,0.60,19.42,19.42,19.42,2.40,16.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.77,0.73,18.00,0.00,0.00,0.11,1.00,14.20,26.60,1.20,1.20,105.77,62.80,15.00,0.10,2.00,79.99,247.40,11.00,199.00
15.00,12.47,19.07,13.26,14.00,0.00,7.50,6.40,7.70,2.65,0.40,3.40,20.00,15.79,17.66,17.48,0.00,6.80,13.71,21.10,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,14.42,14.33,46.10,3.15,27.00,19.42,17.96,143.31,17.96,37.47,0.60,19.42,19.42,19.42,2.40,16.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.88,1.06,18.00,0.00,0.00,0.52,1.00,17.60,31.40,1.90,1.70,108.12,68.20,17.00,0.20,2.00,80.00,247.40,11.00,203.00
