"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,21.54,0.00,0.00,3.00,6.60,11.22,19.00,3.60,0.00,3.50,15.00,0.00,0.00,18.05,10.00,2.20,13.97,40.80,8.11,3.00,11.51,5.00,19.32,19.32,19.00,19.00,2.80,0.00,20.82,45.00,3.20,0.00,19.51,19.02,0.00,18.24,0.00,0.00,19.51,19.51,10.00,2.40,88.66,12.88,15.00,19.51,8.40,10.70,0.00,0.00,2.40,2.13,2.08,18.00,0.93,1.61,0.00,1.23,57.30,36.17,1.49,2.24,0.00,86.60,64.10,0.00,2.00,0.00
2.00,0.00,21.80,0.00,0.00,3.00,6.60,11.22,19.00,3.60,0.00,3.50,15.00,0.00,0.00,18.05,11.32,2.20,12.90,41.10,8.09,3.00,11.51,5.00,19.32,19.32,19.00,19.00,2.80,0.00,20.06,45.00,3.20,0.00,19.51,19.02,0.00,18.24,0.00,0.00,19.51,19.51,10.00,2.40,83.26,12.88,15.00,19.51,8.40,10.70,0.00,0.00,2.40,1.90,1.67,18.00,0.93,1.61,0.00,1.23,57.20,36.17,1.49,2.24,0.00,83.70,61.32,0.00,2.00,0.00
3.00,0.00,22.18,0.00,0.00,4.20,6.60,11.22,19.00,3.60,0.00,3.50,15.00,0.00,0.00,18.05,11.32,2.20,11.88,40.20,8.08,3.00,11.51,5.00,19.32,19.32,19.00,19.00,2.80,0.00,18.72,45.00,3.20,0.00,19.51,19.02,0.00,18.24,0.00,0.00,19.51,19.51,10.00,2.40,76.04,12.88,15.00,19.51,8.40,10.70,0.00,0.00,2.40,1.52,1.47,18.00,0.93,1.61,0.00,1.23,57.30,43.05,1.49,2.24,0.00,80.00,57.86,0.00,2.00,0.00
4.00,0.00,22.10,0.00,0.00,4.20,6.60,11.22,19.00,3.60,0.00,3.50,15.00,0.00,0.00,18.05,11.32,2.20,10.87,39.30,8.09,3.00,3.00,5.00,19.32,19.32,19.00,19.00,2.80,0.00,17.17,45.80,3.20,0.00,19.51,19.02,0.00,18.24,0.00,0.00,19.51,19.51,10.00,2.40,63.21,12.88,15.00,19.51,8.40,10.70,0.00,0.00,2.40,1.09,1.34,18.00,0.93,1.61,0.00,1.23,58.50,43.05,1.49,2.24,0.00,76.00,49.18,0.00,2.00,0.00
5.00,0.00,22.32,0.00,0.00,4.20,6.60,11.22,19.00,3.60,0.00,3.50,15.00,0.00,0.00,18.05,11.32,2.20,10.46,38.50,8.09,3.00,3.00,5.00,19.32,19.32,19.00,19.00,2.80,0.00,16.11,45.80,3.20,0.00,19.51,19.02,0.00,18.24,0.00,0.00,19.51,19.51,10.00,2.40,55.44,12.88,15.00,19.51,8.40,10.70,0.00,0.00,2.40,0.87,1.18,18.00,0.93,1.61,0.00,1.23,60.30,44.28,1.97,2.95,0.00,71.40,46.03,0.00,2.00,0.00
6.00,0.00,22.35,0.00,0.00,4.20,6.60,11.22,19.00,3.60,0.00,3.50,15.00,0.00,0.00,18.05,11.32,2.20,10.24,37.60,8.09,3.00,3.00,5.00,19.32,19.32,19.00,19.00,2.80,0.00,15.22,45.00,3.20,0.00,19.51,19.02,0.00,18.24,0.00,0.00,19.51,19.51,10.00,2.40,49.35,12.88,15.00,19.51,8.40,10.70,0.00,0.00,2.40,0.73,1.00,18.00,0.93,1.61,0.00,1.23,57.70,44.28,1.97,2.95,0.00,67.90,44.73,0.00,2.00,0.00
7.00,0.00,22.37,0.00,0.00,4.20,6.60,11.22,19.00,3.60,0.00,3.50,15.00,0.00,0.00,18.05,11.32,2.20,10.15,36.30,8.09,3.00,3.00,5.00,19.32,19.32,19.00,19.00,2.80,0.00,15.18,45.80,3.20,0.00,19.51,19.02,0.00,18.24,0.00,0.00,19.51,19.51,10.00,2.40,47.90,12.88,15.00,19.51,8.40,10.70,0.00,0.00,2.40,0.64,0.85,18.00,0.93,1.61,0.00,1.23,53.50,51.76,1.97,2.95,0.00,67.60,48.07,0.00,2.00,0.00
8.00,0.00,22.60,0.00,0.00,4.20,6.60,11.22,19.00,3.60,0.00,3.50,15.00,0.00,0.00,18.05,11.32,2.20,10.12,34.80,8.08,3.00,3.00,5.00,19.32,19.32,19.00,19.00,2.80,0.00,15.43,44.50,3.20,0.00,19.51,19.02,0.00,18.24,0.00,0.00,19.51,19.51,10.00,2.40,48.01,12.88,15.00,19.51,8.40,10.70,0.00,0.00,2.40,0.56,0.72,18.00,0.93,1.61,0.00,1.23,48.60,51.76,1.97,2.95,0.00,67.20,52.97,0.00,2.00,0.00
9.00,0.00,22.49,0.00,0.00,4.20,6.60,11.22,19.00,3.60,0.00,3.50,15.00,0.00,0.00,18.05,11.32,2.20,10.29,32.60,8.07,3.00,3.00,5.00,19.32,19.32,19.00,19.00,2.80,0.00,15.86,43.50,3.20,0.00,19.51,19.02,0.00,18.24,0.00,0.00,19.51,19.51,10.00,2.40,47.55,12.88,15.00,19.51,8.40,10.70,0.00,0.00,2.40,0.49,0.61,18.00,0.93,1.61,0.00,1.23,43.30,44.28,1.97,2.95,0.00,66.20,56.19,0.00,2.00,0.00
10.00,0.00,22.85,0.00,0.00,4.20,6.60,11.22,19.00,3.60,0.00,3.50,15.00,0.00,0.00,18.05,11.32,2.20,10.54,30.70,8.07,3.00,3.00,5.00,19.32,19.32,19.00,19.00,2.80,0.00,16.35,42.10,3.20,0.00,19.51,19.02,0.00,18.24,0.00,0.00,19.51,19.51,10.00,2.40,46.89,12.88,15.00,19.51,8.40,10.70,0.00,0.00,2.40,0.41,0.53,18.00,0.93,1.61,0.00,1.23,38.90,44.28,1.97,2.95,0.00,65.30,58.86,0.00,2.00,0.00
