"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,0.00,23.30,0.00,17.00,4.20,7.50,6.30,12.10,3.30,0.30,0.00,0.00,0.00,0.00,18.24,0.00,9.80,16.80,56.67,8.00,10.63,15.61,4.40,19.32,19.32,8.00,12.68,2.80,0.00,26.90,78.80,3.20,27.10,19.51,19.32,0.00,18.05,0.00,0.60,12.68,12.68,11.71,2.40,108.00,12.88,0.00,12.00,4.00,9.00,0.00,20.00,1.20,9.60,12.80,18.90,0.00,0.00,0.00,1.00,71.80,77.40,10.30,6.50,0.00,115.50,91.50,0.00,2.00,0.00,0.00
2.00,0.00,23.26,0.00,17.00,4.20,7.50,6.30,12.10,3.30,0.30,0.00,0.00,0.00,0.00,18.24,0.00,9.80,16.30,54.10,8.00,10.63,15.61,4.40,19.32,19.32,8.00,12.68,2.80,0.00,26.80,79.80,3.20,27.10,19.51,19.32,0.00,18.05,0.00,0.60,12.68,12.68,11.71,2.40,104.40,12.88,0.00,12.00,4.00,9.00,0.00,20.00,1.20,9.60,13.00,18.90,0.00,0.00,0.00,1.00,71.50,77.90,10.00,6.40,0.00,116.70,86.20,0.00,2.00,0.00,0.00
3.00,0.00,23.18,0.00,17.00,4.20,7.50,6.30,12.10,3.30,0.30,0.00,0.00,0.00,0.00,18.24,0.00,9.80,15.70,50.21,8.00,10.63,15.61,4.40,19.32,19.32,8.00,12.68,2.80,0.00,26.70,80.90,3.20,27.20,19.51,19.32,0.00,18.05,0.00,0.60,12.68,12.68,11.71,2.40,102.60,12.88,0.00,12.00,4.00,9.00,0.00,20.00,1.20,9.50,13.30,18.90,0.00,0.00,0.00,1.00,71.30,78.70,9.50,6.20,0.00,118.00,87.80,0.00,2.00,0.00,0.00
4.00,0.00,23.29,0.00,17.00,4.20,7.50,6.30,12.10,3.30,0.30,0.00,0.00,0.00,0.00,18.24,0.00,9.80,15.10,45.88,8.00,10.63,15.61,4.40,19.32,19.32,8.00,12.68,2.80,0.00,26.50,81.10,3.20,27.20,19.51,19.32,0.00,18.05,0.00,0.60,12.68,12.68,11.71,2.40,101.20,12.88,0.00,12.00,4.00,9.00,0.00,20.00,1.20,9.40,13.50,18.90,0.00,0.00,0.00,1.00,71.30,79.00,9.00,5.90,0.00,118.50,89.30,0.00,2.00,0.00,0.00
5.00,0.00,23.26,0.00,17.00,4.20,7.50,6.30,12.10,3.30,0.30,0.00,0.00,0.00,0.00,18.24,0.00,9.80,14.80,42.46,8.00,10.63,15.61,4.40,19.32,19.32,8.00,12.68,2.80,0.00,26.40,81.10,3.20,27.20,19.51,19.32,0.00,18.05,0.00,0.60,12.68,12.68,11.71,2.40,100.90,12.88,0.00,12.00,4.00,9.00,0.00,20.00,1.20,9.50,13.60,18.90,0.00,0.00,0.00,1.00,72.30,78.10,8.60,5.70,0.00,118.80,90.80,0.00,2.00,0.00,0.00
6.00,0.00,23.40,0.00,17.00,4.20,7.50,6.30,12.10,3.30,0.30,0.00,0.00,0.00,0.00,18.24,0.00,9.80,14.90,39.35,8.00,10.63,15.61,4.40,19.32,19.32,8.00,12.68,2.80,0.00,26.60,81.20,3.20,27.00,19.51,19.32,0.00,18.05,0.00,0.60,12.68,12.68,11.71,2.40,100.10,12.88,0.00,12.00,4.00,9.00,0.00,20.00,1.20,9.60,13.70,18.90,0.00,0.00,0.00,1.00,72.80,77.30,8.30,5.50,0.00,119.20,91.60,0.00,2.00,0.00,0.00
7.00,0.00,23.35,0.00,17.00,4.20,7.50,6.30,12.10,3.30,0.30,0.00,0.00,0.00,0.00,18.24,0.00,9.80,15.80,37.02,8.00,10.63,15.61,4.40,19.32,19.32,8.00,12.68,2.80,0.00,27.00,81.40,3.20,26.90,19.51,19.32,0.00,18.05,0.00,0.60,12.68,12.68,11.71,2.40,98.00,12.88,0.00,12.00,4.00,9.00,0.00,20.00,1.20,9.40,13.50,18.90,0.00,0.00,0.00,1.00,72.07,80.45,8.17,5.30,0.00,119.60,90.30,0.00,2.00,0.00,0.00
8.00,0.00,23.29,0.00,17.00,4.20,7.50,6.30,12.10,3.30,0.30,0.00,0.00,0.00,0.00,18.24,0.00,9.80,16.60,34.94,8.00,10.63,15.61,4.40,19.32,19.32,8.00,12.68,2.80,0.00,27.40,81.60,3.20,27.00,19.51,19.32,0.00,18.05,0.00,0.60,12.68,12.68,11.71,2.40,95.40,12.88,0.00,12.00,4.00,9.00,0.00,20.00,1.20,9.20,13.30,18.90,0.00,0.00,0.00,1.00,71.30,80.30,8.20,5.80,0.00,119.50,87.90,0.00,2.00,0.00,0.00
9.00,0.00,23.43,0.00,17.00,4.20,7.50,6.30,12.10,3.30,0.30,0.00,0.00,0.00,0.00,18.24,0.00,9.80,17.10,33.49,8.00,10.63,15.61,4.40,19.32,19.32,8.00,12.68,2.80,0.00,27.90,81.80,3.20,27.10,19.51,19.32,0.00,18.05,0.00,0.60,12.68,12.68,11.71,2.40,91.70,12.88,0.00,12.00,4.00,9.00,0.00,20.00,1.20,9.20,13.50,18.90,0.00,0.00,0.00,1.00,70.50,79.50,8.20,5.90,0.00,119.10,82.40,0.00,2.00,0.00,0.00
10.00,0.00,23.45,0.00,17.00,4.20,7.50,6.30,12.10,3.30,0.30,0.00,0.00,0.00,0.00,18.24,0.00,9.80,17.70,32.26,8.00,10.63,15.61,4.40,19.32,19.32,8.00,12.68,2.80,0.00,28.10,81.80,3.20,27.10,19.51,19.32,0.00,18.05,0.00,0.60,12.68,12.68,11.71,2.40,88.20,12.88,0.00,12.00,4.00,9.00,0.00,20.00,1.20,9.10,13.60,18.90,0.00,0.00,0.00,1.00,69.50,78.20,8.20,5.80,0.00,119.10,77.20,0.00,2.00,0.00,0.00
