"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,70.03,28.98,67.13,635.88,206.86,0.00,6.24,88.41,17.56,0.64,15.92,14.92,81.71,6.80,3.73,117.43,111.58,71.83,29.91,16.00,78.19,0.00,1.97,6.88,64.17,0.00,6.39,0.00,54.22,4.43,12.54,0.00,0.00,0.00,67.10,27.22,20.62,184.17,197.14,0.00,0.00,74.91,75.00,45.86,40.64,25.87,0.00,0.00,0.00,36.14,25.00,110.26,89.01,98.52
2.00,68.13,28.20,67.13,635.88,206.86,0.00,6.24,74.30,17.56,0.64,15.92,14.92,81.71,6.80,3.73,117.43,93.23,54.66,29.91,16.00,79.61,0.00,1.97,6.88,64.17,0.00,6.39,0.00,54.22,4.43,12.54,0.00,0.00,0.00,67.10,27.22,20.62,184.17,197.14,0.00,0.00,0.00,75.00,45.86,40.64,25.87,0.00,0.00,0.00,36.14,25.00,110.26,0.00,98.52
3.00,65.98,27.31,67.13,635.88,206.86,0.00,6.24,68.78,17.56,0.64,15.92,14.92,81.71,6.80,3.73,117.43,87.64,47.94,29.91,16.00,81.40,0.00,1.97,6.88,64.17,0.00,6.39,0.00,31.79,4.43,7.35,0.00,0.00,0.00,67.10,33.04,20.62,164.46,176.85,0.00,0.00,0.00,66.99,30.59,45.68,25.87,0.00,0.00,0.00,31.96,25.00,108.64,0.00,98.52
4.00,65.98,27.31,67.13,635.88,206.86,0.00,6.24,58.87,17.56,0.64,15.92,14.92,74.22,6.80,3.73,117.43,81.74,35.90,29.91,0.00,82.35,0.00,1.97,6.88,64.17,0.00,6.39,0.00,16.49,4.43,3.81,0.00,0.00,0.00,67.10,46.30,20.62,115.66,122.54,0.00,0.00,0.00,66.99,29.89,46.38,25.87,0.00,0.00,0.00,25.00,25.00,77.25,0.00,98.52
5.00,65.98,27.31,67.13,635.88,206.86,0.00,6.24,51.19,17.56,0.64,15.92,14.92,69.32,6.80,3.73,117.43,80.52,26.54,29.91,0.00,79.89,0.00,1.97,6.88,64.17,0.00,6.39,0.00,16.49,4.43,3.81,0.00,0.00,0.00,67.10,33.46,33.46,105.27,111.51,0.00,0.00,0.00,73.70,35.29,36.17,25.87,0.00,0.00,0.00,25.00,25.00,71.43,0.00,98.52
6.00,65.98,27.31,67.13,635.88,206.86,0.00,6.24,60.35,17.56,0.64,15.92,14.92,82.46,6.80,3.73,117.43,83.55,37.69,29.91,0.00,80.88,0.00,1.97,6.88,64.17,0.00,6.39,0.00,28.07,4.43,6.49,0.00,0.00,0.00,0.00,0.00,25.70,162.37,174.62,0.00,0.00,0.00,0.00,38.38,42.68,25.87,0.00,0.00,0.00,25.00,25.00,20.62,0.00,98.52
7.00,65.98,27.31,67.13,635.88,206.86,0.00,6.24,53.70,17.56,0.64,15.92,14.92,79.12,6.80,3.73,117.43,82.91,29.60,29.91,0.00,83.49,0.00,1.97,6.88,64.17,0.00,6.39,0.00,0.00,4.43,0.00,0.00,0.00,0.00,67.10,26.80,20.62,131.63,140.26,0.00,0.00,0.00,0.00,28.52,45.43,25.87,0.00,0.00,0.00,25.00,25.00,90.93,0.00,98.52
8.00,65.98,27.31,67.13,635.88,206.86,0.00,6.24,54.09,17.56,0.64,15.92,14.92,80.55,6.80,3.73,117.43,82.79,30.07,29.91,0.00,82.37,0.00,1.97,6.88,64.17,0.00,6.39,0.00,0.00,4.43,0.00,0.00,0.00,0.00,67.10,26.80,20.62,133.07,141.88,0.00,0.00,0.00,0.00,28.42,45.35,25.87,0.00,0.00,0.00,25.00,25.00,90.93,0.00,98.52
9.00,65.98,27.31,67.13,635.88,206.86,0.00,6.24,57.32,17.56,0.64,15.92,14.92,86.83,6.80,3.73,117.43,84.33,34.00,29.91,0.00,81.95,0.00,1.97,6.88,64.17,0.00,6.39,0.00,0.00,4.43,0.00,0.00,0.00,0.00,0.00,67.88,26.80,152.98,164.37,0.00,0.00,0.00,0.00,32.73,48.34,25.87,0.00,0.00,0.00,25.00,25.00,44.56,0.00,98.52
10.00,65.98,27.31,67.13,635.88,206.86,0.00,6.24,53.86,17.56,0.64,15.92,14.92,86.32,6.80,3.73,117.43,84.39,29.80,29.91,0.00,84.19,0.00,1.97,6.88,64.17,0.00,6.39,0.00,0.00,4.43,0.00,0.00,0.00,0.00,67.10,26.80,26.80,138.39,147.93,0.00,0.00,0.00,0.00,27.30,44.57,25.87,0.00,0.00,0.00,25.00,25.00,84.74,0.00,98.52
