"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,47.08,215.76,0.00,6.88,43.97,0.00,6.39,0.00,47.49,10.52,15.18,0.00,228.42,54.00,49.95,50.44,22.03,184.35,197.33,184.41,0.00,74.99,76.38,0.00,0.00,81.64,0.00,0.00,0.00,53.45,87.36,34.01,110.32,155.00,20.46,20.42,22.16,21.95,0.00
2.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,47.08,215.76,0.00,6.88,43.97,0.00,6.39,0.00,47.49,10.52,15.18,0.00,228.42,50.46,21.50,58.64,45.30,184.35,197.33,184.41,0.00,74.99,75.00,0.00,0.00,81.64,0.00,0.00,0.00,66.87,87.36,20.60,110.32,155.00,20.46,20.42,22.16,21.95,0.00
3.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,47.08,215.57,0.00,6.88,43.97,0.00,6.39,0.00,47.49,10.52,15.18,0.00,228.42,67.57,67.16,0.00,23.32,184.35,197.33,184.41,0.00,74.99,76.38,0.00,0.00,81.64,0.00,0.00,0.00,66.87,87.36,20.60,110.32,155.00,20.46,20.42,22.16,21.95,0.00
4.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,47.08,215.76,0.00,6.88,43.97,0.00,6.39,0.00,47.49,10.52,15.18,0.00,228.42,49.52,44.03,22.00,58.60,184.35,197.33,184.41,0.00,74.99,76.38,0.00,0.00,81.64,0.00,0.00,0.00,66.87,87.36,20.60,110.32,155.00,20.46,20.42,22.16,21.95,0.00
5.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,47.08,215.76,0.00,6.88,43.97,0.00,6.39,0.00,47.49,10.52,15.18,0.00,228.42,55.06,51.46,52.00,22.04,184.35,197.33,184.41,0.00,74.99,76.38,0.00,0.00,81.64,0.00,0.00,0.00,66.87,87.36,20.60,110.32,155.00,20.46,20.42,22.16,21.95,0.00
6.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,47.08,215.75,0.00,6.88,43.97,0.00,6.39,0.00,47.49,10.52,15.18,0.00,228.42,60.81,62.41,60.20,22.11,184.35,197.33,184.41,0.00,74.99,76.38,0.00,0.00,81.64,0.00,0.00,0.00,66.87,87.36,20.60,110.32,155.00,20.46,20.42,22.16,21.95,0.00
7.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,47.08,215.76,0.00,6.88,43.97,0.00,6.39,0.00,47.49,10.52,15.18,0.00,190.29,67.57,67.16,67.94,67.39,184.35,197.33,184.41,0.00,74.99,76.38,0.00,0.00,81.64,0.00,0.00,0.00,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,21.95,0.00
8.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,47.08,215.76,0.00,6.88,43.97,0.00,6.39,0.00,47.49,10.52,15.18,0.00,190.29,67.57,67.16,67.94,67.39,184.35,197.33,184.41,0.00,74.99,76.38,0.00,0.00,81.64,0.00,0.00,0.00,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,21.95,0.00
9.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,52.80,6.56,3.52,80.39,112.47,132.84,47.08,215.95,0.00,6.88,43.97,0.00,6.39,0.00,47.49,10.52,16.03,0.00,190.29,67.57,67.16,67.94,23.32,184.35,197.33,184.41,0.00,74.99,76.38,0.00,0.00,81.64,0.00,0.00,0.00,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,21.95,0.00
10.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,47.08,215.59,0.00,6.88,43.97,0.00,6.39,0.00,47.49,10.52,15.18,0.00,196.12,67.57,67.16,67.94,23.32,184.35,197.33,184.41,1.41,74.99,76.38,0.00,0.00,81.64,0.00,0.00,21.72,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,21.95,0.00
11.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,47.08,215.73,0.00,6.88,43.97,0.00,6.39,9.00,47.49,10.52,15.18,0.00,196.12,59.13,57.22,62.49,22.08,184.35,197.33,184.41,3.18,74.99,76.38,0.00,0.00,81.64,0.00,19.25,19.25,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,21.95,0.00
12.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,47.08,215.76,0.00,6.88,43.97,0.00,6.39,9.00,47.49,10.52,15.18,0.00,196.12,48.00,42.26,58.76,22.00,184.35,197.33,184.41,5.67,74.99,76.38,0.00,0.00,81.64,25.68,25.58,25.57,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,21.95,0.00
13.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,47.08,215.95,0.00,6.88,43.97,0.00,6.39,9.00,47.49,10.52,15.18,0.00,190.29,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,76.38,0.00,0.00,81.64,27.12,27.01,27.00,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,21.95,0.00
14.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,47.08,215.56,0.00,6.88,43.97,0.00,6.39,9.00,47.49,10.52,15.18,0.00,190.29,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,76.38,0.00,0.00,81.64,25.67,25.57,25.56,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,21.95,0.00
15.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,47.08,215.76,0.00,6.88,43.97,0.00,6.39,9.00,47.49,10.52,15.18,0.00,190.29,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,76.38,0.00,0.00,81.64,26.36,26.26,26.26,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,21.95,0.00
16.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,47.08,215.95,0.00,6.88,43.97,0.00,6.39,9.00,47.49,10.52,15.18,0.00,190.29,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,76.38,0.00,0.00,81.64,26.46,26.36,26.35,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,21.95,0.00
17.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,57.41,6.56,3.52,80.39,112.47,132.84,47.08,215.57,14.77,6.88,43.97,0.00,6.39,9.00,47.49,10.52,19.79,0.00,190.29,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,76.38,0.00,0.00,81.64,25.67,25.57,25.56,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,21.95,0.00
18.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,89.47,6.56,3.52,80.39,112.47,132.84,47.08,215.76,14.77,6.88,43.97,0.00,6.39,9.00,47.49,10.52,19.79,0.00,190.29,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,76.38,0.00,0.00,81.64,30.70,30.59,30.58,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,21.95,0.00
19.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,134.15,6.56,3.52,80.39,112.47,132.84,37.90,215.95,14.77,6.88,43.97,0.00,6.39,9.00,47.49,10.52,19.79,0.00,228.42,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,65.89,0.00,0.00,81.64,30.70,30.59,30.58,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,14.58,0.00
20.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,102.44,6.56,3.52,80.39,112.47,132.84,37.90,215.76,14.77,6.88,43.97,0.00,6.39,9.00,47.49,10.52,19.79,0.00,228.42,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,65.89,0.00,0.00,81.64,30.70,30.59,30.58,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,14.58,0.00
21.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,37.90,215.76,14.77,6.88,43.97,0.00,6.39,9.00,47.49,10.52,15.18,0.00,228.42,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,65.89,0.00,0.00,81.64,30.70,30.59,30.58,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,14.58,0.00
22.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,37.90,215.56,14.77,6.88,43.97,0.00,6.39,9.00,47.49,10.52,15.18,0.00,228.42,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,65.89,0.00,0.00,81.64,25.87,25.77,25.76,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,14.58,0.00
23.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,37.90,215.76,14.77,6.88,43.97,0.00,6.39,9.00,47.49,10.52,15.18,0.00,228.42,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,65.89,0.00,0.00,81.64,25.93,25.83,25.83,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,14.58,0.00
24.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,37.90,215.76,14.77,6.88,43.97,0.00,6.39,9.00,47.49,10.52,15.18,0.00,228.42,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,65.89,0.00,0.00,81.64,26.58,26.48,26.47,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,14.58,0.00
25.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,37.90,215.76,14.77,6.88,43.97,0.00,6.39,9.00,47.49,10.52,15.18,0.00,228.42,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,65.11,0.00,0.00,81.64,26.64,26.54,26.53,53.45,87.36,21.38,110.32,155.00,20.46,20.42,22.16,14.58,0.00
26.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,72.74,6.56,3.52,80.39,112.47,132.84,37.90,215.76,14.77,6.88,43.97,0.00,6.39,9.00,47.49,10.52,19.79,0.00,228.42,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,65.11,0.00,0.00,81.64,27.74,27.63,27.62,54.23,87.36,20.60,110.32,155.00,20.46,20.42,22.16,14.58,0.00
27.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,37.90,215.76,14.77,6.88,43.97,0.00,6.39,9.00,47.49,10.52,15.18,0.00,228.42,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,65.89,0.00,0.00,81.64,27.43,27.32,27.31,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,14.58,0.00
28.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,37.90,215.95,14.77,6.88,43.97,0.00,6.39,9.00,47.49,10.52,16.43,0.00,228.42,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,65.89,0.00,0.00,81.64,28.01,27.90,27.89,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,14.58,0.00
29.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,50.36,6.56,3.52,80.39,112.47,132.84,37.90,215.56,14.77,6.88,43.97,0.00,6.39,9.00,47.49,10.52,19.79,0.00,228.42,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,65.89,0.00,0.00,81.64,28.50,28.39,28.38,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,14.58,0.00
30.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,77.60,6.56,3.52,80.39,112.47,132.84,37.90,215.76,14.77,6.88,43.97,0.00,6.39,9.00,47.49,10.52,19.79,0.00,228.42,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,65.89,0.00,0.00,81.64,29.22,29.10,29.10,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,14.58,0.00
31.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,100.05,6.56,3.52,80.39,112.47,132.84,37.90,215.95,14.77,6.88,43.97,0.00,6.39,9.00,47.49,10.52,19.79,0.00,228.42,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,65.89,0.00,0.00,81.64,30.70,30.59,30.58,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,14.58,0.00
32.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,112.81,6.56,3.52,80.39,112.47,132.84,37.90,215.56,14.77,6.88,43.97,0.00,6.39,9.00,47.49,10.52,19.79,0.00,228.42,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,65.89,0.00,0.00,81.64,30.70,30.59,30.58,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,14.58,0.00
33.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,132.05,6.56,3.52,80.39,112.47,132.84,37.90,215.76,14.77,6.88,43.97,16.00,6.39,9.00,47.49,10.52,19.79,0.00,228.42,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,65.89,0.00,0.00,81.64,30.70,30.59,30.58,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,14.58,0.00
34.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,131.90,6.56,3.52,80.39,112.47,132.84,37.90,215.95,14.77,6.88,43.97,16.00,6.39,9.00,47.49,10.52,19.79,0.00,228.42,67.57,67.16,67.94,23.32,184.35,197.33,184.41,5.67,74.99,65.89,0.00,0.00,81.64,30.70,30.59,30.58,53.45,87.36,20.60,110.32,155.00,20.46,20.42,22.16,14.58,0.00
35.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,134.65,6.56,3.52,80.39,112.47,132.84,37.90,215.76,14.77,6.88,43.97,26.00,6.39,9.00,47.49,10.52,19.79,0.00,228.42,67.57,67.16,45.19,45.19,184.35,197.33,184.41,5.67,74.99,65.47,0.00,0.00,81.64,30.70,30.59,30.58,85.00,53.45,35.60,110.32,155.00,20.46,20.42,22.16,14.58,0.00
36.00,78.57,29.98,67.20,650.00,211.66,6.75,7.08,110.48,19.21,3.37,41.90,0.00,134.12,6.56,3.52,80.39,112.47,132.84,37.90,215.76,14.77,6.88,43.97,26.00,6.39,9.00,47.49,10.52,19.79,0.00,228.42,67.57,67.16,45.19,45.19,184.35,197.33,184.41,5.67,74.99,65.47,0.00,0.00,81.64,30.70,30.59,30.58,85.00,53.45,29.76,110.32,155.00,20.46,20.42,22.16,21.00,0.00
