"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,68.32,28.14,66.81,643.50,208.33,4.85,5.09,62.77,18.44,4.79,32.85,50.02,7.26,3.90,119.00,30.97,39.76,0.00,87.00,0.00,6.88,64.71,0.00,6.39,0.00,12.44,3.90,3.83,0.00,0.00,45.27,64.56,45.27,20.73,0.00,196.19,0.00,4.51,0.00,62.18,37.61,44.57,45.15,23.13,23.06,23.05,20.73,20.73,0.00,78.00,10.36,20.34,6.87,17.80,17.64,4.83
2.00,68.32,28.14,66.81,643.50,208.33,4.85,5.09,43.81,18.44,4.79,32.85,50.02,7.26,3.90,119.00,5.18,16.58,0.00,87.00,0.00,6.88,64.71,0.00,6.39,0.00,0.00,3.90,0.00,0.00,0.00,20.73,20.73,0.00,37.90,0.00,196.19,144.15,5.19,0.00,62.18,33.64,43.73,45.15,26.67,26.56,26.56,0.00,20.73,0.00,78.00,10.36,20.34,6.87,12.73,12.69,4.83
3.00,68.32,28.14,66.81,643.50,208.33,0.00,5.09,57.21,18.44,4.79,32.85,50.02,7.26,3.90,119.00,19.09,32.96,0.00,87.00,0.00,6.88,64.71,0.00,6.39,0.00,0.00,3.90,0.00,0.00,0.00,0.00,0.00,0.00,60.87,0.00,128.25,182.90,2.02,0.00,62.18,37.99,44.19,45.15,10.36,10.36,10.36,20.73,26.94,0.00,78.00,10.36,20.34,6.87,12.73,12.69,4.83
4.00,68.32,28.14,66.81,643.50,208.33,0.00,5.09,78.05,18.44,4.79,32.85,50.02,7.26,3.90,119.00,21.62,58.45,0.00,87.00,15.20,6.88,64.71,0.00,6.39,0.00,0.00,3.90,0.00,0.00,0.00,0.00,0.00,20.73,20.73,0.00,181.26,182.47,2.12,0.00,62.18,33.94,48.24,45.15,10.87,10.87,10.87,20.73,20.73,0.00,78.00,10.36,20.34,6.87,12.73,12.69,4.83
5.00,68.32,28.14,66.81,643.50,208.33,0.00,5.09,95.66,18.44,4.79,32.85,50.02,7.26,3.90,119.00,33.90,79.98,0.00,87.00,15.20,6.88,64.71,0.00,6.39,0.00,0.00,3.90,0.00,0.00,0.00,0.00,20.73,20.73,20.73,0.00,194.29,162.68,2.52,0.00,62.18,41.85,45.14,45.15,12.89,12.89,12.89,20.73,20.73,0.00,78.00,10.36,20.34,6.87,6.22,19.20,4.83
6.00,68.32,28.14,66.81,643.50,208.33,0.00,5.09,95.66,18.44,4.79,32.85,50.02,7.26,3.90,119.00,33.68,79.98,0.00,87.00,15.20,6.88,64.71,0.00,6.39,0.00,43.45,3.90,10.97,0.00,0.00,0.00,47.85,48.15,20.73,0.00,119.30,176.90,3.90,0.00,62.18,30.29,47.08,45.15,20.00,19.96,19.96,26.94,20.73,0.00,78.00,10.36,20.34,6.87,19.20,6.22,4.83
7.00,68.32,28.14,66.81,643.50,208.33,0.00,5.09,95.66,18.44,4.79,32.85,50.02,7.26,3.90,119.00,57.88,79.98,0.00,87.00,15.20,6.88,64.71,0.00,6.39,0.00,81.27,3.90,19.68,0.00,0.00,0.00,66.77,26.94,20.73,0.00,94.32,0.00,4.35,0.00,62.18,38.35,43.83,45.15,22.31,22.24,22.24,84.50,85.00,0.00,78.00,10.36,20.34,6.87,20.70,0.00,4.83
8.00,72.37,29.81,66.81,643.50,208.33,0.00,5.09,95.66,18.44,4.79,32.85,50.02,7.26,3.90,119.00,110.89,79.98,0.00,87.00,15.20,6.88,64.71,0.00,6.39,0.00,81.27,3.90,19.68,0.00,0.00,0.00,66.77,50.59,20.73,0.00,194.01,0.00,5.67,0.00,62.18,53.17,44.08,45.15,29.32,29.20,29.20,20.73,26.94,0.00,78.00,10.36,20.34,6.87,19.20,6.22,4.83
9.00,68.32,28.14,66.81,643.50,208.33,0.00,5.09,95.66,18.44,4.79,32.85,50.02,7.26,3.90,119.00,71.19,79.98,0.00,87.00,15.20,6.88,64.71,0.00,6.39,0.00,81.27,3.90,19.68,0.00,0.00,0.00,66.77,20.73,60.87,0.00,164.04,0.00,1.46,0.00,31.09,38.01,44.17,45.15,11.22,0.00,11.22,20.73,20.73,0.00,78.00,10.36,20.34,6.87,6.22,19.20,4.83
10.00,68.32,28.14,66.81,643.50,208.33,0.00,5.09,95.10,18.44,4.79,32.85,50.02,7.26,3.90,119.00,39.19,79.29,0.00,87.00,15.20,6.88,64.71,0.00,6.39,0.00,79.69,3.90,19.31,0.00,145.08,0.00,66.77,20.73,0.00,0.00,169.64,0.00,1.98,0.00,62.18,38.35,43.83,45.15,0.00,0.00,30.40,27.29,20.73,0.00,78.00,10.36,20.34,6.87,6.22,19.20,4.83
11.00,68.32,28.14,66.81,643.50,208.33,0.00,5.09,84.87,18.44,4.79,32.85,50.02,7.26,3.90,119.00,34.47,66.78,0.00,87.00,15.20,6.88,64.71,16.00,6.39,0.00,58.74,3.90,14.49,0.00,145.08,0.00,66.77,20.73,0.00,0.00,176.20,0.00,1.54,0.00,62.18,38.01,44.17,45.15,11.80,0.00,11.80,20.73,20.73,0.00,78.00,10.36,20.34,6.87,19.20,6.22,4.83
12.00,68.32,28.14,66.81,643.50,208.33,0.00,5.09,62.12,18.44,4.79,32.85,50.02,7.26,3.90,119.00,26.59,38.97,0.00,87.00,15.20,6.88,64.71,36.00,6.39,0.00,12.44,3.90,3.83,0.00,145.08,0.00,66.77,20.73,0.00,0.00,182.97,0.00,1.56,0.00,62.18,37.88,44.30,45.15,12.00,0.00,12.00,26.94,26.94,0.00,78.00,10.36,20.34,6.87,12.73,12.69,4.83
13.00,68.32,28.14,66.81,643.50,208.33,0.00,5.09,43.81,18.44,4.79,32.85,50.02,7.26,3.90,119.00,14.03,16.58,0.00,87.00,15.20,6.88,64.71,36.00,6.39,0.00,12.44,3.90,3.83,0.00,145.08,0.00,66.77,27.29,0.00,0.00,188.84,0.00,1.91,0.00,62.18,33.64,43.73,45.15,14.67,0.00,14.66,20.73,20.73,0.00,78.00,10.36,20.34,6.87,12.73,12.69,4.83
14.00,68.32,28.14,66.81,643.50,208.33,0.00,5.09,59.76,18.44,4.79,32.85,50.02,7.26,3.90,119.00,27.77,36.08,0.00,87.00,15.20,6.88,64.71,36.00,6.39,0.00,29.20,3.90,7.69,0.00,145.08,0.00,66.77,27.29,0.00,0.00,188.84,0.00,1.46,0.00,62.18,43.08,43.91,45.15,11.22,0.00,11.22,20.73,20.73,0.00,78.00,10.36,20.34,6.87,12.73,12.69,4.83
15.00,68.32,28.14,66.81,643.50,208.33,0.00,5.09,89.76,18.44,4.79,32.85,50.02,7.26,3.90,119.00,31.76,72.76,45.00,87.00,15.20,6.88,64.71,16.00,6.39,0.00,22.48,3.90,6.15,0.00,145.08,0.00,0.00,62.27,61.75,0.00,125.77,0.00,2.49,0.00,62.18,30.29,47.08,45.15,12.74,12.74,12.74,20.73,20.73,0.00,78.00,10.36,20.34,6.87,6.22,19.20,4.83
16.00,68.32,28.14,66.81,643.50,208.33,0.00,5.09,95.66,18.44,4.79,32.85,50.02,7.26,3.90,119.00,37.55,79.98,45.00,87.00,15.20,6.88,64.71,0.00,6.39,0.00,53.91,3.90,13.38,0.00,145.08,0.00,0.00,26.94,0.00,0.00,196.19,0.00,3.24,0.00,61.89,43.00,43.99,45.15,0.00,24.92,24.91,20.73,20.73,0.00,78.00,10.36,20.34,6.87,19.20,6.22,4.83
17.00,68.32,28.14,66.81,643.50,208.33,0.00,5.09,95.66,18.44,4.79,32.85,50.02,7.26,3.90,119.00,42.84,79.98,45.00,87.00,15.20,6.88,64.71,0.00,6.39,0.00,45.23,3.90,11.38,0.00,145.08,0.00,0.00,47.12,63.94,0.00,138.74,0.00,5.19,0.00,62.18,32.62,44.75,45.15,26.65,26.54,26.54,20.73,20.73,0.00,78.00,10.36,20.34,6.87,19.20,6.22,4.83
18.00,68.32,28.14,66.81,643.50,208.33,0.00,5.09,89.88,18.44,4.79,32.85,50.02,7.26,3.90,119.00,52.97,72.91,45.00,87.00,15.20,6.88,64.71,0.00,6.39,0.00,76.67,3.90,18.62,0.00,145.08,55.99,0.00,0.00,31.08,0.00,162.72,0.00,2.72,0.00,62.18,37.31,44.87,45.15,20.94,20.89,0.00,20.73,20.73,0.00,78.00,10.36,20.34,6.87,19.20,6.22,4.83
19.00,72.37,29.81,66.81,643.50,208.33,0.00,5.09,95.66,18.44,4.79,32.85,50.02,7.26,3.90,119.00,61.77,79.98,45.00,87.00,15.20,6.88,64.71,0.00,6.39,0.00,81.27,3.90,19.68,0.00,214.68,0.00,0.00,0.00,37.44,0.00,196.19,86.77,1.96,0.00,62.18,42.25,50.20,45.15,15.04,15.03,0.00,20.73,20.73,0.00,78.00,67.76,20.34,6.87,19.20,6.22,4.83
20.00,75.60,29.81,66.81,643.50,208.33,0.00,5.09,95.66,18.44,4.79,32.85,67.64,7.26,3.90,119.00,69.84,79.98,46.81,87.00,15.20,6.88,64.71,0.00,6.39,0.00,81.27,3.90,19.68,0.00,0.00,52.56,52.35,30.31,52.46,170.41,73.21,178.12,1.46,0.00,38.61,58.21,42.42,45.15,11.22,11.22,0.00,0.00,30.17,0.00,109.69,98.78,20.34,6.87,6.37,19.04,4.83
21.00,77.97,29.81,66.81,643.50,208.33,0.00,5.09,95.66,18.44,4.79,32.85,105.57,7.26,3.90,119.00,78.77,79.98,46.81,87.00,15.20,6.88,64.71,0.00,6.39,0.00,81.27,3.90,19.68,0.00,0.00,63.30,54.20,54.82,28.30,164.46,139.64,177.54,1.46,0.00,48.89,61.78,45.13,45.15,11.22,11.22,0.00,34.08,22.42,0.00,109.69,118.05,20.34,6.87,12.73,12.69,4.83
22.00,78.57,29.81,66.81,643.50,208.33,0.00,5.09,95.66,18.44,4.79,32.85,118.81,7.26,3.90,119.00,82.40,79.98,19.37,87.00,15.20,6.88,64.71,0.00,6.39,0.00,94.99,3.90,19.68,0.00,0.00,23.19,66.77,67.55,23.19,172.17,188.17,175.13,1.59,0.00,68.77,66.24,46.38,45.15,0.00,24.39,0.00,20.73,0.00,0.00,109.69,123.99,20.34,6.87,12.73,12.69,4.83
23.00,76.55,29.81,66.81,643.50,208.33,4.85,5.09,95.66,18.44,4.79,32.85,119.00,7.26,3.90,119.00,82.43,79.98,23.39,87.00,15.20,6.88,64.71,16.00,6.39,0.00,84.81,3.90,19.68,0.00,0.00,51.82,27.99,52.00,51.73,183.28,196.19,66.84,1.46,0.00,52.15,60.06,42.93,45.15,0.00,22.45,0.00,42.62,0.00,0.00,104.26,124.75,20.34,6.87,12.73,12.69,4.83
24.00,74.60,29.81,66.81,643.50,208.33,4.85,5.09,95.66,18.44,4.79,32.85,123.67,7.26,3.90,119.00,80.06,79.98,45.10,87.00,15.20,6.88,64.71,36.00,6.39,0.00,84.87,3.90,19.68,0.00,0.00,51.37,51.16,51.57,51.28,183.28,73.21,127.75,1.66,0.00,56.01,54.01,44.10,45.15,0.00,25.52,0.00,34.97,34.98,0.00,80.12,126.74,20.34,6.87,6.22,19.20,4.83
25.00,73.86,29.81,66.81,643.50,208.33,4.85,5.09,95.66,18.44,4.79,32.85,124.08,7.26,3.90,119.00,77.64,79.98,41.76,87.00,15.20,6.88,64.71,36.00,6.39,0.00,81.27,3.90,19.68,0.00,0.00,62.98,23.24,63.34,23.24,152.68,140.00,182.45,1.49,0.00,43.95,52.10,44.09,45.15,0.00,11.47,11.47,65.05,0.00,0.00,78.00,127.21,20.34,6.87,19.05,6.36,4.83
26.00,73.47,29.81,66.81,643.50,208.33,4.85,5.09,95.66,18.44,4.79,32.85,125.44,7.26,3.90,119.00,76.15,79.98,41.95,87.00,15.20,6.88,64.71,36.00,6.39,0.00,81.27,3.90,19.68,0.00,0.00,63.97,35.04,35.36,35.36,149.84,145.09,182.74,1.46,0.00,43.37,51.13,44.08,45.15,0.00,22.44,0.00,63.30,0.00,0.00,78.00,127.28,20.34,6.87,12.73,12.69,4.83
27.00,76.76,29.81,66.81,643.50,208.33,4.85,5.09,95.66,18.44,4.79,32.85,131.09,7.26,3.90,119.00,77.00,79.98,46.81,87.00,15.20,6.88,64.71,16.00,6.39,0.00,81.27,3.90,19.68,0.00,0.00,65.51,22.63,65.88,22.63,151.20,184.65,171.37,1.98,0.00,51.57,60.10,43.44,45.15,0.00,30.41,0.00,48.79,49.05,0.00,78.00,128.83,20.34,6.87,19.04,6.37,4.83
28.00,75.52,29.81,66.81,643.50,208.33,4.85,5.09,95.66,18.44,4.79,32.85,139.36,7.26,3.90,119.00,75.11,79.98,46.81,87.00,15.20,6.88,64.71,0.00,6.39,0.00,81.27,3.90,19.68,0.00,0.00,56.83,61.68,24.50,24.50,148.93,178.95,165.27,1.46,0.00,47.41,56.94,43.42,45.15,0.00,22.44,0.00,43.85,44.04,0.00,78.00,126.18,20.34,6.87,6.37,19.04,4.83
29.00,77.20,29.81,66.81,643.50,208.33,4.85,5.09,95.66,18.44,4.79,32.85,135.73,7.26,3.90,119.00,73.63,79.98,37.68,87.00,15.20,6.88,64.71,0.00,6.39,0.00,81.27,3.90,19.68,0.00,0.00,59.54,59.16,24.76,24.76,134.17,183.30,169.91,1.46,0.00,46.41,56.50,43.43,45.15,0.00,0.00,22.44,61.87,22.59,0.00,78.00,123.97,20.34,6.87,6.37,19.04,4.83
30.00,78.57,29.81,66.81,643.50,208.33,4.85,5.09,95.66,18.44,4.79,32.85,134.61,7.26,3.90,119.00,71.14,79.98,46.81,87.00,15.20,6.88,64.71,0.00,6.39,0.00,81.27,3.90,19.68,0.00,0.00,55.39,37.07,55.63,37.11,183.28,136.03,183.34,1.46,0.00,0.00,64.08,44.37,45.15,0.00,0.00,22.44,35.57,35.64,0.00,99.28,122.78,20.34,6.87,6.37,19.04,4.83
31.00,78.57,29.81,66.81,643.50,208.33,4.85,5.09,95.66,18.44,4.79,32.85,131.29,7.26,3.90,119.00,68.66,79.98,46.81,87.00,15.20,6.88,64.71,0.00,6.39,0.00,81.47,3.90,19.68,0.00,0.00,20.73,57.13,57.73,57.31,183.28,101.00,183.34,0.00,0.00,0.00,66.24,46.38,45.15,0.00,0.00,0.00,0.00,48.32,0.00,109.68,120.74,20.34,6.87,19.04,6.37,4.83
32.00,78.57,29.81,66.81,643.50,208.33,4.85,5.09,95.66,18.44,4.79,32.85,125.25,7.26,3.90,119.00,65.70,79.98,46.81,87.00,15.20,6.88,64.71,0.00,6.39,0.00,81.27,3.90,19.68,0.00,0.00,55.57,61.51,20.73,26.94,0.00,168.32,183.34,0.00,0.00,0.00,62.16,43.53,45.15,0.00,0.00,0.00,0.00,20.73,0.00,83.69,117.72,20.34,6.87,12.73,12.69,4.83
33.00,72.37,29.81,66.81,643.50,208.33,4.85,5.09,95.66,18.44,4.79,32.85,88.21,7.26,3.90,119.00,60.25,79.98,30.46,87.00,15.20,6.88,64.71,0.00,6.39,0.00,81.27,3.90,19.68,209.12,0.00,0.00,0.00,20.73,20.73,66.84,169.61,183.34,0.00,0.00,0.00,53.26,38.00,45.15,0.00,0.00,0.00,0.00,20.73,0.00,83.69,102.86,20.34,6.87,12.73,12.69,4.83
34.00,72.37,29.81,66.81,643.50,208.33,4.85,5.09,95.66,18.44,4.79,32.85,79.40,7.26,3.90,119.00,51.04,79.98,24.01,87.00,15.20,6.88,64.71,0.00,6.39,0.00,81.27,3.90,19.68,145.08,0.00,0.00,0.00,20.73,20.73,0.00,163.67,180.37,0.00,0.00,0.00,45.97,45.29,45.15,0.00,0.00,0.00,0.00,20.73,0.00,83.69,69.32,20.34,6.87,12.73,12.69,4.83
