"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,15.63,20.20,16.01,14.00,4.20,8.60,3.10,4.90,1.20,0.00,3.50,13.00,13.73,14.78,0.00,3.32,5.20,14.05,28.53,8.00,2.50,6.00,2.50,19.29,0.00,2.50,4.50,1.30,12.12,6.65,33.31,2.30,28.12,3.12,12.87,114.93,14.98,29.07,0.60,3.20,3.20,3.50,2.30,10.99,6.00,4.00,1.80,10.80,8.30,4.70,2.30,13.69,12.92,18.40,1.15,0.51,25.99,42.05,1.60,1.68,85.68,34.10,23.22,0.10,1.48,69.09,212.13,11.00,169.63,12.56,0.37,37.98,85.31
2.00,15.93,20.44,16.15,14.00,4.20,8.60,3.10,4.90,1.20,0.00,3.50,13.00,13.67,14.83,0.00,3.32,5.20,13.56,34.63,8.00,2.50,6.00,2.50,19.29,0.00,2.50,4.50,1.30,12.11,7.92,41.38,2.30,28.12,3.12,12.85,114.93,14.98,29.04,0.60,3.20,3.20,3.50,2.30,11.60,6.00,4.00,1.80,10.80,8.30,4.70,2.30,13.70,12.99,18.40,1.18,0.51,41.16,48.96,1.91,2.16,86.40,43.23,25.25,0.10,1.48,69.91,212.29,11.00,169.41,12.56,0.38,37.83,85.21
3.00,15.82,19.99,15.96,14.00,4.20,8.60,3.10,4.90,1.20,0.00,3.50,13.00,13.68,14.86,0.00,3.32,5.20,12.70,38.18,6.90,2.50,6.00,2.50,19.29,0.00,2.50,4.50,1.30,12.14,8.66,42.45,2.30,28.12,3.12,12.83,114.93,14.98,29.08,0.60,3.20,3.20,3.50,2.30,12.21,6.00,4.00,1.80,10.80,8.30,4.70,2.30,14.40,14.05,18.40,1.16,0.51,46.34,56.87,2.41,2.46,87.12,45.35,25.29,0.10,1.44,69.46,212.79,11.00,169.63,12.56,0.39,37.80,85.27
4.00,15.15,19.78,15.40,14.00,4.20,8.60,3.10,4.90,1.20,0.00,3.50,13.00,13.81,14.89,0.00,6.42,5.20,13.35,44.22,6.60,2.50,6.00,2.50,19.29,0.00,2.50,4.50,1.30,12.19,9.44,42.53,2.30,28.12,3.12,12.80,114.93,14.98,29.25,0.60,3.20,3.20,3.50,2.30,12.82,6.00,4.00,1.80,10.80,8.30,4.70,2.30,14.36,14.20,18.40,1.16,0.51,51.51,58.78,2.77,2.90,87.12,47.48,25.32,0.10,1.40,67.90,214.14,11.00,170.63,12.56,0.40,37.95,85.87
5.00,14.72,19.47,14.70,14.00,4.20,8.60,3.10,4.90,1.20,0.00,3.50,13.00,13.50,14.99,0.00,6.46,5.20,14.27,46.23,6.60,2.50,6.00,2.50,19.29,0.00,2.50,4.50,1.30,12.24,10.32,43.60,2.30,28.12,3.12,12.79,114.93,14.98,29.41,0.60,3.20,3.20,3.50,2.30,13.43,6.00,4.00,1.80,10.80,8.30,4.70,2.30,14.19,14.00,18.40,1.16,0.51,53.69,59.70,3.95,3.52,87.84,47.61,26.35,0.00,1.40,65.16,215.37,11.00,174.15,12.56,0.41,38.14,88.94
6.00,13.14,19.32,13.44,14.00,4.20,8.60,3.10,4.90,1.20,0.00,3.50,13.00,13.84,15.11,0.00,6.57,5.20,15.02,51.04,6.30,2.50,6.00,2.50,19.29,0.00,2.50,4.50,1.30,12.31,10.72,43.67,2.30,28.12,3.12,12.78,114.93,14.98,29.27,0.60,3.20,3.20,3.50,2.30,16.03,6.00,4.00,1.80,10.00,8.30,4.70,2.30,14.08,14.06,18.40,0.98,0.51,56.86,61.61,4.17,3.82,88.56,48.73,29.39,0.00,1.40,61.10,216.17,11.00,177.59,12.56,0.41,38.35,92.12
7.00,12.39,19.46,12.23,14.00,4.20,8.60,3.10,4.90,1.20,0.00,3.50,13.00,13.25,15.02,0.00,6.57,5.20,15.79,52.99,6.60,2.50,6.00,2.50,19.29,0.00,2.50,4.50,1.30,12.19,11.28,45.75,2.30,28.12,3.12,12.75,114.93,14.98,29.43,0.60,3.20,3.20,3.50,2.30,21.64,6.00,4.00,1.80,10.80,8.30,4.70,2.30,13.86,13.75,18.40,0.95,0.51,58.03,62.52,5.14,4.26,90.00,49.86,35.42,0.00,1.40,55.64,213.89,11.00,177.98,12.56,0.41,38.42,92.79
8.00,9.99,19.10,10.20,14.00,4.20,8.60,3.10,4.90,1.20,0.00,3.50,13.00,12.85,14.87,0.00,6.57,5.20,16.75,53.21,6.10,2.50,6.00,2.50,19.29,0.00,2.50,4.50,1.30,12.02,12.06,47.82,2.30,28.12,3.12,12.75,114.93,14.98,28.94,0.60,3.20,3.20,3.50,2.30,31.25,6.00,4.00,1.80,10.80,8.30,4.70,2.30,13.75,13.76,18.40,0.89,0.51,58.21,63.43,5.98,4.68,90.72,51.98,45.46,0.00,1.40,48.76,210.74,11.00,172.28,12.56,0.40,38.21,88.30
9.00,8.96,18.87,8.61,14.00,4.20,8.60,3.10,4.90,1.20,0.00,3.50,13.00,11.09,14.30,0.00,6.58,5.20,21.33,46.10,5.30,2.50,6.00,2.50,19.29,0.00,2.50,4.50,1.30,11.54,12.62,50.90,2.30,28.12,3.12,12.74,114.93,14.98,27.09,0.60,3.20,3.20,3.50,2.30,41.86,6.00,4.00,1.80,10.80,8.30,4.70,2.30,13.40,13.50,18.40,0.75,0.51,59.38,65.34,6.47,4.93,87.12,54.11,55.49,0.00,1.40,40.48,203.15,11.00,158.71,12.56,0.37,37.53,78.00
10.00,5.91,19.04,6.12,14.00,4.20,8.60,3.10,4.90,1.20,0.00,3.50,13.00,9.67,13.06,0.00,6.59,5.20,21.80,47.38,4.60,2.50,6.00,2.50,19.29,0.00,2.50,4.50,1.30,10.51,13.26,53.97,2.30,28.12,3.12,12.24,107.00,14.98,22.77,0.60,3.20,3.20,3.50,2.30,53.47,6.00,4.00,1.80,10.80,8.30,4.70,2.30,13.13,13.17,18.40,0.54,0.51,60.56,66.25,6.88,5.27,77.04,57.24,64.52,0.00,1.44,29.73,174.84,11.00,131.87,12.56,0.32,34.39,64.99
