"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CTCASA GRANDE"
11.00,8.35,14.66,8.97,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,15.46,17.44,15.61,0.00,0.00,15.52,68.30,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,14.55,18.80,68.30,2.11,27.00,10.00,18.05,141.71,0.00,32.97,0.60,19.51,19.51,19.51,1.20,124.80,10.54,10.00,3.50,10.80,7.54,6.60,1.20,9.37,9.48,18.90,0.00,0.00,0.00,1.00,72.80,72.80,3.98,6.76,102.02,78.80,131.20,0.10,2.00,77.74,236.68,11.00,182.44,23.00
12.00,5.49,14.35,6.18,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,13.48,16.29,15.61,0.00,0.00,14.84,67.30,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,13.19,18.80,67.70,2.11,27.00,10.00,18.05,125.90,0.00,28.89,0.60,19.51,19.51,19.51,1.20,125.10,10.54,10.00,3.50,10.80,7.54,6.60,1.20,10.04,9.99,18.90,0.00,0.00,0.00,1.00,71.20,74.00,3.73,6.20,93.19,78.00,131.00,0.10,2.00,69.02,247.13,11.00,152.57,23.00
13.00,2.79,14.30,3.76,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,5.43,13.74,15.61,0.00,0.00,14.24,66.20,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,10.59,18.60,66.70,2.11,27.00,10.00,18.05,91.85,0.00,21.17,0.60,19.51,19.51,19.51,1.20,125.10,10.54,10.00,3.50,10.80,7.54,6.60,1.20,9.50,9.52,18.90,0.00,0.00,0.00,1.00,69.50,75.80,3.42,5.75,74.54,76.70,130.40,0.10,2.00,50.86,226.89,11.00,97.53,23.00
14.00,1.03,13.85,1.96,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.24,8.96,15.61,0.00,0.00,13.66,65.30,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,5.48,18.60,66.00,2.11,27.00,10.00,18.05,49.15,2.91,11.70,0.60,19.51,19.51,19.51,1.20,124.60,10.54,10.00,3.50,10.80,7.54,6.60,1.20,8.56,8.72,18.90,0.00,0.00,0.12,1.00,66.20,74.20,3.08,5.33,43.36,75.00,129.50,0.00,2.00,24.23,89.53,11.00,37.08,23.00
15.00,0.20,13.47,0.47,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,4.00,15.61,0.00,0.00,13.16,64.50,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,1.24,18.60,65.30,2.11,27.00,10.00,18.05,15.68,17.76,4.14,0.60,19.51,19.51,19.51,1.20,123.90,10.54,10.00,3.50,10.80,7.54,6.60,1.20,7.94,8.17,18.90,0.00,0.00,0.09,1.00,62.50,71.60,2.80,4.60,13.29,73.10,128.50,0.00,2.00,8.11,2.14,11.00,3.03,23.00
16.00,0.04,12.68,0.06,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,1.21,15.61,0.00,0.00,12.70,64.90,8.10,0.00,15.61,2.48,17.95,13.85,8.50,13.66,1.40,0.12,17.90,62.60,2.11,27.00,10.00,18.05,3.60,17.76,0.83,0.60,19.51,19.51,19.51,1.20,122.20,10.54,10.00,3.50,10.80,7.54,6.60,1.20,7.43,7.71,18.90,0.00,0.00,0.04,1.00,60.10,70.60,2.54,3.77,2.53,71.30,123.70,0.00,2.00,2.07,0.03,11.00,0.02,23.00
17.00,0.00,12.80,0.00,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,0.00,15.61,0.00,0.00,12.08,65.60,8.10,0.00,15.61,2.48,17.95,13.85,8.50,13.66,1.40,0.00,17.10,59.20,2.11,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,120.20,10.54,10.00,3.50,10.80,7.54,6.60,1.20,7.05,7.29,18.90,0.00,0.00,0.00,1.00,58.20,70.20,2.40,3.56,0.00,69.40,117.50,0.00,2.00,0.00,0.00,11.00,0.00,23.00
18.00,0.00,13.95,0.00,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,0.00,15.61,0.00,0.00,11.41,62.20,8.20,0.00,15.61,2.48,17.95,13.85,8.50,13.66,1.40,0.00,16.70,56.60,2.11,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,115.20,10.54,10.00,3.50,10.80,7.54,6.60,1.20,6.71,6.89,18.90,0.00,0.00,0.00,1.00,56.90,70.80,2.29,3.56,0.00,68.20,108.60,0.00,2.00,0.00,0.00,11.00,0.00,23.00
19.00,0.00,13.77,0.00,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,0.00,15.61,0.00,0.00,10.76,57.30,8.10,0.00,15.61,2.48,17.95,13.85,8.50,13.66,1.40,0.00,16.60,54.20,2.11,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,109.10,10.54,10.00,3.50,10.80,7.54,6.60,1.20,5.47,5.33,18.90,0.00,0.00,0.00,1.00,55.80,71.80,2.38,3.59,0.00,67.20,99.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
20.00,0.00,12.08,0.00,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,0.00,15.61,0.00,0.00,10.12,52.00,8.10,0.00,15.61,2.48,17.95,13.85,8.50,13.66,1.40,0.00,16.70,52.70,2.11,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,96.40,10.54,10.00,3.50,10.80,7.54,6.60,1.20,3.91,3.38,18.90,0.00,0.00,0.00,1.00,55.70,73.20,2.52,3.64,0.00,67.00,81.60,0.00,2.00,0.00,0.00,11.00,0.00,23.00
21.00,0.00,12.63,0.00,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,0.00,15.61,0.00,0.00,9.14,46.40,8.10,0.00,15.61,2.48,17.95,13.85,8.50,13.66,1.40,0.00,16.90,51.30,2.11,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,81.60,10.54,10.00,3.50,10.80,7.54,6.60,1.20,2.75,2.11,18.90,0.00,0.00,0.00,1.00,55.90,74.80,2.49,3.34,0.00,67.10,61.70,0.00,2.00,0.00,0.00,11.00,0.00,23.00
22.00,0.00,12.98,0.00,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,0.00,15.61,0.00,0.00,8.04,42.10,8.10,0.00,15.61,2.48,17.95,13.85,8.50,13.66,1.40,0.00,16.90,50.00,2.11,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,71.20,10.54,10.00,3.50,10.80,7.54,6.60,1.20,1.72,1.07,18.90,0.00,0.00,0.00,1.00,55.50,75.50,2.39,2.93,0.00,66.50,52.90,0.00,2.00,0.00,0.00,11.00,0.00,23.00
23.00,0.00,12.94,0.00,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,0.00,15.61,0.00,0.00,7.21,38.30,8.10,0.00,15.61,2.48,17.95,13.85,8.50,13.66,1.40,0.00,16.80,48.60,2.11,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,62.40,10.54,10.00,3.50,10.80,7.54,6.60,1.20,1.25,0.75,18.90,0.00,0.00,0.00,1.00,55.00,75.90,2.32,2.79,0.00,65.60,47.80,0.00,2.00,0.00,0.00,11.00,0.00,23.00
24.00,0.00,13.10,0.00,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,0.00,15.61,0.00,0.00,6.48,35.30,8.10,0.00,15.61,2.48,17.95,13.85,8.50,13.66,1.40,0.00,16.60,46.70,2.11,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,54.90,10.54,10.00,3.50,10.80,7.54,6.60,1.20,0.95,0.68,18.90,0.00,0.00,0.00,1.00,55.90,75.30,2.27,2.74,0.00,65.50,42.60,0.00,2.00,0.00,0.00,11.00,0.00,23.00
25.00,0.00,14.10,0.00,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,0.00,15.61,0.00,0.00,7.07,32.50,8.10,0.00,15.61,2.48,17.95,13.85,8.50,13.66,1.40,0.00,16.20,44.50,2.11,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,47.70,10.54,10.00,3.50,10.80,7.54,6.60,1.20,0.99,0.71,18.90,0.00,0.00,0.00,1.00,57.40,74.30,2.15,2.62,0.00,65.70,37.30,0.00,2.00,0.00,0.00,11.00,0.00,23.00
26.00,0.00,13.64,0.00,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,0.00,15.61,0.00,0.00,8.10,30.40,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,0.00,16.30,43.60,2.11,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,44.40,10.54,10.00,3.50,10.80,7.54,6.60,1.20,1.13,0.77,18.90,0.00,0.00,0.00,1.00,57.60,73.40,2.01,2.48,0.00,66.80,33.90,0.00,2.00,0.00,0.00,11.00,0.00,23.00
27.00,0.00,13.84,0.00,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,0.00,15.61,0.00,0.00,8.88,28.60,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,0.00,16.50,43.20,2.11,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,42.40,10.54,10.00,3.50,10.80,7.54,6.60,1.20,1.29,0.94,18.90,0.00,0.00,0.00,1.00,57.30,72.50,1.89,2.31,0.00,68.10,31.20,0.00,2.00,0.00,0.00,11.00,0.00,23.00
28.00,0.00,14.11,0.00,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,0.00,15.61,0.00,0.00,9.57,26.80,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,0.00,15.70,40.80,2.11,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,38.30,10.54,10.00,3.50,10.80,7.54,6.60,1.20,1.45,1.14,18.90,0.00,0.00,0.00,1.00,57.80,71.40,1.78,2.12,0.00,67.30,28.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
