"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,61.91,5.14,2.82,164.07,112.47,132.84,43.55,18.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,0.00,9.80,0.00,225.81,217.74,20.60,67.16,67.94,20.60,107.30,111.98,0.00,5.67,74.99,76.38,53.82,59.12,81.64,30.70,30.59,30.58,87.20,27.68,110.37,110.32,203.40,19.44,20.27
2.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,76.20,5.14,2.82,164.07,112.47,132.84,43.55,18.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,16.46,9.80,3.81,217.57,209.93,20.60,67.16,46.55,46.55,91.28,103.12,0.00,5.67,74.99,76.38,51.60,53.31,81.64,30.70,30.59,30.58,87.20,27.68,110.37,110.32,203.40,19.44,20.27
3.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,95.77,5.14,2.82,164.07,112.47,132.84,43.55,18.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,0.00,9.80,0.00,222.59,214.55,20.60,67.16,67.94,20.60,108.91,118.74,0.00,5.67,74.99,76.38,51.99,54.56,81.64,30.70,30.59,30.58,87.20,27.68,110.37,110.32,203.40,19.44,20.27
4.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,137.13,5.14,2.82,164.07,112.47,132.84,43.55,18.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,82.81,9.80,19.17,228.68,220.60,20.60,67.16,46.55,46.55,144.86,150.86,144.90,5.67,74.99,76.38,59.28,66.54,81.64,30.70,30.59,30.58,87.20,27.68,110.37,110.32,203.40,19.44,20.27
5.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,136.34,5.14,2.82,164.07,112.47,132.84,43.55,18.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,63.79,9.80,14.77,228.68,220.60,46.55,67.16,46.55,20.60,139.35,143.55,139.39,5.67,74.99,75.00,58.43,65.60,81.64,30.70,30.59,30.58,87.20,53.91,110.37,110.32,203.40,19.44,20.27
6.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,132.84,43.55,18.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,67.67,9.80,15.67,228.68,220.60,20.60,67.16,67.94,20.60,145.46,149.48,145.57,5.67,74.99,75.00,59.28,66.54,81.64,30.70,30.59,30.58,87.20,53.91,110.37,110.32,203.40,19.44,20.27
7.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,137.67,5.14,2.82,164.07,112.47,132.84,43.55,18.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,59.74,9.80,13.83,228.68,220.60,20.60,67.16,46.55,46.55,135.80,142.59,135.85,5.67,74.99,76.38,56.82,62.58,81.64,30.70,30.59,30.58,87.20,53.91,110.37,110.32,203.40,19.44,20.27
8.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,132.84,43.55,18.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,70.67,9.80,16.36,228.68,220.60,20.60,67.16,46.55,46.55,184.35,188.53,0.00,5.67,74.99,76.38,59.28,66.54,81.64,30.70,30.59,30.58,87.20,53.91,110.37,110.32,203.40,19.44,20.27
9.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,132.84,43.55,18.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,85.48,9.80,19.79,228.68,220.60,20.60,67.16,46.55,46.55,179.71,183.89,179.77,5.67,74.99,76.38,59.28,66.54,81.64,30.70,30.59,30.58,87.20,53.91,110.37,110.32,203.40,19.44,20.27
10.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,136.50,5.14,2.82,164.07,112.47,132.84,43.55,4.14,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,81.76,9.80,18.93,228.68,220.60,46.55,67.16,46.55,20.60,173.79,178.00,173.85,5.67,74.99,76.38,59.28,66.54,81.64,30.70,30.59,30.58,87.20,28.18,110.37,110.32,203.40,19.44,20.27
11.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,125.95,5.14,2.82,164.07,112.47,132.84,43.55,0.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,65.41,9.80,15.14,228.68,220.60,20.60,67.16,46.55,46.55,161.65,165.89,161.72,5.67,74.99,76.38,59.28,66.54,81.64,30.70,30.59,30.58,87.20,34.01,110.37,110.32,203.40,19.44,20.27
12.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,126.98,5.14,2.82,164.07,112.47,132.84,43.55,0.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,69.85,9.80,16.17,228.68,220.60,46.35,45.78,67.94,20.60,176.18,180.39,176.23,5.67,74.99,76.38,59.28,66.54,81.64,30.70,30.59,30.58,87.20,34.01,110.37,110.32,203.40,19.44,20.27
13.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,121.48,5.14,2.82,164.07,112.47,132.84,43.55,0.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,44.09,9.80,10.21,228.07,220.00,20.60,0.00,32.68,32.68,149.45,154.84,149.51,5.67,74.99,76.38,59.28,66.54,81.64,30.70,30.59,30.58,87.20,34.01,110.37,110.32,203.40,19.44,20.27
14.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,117.44,5.14,2.82,164.07,112.47,132.84,43.55,0.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,0.00,9.80,0.00,213.77,205.89,20.60,67.12,20.60,66.13,0.00,152.24,148.08,5.67,74.99,76.38,57.08,64.03,81.64,30.70,30.59,30.58,87.20,34.01,110.37,110.32,203.40,19.44,20.27
