"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,11.03,23.80,10.07,14.00,2.90,6.70,13.00,20.00,1.75,0.00,3.40,18.64,12.85,6.26,19.00,0.00,9.00,7.20,21.78,5.30,11.18,15.35,4.60,20.00,19.24,20.00,20.00,1.40,7.70,2.36,6.16,3.10,25.90,20.00,19.00,50.10,17.88,25.54,0.00,20.00,20.00,20.00,2.40,1.00,12.83,21.00,8.20,10.70,6.75,20.00,1.20,5.62,7.49,18.90,0.00,0.00,0.40,1.00,1.37,4.18,0.12,0.16,22.60,23.46,1.00,0.20,2.00,32.00,120.80,11.00,98.90,22.00,0.17,43.06
2.00,12.82,23.88,12.04,14.00,2.90,6.70,13.00,20.00,1.75,0.00,3.40,18.64,14.19,7.95,19.00,0.00,9.00,6.65,23.43,5.70,11.18,15.35,4.60,20.00,19.24,20.00,20.00,1.40,9.54,2.31,6.82,3.10,25.80,20.00,19.00,58.30,17.88,30.66,0.00,20.00,20.00,20.00,2.40,1.00,12.83,21.00,8.20,10.70,6.75,20.00,1.20,6.36,8.61,18.90,0.00,0.00,0.55,1.00,2.33,4.72,0.12,0.11,34.30,25.40,1.00,0.20,2.00,39.80,137.60,11.00,109.70,22.00,0.20,44.64
3.00,14.33,23.62,13.65,14.00,2.90,6.70,13.00,20.00,1.75,0.00,3.40,18.64,15.21,10.14,19.00,0.00,9.00,6.04,28.41,5.30,11.18,15.35,4.60,20.00,19.24,20.00,20.00,1.40,11.14,2.45,7.87,3.10,25.70,20.00,19.00,71.00,17.88,35.04,0.00,20.00,20.00,20.00,2.40,2.00,12.83,21.00,8.20,10.70,6.75,20.00,1.20,7.08,9.58,18.90,0.00,0.00,0.68,1.00,4.42,6.06,0.28,0.35,45.60,27.58,2.00,0.30,2.00,47.20,150.10,11.00,117.40,22.00,0.24,46.57
4.00,15.48,23.61,14.85,14.00,2.90,6.70,13.00,20.00,1.75,0.00,3.40,18.64,16.01,12.16,19.00,0.00,9.00,5.41,34.49,5.30,11.18,15.35,4.60,20.00,19.24,20.00,20.00,1.40,11.94,2.80,9.31,3.10,25.50,20.00,19.00,79.40,17.88,36.48,0.00,20.00,20.00,20.00,2.40,1.00,12.83,21.00,8.20,10.70,6.75,20.00,1.20,7.80,10.50,18.90,0.00,0.00,0.76,1.00,6.88,7.67,0.50,0.67,52.80,29.76,1.00,0.30,2.00,48.90,172.20,11.00,139.10,22.00,0.27,48.50
5.00,16.44,23.78,15.77,14.00,2.90,6.70,13.00,20.00,1.75,0.00,3.40,18.64,16.63,13.91,19.00,0.00,9.00,4.87,41.28,5.30,11.18,15.35,4.60,20.00,19.24,20.00,20.00,1.40,12.44,3.18,10.69,3.10,25.50,20.00,19.00,89.50,17.88,37.02,0.00,20.00,20.00,20.00,2.40,1.00,12.83,21.00,8.20,10.70,6.75,20.00,1.20,8.12,10.84,18.90,0.00,0.00,0.83,1.00,7.82,8.86,0.61,0.89,64.70,32.03,1.00,0.30,2.00,54.80,182.40,11.00,140.20,22.00,0.30,47.63
6.00,17.13,23.76,16.11,14.00,2.90,6.70,13.00,20.00,1.75,0.00,3.40,18.64,16.82,14.92,19.00,0.00,9.00,4.35,48.29,8.10,11.18,15.35,4.60,20.00,19.24,20.00,20.00,1.40,12.43,3.61,12.00,3.10,25.10,20.00,19.00,91.30,17.88,35.65,0.00,20.00,20.00,20.00,2.40,2.00,12.83,21.00,8.20,10.70,6.75,20.00,1.20,8.32,11.00,18.90,0.00,0.00,0.85,1.00,8.26,9.91,0.68,1.07,73.50,34.31,2.00,0.40,2.00,60.20,202.40,11.00,150.50,22.00,0.31,46.75
7.00,17.42,23.65,15.75,14.00,2.90,6.70,13.00,20.00,1.75,0.00,3.40,18.64,16.46,15.38,19.00,0.00,9.00,5.25,53.81,8.10,11.18,15.35,4.60,20.00,19.24,20.00,20.00,1.40,12.07,3.99,13.50,3.10,24.90,20.00,19.00,94.40,17.88,32.54,0.00,20.00,20.00,20.00,2.40,4.00,12.83,21.00,8.20,10.70,6.75,20.00,1.20,8.65,11.06,18.90,0.00,0.00,0.84,1.00,8.75,10.18,0.79,1.15,76.80,35.63,4.00,0.40,2.00,65.70,211.80,11.00,160.80,22.00,0.32,44.39
8.00,17.27,23.73,15.06,14.00,2.90,6.70,13.00,20.00,1.75,0.00,3.40,18.64,14.82,15.48,19.00,0.00,9.00,6.62,58.83,8.10,11.18,15.35,4.60,20.00,19.24,20.00,20.00,1.40,11.96,4.33,15.20,3.10,24.80,20.00,19.00,97.90,17.88,30.25,0.00,20.00,20.00,20.00,2.40,8.00,12.83,21.00,8.20,10.70,6.75,20.00,1.20,9.03,11.08,18.90,0.00,0.00,0.86,1.00,9.26,10.19,0.91,1.18,76.20,36.95,8.00,0.40,2.00,66.30,230.10,11.00,171.20,22.00,0.32,42.04
9.00,16.79,23.74,14.05,14.00,2.90,6.70,13.00,20.00,1.75,0.00,3.40,18.64,13.87,15.53,19.00,0.00,9.00,7.73,60.83,8.10,11.18,15.35,4.60,20.00,19.24,20.00,20.00,1.40,11.93,4.63,16.48,3.10,24.50,20.00,19.00,100.90,17.88,27.24,0.00,20.00,20.00,20.00,2.40,12.00,12.83,21.00,8.20,10.70,6.75,20.00,1.20,8.09,10.27,18.90,0.00,0.00,0.85,1.00,10.72,10.98,0.99,1.26,76.40,37.44,12.00,0.40,2.00,71.70,228.40,11.00,181.10,22.00,0.32,34.65
10.00,16.04,23.75,12.81,14.00,2.90,6.70,13.00,20.00,1.75,0.00,3.40,18.64,13.29,15.36,19.00,0.00,9.00,8.75,61.83,8.10,11.18,15.35,4.60,20.00,19.24,20.00,20.00,1.40,11.64,4.89,17.36,3.10,24.60,20.00,19.00,98.70,17.88,21.18,0.00,20.00,20.00,20.00,2.40,17.00,12.83,21.00,8.20,10.70,6.75,20.00,1.20,6.70,9.18,19.00,0.00,0.00,0.84,1.00,12.50,12.05,1.04,1.35,79.80,37.94,17.00,0.30,2.00,76.70,223.70,11.00,187.40,22.00,0.31,27.25
11.00,14.87,23.78,11.43,14.00,2.90,6.70,13.00,20.00,1.75,0.00,3.40,18.64,13.37,14.96,19.00,0.00,9.00,8.50,62.20,8.10,11.18,15.35,4.60,20.00,19.24,20.00,20.00,1.40,11.06,5.06,17.97,3.10,24.30,20.00,19.00,87.20,17.88,14.95,0.00,20.00,20.00,20.00,2.40,25.00,12.83,21.00,8.20,10.70,6.75,20.00,1.20,5.83,8.03,19.00,0.00,0.00,0.85,1.00,13.03,12.85,1.03,1.34,74.70,38.41,25.00,0.20,2.00,75.30,211.60,11.00,179.00,22.00,0.29,20.46
12.00,13.48,23.65,10.24,14.00,2.90,6.70,13.00,20.00,1.75,0.00,3.40,18.64,12.63,14.41,19.00,0.00,9.00,7.81,62.37,5.30,11.18,15.35,4.60,20.00,19.24,20.00,20.00,1.40,10.11,5.15,18.29,3.10,24.10,20.00,19.00,78.30,17.88,11.38,0.00,20.00,20.00,20.00,2.40,34.00,12.83,21.00,8.20,10.70,6.75,20.00,1.20,5.13,6.87,19.00,0.00,0.00,0.71,1.00,13.16,13.56,0.99,1.29,68.40,38.87,34.00,0.20,2.00,70.50,193.80,11.00,158.80,22.00,0.27,13.67
13.00,11.61,23.85,8.14,14.00,2.90,6.70,13.00,20.00,1.75,0.00,3.40,18.64,10.25,13.67,19.00,0.00,9.00,7.63,62.23,5.70,11.18,15.35,4.60,20.00,19.24,20.00,20.00,1.40,9.20,5.25,18.66,3.10,24.20,20.00,19.00,69.50,17.88,8.96,0.00,20.00,20.00,20.00,2.40,43.00,12.83,21.00,8.20,10.70,6.75,20.00,1.20,4.21,5.49,19.00,0.00,0.00,0.69,1.00,13.92,14.73,0.94,1.22,57.30,38.72,43.00,0.10,2.00,64.10,172.80,11.00,132.50,22.00,0.24,9.08
