"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,23.81,0.00,14.00,4.35,7.10,3.60,9.75,1.90,0.40,3.50,0.00,0.00,0.00,4.00,3.20,9.20,18.24,23.10,1.50,9.00,15.46,3.00,9.80,18.94,5.00,7.50,1.45,0.00,20.62,51.76,2.20,0.00,0.00,17.97,0.00,14.49,0.00,0.60,6.00,6.50,6.50,1.10,47.00,7.50,7.20,2.40,10.70,6.95,6.00,2.20,6.23,8.84,9.50,0.00,0.88,70.37,77.54,9.95,6.44,0.00,71.22,44.00,0.00,1.48,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
2.00,0.00,23.86,0.00,14.00,4.35,7.10,3.60,9.75,1.90,0.40,3.50,0.00,0.00,0.00,4.00,3.20,9.20,18.90,20.65,0.00,9.00,15.46,3.00,9.80,18.94,5.00,7.50,1.45,0.00,20.34,49.11,2.20,0.00,0.00,17.97,0.00,14.49,0.00,0.60,6.00,3.60,6.40,1.10,44.00,7.50,7.20,2.40,10.70,6.95,6.00,2.20,5.82,8.74,9.50,0.00,0.88,68.67,75.62,9.88,6.41,0.00,70.93,44.00,0.00,1.44,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
3.00,0.00,23.85,0.00,14.00,4.35,7.10,3.60,9.75,1.90,0.40,3.50,0.00,0.00,0.00,4.00,3.20,9.20,19.55,18.63,0.00,9.00,15.46,3.00,9.80,18.94,5.00,7.50,1.45,0.00,20.13,48.57,2.20,0.00,0.00,17.97,0.00,14.49,0.00,0.60,6.00,3.60,6.40,1.10,41.00,7.50,7.20,2.40,10.70,6.95,6.00,2.20,5.70,8.81,9.50,0.00,0.88,65.52,73.43,8.93,5.80,0.00,72.63,44.00,0.00,1.44,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
4.00,0.00,23.71,0.00,14.00,4.35,7.10,3.60,9.75,1.90,0.40,3.50,0.00,0.00,0.00,4.00,3.20,9.20,19.23,20.30,0.00,9.00,15.46,3.00,9.80,18.94,5.00,7.50,1.45,0.00,19.90,49.49,2.20,0.00,0.00,17.97,0.00,14.49,0.00,0.60,6.00,3.60,6.40,1.10,39.00,7.50,7.20,2.40,10.70,6.95,6.00,2.20,5.24,8.62,9.50,0.00,0.87,67.13,74.06,9.32,6.21,0.00,73.12,43.00,0.00,1.44,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
5.00,0.00,23.59,0.00,14.00,4.35,7.10,3.60,9.75,1.90,0.40,3.50,0.00,0.00,0.00,4.00,3.20,9.20,17.91,20.14,0.00,9.00,15.46,3.00,9.80,18.94,5.00,7.50,1.45,0.00,19.42,47.30,2.20,0.00,0.00,17.97,0.00,14.49,0.00,0.60,6.00,3.60,6.40,1.10,36.00,7.50,7.20,2.40,10.70,6.95,6.00,2.20,4.44,6.88,9.50,0.00,0.87,64.28,73.07,8.93,5.87,0.00,71.76,42.00,0.00,1.40,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
6.00,0.00,23.83,0.00,14.00,4.35,7.10,3.60,9.75,1.90,0.40,3.50,0.00,0.00,0.00,4.00,3.20,9.20,18.09,18.58,0.00,9.00,15.46,3.00,9.80,18.94,5.00,7.50,1.45,0.00,19.17,46.82,2.20,0.00,0.00,17.97,0.00,14.49,0.00,0.60,6.00,3.60,6.40,1.10,33.00,7.50,7.20,2.40,10.70,6.95,6.00,2.20,4.54,6.98,9.50,0.00,0.87,62.28,70.88,8.52,5.83,0.00,68.89,40.00,0.00,1.40,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
7.00,0.00,23.75,0.00,14.00,4.35,7.10,3.60,9.75,1.90,0.40,3.50,0.00,0.00,0.00,4.00,3.20,9.20,17.87,16.71,0.00,9.00,15.46,3.00,9.80,18.94,5.00,7.50,1.45,0.00,18.43,45.78,2.20,0.00,0.00,17.97,0.00,14.49,0.00,0.60,6.00,3.60,6.40,1.10,30.00,7.50,7.20,2.40,10.70,6.95,6.00,2.20,4.28,6.90,9.50,0.00,0.87,59.53,66.42,8.30,5.81,0.00,68.32,38.00,0.00,1.40,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
8.00,0.00,23.70,0.00,14.00,4.35,7.10,3.60,9.75,1.90,0.40,3.50,0.00,0.00,0.00,4.00,3.20,9.20,17.84,17.81,0.00,9.00,15.46,3.00,9.80,18.94,5.00,7.50,1.45,0.00,17.92,44.45,2.20,0.00,0.00,17.97,0.00,14.49,0.00,0.60,6.00,3.60,6.40,1.10,27.00,7.50,7.20,2.40,10.70,6.95,6.00,2.20,3.97,6.96,9.50,0.00,0.87,58.99,65.03,8.21,5.83,0.00,66.74,34.00,0.00,1.40,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
9.00,0.00,23.70,0.00,14.00,4.35,7.10,3.60,9.75,1.90,0.40,3.50,0.00,0.00,0.00,4.00,3.20,9.20,17.37,17.07,0.00,9.00,15.46,3.00,9.80,18.94,5.00,7.50,1.45,0.00,18.02,43.38,2.20,0.00,0.00,17.97,0.00,14.49,0.00,0.60,6.00,3.60,6.40,1.10,24.00,7.50,7.20,2.40,10.70,6.95,6.00,2.20,4.56,7.12,9.40,0.00,0.87,53.04,60.53,7.23,4.79,0.00,66.46,31.00,0.00,1.40,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
10.00,0.00,23.60,0.00,14.00,4.35,7.10,3.60,9.75,1.90,0.40,3.50,0.00,0.00,0.00,4.00,3.20,9.20,17.29,15.07,0.00,9.00,15.46,3.00,9.80,18.94,5.00,7.50,1.45,0.00,18.15,43.76,2.20,0.00,0.00,17.97,0.00,14.49,0.00,0.60,6.00,3.60,6.40,1.10,21.00,7.50,7.20,2.40,10.70,6.95,6.00,2.20,4.96,7.16,9.40,0.00,0.87,50.83,58.96,6.92,4.61,0.00,65.74,27.00,0.00,1.36,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
