"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CTAGROLMOS"
1.00,13.94,18.09,14.44,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,7.14,12.25,3.10,0.00,7.40,25.10,47.77,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,11.54,31.29,80.36,2.45,27.00,5.00,10.68,119.00,16.50,32.14,0.60,3.00,3.40,3.50,1.20,123.27,6.50,4.00,0.00,2.00,10.60,7.99,5.30,1.20,12.37,14.45,18.00,0.00,0.00,0.99,1.23,119.20,101.95,17.14,14.95,85.90,109.57,94.38,0.20,1.28,68.49,228.20,0.00,0.00,11.00
2.00,14.55,17.90,15.79,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,8.21,13.57,3.10,0.00,7.40,24.20,53.81,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,12.07,31.34,80.39,2.45,27.00,5.00,10.68,121.20,16.50,32.36,0.60,3.00,3.40,3.50,1.20,122.96,6.50,4.00,0.00,2.00,10.60,7.99,5.30,1.20,12.89,14.63,18.00,0.00,0.00,1.11,1.23,115.69,98.84,14.77,12.42,88.20,109.56,96.56,0.30,1.24,71.01,231.70,0.00,0.00,11.00
3.00,15.05,17.83,16.90,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,9.21,14.90,3.10,0.00,7.40,22.80,60.28,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,12.39,31.37,80.47,2.45,27.00,5.00,10.68,123.40,16.50,32.54,0.60,3.00,3.40,3.50,1.20,122.92,6.50,4.00,0.00,2.00,10.60,7.99,5.30,1.20,13.28,14.92,18.00,0.00,0.00,1.21,1.23,117.98,101.81,17.81,14.62,90.20,109.56,99.19,0.30,1.24,73.15,234.90,0.00,0.00,11.00
4.00,15.36,17.59,17.68,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,9.72,15.84,3.10,0.00,7.40,21.30,64.66,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,12.54,31.33,80.75,2.45,27.00,5.00,10.68,125.00,16.50,32.68,0.60,3.00,3.40,3.50,1.20,123.41,6.50,4.00,0.00,2.00,10.60,7.99,5.30,1.20,13.63,15.24,18.00,0.00,0.00,1.23,1.23,115.61,100.79,17.47,13.46,90.50,109.53,99.45,0.30,1.24,74.67,236.30,0.00,0.00,11.00
5.00,15.39,17.50,18.01,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,9.17,16.30,3.10,0.00,7.40,19.60,68.68,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,12.66,31.28,81.10,2.45,27.00,5.00,10.68,125.90,16.50,32.75,0.60,3.00,3.40,3.50,1.20,124.08,6.50,4.00,0.00,2.00,10.60,7.99,5.30,1.20,14.10,15.54,18.00,0.00,0.00,1.22,1.23,114.72,101.45,18.56,14.00,91.10,109.50,98.94,0.40,1.24,75.71,236.70,0.00,0.00,11.00
6.00,15.40,17.40,18.05,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,9.45,16.54,3.10,0.00,7.40,17.90,71.45,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,12.91,31.40,81.20,2.45,27.00,5.00,10.68,126.60,16.50,32.51,0.60,3.00,3.40,3.50,1.20,123.64,6.50,4.00,0.00,2.00,10.60,7.99,5.30,1.20,14.61,15.84,18.00,0.00,0.00,1.24,1.23,114.44,101.60,18.30,13.33,91.60,109.45,98.08,0.40,1.24,76.15,237.20,0.00,0.00,11.00
7.00,15.21,18.07,17.74,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,10.59,16.75,3.10,0.00,7.40,16.70,73.71,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,13.24,31.55,81.22,2.45,27.00,5.00,10.68,127.00,16.50,32.11,0.60,3.00,3.40,3.50,1.20,122.83,6.50,4.00,0.00,2.00,10.60,7.99,5.20,1.20,14.77,16.09,18.00,0.00,0.00,1.23,1.23,114.65,101.88,17.96,12.81,90.80,109.40,97.08,0.40,1.24,76.41,237.50,0.00,0.00,11.00
8.00,14.77,17.83,17.06,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,12.82,16.98,3.10,0.00,7.40,16.10,75.53,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,13.53,31.64,81.11,2.45,27.00,5.00,10.68,125.20,16.50,31.10,0.60,3.00,3.40,3.50,1.20,123.22,6.50,4.00,0.00,2.00,10.60,7.99,5.20,1.20,14.80,16.32,18.00,0.00,0.00,1.23,1.23,107.49,98.40,19.60,14.30,87.70,109.33,95.71,0.40,1.24,76.54,236.50,0.00,0.00,11.00
9.00,14.14,16.85,15.97,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,15.07,17.14,3.10,0.00,7.40,17.60,77.16,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,13.62,31.71,80.96,2.45,27.00,5.00,10.68,122.30,16.50,29.49,0.60,3.00,3.40,3.50,1.20,124.02,6.50,4.00,0.00,2.00,10.60,7.99,5.20,1.20,14.91,16.48,18.00,0.00,0.00,1.23,1.23,109.01,98.15,19.29,14.48,86.30,109.25,94.20,0.30,1.20,76.47,233.70,0.00,0.00,11.00
10.00,13.43,16.77,14.55,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,15.68,17.23,3.10,0.00,7.40,18.90,77.52,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,13.56,31.71,81.07,2.45,27.00,5.00,10.68,120.70,16.50,28.19,0.60,3.00,3.40,3.50,1.20,124.05,6.50,4.00,0.00,2.00,10.60,7.99,5.20,1.20,15.04,16.61,18.00,0.00,0.00,1.04,1.23,109.85,98.79,18.58,14.62,85.30,109.13,94.19,0.20,1.20,75.78,232.60,0.00,0.00,11.00
