"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,72.37,29.81,66.81,589.01,190.69,6.80,5.69,87.98,17.48,1.77,22.02,122.06,7.15,3.84,106.44,81.14,72.11,0.00,88.20,15.45,6.88,57.88,26.00,6.39,9.00,76.45,3.90,19.68,154.05,0.00,67.18,66.77,43.23,43.23,171.56,0.00,147.72,1.35,67.36,31.09,46.24,46.20,31.04,0.00,0.00,10.36,0.00,20.73,109.73,32.90,131.73,19.45,2.07,20.55,0.00,4.83
2.00,72.37,29.81,66.81,594.38,192.43,6.80,5.69,87.98,17.48,1.77,22.02,124.86,7.15,3.84,106.44,80.16,72.11,0.00,88.20,15.45,6.88,57.88,26.00,6.39,9.00,76.45,3.90,19.68,0.00,157.10,67.18,66.77,67.55,34.95,128.60,196.19,0.00,2.38,67.36,31.09,54.11,38.34,31.04,0.00,0.00,26.26,0.00,20.73,109.73,81.42,132.64,19.45,2.07,20.55,0.00,4.83
3.00,72.37,29.81,66.81,597.81,193.54,6.80,5.69,87.98,17.48,1.77,22.02,124.74,7.15,3.84,106.44,78.31,72.11,0.00,88.20,15.45,6.88,57.88,26.00,6.39,9.00,76.45,3.90,19.68,0.00,156.78,62.34,50.43,62.69,62.17,86.78,124.74,117.67,2.47,67.36,31.09,53.16,39.29,31.04,27.63,0.00,0.00,20.73,20.73,89.91,104.22,132.75,19.45,2.07,20.55,0.00,4.83
4.00,72.85,29.81,66.81,633.46,205.08,6.80,5.69,87.98,17.48,1.77,22.02,127.04,7.15,3.84,106.44,77.34,76.87,0.00,88.20,15.45,6.88,57.88,26.00,6.39,9.00,81.93,3.90,19.68,0.00,0.00,63.45,64.62,65.39,64.84,66.84,144.40,135.30,2.66,70.55,43.93,56.55,39.44,31.04,30.52,0.00,0.00,0.00,46.20,109.73,109.69,133.22,19.45,2.07,10.28,10.27,4.83
5.00,74.04,29.81,66.81,647.11,209.50,6.80,5.69,87.98,17.48,1.77,22.02,131.58,7.15,3.84,106.44,77.35,79.77,0.00,88.20,15.45,6.88,57.88,26.00,6.39,9.00,85.24,3.90,19.68,0.00,0.00,65.77,65.13,66.13,65.59,89.67,196.19,0.00,2.92,70.86,53.24,56.84,42.29,31.04,11.53,11.53,11.53,0.00,34.00,109.73,109.69,134.13,19.45,2.07,10.28,10.27,4.83
6.00,72.79,29.81,66.81,622.06,201.39,6.80,5.69,87.98,17.48,1.77,22.02,137.94,7.15,3.84,106.44,75.30,77.62,0.00,88.20,15.45,6.88,57.88,26.00,6.39,9.00,77.38,3.90,19.68,0.00,0.00,60.68,62.92,63.67,63.14,73.58,137.78,129.43,2.22,70.37,40.97,51.88,41.62,31.04,0.00,0.00,23.85,0.00,47.45,109.73,100.23,130.51,19.45,2.07,20.55,0.00,4.83
7.00,72.37,29.81,66.81,603.95,195.53,6.80,5.69,87.98,17.48,1.77,22.02,132.75,7.15,3.84,106.44,73.86,72.11,43.72,88.20,15.45,6.88,57.88,26.00,6.39,9.00,76.45,3.90,19.68,0.00,0.00,50.94,65.31,66.08,56.61,77.82,129.05,121.60,1.65,67.36,52.85,43.84,43.80,31.04,14.94,0.00,0.00,0.00,41.64,77.39,105.97,127.55,19.45,2.07,10.28,10.27,4.83
8.00,67.71,29.81,66.81,587.63,190.24,6.80,5.69,87.98,17.48,1.77,22.02,131.99,7.15,3.84,106.44,71.69,72.11,0.00,88.20,15.45,6.88,57.88,26.00,6.39,9.00,76.45,3.90,19.68,179.13,0.00,65.23,64.83,48.96,48.96,169.38,0.00,158.89,1.35,67.36,31.09,43.87,41.57,31.04,10.36,0.00,0.00,0.00,21.52,100.33,43.87,126.36,19.45,2.07,20.55,0.00,4.83
9.00,67.02,29.81,66.81,572.95,185.49,6.80,5.69,87.98,17.48,1.77,22.02,125.91,7.15,3.84,106.44,69.81,72.11,12.73,88.20,15.45,6.88,57.88,26.00,6.39,0.00,76.45,3.90,19.68,172.39,0.00,63.67,49.95,50.73,50.73,132.32,95.80,89.76,0.00,67.36,31.09,37.24,41.65,31.04,0.00,0.00,0.00,0.00,20.73,35.86,62.97,124.25,19.45,2.07,0.00,20.55,4.83
10.00,75.35,29.81,66.81,647.11,209.50,6.80,5.69,87.98,17.48,1.77,22.02,126.23,7.15,3.84,106.44,67.02,75.72,46.81,88.20,15.45,6.88,57.88,26.00,6.39,0.00,76.45,3.90,19.68,0.00,0.00,67.18,0.00,39.45,39.45,148.10,0.00,0.00,0.00,70.49,42.94,53.30,41.88,31.04,0.00,0.00,0.00,0.00,20.73,0.00,84.64,123.93,19.45,2.07,10.28,10.27,4.83
11.00,67.68,29.81,66.81,577.17,186.86,6.80,5.69,87.98,17.48,1.77,22.02,116.36,7.15,3.84,106.44,63.02,72.11,45.00,88.20,15.45,6.88,57.88,26.00,6.39,0.00,76.45,3.90,19.68,0.00,0.00,66.15,0.00,32.77,41.57,183.28,0.00,0.00,0.00,0.00,0.00,44.88,40.49,31.04,0.00,0.00,0.00,0.00,45.10,0.00,26.94,115.16,19.45,2.07,20.55,0.00,4.83
12.00,72.37,29.81,66.81,526.91,170.58,6.80,5.69,87.98,17.48,1.77,22.02,109.33,7.15,3.84,106.44,62.00,72.11,0.00,88.20,15.45,6.88,57.88,26.00,6.39,0.00,76.45,3.90,19.68,0.00,0.00,26.94,0.00,67.55,0.00,120.45,0.00,0.00,0.00,0.00,61.84,43.72,43.92,31.04,0.00,0.00,0.00,0.00,20.73,0.00,100.43,112.88,19.45,2.07,20.55,0.00,4.83
