"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CTAGROLMOS"
11.00,11.41,17.66,7.75,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,16.62,16.62,3.10,0.00,7.60,28.19,61.70,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,12.84,15.23,65.05,2.45,26.50,3.80,12.00,125.82,16.99,30.64,0.60,9.00,10.00,10.00,1.20,106.20,6.50,11.00,16.00,3.00,10.80,7.80,4.90,1.20,14.36,16.09,18.90,0.00,0.00,0.79,0.70,96.99,111.19,7.90,6.82,92.27,84.45,116.60,0.10,1.12,65.14,235.73,0.00,0.00,7.40
12.00,10.60,18.15,4.79,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,10.71,14.92,3.10,0.00,7.60,28.21,57.89,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,10.34,15.36,64.36,2.45,26.40,3.80,12.00,95.38,16.99,21.45,0.60,9.00,10.00,10.00,1.20,107.10,6.50,11.00,16.00,3.00,10.80,7.80,4.90,1.20,14.11,16.10,18.90,0.00,0.00,0.57,0.70,98.84,113.14,7.70,6.78,80.32,84.97,116.70,0.10,1.16,45.83,221.57,0.00,0.00,7.40
13.00,9.36,18.14,2.13,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.98,10.99,3.10,0.00,7.60,28.02,54.65,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,2.84,15.48,64.29,2.45,26.20,3.80,12.00,49.21,16.99,9.51,0.60,9.00,10.00,10.00,1.20,105.90,6.50,11.00,16.00,3.00,10.80,7.80,4.90,1.20,14.11,16.15,18.90,0.00,0.00,0.49,0.70,97.91,114.84,7.51,6.70,44.28,85.95,115.80,0.10,1.20,21.76,175.52,0.00,0.00,7.40
14.00,6.98,18.10,0.23,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.01,4.26,3.10,0.00,7.60,27.49,53.12,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,0.14,15.59,64.17,2.45,26.30,3.80,12.00,13.23,16.99,1.49,0.60,9.00,10.00,10.00,1.20,102.00,6.50,11.00,16.00,3.00,10.80,7.80,4.90,1.20,14.19,16.22,18.90,0.00,0.00,0.34,0.70,97.83,116.47,7.23,6.22,12.36,86.79,105.40,0.10,1.20,6.11,99.30,0.00,0.00,7.40
15.00,0.68,17.68,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.47,3.10,0.00,7.60,26.83,52.16,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,0.00,15.65,63.99,2.45,26.30,3.80,12.00,0.91,16.99,0.02,0.60,9.00,10.00,10.00,1.20,97.20,6.50,11.00,16.00,3.00,10.80,7.80,4.90,1.20,13.87,16.00,18.90,0.00,0.00,0.12,0.70,100.32,117.90,6.91,5.61,0.79,87.20,91.90,0.00,1.20,0.35,43.15,0.00,0.00,7.40
16.00,0.00,17.78,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.60,25.90,50.14,2.10,5.00,15.53,4.40,18.45,10.00,3.50,5.00,1.40,0.00,15.71,63.14,2.45,26.60,3.80,12.00,0.00,16.99,0.00,0.60,9.00,10.00,10.00,1.20,90.30,6.50,11.00,16.00,3.00,10.80,7.80,4.90,1.20,13.43,15.70,18.90,0.00,0.00,0.06,0.70,97.53,114.17,6.74,5.13,0.00,87.58,80.90,0.00,1.28,0.00,10.67,0.00,0.00,7.40
17.00,0.00,17.90,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.60,24.88,47.76,6.80,5.00,15.53,4.40,18.45,10.00,3.50,5.00,2.80,0.00,15.80,60.32,2.45,26.90,3.80,12.00,0.00,16.99,0.00,0.60,9.00,10.00,10.00,1.20,82.80,6.50,11.00,16.00,3.00,10.80,7.80,4.90,1.20,12.87,15.55,18.90,0.00,0.00,0.00,0.70,93.95,109.99,6.61,4.70,0.00,87.86,70.70,0.00,1.32,0.00,0.00,0.00,0.00,7.40
18.00,0.00,17.91,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.60,23.37,44.62,8.00,5.00,15.53,4.40,18.45,10.00,3.50,5.00,2.80,0.00,15.72,57.44,2.45,27.10,3.80,12.00,0.00,16.99,0.00,0.60,9.00,10.00,10.00,1.20,77.80,6.50,11.00,16.00,3.00,10.80,7.80,4.90,1.20,12.27,15.46,18.90,0.00,0.00,0.00,0.70,84.64,100.56,6.22,4.45,0.00,87.48,63.60,0.00,1.36,0.00,0.00,0.00,0.00,7.40
19.00,0.00,18.06,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.60,21.70,41.22,8.00,5.00,15.53,4.40,18.45,10.00,3.50,5.00,2.80,0.00,15.16,54.59,2.45,27.30,3.80,12.00,0.00,16.99,0.00,0.60,9.00,10.00,10.00,1.20,73.70,6.50,11.00,16.00,3.00,10.80,7.80,4.90,1.20,12.10,15.31,18.90,0.00,0.00,0.00,0.70,78.18,95.45,5.75,4.27,0.00,85.08,57.60,0.00,1.40,0.00,0.00,0.00,0.00,7.40
20.00,0.00,17.80,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.60,20.25,37.57,8.00,5.00,15.53,4.40,18.45,10.00,3.50,5.00,2.80,0.00,14.52,51.68,2.45,27.30,3.80,12.00,0.00,16.99,0.00,0.60,9.00,10.00,10.00,1.20,65.60,6.50,11.00,16.00,3.00,10.80,7.80,4.90,1.20,12.09,15.13,18.90,0.00,0.00,0.00,0.70,71.36,90.10,5.36,3.87,0.00,82.33,50.00,0.00,1.44,0.00,0.00,0.00,0.00,7.40
21.00,0.00,17.47,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.60,18.88,33.84,8.00,5.00,15.53,4.40,18.45,10.00,3.50,5.00,2.80,0.00,13.64,48.61,2.45,27.40,3.80,12.00,0.00,16.99,0.00,0.60,9.00,10.00,10.00,1.20,56.00,6.50,11.00,16.00,3.00,10.80,7.80,4.90,1.20,11.74,14.81,18.90,0.00,0.00,0.00,0.70,68.48,89.06,5.01,3.39,0.00,78.53,41.90,0.00,1.44,0.00,0.00,0.00,0.00,7.40
22.00,0.00,17.49,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.60,18.07,32.81,8.00,5.00,15.53,4.40,18.45,10.00,3.50,5.00,2.80,0.00,12.77,46.03,2.45,27.50,3.80,12.00,0.00,16.99,0.00,0.60,9.00,10.00,10.00,1.20,47.10,6.50,11.00,16.00,3.00,10.80,7.80,4.90,1.20,11.28,14.44,18.90,0.00,0.00,0.00,0.70,65.48,87.74,4.34,2.98,0.00,74.98,35.90,0.00,1.40,0.00,0.00,0.00,0.00,7.40
23.00,0.00,17.47,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.60,17.43,32.67,6.70,5.00,15.53,4.40,18.45,10.00,3.50,5.00,2.80,0.00,11.89,44.97,2.45,27.40,3.80,12.00,0.00,16.99,0.00,0.60,9.00,10.00,10.00,1.20,38.40,6.50,11.00,16.00,3.00,10.80,7.80,4.90,1.20,11.34,14.48,18.90,0.00,0.00,0.00,0.70,62.16,85.56,3.57,2.60,0.00,72.20,30.70,0.00,1.40,0.00,0.00,0.00,0.00,7.40
24.00,0.00,17.66,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.60,17.04,31.33,5.20,5.00,15.53,4.40,18.45,10.00,3.50,5.00,2.80,0.00,11.13,44.23,2.45,27.50,3.80,12.00,0.00,16.99,0.00,0.60,9.00,10.00,10.00,1.20,31.70,6.50,11.00,16.00,3.00,10.80,7.80,4.90,1.20,11.58,14.66,18.90,0.00,0.00,0.00,0.70,58.68,83.23,3.11,2.33,0.00,69.51,25.50,0.00,1.36,0.00,0.00,0.00,0.00,7.40
25.00,0.00,17.87,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.60,16.72,29.59,1.00,5.00,15.53,4.40,18.45,10.00,3.50,5.00,2.80,0.00,10.72,44.48,2.45,27.50,3.80,12.00,0.00,16.99,0.00,0.60,9.00,10.00,10.00,1.20,25.70,6.50,11.00,16.00,3.00,10.80,7.80,4.90,1.20,12.08,14.93,18.90,0.00,0.00,0.00,0.70,54.76,80.45,2.75,2.10,0.00,67.09,20.30,0.00,1.36,0.00,0.00,0.00,0.00,7.40
26.00,0.00,18.03,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.60,17.13,27.41,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,2.80,0.00,10.34,44.20,2.45,27.50,3.80,12.00,0.00,16.99,0.00,0.60,9.00,10.00,10.00,1.20,20.40,6.50,11.00,16.00,3.00,10.80,7.80,4.90,1.20,12.67,15.23,18.90,0.00,0.00,0.00,0.70,49.72,76.74,2.41,1.82,0.00,64.41,15.60,0.00,1.36,0.00,0.00,0.00,0.00,7.40
27.00,0.00,17.87,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.60,17.79,25.07,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,2.80,0.00,10.07,42.33,2.45,27.60,3.80,12.00,0.00,16.99,0.00,0.60,9.00,10.00,10.00,1.20,15.20,6.50,11.00,16.00,3.00,10.80,7.80,4.90,1.20,12.77,15.24,18.90,0.00,0.00,0.00,0.70,41.33,70.21,2.07,1.52,0.00,60.94,11.10,0.00,1.36,0.00,0.00,0.00,0.00,7.40
28.00,0.00,17.77,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.60,17.79,25.07,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,2.80,0.00,9.79,40.34,2.45,27.60,3.80,12.00,0.00,16.99,0.00,0.60,9.00,10.00,10.00,1.20,11.60,6.50,11.00,16.00,3.00,10.80,7.80,4.90,1.20,12.73,15.16,18.90,0.00,0.00,0.00,0.70,34.14,63.38,2.07,1.52,0.00,57.23,9.70,0.00,1.32,0.00,0.00,0.00,0.00,7.40
