"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.98,67.20,650.00,147.46,0.00,9.07,110.48,19.21,0.00,36.60,0.00,67.15,9.30,4.99,164.07,112.47,136.69,45.00,226.00,30.13,6.88,87.77,0.00,6.39,9.98,45.13,10.52,19.79,180.00,180.00,67.57,67.16,67.94,56.72,189.69,203.05,189.76,5.67,74.99,75.00,66.62,66.54,81.40,30.70,30.59,30.58,85.00,85.00,20.60,110.32,203.40,20.46,20.42,0.00,0.00,5.06
2.00,78.57,29.98,67.20,650.00,147.46,0.00,9.07,110.48,19.21,0.00,36.60,0.00,67.15,9.30,4.99,164.07,112.47,136.69,30.90,226.00,30.13,6.88,87.77,0.00,6.39,9.98,43.05,10.52,19.79,180.00,180.00,67.57,67.16,67.94,20.60,189.69,203.05,189.76,5.67,74.99,55.39,66.62,66.54,81.40,30.70,30.59,30.58,60.81,85.00,110.37,110.32,203.40,20.46,20.42,0.00,0.00,5.06
3.00,78.57,29.98,67.20,650.00,147.46,0.00,9.07,110.48,19.21,0.00,36.60,0.00,67.15,9.30,4.99,164.07,112.47,136.69,30.90,226.00,30.13,6.88,87.77,0.00,6.39,9.98,42.51,10.52,19.79,180.00,180.00,67.57,67.16,67.94,20.60,189.69,203.05,189.76,5.67,74.99,55.39,66.62,66.54,81.40,30.70,30.59,30.58,60.81,85.00,110.37,110.32,203.40,20.46,20.42,0.00,0.00,5.06
4.00,78.57,29.98,67.20,650.00,147.46,0.00,9.07,110.48,19.21,0.00,36.60,0.00,67.15,9.30,4.99,164.07,112.47,136.69,45.00,226.00,30.13,6.88,87.77,0.00,6.39,9.98,44.31,10.52,19.79,180.00,180.00,67.57,67.16,67.94,56.72,189.69,203.05,189.76,5.67,74.99,75.00,66.62,66.54,81.40,30.70,30.59,30.58,85.00,85.00,20.60,110.32,203.40,20.46,20.42,0.00,0.00,5.06
5.00,78.57,29.98,67.20,650.00,147.46,0.00,9.07,110.48,19.21,0.00,36.60,0.00,67.15,9.30,4.99,164.07,112.47,136.69,45.00,226.00,30.13,6.88,87.77,0.00,6.39,9.98,43.25,10.52,19.79,180.00,180.00,67.57,67.16,67.94,56.72,189.69,203.05,189.76,5.67,74.99,75.00,66.62,66.54,81.40,30.70,30.59,30.58,85.00,85.00,20.60,110.32,203.40,20.46,20.42,0.00,0.00,5.06
6.00,78.57,29.98,67.20,650.00,147.46,0.00,9.07,110.48,19.21,0.00,36.60,0.00,67.15,9.30,4.99,164.07,112.47,136.69,45.00,226.00,30.13,6.88,87.77,0.00,6.39,9.98,42.44,10.52,19.79,180.00,180.00,67.57,67.16,67.94,56.72,189.69,203.05,189.76,5.67,74.99,75.00,66.62,66.54,81.40,30.70,30.59,30.58,85.00,85.00,20.60,110.32,203.40,20.46,20.42,0.00,0.00,5.06
7.00,78.57,29.98,67.20,650.00,147.46,0.00,9.07,110.48,19.21,0.00,36.60,0.00,67.15,9.30,4.99,164.07,112.47,136.69,30.90,226.00,30.13,6.88,87.77,0.00,6.39,9.98,43.31,10.52,19.79,228.68,180.00,67.57,67.16,50.44,20.60,189.69,203.05,189.76,5.67,74.99,55.39,66.62,66.54,81.40,30.70,30.59,30.58,30.99,85.00,110.37,110.32,203.40,20.46,20.42,0.00,0.00,5.06
8.00,78.57,29.98,67.20,650.00,147.46,0.00,9.07,110.48,19.21,0.00,36.60,0.00,67.15,9.30,4.99,164.07,112.47,136.69,30.90,226.00,30.13,6.88,87.77,0.00,6.39,9.98,48.65,10.52,19.79,228.68,180.00,67.57,67.16,50.44,20.60,189.69,203.05,189.76,5.67,74.99,55.39,66.62,66.54,81.40,30.70,30.59,30.58,85.00,30.99,110.37,110.32,203.40,20.46,20.42,0.00,0.00,5.06
9.00,78.57,29.98,67.20,650.00,147.46,0.00,9.07,110.48,19.21,0.00,36.60,0.00,67.15,9.30,4.99,164.07,112.47,136.69,35.57,226.00,30.13,6.88,87.77,0.00,6.39,9.98,58.21,10.52,19.79,200.56,180.00,67.57,67.16,40.87,20.60,189.69,203.05,189.76,5.67,74.99,61.22,66.62,66.54,81.40,30.70,30.59,30.58,55.93,85.00,110.37,110.32,203.40,20.46,20.42,0.00,0.00,5.06
10.00,78.57,29.98,67.20,650.00,147.46,0.00,9.07,110.48,19.21,0.00,36.60,0.00,67.15,9.30,4.99,164.07,112.47,136.69,35.57,226.00,30.13,6.88,87.77,0.00,6.39,9.98,60.33,10.52,19.79,228.68,180.00,67.57,67.16,67.94,20.60,189.69,203.05,189.76,5.67,74.99,61.22,66.62,66.54,81.40,30.70,30.59,30.58,57.54,85.00,55.18,110.32,203.40,20.46,20.42,0.00,0.00,5.06
11.00,78.57,29.98,67.20,650.00,147.46,0.00,9.07,110.48,19.21,0.00,36.60,0.00,81.96,9.30,4.99,164.07,112.47,136.69,35.57,226.00,30.13,6.88,87.77,15.70,6.39,9.98,95.55,10.52,19.79,200.52,180.05,67.57,67.16,37.67,20.64,189.69,203.05,189.76,5.67,74.99,75.00,66.62,66.54,81.40,30.70,30.59,30.58,47.42,85.00,110.37,110.32,203.40,20.46,20.42,0.00,0.00,5.06
12.00,78.57,29.98,67.20,650.00,147.46,0.00,9.07,110.48,19.21,0.00,36.60,0.00,90.67,9.30,4.99,164.07,112.47,136.69,47.08,226.00,30.13,6.88,87.77,15.60,6.39,9.98,95.55,10.52,19.79,228.68,180.00,67.57,67.16,37.66,20.65,189.69,203.05,189.76,5.67,74.99,75.00,66.62,66.54,81.40,30.70,30.59,30.58,85.00,85.00,39.63,110.32,203.40,20.46,20.42,0.00,0.00,5.06
13.00,78.57,29.98,67.20,650.00,147.46,0.00,9.07,110.48,19.21,0.00,36.60,0.00,124.71,9.30,4.99,164.07,112.47,136.69,31.49,226.00,30.13,6.88,87.77,32.19,6.39,9.98,95.55,10.52,19.79,180.00,180.00,67.57,67.16,67.94,20.60,189.69,203.05,189.76,5.67,74.99,55.39,66.62,66.54,81.40,30.70,30.59,30.58,60.22,85.00,110.37,110.32,203.40,20.46,20.42,0.00,0.00,5.06
14.00,78.57,29.98,67.20,650.00,147.46,0.00,9.07,110.48,19.21,0.00,36.60,0.00,86.20,9.30,4.99,164.07,112.47,136.69,30.90,226.00,30.13,6.88,87.77,76.33,6.39,9.98,95.55,10.52,19.79,228.68,180.00,67.57,67.16,50.44,20.60,189.69,203.05,189.76,5.67,74.99,55.39,66.62,66.54,81.40,30.70,30.59,30.58,85.00,30.99,110.37,110.32,203.40,20.46,20.42,0.00,0.00,5.06
