"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,0.00,16.09,0.00,14.00,3.00,7.60,2.30,4.10,1.15,0.40,3.40,20.00,0.00,0.00,6.00,0.00,7.20,19.35,23.21,8.00,5.00,5.60,4.20,19.22,10.00,3.50,5.00,2.80,0.00,30.46,88.27,1.75,27.00,3.20,9.50,0.00,17.48,0.00,0.60,4.00,4.00,4.20,2.40,114.00,6.80,6.00,18.45,2.00,10.80,7.96,3.80,2.40,5.96,10.31,18.90,0.00,0.00,0.00,1.00,70.17,87.68,8.74,6.56,0.00,116.94,114.00,0.00,1.08,0.00,0.00,0.00,0.00,11.00
2.00,0.00,16.09,0.00,14.00,3.00,7.60,2.30,4.10,1.15,0.40,3.40,20.00,0.00,0.00,6.00,0.00,7.20,19.35,23.21,8.00,5.00,5.60,4.20,19.22,10.00,3.50,5.00,2.80,0.00,30.33,87.60,1.75,27.00,3.20,9.50,0.00,17.48,0.00,0.60,4.00,4.00,4.20,2.40,111.00,6.80,6.00,18.45,2.00,10.80,7.96,3.80,2.40,5.96,10.31,18.90,0.00,0.00,0.00,1.00,70.17,87.68,8.74,6.56,0.00,114.88,112.00,0.00,1.08,0.00,0.00,0.00,0.00,11.00
3.00,0.00,15.97,0.00,14.00,3.00,7.60,2.30,4.10,1.15,0.40,3.40,20.00,0.00,0.00,6.00,0.00,7.20,19.64,20.83,8.00,5.00,5.60,4.20,19.22,10.00,3.50,5.00,2.80,0.00,30.16,86.56,1.75,27.00,3.20,9.50,0.00,17.48,0.00,0.60,4.00,4.00,4.20,2.40,108.00,6.80,6.00,18.45,2.00,10.80,7.96,3.80,2.40,5.79,9.95,18.90,0.00,0.00,0.00,1.00,69.76,86.90,8.58,6.45,0.00,112.43,107.00,0.00,1.04,0.00,0.00,0.00,0.00,11.00
4.00,0.00,15.78,0.00,14.00,3.00,7.60,2.30,4.10,1.15,0.40,3.40,20.00,0.00,0.00,6.00,0.00,7.20,19.00,18.53,8.00,5.00,5.60,4.20,19.22,10.00,3.50,5.00,2.80,0.00,29.96,85.16,1.75,27.00,3.20,9.50,0.00,17.48,0.00,0.60,4.00,4.00,4.20,2.40,103.00,6.80,6.00,18.45,2.00,10.80,7.96,3.80,2.40,5.99,10.34,18.90,0.00,0.00,0.00,1.00,67.80,85.14,8.16,6.10,0.00,109.97,101.00,0.00,1.00,0.00,0.00,0.00,0.00,11.00
5.00,0.00,15.82,0.00,14.00,3.00,7.60,2.30,4.10,1.15,0.40,3.40,20.00,0.00,0.00,6.00,0.00,7.20,18.33,16.61,8.00,5.00,5.60,4.20,19.22,10.00,3.50,5.00,2.80,0.00,29.70,83.42,1.75,27.00,3.20,9.50,0.00,17.48,0.00,0.60,4.00,4.00,4.20,2.40,94.00,6.80,6.00,18.45,2.00,10.80,7.96,3.80,2.40,6.06,10.74,18.90,0.00,0.00,0.00,1.00,64.48,83.06,7.49,5.53,0.00,107.43,91.00,0.00,1.00,0.00,0.00,0.00,0.00,11.00
6.00,0.00,16.77,0.00,14.00,3.00,7.60,2.30,4.10,1.15,0.40,3.40,20.00,0.00,0.00,6.00,0.00,7.20,17.60,15.83,8.00,5.00,5.60,4.20,19.22,10.00,3.50,5.00,2.80,0.00,29.37,81.35,1.75,27.00,3.20,9.50,0.00,17.48,0.00,0.60,4.00,4.00,4.20,2.40,82.00,6.80,6.00,18.45,2.00,10.80,7.96,3.80,2.40,5.76,11.13,18.90,0.00,0.00,0.00,1.00,57.06,80.07,6.06,4.30,0.00,104.89,78.00,0.00,1.00,0.00,0.00,0.00,0.00,11.00
7.00,0.00,17.08,0.00,14.00,3.00,7.60,2.30,4.10,1.15,0.40,3.40,20.00,0.00,0.00,6.00,0.00,7.20,16.83,15.01,8.00,5.00,5.60,4.20,19.22,10.00,3.50,5.00,2.80,0.00,28.90,78.76,1.75,27.00,3.20,9.50,0.00,17.48,0.00,0.60,4.00,4.00,4.20,2.40,71.00,6.80,6.00,18.45,2.00,10.80,7.96,3.80,2.40,5.54,11.48,18.90,0.00,0.00,0.00,1.00,48.93,75.61,4.69,3.13,0.00,101.41,67.00,0.00,1.00,0.00,0.00,0.00,0.00,11.00
8.00,0.00,16.71,0.00,14.00,3.00,7.60,2.30,4.10,1.15,0.40,3.40,20.00,0.00,0.00,6.00,0.00,7.20,15.96,14.07,8.00,5.00,5.60,4.20,19.22,10.00,3.50,5.00,2.80,0.00,28.29,75.64,1.75,27.00,3.20,9.50,0.00,17.48,0.00,0.60,4.00,4.00,4.20,2.40,63.00,6.80,6.00,18.45,2.00,10.80,7.96,3.80,2.40,5.58,11.67,18.90,0.00,0.00,0.00,1.00,38.67,66.75,3.45,2.14,0.00,97.93,59.00,0.00,1.00,0.00,0.00,0.00,0.00,11.00
9.00,0.00,17.15,0.00,14.00,3.00,7.60,2.30,4.10,1.20,0.40,3.40,20.00,0.00,0.00,6.00,0.00,7.20,15.11,13.11,8.00,5.00,5.60,4.20,19.22,10.00,3.50,5.00,2.80,0.00,27.54,72.08,1.75,27.00,3.20,9.50,0.00,17.48,0.00,0.60,4.00,4.00,4.20,2.40,55.00,6.80,6.00,18.45,2.00,10.80,7.96,3.80,2.40,5.63,11.88,18.90,0.00,0.00,0.00,1.00,29.57,57.77,2.35,1.31,0.00,93.84,52.00,0.00,1.00,0.00,0.00,0.00,0.00,11.00
10.00,0.00,16.77,0.00,14.00,3.00,7.60,2.30,4.10,1.20,0.40,3.40,20.00,0.00,0.00,6.00,0.00,7.20,14.29,12.10,8.00,5.00,5.60,4.20,19.22,10.00,3.50,5.00,2.80,0.00,26.65,68.09,1.75,27.00,3.20,9.50,0.00,17.48,0.00,0.60,4.00,4.00,4.20,2.40,47.00,6.80,6.00,18.45,2.00,10.80,7.96,3.80,2.40,5.73,12.13,18.90,0.00,0.00,0.00,1.00,23.97,48.45,1.62,0.93,0.00,89.76,46.00,0.00,0.96,0.00,0.00,0.00,0.00,11.00
