"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,14.93,23.92,15.58,14.00,4.20,7.50,12.24,19.14,3.65,0.00,3.50,15.20,15.69,15.29,17.49,0.00,5.60,3.00,9.19,8.00,10.00,12.24,4.00,19.24,19.24,19.44,19.44,1.40,13.31,19.29,61.34,3.30,27.00,19.44,18.46,127.10,17.88,31.98,0.60,19.44,19.44,19.44,1.20,1.70,12.83,20.41,8.20,10.70,7.59,16.52,2.40,0.60,2.61,18.00,0.68,1.20,13.70,26.90,1.28,1.97,98.43,33.60,1.00,0.20,2.00,76.47,243.93,11.00,198.03,20.00,0.32,44.48,98.47
2.00,16.26,23.82,16.82,14.00,4.20,7.50,12.24,19.14,3.65,0.00,3.50,15.20,16.48,16.25,17.49,0.00,5.60,1.77,14.37,8.00,10.00,12.24,4.00,19.24,19.24,19.44,19.44,1.40,13.63,20.56,66.15,3.30,27.00,19.44,18.46,129.52,17.88,32.54,0.60,19.44,19.44,19.44,1.20,1.52,12.83,20.41,8.20,10.70,7.59,16.52,2.40,0.60,2.89,18.00,0.76,1.20,25.00,37.30,2.18,3.02,99.92,41.50,1.60,0.30,2.00,77.47,246.26,11.00,200.15,20.00,0.34,45.43,99.09
3.00,17.39,23.88,17.87,14.00,4.20,7.50,12.24,19.14,3.65,0.00,3.50,15.20,16.87,16.89,17.49,0.00,5.60,1.20,18.98,8.00,10.00,12.24,4.00,19.24,19.24,19.44,19.44,1.40,13.81,21.51,69.80,3.30,27.00,19.44,18.46,131.04,17.88,32.67,0.60,19.44,19.44,19.44,1.20,3.11,12.83,20.41,8.20,10.70,7.59,16.52,2.40,0.60,3.11,18.00,0.83,1.20,32.50,45.10,3.06,4.11,100.69,48.80,4.30,0.30,2.00,78.20,247.76,11.00,201.14,20.00,0.35,46.42,100.81
4.00,18.16,23.85,18.42,14.00,4.20,7.50,12.24,19.14,3.65,0.00,3.50,15.20,16.70,17.31,17.49,0.00,5.60,2.18,20.13,8.00,10.00,12.24,4.00,19.24,19.24,19.44,19.44,1.40,13.73,22.01,71.51,3.30,27.00,19.44,18.46,129.84,17.88,32.91,0.60,19.44,19.44,19.44,1.20,0.93,12.83,20.41,8.20,10.70,7.59,16.52,2.40,0.60,3.37,18.00,0.85,1.20,38.00,51.30,3.80,5.17,99.41,58.80,7.20,0.30,2.00,78.85,248.70,11.00,201.05,20.00,0.36,47.42,101.03
5.00,18.48,23.86,18.29,14.00,4.20,7.50,12.24,19.14,3.70,0.00,3.50,15.20,16.06,17.57,17.49,0.00,5.60,3.70,17.66,8.00,10.00,12.24,4.00,19.24,19.24,19.44,19.44,1.40,13.51,22.44,72.05,3.30,27.00,19.44,18.46,126.48,17.88,33.02,0.60,19.44,19.44,19.44,1.20,7.96,12.83,20.41,8.20,10.70,7.59,16.52,2.40,0.60,3.84,18.00,0.84,1.20,48.20,54.40,4.39,6.19,96.54,62.50,19.70,0.40,2.00,79.35,249.15,11.00,201.45,20.00,0.36,46.38,102.41
6.00,18.51,23.87,18.08,14.00,4.20,7.50,12.24,19.14,3.70,0.00,3.50,15.20,15.76,17.61,17.49,0.00,5.60,4.70,19.47,8.00,10.00,12.24,4.00,19.24,19.24,19.44,19.44,1.40,13.58,23.02,73.42,3.30,27.00,19.44,18.46,125.88,17.88,32.04,0.60,19.44,19.44,19.44,1.20,16.24,12.83,20.41,8.20,10.70,7.59,16.52,2.40,0.60,4.37,18.00,0.86,1.20,57.50,56.70,4.96,7.16,95.73,75.30,30.50,0.40,2.00,79.54,249.39,11.00,200.78,20.00,0.36,45.34,102.90
7.00,18.33,23.84,17.38,14.00,4.20,7.50,12.24,19.14,3.70,0.00,3.50,15.20,15.61,17.55,17.49,0.00,5.60,5.36,22.92,8.00,10.00,12.24,4.00,19.24,19.24,19.44,19.44,1.40,13.65,23.54,75.37,3.30,27.00,19.44,18.46,125.88,17.88,30.05,0.60,19.44,19.44,19.44,1.20,36.54,12.83,20.41,8.20,10.70,7.59,16.52,2.40,0.60,4.82,18.00,0.85,1.20,61.20,68.60,5.69,8.05,95.21,77.70,43.00,0.40,2.00,79.61,249.10,11.00,199.20,20.00,0.36,45.22,103.58
8.00,17.86,23.90,16.36,14.00,4.20,7.50,12.24,19.14,3.70,0.00,3.50,15.20,15.58,17.41,17.49,0.00,5.60,5.91,27.24,8.00,10.00,12.24,4.00,19.24,19.24,19.44,19.44,1.40,13.65,24.04,77.54,3.30,27.00,19.44,18.46,125.37,17.88,26.38,0.60,19.44,19.44,19.44,1.20,74.99,12.83,20.41,8.20,10.70,7.59,16.52,2.40,0.60,5.28,18.00,0.84,1.20,67.40,69.70,6.39,8.83,94.04,89.10,73.70,0.40,2.00,79.63,248.51,11.00,199.81,20.00,0.36,45.10,103.70
9.00,16.93,23.97,15.31,14.00,4.20,7.50,12.24,19.14,3.70,0.00,3.50,15.20,15.64,17.21,17.49,0.00,5.60,6.36,28.81,8.00,10.00,12.24,4.00,19.24,19.24,19.44,19.44,1.40,13.56,24.36,78.47,3.30,27.00,19.44,18.46,123.69,17.88,22.12,0.60,19.44,19.44,19.44,1.20,92.71,12.83,20.41,8.20,10.70,7.59,16.52,2.40,0.60,5.10,18.00,0.85,1.20,72.90,75.70,3.54,9.01,91.69,88.60,93.60,0.30,2.00,79.61,247.85,11.00,199.21,20.00,0.36,37.54,103.99
10.00,15.57,23.90,14.17,14.00,4.20,7.50,12.24,19.14,3.70,0.00,3.50,15.20,15.70,16.57,17.49,0.00,5.60,6.70,29.68,8.00,10.00,12.24,4.00,19.24,19.24,19.44,19.44,1.40,13.12,24.56,78.92,3.30,27.00,19.44,18.46,116.78,17.88,17.50,0.60,19.44,19.44,19.44,1.20,96.94,12.83,20.41,8.20,10.70,7.59,16.52,2.40,2.30,4.58,18.00,0.71,1.20,73.90,76.90,4.46,8.95,83.59,93.60,105.70,0.20,2.00,79.51,246.31,11.00,196.64,20.00,0.35,29.98,104.19
