"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,0.00,0.00,0.00,0.00,7.50,4.50,10.11,2.20,0.40,3.50,0.00,0.00,0.00,6.00,5.80,8.73,20.24,0.00,4.50,0.00,2.50,18.08,17.30,7.00,10.69,0.00,0.00,21.55,66.35,2.60,28.12,0.00,18.27,0.00,7.50,0.00,0.60,8.00,8.00,8.00,0.00,62.00,9.00,9.00,3.00,10.80,0.00,9.00,1.10,13.85,13.03,19.00,0.00,1.20,42.89,69.27,4.33,4.25,0.00,90.14,62.00,0.00,1.80,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
2.00,0.00,0.00,0.00,0.00,0.00,7.50,4.50,10.11,2.10,0.40,3.50,0.00,0.00,0.00,6.00,5.80,8.65,20.03,0.00,4.50,0.00,2.50,18.08,17.30,7.00,10.69,0.00,0.00,21.07,64.50,2.60,28.12,0.00,18.27,0.00,7.50,0.00,0.60,8.00,8.00,8.00,0.00,57.00,9.00,9.00,3.00,10.80,0.00,9.00,1.10,13.76,12.98,19.00,0.00,1.20,40.18,68.30,4.33,3.97,0.00,87.86,58.00,0.00,1.80,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
3.00,0.00,0.00,0.00,0.00,0.00,7.50,4.50,10.11,2.10,0.40,3.50,0.00,0.00,0.00,6.00,5.80,7.41,20.16,0.00,4.50,0.00,2.50,18.08,17.30,7.00,10.69,0.00,0.00,20.41,62.78,2.60,28.12,0.00,18.27,0.00,7.50,0.00,0.60,8.00,8.00,8.00,0.00,52.00,9.00,9.00,3.00,10.80,0.00,9.00,1.10,14.00,12.95,19.00,0.00,1.20,29.37,57.40,3.09,3.47,0.00,85.30,53.00,0.00,1.80,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
4.00,0.00,0.00,0.00,0.00,0.00,7.50,4.50,10.11,2.10,0.40,3.50,0.00,0.00,0.00,6.00,5.80,7.31,19.09,0.00,4.50,0.00,2.50,18.08,17.30,7.00,10.69,0.00,0.00,20.15,60.89,2.60,28.12,0.00,18.27,0.00,7.50,0.00,0.60,8.00,8.00,8.00,0.00,48.00,9.00,9.00,3.00,10.80,0.00,9.00,1.10,14.23,12.92,19.00,0.00,1.20,30.02,57.83,3.09,3.41,0.00,81.99,48.00,0.00,1.76,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
5.00,0.00,0.00,0.00,0.00,0.00,7.50,4.50,10.11,2.00,0.40,3.50,0.00,0.00,0.00,6.00,5.80,6.45,17.14,0.00,4.50,0.00,2.50,18.08,17.30,7.00,10.69,0.00,0.00,20.30,59.31,2.60,28.12,0.00,18.27,0.00,7.50,0.00,0.60,8.00,8.00,8.00,0.00,45.00,9.00,9.00,3.00,10.80,0.00,9.00,1.10,14.53,12.95,19.00,0.00,1.20,16.94,45.98,1.56,2.40,0.00,79.55,45.00,0.00,1.76,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
6.00,0.00,0.00,0.00,0.00,0.00,7.50,4.50,10.11,2.00,0.40,3.50,0.00,0.00,0.00,6.00,5.80,6.53,16.34,0.00,4.50,0.00,2.50,18.08,17.30,7.00,10.69,0.00,0.00,19.84,57.76,2.60,28.12,0.00,18.27,0.00,7.50,0.00,0.60,8.00,8.00,8.00,0.00,42.00,9.00,9.00,3.00,10.80,0.00,9.00,1.10,14.82,12.97,19.00,0.00,1.20,16.35,44.46,1.53,2.26,0.00,83.45,43.00,0.00,1.76,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
7.00,0.00,0.00,0.00,0.00,0.00,7.50,4.50,10.11,2.00,0.40,3.50,0.00,0.00,0.00,6.00,5.80,6.24,14.96,0.00,4.50,0.00,2.50,18.08,17.30,7.00,10.69,0.00,0.00,19.24,56.51,2.60,28.12,0.00,18.27,0.00,7.50,0.00,0.60,8.00,8.00,8.00,0.00,41.00,9.00,9.00,3.00,10.80,0.00,9.00,1.10,15.00,12.99,19.00,0.00,1.20,9.29,37.42,0.77,1.85,0.00,85.80,43.00,0.00,1.72,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
8.00,0.00,0.00,0.00,0.00,0.00,7.50,4.50,10.11,2.00,0.40,3.50,0.00,0.00,0.00,6.00,5.80,6.07,14.39,0.00,4.50,0.00,2.50,18.08,17.30,7.00,10.69,0.00,0.00,18.91,55.72,2.60,28.12,0.00,18.27,0.00,7.50,0.00,0.60,8.00,8.00,8.00,0.00,42.00,9.00,9.00,3.00,10.80,0.00,9.00,1.10,15.18,13.01,19.00,0.00,1.20,11.07,38.38,0.78,1.82,0.00,89.10,44.00,0.00,1.72,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
9.00,0.00,0.00,0.00,0.00,0.00,7.50,4.50,10.11,2.00,0.40,3.50,0.00,0.00,0.00,6.00,5.80,7.48,9.39,0.00,4.50,0.00,2.50,18.08,17.30,7.00,10.69,0.00,0.00,19.09,55.64,2.60,28.12,0.00,18.27,0.00,7.50,0.00,0.60,8.00,8.00,8.00,0.00,43.00,9.00,9.00,3.00,10.80,0.00,9.00,1.10,15.43,13.13,19.00,0.00,1.20,13.54,40.94,1.05,2.20,0.00,90.24,47.00,0.10,1.76,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
10.00,0.00,0.00,0.00,0.00,0.00,7.50,4.50,10.11,2.00,0.40,3.50,0.00,0.00,0.00,6.00,5.80,7.83,9.30,0.00,4.50,0.00,2.50,18.08,17.30,7.00,10.69,0.00,0.00,19.01,54.98,2.60,28.12,0.00,18.27,0.00,7.50,0.00,0.60,8.00,8.00,8.00,0.00,45.00,9.00,9.00,3.00,10.80,0.00,9.00,1.10,15.68,13.24,19.00,0.00,1.20,15.17,41.89,1.20,2.32,0.00,92.00,51.00,0.20,1.72,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
