"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,63.95,26.46,65.06,643.66,209.39,8.26,2.03,97.22,19.19,3.75,25.03,11.19,60.00,0.00,6.80,3.73,163.91,51.55,76.69,44.06,33.30,162.26,15.00,0.00,6.88,87.23,0.00,6.39,9.98,0.00,4.43,8.22,144.33,0.00,25.03,0.00,40.12,25.03,179.18,197.14,179.17,5.67,67.01,45.00,32.73,38.37,47.88,30.67,30.56,30.55,56.00,35.92,110.26,110.22,146.00
2.00,74.21,29.95,65.06,643.66,209.39,8.26,2.03,102.47,19.19,3.75,25.03,11.19,66.77,0.00,6.80,3.73,163.91,109.20,83.08,44.06,33.30,217.94,15.00,0.00,6.88,87.23,0.00,6.39,9.98,0.00,4.43,8.22,144.33,0.00,23.30,0.00,67.88,23.30,179.18,197.14,179.17,5.67,67.01,45.00,50.54,46.56,47.88,30.67,30.56,30.55,56.00,84.00,60.68,110.22,146.00
3.00,78.57,29.95,65.06,643.66,209.39,8.26,2.03,102.47,19.19,3.75,25.03,11.19,135.19,0.00,6.80,3.73,163.91,110.11,83.08,44.06,18.00,217.94,15.00,0.00,6.88,87.23,0.00,6.39,9.98,0.00,4.43,8.22,226.34,218.28,23.30,0.00,67.88,23.30,179.18,197.14,179.17,5.67,67.01,45.00,56.65,51.48,47.88,30.67,30.56,30.55,56.00,51.22,110.26,110.22,146.00
4.00,78.57,29.95,65.06,643.66,209.39,8.26,2.03,102.47,19.19,3.75,25.03,11.19,135.19,0.00,6.80,3.73,163.91,110.11,83.08,44.06,18.00,217.94,15.00,0.00,6.88,87.23,0.00,6.39,9.98,0.00,4.43,8.22,228.46,220.39,23.30,0.00,67.88,23.30,179.18,197.14,179.17,5.67,67.79,45.77,56.18,51.95,47.88,30.67,30.56,30.55,56.00,51.22,110.26,110.22,146.00
5.00,78.57,29.95,65.06,643.66,209.39,8.26,2.03,102.47,19.19,3.75,25.03,11.19,135.19,0.00,6.80,3.73,163.91,110.11,83.08,44.06,18.00,217.94,15.00,0.00,6.88,87.23,0.00,6.39,9.98,0.00,4.43,8.22,228.46,220.39,23.30,0.00,67.88,23.30,179.18,197.14,179.17,5.67,73.09,49.80,58.98,53.95,47.88,30.67,30.56,30.55,56.00,62.87,110.26,110.22,146.00
6.00,78.57,29.95,65.06,643.66,209.39,8.26,2.03,102.47,19.19,3.75,25.03,11.19,135.19,0.00,6.80,3.73,163.91,110.11,83.08,44.06,18.00,217.94,15.00,0.00,6.88,87.23,0.00,6.39,9.98,0.00,4.43,8.22,228.46,220.39,23.30,0.00,67.88,23.30,179.18,197.14,179.17,5.67,68.24,46.19,55.98,51.86,47.88,30.67,30.56,30.55,56.00,62.87,110.26,110.22,146.00
7.00,78.57,29.95,65.06,643.66,209.39,8.26,2.03,102.47,19.19,3.75,25.03,11.19,135.19,0.00,6.80,3.73,163.91,110.11,83.08,44.06,18.00,217.94,15.00,0.00,6.88,87.23,0.00,6.39,9.98,0.00,4.43,8.22,228.46,220.39,23.30,0.00,67.88,23.30,179.18,197.14,179.17,5.67,68.29,46.24,56.36,52.07,47.88,30.67,30.56,30.55,56.00,62.87,110.26,110.22,146.00
8.00,78.57,29.95,65.06,643.66,209.39,8.26,2.03,102.47,19.19,3.75,25.03,11.19,135.19,0.00,6.80,3.73,163.91,110.11,83.08,44.06,18.00,217.94,15.00,0.00,6.88,87.23,0.00,6.39,9.98,0.00,4.43,8.22,228.46,220.39,23.30,0.00,67.88,23.30,179.18,197.14,179.17,5.67,67.42,45.40,56.18,51.95,47.88,30.67,30.56,30.55,56.00,62.87,110.26,110.22,146.00
9.00,78.57,29.95,65.06,643.66,209.39,8.26,2.03,102.47,19.19,3.75,25.03,11.19,135.19,0.00,6.80,3.73,163.91,110.11,83.08,44.06,24.71,217.94,15.00,0.00,6.88,87.23,0.00,6.39,9.98,0.00,4.43,8.22,222.32,214.32,23.30,0.00,67.88,23.30,179.18,197.14,179.17,5.67,67.01,45.00,56.19,51.94,47.88,30.67,30.56,30.55,56.00,56.16,110.26,110.22,146.00
10.00,78.57,29.95,65.06,643.66,209.39,8.26,2.03,102.47,19.19,3.75,25.03,11.19,135.19,0.00,6.80,3.73,163.91,110.11,83.08,44.06,27.48,217.94,15.00,0.00,6.88,87.23,0.00,6.39,9.98,0.00,4.43,8.22,196.70,203.08,23.30,0.00,67.88,23.30,179.18,197.14,179.17,5.67,0.00,45.00,56.65,51.48,47.88,30.67,30.56,30.55,56.00,53.40,110.26,110.22,146.00
11.00,78.57,29.95,65.06,643.66,209.39,8.26,2.03,102.47,19.19,3.75,25.03,11.19,71.71,0.00,6.80,3.73,163.91,101.30,83.08,44.06,33.30,217.94,15.00,0.00,6.88,87.23,0.00,6.39,9.98,0.00,4.43,8.22,144.33,144.33,23.30,0.00,67.88,23.30,179.18,197.14,179.17,5.67,0.00,45.00,53.54,50.26,47.88,30.67,30.56,30.55,56.00,84.00,54.85,110.22,146.00
12.00,77.05,29.95,65.06,643.66,209.39,8.26,2.03,102.47,19.19,3.75,25.03,11.19,60.00,0.00,6.80,3.73,163.91,91.29,83.08,44.06,33.30,217.94,15.00,0.00,6.88,87.23,0.00,6.39,9.98,0.00,4.43,8.22,0.00,144.33,23.30,0.00,67.88,23.30,179.18,197.14,179.17,5.67,0.00,45.00,54.28,49.52,47.88,30.67,30.56,30.55,56.00,84.00,54.85,110.22,146.00
13.00,76.86,29.95,65.06,643.66,209.39,8.26,2.03,102.47,19.19,3.75,25.03,11.19,60.00,0.00,6.80,3.73,163.91,40.27,83.08,44.06,33.30,217.94,15.00,0.00,6.88,87.23,0.00,6.39,9.98,0.00,4.43,8.22,0.00,144.33,23.30,0.00,67.88,23.30,179.18,197.14,179.17,5.67,0.00,0.00,54.28,49.52,47.88,30.67,30.56,30.55,56.00,84.00,33.50,110.22,146.00
14.00,76.86,29.95,65.06,643.66,209.39,8.26,2.03,102.47,19.19,3.75,25.03,11.19,60.00,0.00,6.80,3.73,163.91,19.65,83.08,44.06,33.30,158.55,15.00,0.00,6.88,87.23,0.00,6.39,9.98,0.00,4.43,8.22,0.00,144.33,21.95,0.00,60.22,21.95,179.18,197.14,179.17,5.67,0.00,0.00,53.54,50.26,47.88,30.67,30.56,30.55,56.00,84.00,33.50,110.22,146.00
