"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.86,0.00,8.94,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,0.00,0.00,8.40,9.80,25.15,4.40,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,18.10,43.80,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,35.00,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,3.87,6.87,18.00,0.00,1.00,54.20,79.40,1.30,1.00,0.00,87.60,15.00,0.00,2.00,0.00
2.00,0.00,23.81,0.00,9.37,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,0.00,0.00,8.40,8.60,21.83,3.40,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,19.90,68.20,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.00,19.51,19.51,19.51,2.40,33.00,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,3.84,7.09,18.00,0.00,1.00,50.60,76.20,1.10,1.00,0.00,101.90,15.00,0.00,2.00,0.00
3.00,0.00,23.80,0.00,9.11,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,0.00,0.00,8.40,7.20,19.12,3.40,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,19.90,65.60,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.00,19.51,19.51,19.51,2.40,31.00,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,3.85,7.29,18.00,0.00,1.00,46.70,72.10,1.40,1.10,0.00,101.60,16.00,0.00,2.00,0.00
4.00,0.00,23.73,0.00,8.98,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,0.00,0.00,8.40,6.20,18.22,3.60,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,19.70,62.70,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.00,19.51,19.51,19.51,2.40,28.00,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,3.95,7.44,18.00,0.00,1.00,42.50,67.60,1.40,1.00,0.00,100.70,16.00,0.00,2.00,0.00
5.00,0.00,23.60,0.00,9.10,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,0.00,0.00,8.40,6.30,17.19,3.60,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,19.20,58.40,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.00,19.51,19.51,19.51,2.40,25.00,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,3.99,7.44,18.00,0.00,1.00,37.30,61.60,1.30,0.90,0.00,98.10,16.00,0.00,2.00,0.00
6.00,0.00,23.73,0.00,9.05,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,0.00,0.00,8.40,6.40,15.80,0.00,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,18.60,54.90,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.00,19.51,19.51,19.51,2.40,22.00,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,3.84,6.99,18.00,0.00,1.00,33.30,56.80,1.20,0.80,0.00,95.30,15.00,0.00,2.00,0.00
7.00,0.00,23.62,0.00,8.93,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,0.00,0.00,8.40,6.60,14.57,0.00,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,18.20,53.30,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.00,19.51,19.51,19.51,2.40,19.00,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,3.87,6.98,18.00,0.00,1.00,32.00,55.20,0.90,0.80,0.00,91.80,15.00,0.00,2.00,0.00
8.00,0.00,23.50,0.00,9.03,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,0.00,0.00,8.40,6.70,13.87,0.00,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,18.00,52.20,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.00,19.51,19.51,19.51,2.40,17.00,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,4.49,8.31,18.00,0.00,1.00,31.30,54.20,0.70,0.70,0.00,89.40,15.00,0.00,2.00,0.00
9.00,0.00,23.78,0.00,8.93,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.40,0.00,0.00,0.00,8.40,6.50,13.10,0.00,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,18.20,52.50,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.00,19.51,19.51,19.51,2.40,17.00,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,5.17,9.50,18.00,0.00,1.00,31.80,54.10,0.60,0.70,0.00,90.30,15.00,0.00,2.00,0.00
10.00,0.10,23.89,0.00,9.13,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,1.60,0.70,0.00,0.00,8.40,6.10,12.09,0.00,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,1.60,18.50,52.80,3.05,0.00,19.51,19.32,0.92,18.15,0.70,0.00,19.51,19.51,19.51,2.40,19.00,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,6.03,10.29,18.00,0.00,1.00,32.70,54.30,0.60,0.80,0.82,91.00,15.00,0.00,2.00,0.00
11.00,1.50,24.10,0.50,9.01,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,2.40,4.10,0.00,0.00,8.40,5.40,11.10,0.00,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,6.50,18.50,52.70,3.05,0.00,19.51,19.32,12.27,18.15,5.20,0.00,19.51,19.51,19.51,2.40,22.00,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,6.89,11.03,18.00,0.03,1.00,34.50,55.10,0.70,1.00,9.75,90.80,15.00,0.00,2.00,2.07
12.00,3.80,23.88,1.30,8.85,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,4.50,9.00,0.00,0.00,8.40,4.70,10.15,0.00,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,10.50,18.70,53.00,3.05,0.00,19.51,19.32,42.72,18.15,13.80,0.00,19.51,19.51,19.51,2.40,26.00,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,7.76,11.63,18.00,0.06,1.00,36.80,56.10,1.00,1.40,33.63,90.60,16.00,0.00,2.00,15.32
13.00,5.60,23.97,2.90,8.91,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,7.90,11.40,0.00,0.00,8.40,3.90,9.40,0.00,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,12.00,19.20,54.00,3.05,0.00,19.51,19.32,82.74,18.15,24.10,0.00,19.51,19.51,19.51,2.40,33.00,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,8.49,12.10,18.00,0.07,1.00,39.80,57.30,1.50,1.90,65.82,90.40,19.00,0.00,2.00,36.38
14.00,7.40,24.07,5.00,8.99,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,10.50,13.20,0.00,0.00,8.40,3.10,9.26,0.00,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,13.30,20.00,56.60,3.05,0.00,19.51,19.32,106.79,18.15,29.00,0.00,19.51,19.51,19.51,2.40,40.00,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,8.80,12.14,18.00,0.10,1.00,43.40,59.10,2.20,2.60,86.10,91.80,23.00,0.00,2.00,53.47
