"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,22.34,0.00,14.00,4.20,6.70,11.39,17.80,1.76,0.40,3.40,19.00,0.00,0.00,16.52,0.00,8.40,0.67,29.02,8.00,10.00,14.51,4.80,18.17,18.17,18.37,18.37,1.40,0.00,20.75,53.53,3.24,28.12,18.36,17.16,0.00,16.89,0.71,0.33,18.36,18.36,18.36,2.40,119.62,12.12,19.09,8.20,10.70,6.76,16.52,1.20,17.58,18.46,18.40,0.00,0.00,0.00,1.00,36.53,57.93,0.10,0.06,0.70,83.84,140.89,0.00,2.00,1.80,0.00,11.00,0.00,22.00,0.00,0.91
2.00,0.00,22.40,0.00,14.00,4.20,6.70,11.39,17.80,1.76,0.40,3.40,19.00,0.00,0.00,16.52,0.00,8.40,2.79,29.17,8.00,10.00,14.51,4.80,18.17,18.17,18.37,18.37,1.40,0.00,20.09,52.11,3.24,28.12,18.36,17.16,0.00,16.89,0.36,0.33,18.36,18.36,18.36,2.40,111.65,12.12,19.09,8.20,10.70,6.76,16.52,1.20,17.50,18.37,18.40,0.00,0.00,0.00,1.00,37.03,58.27,0.20,0.12,0.00,80.80,140.58,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.45
3.00,0.00,22.44,0.00,14.00,4.20,6.70,11.39,17.80,1.76,0.40,3.40,19.00,0.00,0.00,16.52,0.00,8.40,3.91,25.32,8.00,10.00,14.51,4.80,18.17,18.17,18.37,18.37,1.40,0.00,19.44,49.89,3.24,28.12,18.36,17.16,0.00,16.89,0.00,0.33,18.36,18.36,18.36,2.40,103.67,12.12,19.09,8.20,10.70,6.76,16.52,1.20,17.41,18.27,18.40,0.00,0.00,0.00,1.00,33.54,49.31,0.00,0.00,0.00,77.06,136.26,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
4.00,0.00,22.48,0.00,14.00,4.20,6.70,11.39,17.80,1.76,0.40,3.40,19.00,0.00,0.00,16.52,0.00,8.40,4.04,25.48,8.00,10.00,14.51,4.80,18.17,18.17,18.37,18.37,1.40,0.00,18.76,47.06,3.24,28.12,18.36,17.16,0.00,16.89,0.00,0.33,18.36,18.36,18.36,2.40,92.70,12.12,19.09,8.20,10.70,6.76,16.52,1.20,16.32,18.18,18.40,0.00,0.00,0.00,1.00,34.04,54.65,0.00,0.00,0.00,73.31,124.95,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
5.00,0.00,22.42,0.00,14.00,4.20,6.70,11.39,17.80,1.76,0.40,3.40,19.00,0.00,0.00,16.52,0.00,8.40,4.16,20.63,8.00,10.00,14.51,4.80,18.17,18.17,18.37,18.37,1.40,0.00,18.14,44.44,3.24,28.12,18.36,17.16,0.00,16.89,0.00,0.33,18.36,18.36,18.36,2.40,81.72,12.12,19.09,8.20,10.70,6.76,16.52,1.20,16.24,17.08,18.40,0.00,0.00,0.00,1.00,31.04,53.69,0.00,0.00,0.00,69.82,113.64,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
6.00,0.00,22.28,0.00,14.00,4.20,6.70,11.39,17.80,1.76,0.40,3.40,19.00,0.00,0.00,16.52,0.00,8.40,2.29,20.78,8.00,10.00,14.51,4.80,18.17,18.17,18.37,18.37,1.40,0.00,17.59,42.11,3.24,28.12,18.36,17.16,0.00,16.89,0.00,0.33,18.36,18.36,18.36,2.40,69.74,12.12,19.09,8.20,10.70,6.76,16.52,1.20,17.15,17.99,18.40,0.00,0.00,0.00,1.00,35.75,49.02,0.00,0.00,0.00,66.32,101.33,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
7.00,0.00,22.50,0.00,14.00,4.20,6.70,11.39,17.80,1.76,0.40,3.40,19.00,0.00,0.00,16.52,0.00,8.40,0.41,15.93,8.00,10.00,14.51,4.80,18.17,18.17,18.37,18.37,1.40,0.00,17.08,40.09,3.24,28.12,18.36,17.16,0.00,16.89,0.00,0.33,18.36,18.36,18.36,2.40,59.77,12.12,19.09,8.20,10.70,6.76,16.52,1.20,17.06,17.89,18.40,0.00,0.00,0.00,1.00,36.25,53.46,0.00,0.00,0.00,63.89,91.02,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
8.00,0.00,22.41,0.00,14.00,4.20,6.70,11.39,17.80,1.76,0.40,3.40,19.00,0.00,0.00,16.52,0.00,8.40,0.00,14.08,8.00,10.00,14.51,4.80,18.17,18.17,18.37,18.37,1.40,0.00,16.59,38.26,3.24,28.12,18.36,17.16,0.00,16.89,0.00,0.33,18.36,18.36,18.36,2.40,49.79,12.12,19.09,8.20,10.70,6.76,16.52,1.20,16.98,17.80,18.40,0.00,0.00,0.00,1.00,31.75,53.80,0.00,0.00,0.00,61.47,80.70,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,22.21,0.00,14.00,4.20,6.70,11.39,17.80,1.76,0.40,3.40,19.00,0.00,0.00,16.52,0.00,8.40,0.00,6.23,8.00,10.00,14.51,4.80,18.17,18.17,18.37,18.37,1.40,0.00,16.06,35.64,3.24,28.12,18.36,17.16,0.00,16.89,0.00,0.33,18.36,18.36,18.36,2.40,40.82,12.12,19.09,8.20,10.70,6.76,16.52,1.20,16.89,17.70,18.40,0.00,0.00,0.00,1.00,24.25,49.14,0.00,0.00,0.00,59.03,71.39,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
10.00,0.00,22.40,0.00,14.00,4.20,6.70,11.39,17.80,1.76,0.40,3.40,19.00,0.00,0.00,16.52,0.00,8.40,0.79,5.38,8.00,10.00,14.51,4.80,18.17,18.17,18.37,18.37,1.40,0.00,15.51,32.11,3.24,28.12,18.36,17.16,0.00,16.89,0.00,0.33,18.36,18.36,18.36,2.40,32.84,12.12,19.09,8.20,10.70,6.76,16.52,1.20,16.80,17.60,18.40,0.00,0.00,0.00,1.00,14.86,48.48,0.00,0.00,0.00,56.60,63.08,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
11.00,0.00,22.28,0.00,14.00,4.20,6.70,11.39,17.80,1.76,0.40,3.40,19.00,0.00,0.00,16.52,0.00,8.40,0.00,0.53,8.00,10.00,5.20,4.80,18.17,18.17,18.37,18.37,1.40,0.00,14.96,29.19,3.24,28.12,18.36,17.16,0.00,16.89,0.00,0.33,18.36,18.36,18.36,2.40,25.86,12.12,19.09,8.20,10.70,6.76,16.52,1.20,16.72,18.51,18.40,0.00,0.00,0.00,1.00,11.36,34.82,0.00,0.00,0.00,53.54,55.77,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
12.00,0.00,22.37,0.00,14.00,4.20,6.70,11.39,17.80,1.76,0.40,3.40,19.00,0.00,0.00,16.52,0.00,8.40,0.00,0.00,8.00,10.00,5.20,4.80,18.17,18.17,18.37,18.37,1.40,0.00,14.42,27.07,3.24,28.12,18.36,17.16,0.00,16.89,0.00,0.33,18.36,18.36,18.36,2.40,18.89,12.12,19.09,8.20,10.70,6.76,16.52,1.20,17.63,18.41,18.40,0.00,0.00,0.00,1.00,6.86,29.06,0.00,0.00,0.00,50.48,48.46,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
