"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.43,0.00,0.68,14.00,4.50,7.50,3.60,6.40,1.50,0.00,3.50,20.00,0.02,0.04,3.10,10.00,23.71,50.58,0.00,9.50,4.50,2.50,17.39,8.50,3.50,5.00,1.40,0.02,25.47,78.21,2.40,28.00,3.12,15.46,3.00,14.49,0.29,0.60,4.20,4.60,4.80,1.15,125.25,6.40,6.00,2.30,10.70,8.40,5.30,1.15,14.01,14.19,18.00,0.11,0.42,97.74,95.96,11.48,11.44,2.16,108.57,123.42,0.00,1.12,1.31,0.35,11.00,2.00,17.69,0.05,0.69,0.00
2.00,0.00,0.00,0.00,14.00,4.50,7.50,3.60,6.40,1.50,0.00,3.50,20.00,0.00,0.00,3.10,10.00,23.82,54.48,2.04,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,25.24,79.24,2.40,28.00,3.12,15.46,0.00,14.49,0.00,0.60,4.20,4.60,4.80,1.15,120.24,6.40,6.00,2.30,10.70,8.40,5.30,1.15,13.77,14.31,18.00,0.05,0.47,95.15,95.45,10.55,10.76,0.00,104.58,117.56,0.00,1.16,0.00,0.00,11.00,0.00,17.69,0.02,0.00,0.00
3.00,0.00,0.00,0.00,14.00,4.50,7.50,3.60,6.40,1.50,0.00,3.50,20.00,0.00,0.00,3.10,10.00,23.95,58.38,6.49,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,25.00,80.38,2.40,28.00,3.12,15.46,0.00,14.49,0.00,0.60,4.20,4.60,4.80,1.15,114.83,6.40,6.00,2.30,10.70,8.40,5.30,1.15,13.44,14.32,18.00,0.00,0.47,91.36,96.15,10.06,9.76,0.00,100.24,111.22,0.00,1.20,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
4.00,0.00,0.00,0.00,14.00,4.50,7.50,3.60,6.40,1.50,0.00,3.50,20.00,0.00,0.00,3.10,10.00,24.06,61.24,8.04,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,24.78,81.40,2.40,28.00,3.12,15.46,0.00,14.49,0.00,0.60,4.20,4.60,4.80,1.15,109.82,6.40,6.00,2.30,10.70,8.40,5.30,1.15,13.09,14.33,18.00,0.00,0.46,87.06,97.34,9.03,8.90,0.00,96.25,105.36,0.00,1.28,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
5.00,0.00,0.00,0.00,14.00,4.50,7.50,3.60,6.40,1.50,0.00,3.50,20.00,0.00,0.00,3.10,10.00,24.13,59.65,8.05,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,24.60,82.10,2.40,28.00,3.12,15.46,0.00,14.49,0.00,0.60,4.20,4.60,4.80,1.15,106.01,6.40,6.00,2.30,10.70,8.40,5.30,1.15,13.05,14.40,18.00,0.00,0.46,82.67,97.24,8.25,8.34,0.00,93.30,100.97,0.00,1.32,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
6.00,0.00,0.00,0.00,14.00,4.50,7.50,3.60,6.40,1.50,0.00,3.50,20.00,0.00,0.00,3.10,10.00,23.80,56.16,8.05,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,24.14,80.71,2.40,28.00,3.12,15.46,0.00,14.49,0.00,0.60,4.20,4.60,4.80,1.15,102.20,6.40,6.00,2.30,10.70,8.40,5.30,1.15,13.01,14.46,18.00,0.00,0.46,78.17,96.14,7.72,7.27,0.00,91.42,99.10,0.00,1.32,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
7.00,0.00,0.00,0.00,14.00,4.50,7.50,3.60,6.40,1.50,0.00,3.50,20.00,0.00,0.00,3.10,10.00,23.09,52.66,8.04,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,23.15,77.63,2.40,28.00,3.12,15.46,0.00,14.49,0.00,0.60,4.20,4.60,4.80,1.15,93.83,6.40,6.00,2.30,10.70,8.40,5.30,1.15,12.75,14.27,18.00,0.00,0.46,74.50,95.21,6.46,6.03,0.00,87.27,94.98,0.00,1.36,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
8.00,0.00,0.00,0.00,14.00,4.50,7.50,3.60,6.40,1.50,0.00,3.50,20.00,0.00,0.00,3.10,10.00,22.38,51.08,8.03,9.50,4.50,2.50,17.39,8.50,3.50,5.00,1.40,0.00,22.15,74.56,2.40,28.00,3.12,15.46,0.00,14.49,0.00,0.60,4.20,4.60,4.80,1.15,85.46,6.40,6.00,2.30,10.70,8.40,5.30,1.15,12.51,14.04,18.00,0.00,0.46,73.60,95.11,6.68,6.42,0.00,83.12,90.87,0.00,1.36,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
9.00,0.00,0.00,0.00,14.00,4.50,7.50,3.60,6.40,1.50,0.00,3.50,20.00,0.00,0.00,3.10,10.00,22.06,50.44,8.03,9.50,4.50,2.50,17.39,8.50,3.50,5.00,1.40,0.00,21.70,73.16,2.40,28.00,3.12,15.46,0.00,14.49,0.00,0.60,4.20,4.60,4.80,1.15,81.65,6.40,6.00,2.30,10.70,8.40,5.30,1.15,12.33,13.84,18.00,0.00,0.46,70.60,95.01,5.97,5.87,0.00,81.24,89.00,0.00,1.36,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
10.00,0.00,0.00,0.00,14.00,4.50,7.50,3.60,6.40,1.50,0.00,3.50,20.00,0.00,0.00,3.10,10.00,21.57,49.81,8.03,9.50,4.50,2.50,17.39,8.50,3.50,5.00,1.40,0.00,20.68,69.38,2.40,28.00,3.12,15.46,0.00,14.49,0.00,0.60,4.20,4.60,4.80,1.15,74.33,6.40,6.00,2.30,10.70,8.40,5.30,1.15,12.15,13.64,18.00,0.00,0.46,69.30,95.91,5.70,5.79,0.00,73.31,86.00,0.00,1.32,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
11.00,0.00,0.00,0.00,14.00,4.50,7.50,3.60,6.40,1.50,0.00,3.50,20.00,0.00,0.00,3.10,10.00,21.60,48.60,7.93,9.50,4.50,2.50,17.39,8.50,3.50,5.00,1.40,0.00,19.31,66.98,2.40,28.00,3.12,15.46,0.00,14.49,0.00,0.60,4.20,4.60,4.80,1.15,67.04,6.40,6.00,2.30,10.70,8.40,5.30,1.15,12.19,13.67,18.00,0.00,0.46,59.50,87.31,2.49,3.29,0.00,63.00,84.00,0.00,1.32,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
