"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,0.00,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,110.77,7.22,3.88,164.07,94.52,108.59,18.00,124.47,13.00,6.88,87.77,0.00,6.39,9.00,72.17,5.47,19.50,210.08,207.33,0.00,60.02,42.04,29.33,0.00,191.06,177.98,4.50,66.94,45.00,66.62,47.62,55.10,29.43,29.31,0.00,87.20,26.78,79.62,110.32,101.65,20.46,15.00,22.16,21.95,5.06
2.00,78.57,29.98,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,108.78,7.22,3.88,164.07,94.16,112.58,18.00,137.35,13.00,6.88,87.77,0.00,6.39,9.00,71.98,5.47,19.45,208.57,212.44,0.00,41.26,60.00,28.83,0.00,191.07,178.06,5.67,66.94,45.00,65.23,46.28,55.10,25.67,25.57,25.56,39.77,39.89,110.37,110.32,101.65,20.46,15.00,18.04,17.88,5.06
3.00,78.57,29.98,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,110.94,7.22,3.88,164.07,94.48,114.29,18.00,138.07,13.00,6.88,87.77,0.00,6.39,9.00,73.43,5.47,19.79,212.57,208.51,0.00,63.92,46.35,28.29,0.00,197.33,184.41,5.67,70.40,42.98,66.62,47.62,55.10,25.67,25.57,25.56,26.87,85.00,94.59,110.32,101.65,20.46,15.00,18.04,17.88,5.06
4.00,78.57,29.98,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,113.39,7.22,3.88,164.07,94.74,117.31,18.00,141.69,13.00,6.88,87.77,0.00,6.39,9.00,73.43,5.47,19.79,209.05,213.36,0.00,65.97,48.23,30.10,0.00,197.33,184.41,4.65,70.66,47.83,66.62,47.62,55.10,0.00,30.59,30.58,28.63,85.00,92.82,110.32,101.65,20.46,15.00,18.04,17.88,5.06
5.00,78.57,29.98,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,111.67,7.22,3.88,164.07,92.83,112.02,18.00,129.44,13.00,6.88,87.77,0.00,6.39,9.00,71.23,5.47,19.28,212.11,208.28,0.00,65.65,55.88,20.60,0.00,197.33,184.41,5.05,66.94,53.37,62.63,45.50,55.10,22.46,22.40,22.39,87.20,23.79,110.37,110.32,101.65,20.46,15.00,18.04,17.88,5.06
6.00,78.57,29.98,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,126.72,7.22,3.88,164.07,91.28,110.16,18.00,124.69,13.00,6.88,87.77,0.00,6.39,9.00,66.65,5.47,18.22,208.02,211.33,0.00,40.26,54.72,24.86,0.00,197.30,184.38,4.47,66.94,45.00,63.11,45.02,55.10,19.45,19.42,19.41,84.50,23.79,110.37,110.32,101.65,20.46,15.00,18.04,17.88,5.06
7.00,78.57,29.98,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,120.30,7.22,3.88,164.07,88.37,101.34,18.00,120.00,13.00,6.88,87.77,0.00,6.39,9.00,54.55,5.47,15.42,206.89,208.85,0.00,51.13,65.00,20.60,0.00,182.44,168.53,3.76,66.94,58.77,62.63,45.50,55.10,15.81,15.80,15.80,87.20,23.79,110.37,110.32,101.65,20.46,15.00,18.04,17.88,5.06
8.00,78.57,29.98,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,114.65,7.22,3.88,164.07,85.17,94.08,47.08,120.00,13.00,6.88,87.77,0.00,6.39,9.00,44.12,5.47,13.00,204.48,202.41,0.00,50.39,20.60,39.19,0.00,165.14,148.00,2.47,66.94,45.00,59.15,45.00,55.10,0.00,27.61,0.00,59.58,20.60,110.37,110.32,101.65,20.46,15.00,18.04,17.88,5.06
9.00,78.57,29.98,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,114.65,7.22,3.88,164.07,82.35,94.08,20.09,120.00,13.00,6.88,87.77,0.00,6.39,0.00,40.45,5.47,12.15,201.53,201.32,0.00,0.00,60.06,20.60,0.00,167.69,151.07,1.06,66.94,56.09,65.46,46.65,55.10,0.00,16.31,0.00,84.50,21.70,110.37,110.32,101.65,20.46,15.00,18.04,17.88,5.06
10.00,78.57,29.98,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,114.65,7.22,3.88,164.07,76.74,94.08,21.19,120.00,13.00,6.88,87.77,0.00,6.39,0.00,4.85,5.47,3.91,190.00,189.86,0.00,0.00,53.95,20.60,0.00,119.15,102.79,0.00,0.00,62.20,62.63,45.50,55.10,0.00,0.00,0.00,84.50,20.60,110.37,110.32,101.65,20.46,15.00,18.04,17.88,5.06
