"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,0.00,0.00,0.00,0.00,7.30,4.50,10.11,2.30,0.30,3.50,0.00,0.00,0.00,4.00,7.00,25.69,27.48,0.00,7.00,15.55,2.50,18.08,17.30,7.00,10.69,0.00,0.00,29.73,83.50,2.90,28.12,0.00,18.46,0.00,7.50,0.00,0.00,7.00,8.00,8.00,0.00,125.61,9.00,8.50,3.50,10.80,0.00,9.10,2.20,11.21,10.45,19.00,0.00,1.23,85.84,98.46,9.82,8.41,0.00,116.19,132.31,0.00,1.92,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
2.00,0.00,0.00,0.00,0.00,0.00,7.30,4.50,10.11,2.30,0.30,3.50,0.00,0.00,0.00,4.00,7.00,21.82,23.77,0.00,7.00,15.55,2.50,18.08,17.30,7.00,10.69,0.00,0.00,29.38,83.03,2.90,28.12,0.00,18.46,0.00,7.50,0.00,0.00,7.00,8.00,8.00,0.00,121.89,9.00,8.50,3.50,10.80,0.00,9.10,2.20,10.67,10.37,19.00,0.00,1.23,86.11,97.73,9.82,8.50,0.00,115.45,129.74,0.00,1.92,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
3.00,0.00,0.00,0.00,0.00,0.00,7.30,4.50,10.11,2.30,0.30,3.50,0.00,0.00,0.00,8.00,7.00,21.34,21.85,0.00,7.00,15.55,2.50,18.08,17.30,7.00,10.69,0.00,0.00,29.19,83.05,2.90,28.12,0.00,18.46,0.00,7.50,0.00,0.60,7.00,8.00,8.00,0.00,118.78,9.00,8.50,3.50,10.80,0.00,9.10,2.20,11.34,11.16,19.00,0.00,1.23,83.74,96.94,9.86,8.33,0.00,114.60,124.08,0.00,1.92,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
4.00,0.00,0.00,0.00,0.00,0.00,7.30,4.50,10.11,2.30,0.30,3.50,0.00,0.00,0.00,8.00,7.00,19.87,19.93,0.00,7.00,15.55,2.50,18.08,17.30,7.00,10.69,0.00,0.00,28.84,82.33,2.90,28.12,0.00,18.46,0.00,7.50,0.00,0.60,7.00,8.00,8.00,0.00,115.68,9.00,8.50,3.50,10.80,0.00,9.10,2.20,11.20,11.25,19.00,0.00,1.23,83.06,96.69,9.74,8.19,0.00,113.76,118.43,0.00,1.92,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
5.00,0.00,0.00,0.00,0.00,0.00,7.30,4.50,10.11,2.30,0.30,3.50,0.00,0.00,0.00,8.00,7.00,17.60,18.88,0.00,7.00,15.55,2.50,18.08,17.30,7.00,10.69,0.00,0.00,28.37,80.93,2.90,28.12,0.00,18.46,0.00,7.50,0.00,0.60,7.00,8.00,8.00,0.00,105.82,9.00,8.50,3.50,10.80,0.00,9.10,2.20,10.95,11.07,19.00,0.00,1.23,76.78,93.81,7.26,5.97,0.00,112.02,112.54,0.00,1.92,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
6.00,0.00,0.00,0.00,0.00,0.00,7.30,4.50,10.11,2.30,0.30,3.50,0.00,0.00,0.00,8.00,7.00,17.33,17.84,0.00,7.00,15.55,2.50,18.08,17.30,7.00,10.69,0.00,0.00,27.95,79.56,2.90,28.12,0.00,18.46,0.00,7.50,0.00,0.60,7.00,8.00,8.00,0.00,95.96,9.00,8.50,3.50,10.80,0.00,9.10,2.20,11.18,11.06,19.00,0.00,1.22,74.20,93.47,7.65,5.93,0.00,110.27,106.65,0.00,1.88,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
7.00,0.00,0.00,0.00,0.00,0.00,7.30,4.50,10.11,2.30,0.30,3.50,0.00,0.00,0.00,8.00,7.00,17.76,16.72,0.00,7.00,0.00,2.50,18.08,17.30,7.00,10.69,0.00,0.00,27.29,77.53,2.90,28.12,0.00,18.46,0.00,7.50,0.00,0.60,7.00,8.00,8.00,0.00,93.53,9.00,8.50,3.50,10.80,0.00,9.10,2.20,12.27,12.05,19.00,0.00,1.22,62.33,84.57,6.00,5.05,0.00,109.53,99.24,0.00,1.88,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
8.00,0.00,0.00,0.00,0.00,0.00,7.30,4.50,10.11,2.30,0.30,3.50,0.00,0.00,0.00,8.00,7.00,16.19,15.60,0.00,7.00,0.00,2.50,18.08,17.30,7.00,10.69,0.00,0.00,26.96,76.83,2.90,28.12,0.00,18.46,0.00,7.50,0.00,0.60,7.00,8.00,8.00,0.00,91.10,9.00,8.50,3.50,10.80,0.00,9.10,2.20,12.33,12.12,19.00,0.00,1.22,60.95,83.20,6.09,4.80,0.00,108.68,91.82,0.00,1.84,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
9.00,0.00,0.00,0.00,0.00,0.00,7.30,4.50,10.11,2.30,0.30,3.50,0.00,0.00,0.00,8.00,7.00,15.41,14.70,0.00,7.00,0.00,2.50,18.08,17.30,7.00,10.69,0.00,0.00,26.20,75.10,2.90,28.12,0.00,18.46,0.00,7.50,0.00,0.60,7.00,8.00,8.00,0.00,82.34,9.00,8.50,3.50,10.80,0.00,9.10,2.20,12.27,12.01,19.00,0.00,1.22,42.19,68.21,2.03,2.95,0.00,107.24,88.52,0.00,1.80,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
10.00,0.00,0.00,0.00,0.00,0.00,7.30,4.50,10.11,2.30,0.30,3.50,0.00,0.00,0.00,4.00,7.00,14.64,13.78,0.00,7.00,0.00,2.50,18.08,17.30,7.00,10.69,0.00,0.00,25.80,73.86,2.90,28.12,0.00,18.46,0.00,7.50,0.00,0.60,7.00,8.00,8.00,0.00,73.58,9.00,8.50,3.50,10.80,0.00,9.10,2.20,12.44,12.07,19.00,0.00,1.22,39.23,66.21,2.12,2.91,0.00,105.80,85.21,0.00,1.80,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
11.00,0.00,0.00,0.00,0.00,0.00,7.30,4.50,10.11,2.30,0.30,3.50,0.00,0.00,0.00,4.00,7.00,14.07,12.67,0.00,7.00,0.00,2.50,18.08,17.30,7.00,10.69,0.00,0.00,25.22,72.59,2.90,28.12,0.00,18.46,0.00,7.50,0.00,0.60,7.00,8.00,8.00,0.00,65.57,9.00,8.50,3.50,10.80,0.00,9.10,2.20,12.10,11.90,19.00,0.00,1.22,31.82,59.57,1.84,2.72,0.00,104.75,82.43,0.00,1.80,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
