"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.02,0.00,14.00,4.20,6.70,11.80,18.93,3.60,0.00,3.50,17.58,0.00,0.00,17.56,10.93,4.40,16.00,32.00,8.06,0.00,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,9.81,25.62,3.55,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,17.78,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,0.18,0.68,18.00,0.91,1.61,0.00,1.24,23.06,21.59,1.51,1.15,0.00,37.93,13.97,0.00,2.00,0.00
2.00,0.00,23.28,0.00,14.00,4.20,6.70,11.80,18.93,3.60,0.00,3.50,17.58,0.00,0.00,17.56,10.93,4.40,17.28,20.91,8.06,0.00,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,11.77,33.19,3.55,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,17.79,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,0.82,0.89,18.00,0.91,1.61,0.00,1.24,23.06,21.59,1.51,1.15,0.00,31.01,13.36,0.00,2.00,0.00
3.00,0.00,23.33,0.00,14.00,4.20,6.70,11.80,18.93,3.60,0.00,3.50,17.58,0.00,0.00,17.56,10.93,4.40,17.99,19.07,8.06,0.00,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,11.94,32.44,3.55,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,12.62,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,0.80,1.04,18.00,0.91,1.61,0.00,1.24,23.06,21.59,1.51,1.15,0.00,31.25,9.32,0.00,2.00,0.00
4.00,0.00,23.30,0.00,14.00,4.20,6.70,11.80,18.93,3.60,0.00,3.50,17.58,0.00,0.00,17.56,10.93,4.40,18.46,19.21,8.06,0.00,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,12.40,34.16,3.55,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,11.44,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,0.72,1.06,18.00,0.91,1.61,0.00,1.24,23.06,21.59,1.51,1.15,0.00,33.71,8.90,0.00,2.00,0.00
5.00,0.00,23.06,0.00,14.00,4.20,6.70,11.80,18.93,3.60,0.00,3.50,17.58,0.00,0.00,17.56,10.93,4.40,18.85,19.22,8.06,0.00,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,12.86,35.80,3.55,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,11.23,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,0.66,1.03,18.00,0.91,1.61,0.00,1.24,23.06,21.59,1.51,1.15,0.00,36.46,8.77,0.00,2.00,0.00
6.00,0.00,23.14,0.00,14.00,4.20,6.70,11.80,18.93,3.60,0.00,3.50,17.58,0.00,0.00,17.56,10.93,4.40,19.00,18.83,8.06,0.00,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,13.29,37.21,3.55,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,13.91,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,0.63,0.82,18.00,0.91,1.61,0.00,1.24,23.06,21.59,1.51,1.15,0.00,40.10,9.49,0.00,2.00,0.00
7.00,0.00,23.36,0.00,14.00,4.20,6.70,11.80,18.93,3.60,0.00,3.50,17.58,0.00,0.00,17.56,10.93,4.40,19.21,18.31,8.06,0.00,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,13.79,38.80,3.55,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,16.93,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,0.61,0.69,18.00,0.91,1.61,0.00,1.24,19.67,17.35,1.51,1.15,0.00,44.01,12.44,0.00,2.00,0.00
8.00,0.00,23.30,0.00,14.00,4.20,6.70,11.80,18.93,3.60,0.00,3.50,17.58,0.00,0.00,17.56,10.93,4.40,19.66,17.36,8.06,0.00,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,14.49,40.99,3.55,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,20.98,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,0.63,0.79,18.00,0.91,1.61,0.00,1.24,19.67,17.35,1.51,1.15,0.00,48.74,22.09,0.00,2.00,0.00
9.00,0.00,23.22,0.00,14.00,4.20,6.70,11.80,18.93,3.60,0.00,3.50,17.58,0.00,0.00,17.56,10.93,4.40,19.95,16.61,8.06,0.00,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,15.11,42.60,3.55,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,23.96,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,0.68,0.97,18.00,0.91,1.61,0.00,1.24,7.19,6.55,0.50,0.39,0.00,52.96,29.07,0.00,2.00,0.00
10.00,0.00,23.15,0.00,14.00,4.20,6.70,11.80,18.93,3.60,0.00,3.50,17.58,0.00,0.00,17.56,10.93,4.40,19.82,16.45,8.06,0.00,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,15.44,42.45,3.55,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,23.77,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,0.81,1.42,18.00,0.91,1.61,0.00,1.24,7.19,6.55,0.50,0.39,0.00,55.70,28.02,0.00,2.00,0.00
11.00,0.00,23.23,0.00,14.00,4.20,6.70,11.80,18.93,3.60,0.00,3.50,17.58,0.21,0.01,17.56,10.93,4.40,19.68,16.20,8.06,0.00,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.01,15.73,42.33,3.55,0.00,19.51,19.41,0.20,18.24,0.17,0.60,19.51,19.51,10.00,2.40,23.66,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,0.92,1.82,18.00,0.91,1.61,0.00,1.24,14.54,13.04,1.04,0.73,0.35,58.10,26.37,0.00,2.00,0.00
12.00,0.00,23.32,0.00,14.00,4.20,6.70,11.80,18.93,3.60,0.00,3.50,17.58,1.81,0.36,17.56,10.93,4.40,19.49,15.70,8.06,0.00,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.94,15.91,42.25,3.55,0.00,19.51,19.41,12.51,18.24,3.34,0.60,19.51,19.51,10.00,2.40,23.82,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,1.03,2.05,18.00,0.91,1.61,0.00,1.24,14.54,13.04,1.04,0.73,6.91,59.47,22.91,0.00,2.00,0.29
13.00,0.00,23.15,0.00,14.00,0.00,6.70,11.80,18.93,3.60,0.00,3.50,17.58,2.68,2.21,17.56,10.93,4.40,19.33,15.10,8.06,0.00,4.00,5.00,19.32,19.32,19.51,19.51,0.00,3.96,15.91,41.92,3.55,0.00,19.51,19.41,51.31,18.24,10.29,0.60,19.51,19.51,10.00,0.00,23.25,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,1.13,2.30,18.00,0.91,1.61,0.02,1.24,23.89,21.76,1.84,1.64,32.80,59.89,19.52,0.00,2.00,8.32
14.00,0.00,23.17,0.00,14.00,0.00,6.70,11.80,18.93,3.60,0.00,3.50,17.58,5.05,6.20,17.56,10.93,4.40,19.25,14.26,8.06,0.00,4.00,5.00,19.32,19.32,19.51,19.51,0.00,7.56,15.42,40.84,3.55,0.00,19.51,19.41,98.47,18.24,22.54,0.60,19.51,19.51,10.00,0.00,20.50,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,1.25,2.63,18.00,0.91,1.61,0.05,1.24,23.89,21.76,1.84,1.64,65.25,57.44,16.31,0.00,2.00,26.90
15.00,0.06,23.25,0.16,14.00,0.00,6.70,11.80,18.93,3.60,0.00,3.50,17.58,10.81,11.51,17.56,10.93,4.40,19.26,13.65,8.06,0.00,4.00,5.00,19.32,19.32,19.51,19.51,0.00,10.82,15.06,40.64,3.55,0.00,19.51,19.41,121.96,18.24,30.88,0.60,19.51,19.51,10.00,0.00,17.99,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,1.36,2.84,18.00,0.91,1.61,0.06,1.24,23.89,21.76,1.84,1.64,87.84,55.07,13.29,0.00,2.00,59.46
16.00,3.15,23.04,4.26,14.00,0.00,6.70,11.80,18.93,3.60,0.00,3.50,17.58,16.01,14.98,17.56,10.93,4.40,19.53,13.77,8.06,0.00,4.00,5.00,19.32,19.32,19.51,19.51,0.00,12.95,15.06,43.05,3.55,0.00,19.51,19.41,135.02,18.24,34.07,0.60,19.51,19.51,10.00,0.00,16.20,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,1.42,2.71,18.00,0.91,1.61,0.09,1.24,23.89,21.76,1.84,1.64,98.96,52.89,10.80,0.00,2.00,72.87
17.00,9.74,23.24,10.43,14.00,0.00,6.70,11.80,18.93,3.60,0.00,3.50,17.58,18.84,16.98,17.56,10.93,4.40,19.92,14.35,8.06,0.00,4.00,5.00,19.32,19.32,19.51,19.51,0.00,14.00,15.11,45.35,3.55,0.00,19.51,19.41,143.62,18.24,35.54,0.60,19.51,19.51,10.00,0.00,14.79,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,1.56,2.76,18.00,0.91,1.61,0.41,1.24,19.67,17.35,1.51,1.15,104.76,51.72,8.71,0.10,2.00,75.65
18.00,12.19,23.22,12.71,14.00,0.00,6.70,11.80,18.93,3.60,0.00,3.50,17.58,19.59,17.93,17.56,10.93,4.40,20.68,16.32,7.80,0.00,4.00,5.00,19.32,19.32,19.51,19.51,0.00,14.45,15.30,47.30,3.55,0.00,19.51,19.41,144.47,18.24,36.95,0.60,19.51,19.51,10.00,0.00,14.51,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,1.94,3.36,18.00,0.91,1.61,0.56,1.24,19.67,17.35,1.51,1.15,108.14,53.53,7.77,0.20,2.00,80.00
19.00,13.94,23.02,14.46,14.00,0.00,6.70,11.80,18.93,3.60,0.00,3.50,17.58,19.57,18.38,17.56,10.93,4.40,21.20,18.69,8.10,0.00,4.00,5.00,19.32,19.32,19.51,19.51,0.00,14.87,15.61,49.53,3.55,0.00,19.51,19.41,144.33,18.24,38.32,0.60,19.51,19.51,10.00,0.00,14.52,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,2.37,4.16,18.00,0.91,1.61,0.69,1.24,23.06,21.59,1.51,1.15,110.66,55.98,7.73,0.20,2.00,78.89
20.00,15.38,23.31,15.76,14.00,0.00,6.70,11.80,18.93,3.60,0.00,3.50,17.58,19.04,18.55,17.56,10.93,4.40,21.00,22.22,8.11,0.00,4.00,5.00,19.32,19.32,19.51,19.51,0.00,15.15,16.29,52.59,3.55,0.00,19.51,19.41,143.86,18.24,38.76,0.60,19.51,19.51,10.00,0.00,15.35,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,2.98,5.61,18.00,0.91,1.61,0.77,1.24,23.06,21.59,1.51,1.15,111.85,60.35,10.40,0.30,2.00,77.33
21.00,16.46,23.19,16.78,14.00,0.00,6.70,11.80,18.93,3.60,0.00,3.50,17.58,19.25,18.59,17.56,10.93,4.40,20.45,26.97,8.10,0.00,4.00,5.00,19.32,19.32,19.51,19.51,0.00,15.23,16.91,55.30,3.55,0.00,19.51,19.41,139.34,18.24,38.81,0.60,19.51,19.51,10.00,0.00,17.43,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,3.65,7.03,18.00,0.91,1.61,0.84,1.24,23.89,21.76,1.84,1.64,112.15,64.08,14.30,0.30,2.00,80.00
22.00,17.32,23.18,17.58,14.00,0.00,6.70,11.80,18.93,3.60,0.00,3.50,17.58,19.06,18.70,17.56,10.93,4.40,18.85,35.36,8.09,0.00,4.00,5.00,19.32,19.32,19.51,19.51,0.00,15.37,17.36,56.94,3.55,0.00,19.51,19.41,134.96,18.24,38.88,0.60,19.51,19.51,10.00,0.00,23.29,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,4.52,8.37,18.00,0.91,1.61,0.86,1.24,23.89,21.76,1.84,1.64,111.83,65.93,21.91,0.30,2.00,80.00
23.00,17.86,23.19,18.10,14.00,0.00,6.70,11.80,18.93,3.60,0.00,3.50,17.58,18.81,18.81,17.56,10.93,4.40,17.47,43.46,8.08,0.00,4.00,5.00,19.32,19.32,19.51,19.51,0.00,15.62,17.74,58.61,3.55,0.00,19.51,19.41,132.79,18.24,38.69,0.60,19.51,19.51,10.00,0.00,29.89,10.73,15.61,19.51,8.40,10.80,6.41,17.56,2.40,5.16,9.36,18.00,0.91,1.61,0.85,1.24,37.59,34.19,2.76,2.24,110.84,67.63,30.54,0.40,2.00,80.00
