"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,78.57,29.98,67.20,627.79,204.43,9.09,9.95,110.48,14.94,2.04,41.90,0.00,142.01,5.13,2.82,164.07,112.47,132.84,44.10,22.38,242.00,17.01,4.20,6.88,87.77,0.00,6.39,9.98,0.00,3.46,5.51,228.68,228.42,20.60,0.00,0.00,20.60,184.35,197.33,184.41,5.67,74.99,75.00,50.53,66.54,81.64,30.70,30.59,30.58,87.20,87.36,57.34,110.32,203.40,19.44,20.27
2.00,78.57,29.98,67.20,627.79,204.43,9.09,9.95,110.48,14.94,2.04,41.90,0.00,142.01,5.13,2.82,164.07,112.47,132.84,44.10,18.00,242.00,17.01,4.20,6.88,87.77,0.00,6.39,9.98,0.00,3.46,5.30,228.68,228.42,20.60,0.00,0.00,20.60,184.35,197.33,184.41,5.67,74.99,75.00,50.53,66.54,81.64,30.70,30.59,30.58,87.20,87.36,57.34,110.32,203.40,19.44,20.27
3.00,78.57,29.98,67.20,627.79,204.43,9.09,9.95,110.48,14.94,2.04,41.90,0.00,142.01,5.13,2.82,164.07,112.47,132.84,44.10,18.00,242.00,17.01,4.20,6.88,87.77,0.00,6.39,9.98,0.00,3.46,5.30,228.68,228.42,20.60,0.00,20.60,0.00,184.35,197.33,184.41,5.67,74.99,75.00,50.53,66.54,81.64,30.70,30.59,30.58,87.20,87.36,57.34,110.32,203.40,19.44,20.27
4.00,78.57,29.98,67.20,627.79,204.43,9.09,9.95,110.48,14.94,2.04,41.90,0.00,142.01,5.13,2.82,164.07,112.47,132.84,37.90,18.00,242.00,17.01,4.20,6.03,87.77,0.00,6.39,9.98,0.00,3.46,5.30,228.68,228.42,20.60,0.00,20.60,0.00,184.35,197.33,184.41,5.67,74.99,75.00,50.53,66.54,81.64,30.70,30.59,30.58,85.00,87.36,63.17,110.32,203.40,19.44,20.27
5.00,57.72,23.91,58.78,627.79,204.43,9.09,9.95,110.48,14.94,2.04,41.90,0.00,142.01,5.13,2.82,164.07,106.80,132.84,37.90,0.00,242.00,17.01,4.20,0.00,87.77,0.00,6.39,9.98,0.00,3.46,5.30,208.75,202.19,20.60,0.00,20.60,0.00,184.35,188.53,184.41,5.67,74.99,67.06,50.53,0.00,81.64,30.70,30.59,30.58,76.77,87.36,80.66,110.32,203.40,19.44,20.27
6.00,65.98,27.33,67.20,627.79,204.43,9.09,9.95,110.48,14.94,2.04,0.00,0.00,142.01,5.13,2.82,164.07,100.20,132.84,37.90,0.00,242.00,0.00,4.20,0.00,87.77,0.00,6.39,9.98,0.00,3.46,5.30,189.05,182.23,20.60,0.00,0.00,20.60,184.35,188.53,184.41,5.67,74.99,67.06,48.61,64.33,81.64,0.00,30.59,30.58,76.77,87.36,80.66,110.32,203.40,0.00,0.00
7.00,40.29,16.69,41.03,627.79,204.43,9.09,9.95,108.41,14.94,2.04,41.90,0.00,141.06,5.13,2.82,164.07,75.32,132.84,44.10,0.00,242.00,17.01,4.20,0.00,87.77,0.00,6.39,9.98,0.00,3.46,5.30,150.36,144.18,20.60,0.00,20.60,0.00,184.35,188.53,184.41,5.67,74.99,67.06,49.00,0.00,81.64,30.70,30.59,30.58,76.77,87.36,74.83,110.32,203.40,19.44,20.27
8.00,40.96,16.97,41.71,627.79,204.43,9.09,9.95,109.43,14.94,2.04,41.90,0.00,141.68,5.13,2.82,164.07,75.15,132.84,44.10,0.00,242.00,17.01,4.20,0.00,87.77,0.00,6.39,9.98,0.00,3.46,5.30,150.36,144.18,20.60,0.00,20.60,0.00,184.35,188.53,184.41,5.67,74.99,67.06,50.01,0.00,81.64,30.70,30.59,30.58,76.77,87.36,74.83,110.32,203.40,19.44,20.27
9.00,40.78,16.89,41.53,627.79,204.43,9.09,9.95,107.83,14.94,2.04,41.90,0.00,142.44,5.13,2.82,164.07,75.75,132.84,44.10,0.00,242.00,17.01,4.20,0.00,87.77,0.00,6.39,9.98,0.00,3.46,5.30,150.36,144.18,0.00,0.00,20.60,20.60,184.35,188.53,184.41,5.67,74.99,67.06,49.46,0.00,81.64,30.70,30.59,30.58,76.77,87.36,74.83,110.32,203.40,19.44,20.27
10.00,55.89,23.15,56.92,627.79,204.43,9.09,9.95,110.48,14.94,2.04,41.90,0.00,142.44,5.13,2.82,164.07,81.57,132.84,44.10,0.00,242.00,17.01,4.20,0.00,87.77,0.00,6.39,9.98,0.00,3.46,5.30,220.60,0.00,20.60,0.00,0.00,20.60,184.35,188.53,184.41,5.67,74.99,67.06,48.59,64.30,81.64,30.70,30.59,30.58,76.77,87.36,74.83,110.32,203.40,19.44,20.27
11.00,50.48,20.91,51.41,627.79,204.43,9.09,9.95,110.48,14.94,2.04,41.90,0.00,142.44,5.13,2.82,164.07,78.69,132.84,44.10,0.00,242.00,17.01,4.20,0.00,87.77,0.00,6.39,9.98,0.00,3.46,5.30,150.36,144.18,20.60,0.00,20.60,0.00,184.35,188.53,184.41,5.67,74.99,67.06,43.49,45.12,81.64,30.70,30.59,30.58,76.77,87.36,74.83,110.32,203.40,19.44,20.27
12.00,33.42,13.84,34.04,627.79,204.43,9.09,9.95,95.15,14.94,2.04,41.90,0.00,142.01,5.13,2.82,164.07,67.61,132.84,44.10,0.00,242.00,17.01,4.20,0.00,87.77,0.00,6.39,9.98,0.00,3.46,5.30,150.36,144.18,20.60,0.00,20.60,0.00,184.35,188.53,184.41,5.67,74.99,67.06,36.05,0.00,81.64,30.70,30.59,30.58,76.77,87.36,74.83,110.32,203.40,19.44,20.27
13.00,14.92,6.18,15.19,627.79,204.43,9.09,9.95,97.41,14.94,2.04,41.90,0.00,142.01,5.13,2.82,164.07,57.38,132.84,37.90,24.72,242.00,17.01,4.20,0.00,87.77,0.00,6.39,9.98,0.00,3.46,5.30,185.26,0.00,20.60,38.61,59.77,38.89,184.35,188.53,184.41,5.67,74.99,67.06,36.05,0.00,71.74,30.70,30.59,30.58,76.77,87.36,42.76,110.32,203.40,19.44,20.27
14.00,19.76,8.19,20.13,627.79,204.43,9.09,9.95,110.48,14.94,2.04,41.90,0.00,142.01,5.13,2.82,164.07,57.36,132.84,37.90,0.00,242.00,17.01,4.20,0.00,87.77,0.00,6.39,9.98,0.00,3.46,5.30,202.79,0.00,42.40,41.98,64.90,20.60,184.35,188.53,184.41,5.67,74.99,67.06,36.05,0.00,81.64,30.70,30.59,30.58,76.77,87.36,36.93,110.32,203.40,19.44,20.27
15.00,24.24,10.04,24.69,627.79,204.43,9.09,9.95,110.48,14.94,2.04,41.90,0.00,134.62,5.13,2.82,164.07,55.63,132.84,37.90,0.00,242.00,17.01,4.20,0.00,87.77,0.00,6.39,9.98,0.00,3.46,5.30,217.40,0.00,35.28,35.15,64.17,35.28,184.35,188.53,184.41,5.67,74.99,67.06,36.05,0.00,81.64,30.70,30.59,30.58,76.77,87.36,36.93,110.32,203.40,19.44,20.27
16.00,49.85,20.65,50.77,627.79,204.43,9.09,9.95,110.48,14.94,2.04,41.90,0.00,135.66,5.13,2.82,164.07,58.00,132.84,37.90,0.00,242.00,17.01,4.20,0.00,87.77,0.00,6.39,9.98,0.00,3.46,5.30,150.36,144.18,20.60,64.09,42.59,42.59,184.35,188.53,184.41,5.67,74.99,67.06,50.53,0.00,81.64,30.70,30.59,30.58,76.77,87.36,36.93,110.32,203.40,19.44,20.27
17.00,64.90,26.89,66.10,627.79,204.43,9.09,9.95,110.48,14.94,2.04,41.90,0.00,142.44,5.13,2.82,164.07,69.87,132.84,37.90,0.00,242.00,17.01,4.20,0.00,87.77,0.00,6.39,9.98,0.00,3.46,5.30,185.37,178.72,35.28,35.15,64.17,35.28,184.35,188.53,184.41,5.67,74.99,67.06,41.50,32.03,81.64,30.70,30.59,30.58,76.77,87.36,36.93,110.32,203.40,19.44,20.27
