"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.000,0.000,3.334,4.081,0.000,5.265,0.000,0.000,10.007,4.897,0.000,0.000,0.494,0.000,10.320,0.017,85.139,0.000,0.000,18.193,0.000,96.264,0.318,0.000,0.000,2.701,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2.000,0.000,3.732,4.081,0.000,5.265,0.000,0.000,10.007,4.897,0.000,0.000,0.528,0.000,10.353,0.017,85.139,0.000,0.000,18.193,0.000,58.759,0.318,0.000,0.000,2.701,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.000,0.000,3.732,4.081,0.000,5.265,0.000,0.000,10.007,4.897,0.000,0.000,0.564,0.000,10.389,0.017,85.139,0.000,0.000,18.193,0.000,48.230,0.000,0.000,0.000,2.701,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.000,0.000,3.732,4.081,0.000,5.265,0.000,0.000,10.007,4.897,0.000,0.000,0.602,0.000,10.428,0.017,85.139,0.000,0.000,18.193,0.000,43.180,0.000,0.000,0.000,2.701,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5.000,0.000,3.732,4.081,0.000,5.265,0.000,0.000,10.007,4.897,0.000,0.000,0.645,0.000,10.471,0.017,85.139,0.000,0.000,18.193,0.000,40.262,0.000,0.000,0.000,2.701,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6.000,0.000,3.732,4.081,0.000,5.265,0.000,0.000,10.007,4.897,0.000,0.000,0.696,0.000,10.521,0.017,85.139,0.000,0.000,18.193,0.000,38.411,0.000,0.000,0.000,2.701,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7.000,0.000,3.732,4.081,0.000,5.265,0.000,0.000,10.007,4.897,0.000,0.000,0.760,0.000,10.586,0.017,85.139,0.000,0.000,18.193,0.000,37.170,0.000,0.000,0.000,2.701,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8.000,0.000,3.732,4.081,0.000,5.265,0.000,0.000,10.007,4.897,0.000,0.000,0.845,0.000,10.670,0.017,85.139,0.000,0.000,18.193,0.000,36.308,0.000,0.000,0.000,2.701,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9.000,0.000,3.732,4.081,0.000,5.265,0.000,0.000,10.007,4.897,0.000,0.000,0.957,0.000,10.783,0.017,85.139,0.000,0.000,18.193,0.000,35.697,0.000,0.000,0.000,2.701,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.000,0.000,3.732,4.081,0.000,5.265,0.000,0.000,10.007,4.897,0.000,0.000,1.113,0.000,10.939,0.017,85.139,0.000,0.000,18.193,0.000,35.255,0.000,0.000,0.000,2.701,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11.000,0.000,3.732,4.081,0.000,5.265,0.000,0.000,10.007,4.897,0.000,0.000,1.323,0.000,11.149,0.017,85.139,0.000,0.000,18.193,0.000,34.932,0.000,0.000,0.000,2.701,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12.000,0.000,3.732,4.081,0.000,5.265,0.000,0.000,10.007,4.897,0.000,0.000,1.322,0.000,11.148,0.017,85.139,0.000,0.000,18.193,0.000,34.695,0.000,0.000,0.000,2.701,0.000,0.010,2.442,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13.000,0.000,3.732,4.081,0.000,5.265,0.000,0.000,10.007,4.897,0.000,0.000,1.332,0.000,11.158,0.017,85.139,0.000,0.000,18.193,0.000,34.519,0.367,0.000,0.000,2.701,0.000,0.010,2.442,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14.000,0.000,3.732,4.081,0.000,5.265,0.000,0.000,10.007,4.897,0.000,0.000,0.000,0.000,9.826,0.017,85.139,0.000,0.000,18.193,0.000,34.388,0.367,0.000,0.000,2.701,0.000,0.010,2.442,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15.000,0.000,3.732,4.081,0.000,5.265,0.000,0.000,10.007,4.897,0.000,0.000,0.000,3.412,8.000,0.017,85.139,0.000,0.000,18.193,0.000,34.291,0.367,0.000,0.000,2.701,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16.000,0.000,3.732,4.081,0.000,5.265,0.000,0.000,10.007,4.897,0.000,0.000,0.000,4.140,8.000,0.017,85.139,0.000,0.000,18.193,0.000,34.218,0.367,0.000,0.000,2.701,0.000,3.690,0.000,0.000,3.006,0.292,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17.000,0.000,3.732,4.081,0.000,5.265,0.000,0.000,0.597,4.897,0.000,0.000,0.000,4.580,8.000,0.017,85.139,0.000,0.000,18.193,0.000,34.164,0.367,0.000,0.000,2.701,0.000,0.010,0.000,0.000,3.006,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
