"ETAPA \ EMBALSE","Emb0","SHEQUE","HUINCO RES","PRESA MALPASO","AGUADA BLANCA","CAMPANARIO","CINCEL","CIRATO","ARICOTA RES","PRESA GALLITO CIEGO","PRESA COMPEN GALLITO","SAN GABAN","TULUMAYO","SAN DIEGO","HUALLAMAYO","TABLACHACA","CHAGLLA EM","PICUNCHE","SHAPIRINGO","CERRO DEL AGUILA EM","PALLCA","EMB CHECRAS","RESER CAPILLUCAS","PULMON MATUCANA","TOMA HUAMPANI","RESERV RESTIT","TOMA SURCO"
1.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,7.729,15.529,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.373,0.000,2.459
2.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,7.729,15.529,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.531,0.000,3.014
3.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.529,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.531,0.000,3.014
4.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.529,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.531,0.000,3.014
5.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.529,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.531,0.000,3.014
6.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.529,0.000,0.000,0.000,8.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.531,0.000,3.014
7.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.529,0.000,0.000,0.000,88.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.531,0.000,3.014
8.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.529,0.000,0.000,0.000,88.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.531,0.000,3.014
9.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.529,0.000,0.000,0.000,88.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.531,0.000,3.014
10.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.529,0.000,0.000,0.000,88.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.531,0.000,3.014
11.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.529,0.000,0.000,0.000,88.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.531,0.000,3.014
12.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.529,0.000,0.000,0.000,88.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.531,0.000,3.014
13.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,0.000,0.000,0.000,88.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.531,0.000,3.014
14.000,0.000,0.000,0.000,6.377,0.000,0.000,3.274,0.000,0.000,0.000,8.917,15.529,0.000,0.000,0.000,88.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.531,0.000,3.014
15.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,0.000,0.000,0.000,88.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.531,0.000,3.014
16.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,0.000,0.000,0.000,88.953,82.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.531,0.000,3.014
17.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,0.000,0.000,0.000,88.953,77.002,0.000,0.000,11.619,0.000,0.000,0.000,0.000,1.531,0.000,3.014
18.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,0.000,0.000,0.000,88.953,75.016,0.000,0.000,31.582,0.000,0.000,0.000,0.000,1.531,0.000,3.014
19.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,0.000,0.000,0.000,88.953,76.815,0.000,0.000,31.582,0.000,0.000,0.000,0.000,1.531,0.000,3.014
20.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,0.000,0.000,0.000,88.953,84.262,0.000,0.000,31.582,0.000,0.000,0.000,0.000,1.531,0.000,3.014
21.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,0.000,0.000,0.000,88.953,84.220,0.000,0.000,31.582,0.000,0.000,0.000,0.000,1.531,0.000,3.014
22.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,15.529,0.000,0.000,0.000,88.953,84.932,0.000,0.000,31.582,0.000,0.000,0.000,0.000,1.531,0.000,3.014
23.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,15.529,0.000,0.000,0.000,88.953,84.003,0.000,0.000,31.582,0.000,0.000,0.000,0.000,1.531,0.000,3.014
24.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,15.529,0.000,0.000,0.000,88.953,85.447,0.000,0.000,31.582,0.000,0.000,0.000,0.000,1.531,0.000,3.014
25.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,15.529,0.000,0.000,0.000,88.953,86.143,0.000,0.000,31.582,0.000,0.000,0.000,0.000,1.531,0.000,3.014
26.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,15.529,0.000,0.000,0.000,88.953,76.405,0.000,0.000,31.582,0.000,0.000,0.000,0.000,1.531,0.000,3.014
27.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,15.529,0.000,0.000,0.000,88.953,73.761,0.000,0.000,31.582,0.000,0.000,0.000,0.000,1.531,0.000,3.014
28.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,15.529,0.000,0.000,0.000,88.953,82.136,0.000,0.000,31.582,0.000,0.000,0.000,0.000,1.531,0.000,3.014
29.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,15.529,4.766,0.000,0.000,88.953,86.806,0.000,0.000,31.582,0.000,0.000,0.000,0.000,1.531,0.000,3.014
30.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,15.529,11.659,0.000,0.000,88.953,83.416,0.000,0.000,31.582,0.000,0.000,0.000,0.000,1.531,0.000,3.014
31.000,0.000,0.000,6.695,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,15.529,11.659,0.000,0.000,88.953,82.680,0.000,0.000,31.582,0.000,0.000,0.000,0.000,3.282,0.000,3.014
32.000,0.000,0.000,9.417,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,15.529,11.659,0.000,0.000,88.953,84.004,0.000,0.000,31.582,0.000,0.000,0.000,0.000,3.940,0.000,3.014
33.000,0.000,0.000,2.800,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,11.659,0.000,0.000,88.953,0.000,0.000,0.000,31.582,0.000,0.000,0.000,0.000,2.292,0.000,3.014
34.000,0.000,0.000,3.167,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,11.659,0.000,0.000,88.953,0.000,0.000,0.000,31.582,0.000,0.000,0.000,0.000,2.388,0.000,3.014
35.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,11.659,0.000,0.000,88.953,0.000,0.000,0.000,31.582,0.000,0.000,0.000,0.000,1.531,0.000,3.014
36.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,11.659,0.000,0.000,88.953,0.000,0.000,0.000,31.582,0.000,0.000,0.000,0.000,1.531,0.000,3.014
37.000,0.000,0.000,0.833,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,11.659,0.000,0.000,88.953,0.000,0.000,0.000,31.582,0.000,0.000,0.000,0.000,1.763,0.000,3.014
38.000,0.000,0.000,3.515,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,11.659,0.000,0.000,88.953,0.000,0.000,0.000,31.582,0.000,0.000,0.000,0.000,2.479,0.000,3.014
39.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,11.659,0.000,0.000,88.953,0.000,0.000,0.000,31.582,0.000,0.000,0.000,0.000,1.531,0.000,3.014
40.000,0.000,0.000,3.934,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,11.659,0.000,0.000,88.953,0.000,0.000,0.000,31.582,0.000,0.000,0.000,0.000,2.587,0.000,3.014
41.000,0.000,0.000,4.100,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,11.659,0.000,0.000,88.953,0.000,0.000,0.000,31.582,0.000,0.000,0.000,0.000,2.630,0.000,3.014
42.000,0.000,0.000,3.603,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,11.659,0.000,0.000,88.953,0.000,0.000,0.000,31.582,0.000,0.000,0.000,0.000,2.502,0.000,3.014
43.000,0.000,0.000,3.950,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,11.659,0.000,0.000,88.953,0.000,0.000,0.000,31.582,0.000,0.000,0.000,0.000,2.591,0.000,3.014
44.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,11.659,0.000,0.000,88.953,0.000,0.000,0.000,31.582,0.000,0.000,0.000,0.000,1.531,0.000,3.014
45.000,0.000,0.000,2.483,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,11.659,0.000,0.000,88.953,0.000,0.000,0.000,31.582,0.000,0.000,0.000,0.000,2.208,0.000,3.014
46.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,11.659,0.000,0.000,88.953,0.000,0.000,0.000,31.582,0.000,0.000,0.000,0.000,1.531,0.000,3.014
47.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,11.659,0.000,0.000,88.953,0.000,0.000,0.000,31.582,0.000,0.000,0.000,0.000,1.531,0.000,3.014
48.000,0.000,0.000,0.000,2163.043,0.000,0.000,0.000,0.000,0.000,0.000,8.917,15.529,11.659,58.825,0.000,614.175,0.000,0.000,0.000,556.804,0.000,0.000,0.000,0.000,1.531,0.000,3.014
