"ETAPA \ EQUIPO","L2249","L2248","L2241","L2239","L2240","L2236","L2234","L2232","L2233","L2215","L2216","L2213","L2214","L2212","L2242","L2243","L2244","L2245","L2246","L2018","L2011","L2012","L2013","L2209","L2211","L2090","L2091","L2208","L2207","L2093","L2094","L2095","L2205","L2206","L2226","L2222","L2223","L2008","L2009","L2014","L2015","L2201","L2202","L2203","L2204","L2231","L2218","L2219","L2220","L2221","L2224","L2251","L2252","L2253","L2278","L6031","L6011","L6020","L1121","L1120","L1702","L1705","L2051CS","L2052CS","L2053CS","L2054CS","L2259","L2258","L2254","L1021","L1022","L1020","L1008","L1004","L1003","L1007","L1006","L1042","L1011","L1012","L6620","L6637","L1383","L2025","L1002","L1001","L2030","L2029","L1125","L1029","L1030","L1103","L1104","L1105","L2267","L2268","L2264","L2001","L2002","L2016","L2017","L2005","L2006","L2260","L5001","L2107","L2108","L2210","L2272","L2274","L1131","L1101","L2238","L2026","L2269","L2270","L2235","L2237","L2279","L5006","L5008","L2250","L2294","L1142","L5032","L2292","L5034","L2057","L2110","L2010","L5036 CS","L2022","L2023","L5010","L659","L10231024","L20272028","L21122113","L6171826","L63694344","INTCHAVARRIA 220","R26","L1005","L1050","L2092","L2049","L2050","L2060","L2059","L2088","L2089","L2117","L2150","L2151","L2273","L2275","L2296","L2297","L5037 CS","L653558","L2293","L2247","CHARIAZAPAL","BARSIMALVIN","CHLLONZAPAL","HPNIHUCPA60","HURANZAPALL","LARQLILO3","L1392","LMO60BAL60","L1025","LMRAZAPAL60","LSROMIRA60","MIRAMALVIN","L1703","PGSHCHYO50","SROSAIND60","L1038","L1039A","L1701TR","L2033","L2034","L2256","L2257","L22652266","L63525554","L65548644","L657658","L6979884","L2132","L2118","L2119","L5031 CS","L5033CS","L5035","L2190","L2192","L2194","L2140","L2141","L2065","L2066","L5003","L2709","L641642","L6412","L212324","L60616263","L2145","L2074","R28L2225","L2701","L2702","L2708","L6627","L6628","L1045","L2041","L2716","L2007","L6040","L6111","L2127","L2128","L6423","L6424","L2162","L2164","L1010","L1013","L1051","L1009","L2036","L1014","L2125","L2126","L1122","L1124","L1017","L1018","L2295","L2283","L2287","L1156","L2116","L2040","L1046","L2039","L1015","L1148","L1708","L1709","L2271","L1016","L1019","L1381","L1382","L13862","L13861","L1394","L1388","L1026","L1395","L1393","L13851","L1390","L1391","L1387","L13852","L1398","L1389","L1707","INTCHILCA CTM 220","L2312","INTSANTA ROSA 220","INT  DERIVACION 220","INT  CARAPONGO 220","L5022CS","L2146","L5021CS","L5004","L2307","L2315","L2147","L2082","L2298","L2300","L2313","L2314","L2130","L2311","L5002","L1056","L2051","L2052","L1384","INTPTALOMITAS 33","AT220138PUN","T22060ZAP","T15328326","TR12345","T22050ORO","T13850ORO","T13850CAR","T13850PRG","T13866ARI","AT220138MOQ","AT220138SOC","T22066LHE","AT220138AGU","AT220138PSG","T13860PUC","T34261","T22060CHL","T22060BRS","T22060CHV2","T22060CHV1","T500220CRB","AT72500220","AUT201","AUT501","AT84523","AT85523","AUT5371","AUT5671","AT91LANINA","TTIN220138","AT1130211","AT90212","TRSROSALDS","TRSROSAEDN","TRMALVINAS","TRLOMERA","TIND22060","TRMIR22060","AT82211AT1","TILO3220138","TBEL220138","TRYARABAMBA","TRCOLCABAM","AT114","TRMANCHAY","TRCOBRIZAI","T107261","ATXF001","ATXF002","T6261","T62161","AT4","TRCALLAHUAN","TRA1SM","TR3SAN ROMAN","TRCAMPAS","TR220500PLANICIE","AT133500220"
1.00,0.20,0.03,0.63,0.00,0.40,0.16,0.39,0.93,0.80,1.56,1.56,0.11,0.08,0.04,0.01,0.01,0.08,0.08,0.08,0.45,0.59,0.03,0.04,0.11,1.27,0.30,0.77,0.01,0.12,0.67,1.18,1.18,0.35,0.35,0.09,0.48,0.48,1.02,1.02,0.14,0.14,0.68,0.68,0.60,0.60,0.43,0.55,0.55,0.34,0.14,0.52,0.17,0.24,0.01,0.20,1.03,0.32,0.32,0.23,0.95,0.41,0.19,0.00,0.00,4.36,4.36,1.19,0.01,3.84,0.09,0.09,0.40,0.05,0.02,0.12,0.17,0.89,0.51,0.34,0.00,0.00,0.00,0.20,0.51,1.41,1.52,0.02,0.04,0.45,0.16,0.05,1.88,1.88,1.87,0.01,0.01,3.63,0.05,0.05,0.01,0.01,0.08,0.08,0.02,0.37,0.00,0.00,0.12,0.72,0.72,0.32,0.01,0.02,0.51,0.66,0.66,0.37,0.16,0.11,3.40,1.36,0.01,2.03,0.19,2.64,0.00,4.01,0.28,0.37,0.14,2.12,1.12,1.14,0.96,0.13,0.14,0.00,0.17,0.08,0.00,0.00,0.00,1.13,1.20,0.06,0.01,0.08,0.69,0.48,0.72,0.21,0.02,6.78,6.78,0.23,0.23,0.03,0.03,0.16,0.02,0.00,0.08,0.01,0.00,0.00,0.01,0.00,0.02,0.20,0.04,0.48,0.06,0.03,0.11,0.64,0.11,0.40,0.02,0.04,0.31,0.39,0.11,0.02,0.68,1.68,0.00,0.00,0.13,0.01,0.64,0.68,0.08,12.13,10.81,0.55,0.39,0.05,0.05,1.35,1.36,0.04,0.04,0.42,0.22,0.35,0.00,0.00,0.14,0.02,0.01,0.00,0.00,0.00,0.22,0.19,0.19,0.01,0.09,0.02,0.64,1.41,0.22,0.01,0.01,0.25,0.25,0.63,0.01,4.44,0.02,3.11,1.40,0.09,0.21,0.06,0.06,0.52,1.10,0.17,0.08,0.00,0.54,0.54,0.32,0.77,0.03,0.01,0.06,0.37,0.01,0.04,0.00,0.02,0.80,0.15,0.29,0.27,0.00,0.02,0.35,0.00,0.01,0.00,0.11,0.04,0.00,0.07,0.01,0.12,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.55,0.21,0.01,0.06,0.04,0.01,0.02,0.00,0.38,0.41,0.31,0.31,0.43,0.03,0.60,0.02,6.96,6.96,0.14,0.00,0.00,0.07,0.07,0.09,0.02,0.04,0.03,0.00,0.00,0.09,0.03,0.04,0.04,0.10,0.07,0.19,0.10,0.09,0.07,0.08,0.01,0.04,0.02,0.03,0.00,0.03,0.00,0.34,0.07,0.06,0.01,0.03,0.15,0.08,0.05,0.06,0.02,0.01,0.00,0.03,0.00,0.12,0.78,0.00,0.00,0.03,0.02,0.05,0.05,0.06,0.05,0.01,0.00,0.03,0.00,0.02,0.13,0.06
2.00,0.20,0.03,0.55,0.00,0.42,0.13,0.41,0.91,0.78,1.54,1.54,0.11,0.08,0.05,0.01,0.01,0.08,0.08,0.08,0.43,0.56,0.03,0.03,0.12,1.33,0.28,0.75,0.01,0.12,0.66,1.17,1.17,0.34,0.34,0.08,0.47,0.47,1.02,1.02,0.12,0.12,0.64,0.64,0.58,0.58,0.41,0.52,0.52,0.32,0.13,0.53,0.16,0.21,0.01,0.21,0.98,0.31,0.31,0.22,0.88,0.34,0.18,0.00,0.00,4.64,4.64,1.24,0.01,3.75,0.00,0.01,0.30,0.02,0.02,0.12,0.17,0.94,0.53,0.34,0.00,0.00,0.00,0.21,0.49,1.38,1.48,0.03,0.04,0.42,0.15,0.04,1.89,1.89,1.88,0.01,0.01,3.56,0.04,0.04,0.01,0.01,0.07,0.08,0.02,0.27,0.00,0.00,0.13,0.71,0.71,0.32,0.01,0.02,0.49,0.64,0.64,0.39,0.13,0.11,3.15,1.30,0.00,2.08,0.18,2.83,0.00,4.13,0.28,0.36,0.14,2.18,1.13,1.14,0.90,0.12,0.13,0.00,0.16,0.08,0.00,0.00,0.01,1.23,1.30,0.05,0.01,0.08,0.72,0.49,0.73,0.20,0.02,6.78,6.78,0.23,0.23,0.02,0.02,0.16,0.02,0.00,0.08,0.01,0.01,0.00,0.02,0.00,0.02,0.20,0.05,0.48,0.06,0.03,0.10,0.61,0.10,0.34,0.02,0.04,0.31,0.39,0.11,0.03,0.68,1.68,0.00,0.00,0.11,0.01,0.61,0.52,0.03,12.84,11.15,0.55,0.37,0.05,0.04,1.35,1.36,0.04,0.04,0.36,0.21,0.26,0.00,0.00,0.13,0.02,0.01,0.01,0.00,0.00,0.21,0.19,0.19,0.01,0.09,0.02,0.64,1.28,0.23,0.01,0.01,0.22,0.22,0.55,0.02,4.47,0.02,3.14,1.39,0.09,0.19,0.06,0.06,0.51,1.06,0.16,0.07,0.00,0.53,0.53,0.30,0.75,0.03,0.01,0.06,0.34,0.00,0.03,0.00,0.02,0.79,0.14,0.29,0.27,0.00,0.02,0.35,0.00,0.01,0.00,0.10,0.04,0.00,0.07,0.01,0.12,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.49,0.22,0.00,0.05,0.03,0.01,0.02,0.00,0.31,0.41,0.32,0.32,0.41,0.03,0.47,0.02,7.21,7.21,0.14,0.00,0.00,0.06,0.06,0.08,0.02,0.04,0.03,0.00,0.00,0.09,0.05,0.04,0.04,0.10,0.06,0.19,0.10,0.08,0.06,0.07,0.01,0.05,0.02,0.03,0.00,0.03,0.00,0.34,0.07,0.06,0.01,0.02,0.13,0.07,0.05,0.06,0.02,0.00,0.00,0.03,0.00,0.13,0.79,0.00,0.00,0.02,0.02,0.05,0.05,0.06,0.05,0.01,0.00,0.02,0.00,0.02,0.10,0.06
3.00,0.19,0.02,0.47,0.00,0.42,0.10,0.46,0.90,0.78,1.58,1.58,0.12,0.08,0.05,0.02,0.02,0.08,0.08,0.07,0.43,0.56,0.02,0.03,0.11,1.21,0.30,0.77,0.01,0.12,0.63,1.11,1.11,0.32,0.32,0.08,0.46,0.46,1.01,1.01,0.09,0.09,0.63,0.63,0.57,0.57,0.42,0.51,0.51,0.31,0.13,0.54,0.15,0.20,0.01,0.20,0.97,0.32,0.32,0.22,0.86,0.40,0.20,0.00,0.00,4.73,4.73,1.23,0.01,3.77,0.00,0.01,0.28,0.02,0.02,0.12,0.16,0.95,0.54,0.33,0.00,0.00,0.01,0.20,0.49,1.35,1.45,0.03,0.04,0.39,0.15,0.04,1.91,1.91,1.90,0.01,0.01,3.58,0.03,0.03,0.01,0.01,0.07,0.07,0.02,0.19,0.00,0.00,0.12,0.72,0.72,0.32,0.01,0.01,0.49,0.66,0.66,0.44,0.10,0.11,3.14,1.28,0.00,2.08,0.19,2.76,0.00,4.10,0.28,0.36,0.14,2.17,1.11,1.13,0.86,0.12,0.13,0.00,0.14,0.07,0.00,0.00,0.01,1.26,1.32,0.05,0.01,0.08,0.73,0.51,0.70,0.21,0.02,6.78,6.78,0.23,0.23,0.02,0.02,0.16,0.02,0.00,0.08,0.01,0.01,0.00,0.02,0.00,0.02,0.20,0.04,0.48,0.05,0.03,0.09,0.63,0.11,0.35,0.02,0.04,0.32,0.39,0.11,0.04,0.68,1.69,0.00,0.00,0.11,0.01,0.62,0.47,0.03,12.97,11.07,0.55,0.35,0.07,0.06,1.35,1.36,0.04,0.04,0.35,0.19,0.27,0.00,0.00,0.11,0.02,0.01,0.01,0.01,0.01,0.19,0.19,0.19,0.01,0.09,0.02,0.64,1.24,0.22,0.01,0.01,0.21,0.21,0.47,0.02,4.50,0.02,3.18,1.40,0.09,0.18,0.06,0.06,0.53,1.12,0.17,0.05,0.00,0.54,0.54,0.28,0.75,0.03,0.01,0.07,0.32,0.00,0.04,0.00,0.02,0.82,0.15,0.30,0.28,0.00,0.02,0.35,0.00,0.01,0.00,0.11,0.04,0.00,0.07,0.01,0.12,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.50,0.22,0.00,0.03,0.04,0.01,0.03,0.00,0.30,0.40,0.29,0.29,0.42,0.03,0.40,0.02,7.22,7.22,0.14,0.00,0.00,0.06,0.06,0.07,0.02,0.04,0.03,0.00,0.00,0.09,0.05,0.04,0.04,0.10,0.06,0.19,0.09,0.08,0.06,0.07,0.00,0.05,0.02,0.03,0.00,0.03,0.00,0.34,0.06,0.06,0.01,0.02,0.13,0.07,0.04,0.05,0.02,0.00,0.00,0.03,0.00,0.13,0.80,0.00,0.00,0.03,0.01,0.05,0.05,0.06,0.05,0.01,0.00,0.02,0.00,0.02,0.09,0.07
4.00,0.19,0.02,0.49,0.00,0.43,0.10,0.47,0.90,0.78,1.56,1.56,0.11,0.08,0.05,0.01,0.01,0.06,0.06,0.06,0.44,0.57,0.02,0.03,0.10,1.09,0.30,0.81,0.00,0.14,0.62,1.09,1.09,0.32,0.32,0.08,0.46,0.46,1.03,1.03,0.11,0.11,0.62,0.62,0.58,0.58,0.43,0.50,0.50,0.30,0.13,0.55,0.14,0.19,0.01,0.21,0.96,0.32,0.32,0.22,0.82,0.39,0.21,0.00,0.00,4.73,4.73,1.26,0.01,3.73,0.00,0.00,0.25,0.01,0.02,0.12,0.16,1.01,0.57,0.33,0.00,0.00,0.00,0.19,0.45,1.36,1.46,0.03,0.04,0.37,0.14,0.04,1.90,1.90,1.89,0.01,0.01,3.57,0.03,0.03,0.01,0.01,0.06,0.07,0.02,0.18,0.00,0.00,0.10,0.72,0.72,0.32,0.01,0.01,0.45,0.65,0.65,0.45,0.10,0.11,3.04,1.27,0.00,2.12,0.19,2.76,0.00,4.06,0.27,0.36,0.14,2.15,1.11,1.13,0.87,0.12,0.13,0.00,0.13,0.07,0.00,0.00,0.01,1.26,1.32,0.05,0.01,0.08,0.73,0.50,0.68,0.23,0.03,6.78,6.78,0.23,0.23,0.02,0.02,0.15,0.02,0.00,0.06,0.01,0.00,0.00,0.02,0.00,0.02,0.19,0.04,0.44,0.06,0.04,0.09,0.62,0.11,0.34,0.02,0.04,0.32,0.37,0.11,0.04,0.68,1.69,0.00,0.00,0.11,0.01,0.64,0.44,0.03,13.03,11.00,0.53,0.35,0.08,0.07,1.35,1.36,0.04,0.04,0.34,0.20,0.24,0.00,0.00,0.10,0.02,0.01,0.01,0.01,0.01,0.20,0.18,0.18,0.01,0.09,0.02,0.64,1.20,0.20,0.01,0.01,0.20,0.20,0.49,0.02,4.57,0.02,3.18,1.44,0.08,0.17,0.06,0.06,0.53,1.11,0.17,0.04,0.00,0.54,0.54,0.26,0.76,0.03,0.01,0.07,0.31,0.01,0.04,0.00,0.02,0.82,0.15,0.29,0.26,0.00,0.01,0.32,0.00,0.01,0.00,0.10,0.04,0.00,0.07,0.01,0.11,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.50,0.22,0.00,0.03,0.04,0.01,0.02,0.00,0.29,0.39,0.26,0.26,0.43,0.03,0.38,0.02,7.24,7.24,0.13,0.00,0.00,0.05,0.06,0.06,0.02,0.05,0.03,0.00,0.00,0.08,0.06,0.04,0.03,0.10,0.06,0.19,0.08,0.07,0.05,0.06,0.00,0.05,0.02,0.03,0.00,0.03,0.00,0.33,0.06,0.06,0.01,0.02,0.12,0.06,0.04,0.05,0.02,0.00,0.00,0.03,0.00,0.13,0.80,0.00,0.00,0.03,0.01,0.05,0.05,0.06,0.05,0.01,0.00,0.02,0.00,0.02,0.08,0.07
5.00,0.18,0.02,0.47,0.00,0.42,0.09,0.46,0.88,0.76,1.50,1.50,0.10,0.10,0.07,0.00,0.00,0.04,0.04,0.04,0.59,0.77,0.02,0.03,0.07,0.97,0.36,0.97,0.00,0.19,0.72,1.27,1.27,0.27,0.27,0.07,0.50,0.50,1.08,1.08,0.18,0.18,0.59,0.59,0.58,0.58,0.42,0.48,0.48,0.31,0.14,0.57,0.14,0.17,0.01,0.24,0.96,0.33,0.33,0.22,0.80,0.46,0.24,0.00,0.00,4.78,4.78,1.28,0.01,3.74,0.01,0.00,0.25,0.01,0.02,0.12,0.17,1.00,0.57,0.32,0.00,0.00,0.01,0.20,0.45,1.36,1.46,0.03,0.04,0.36,0.14,0.04,1.92,1.91,1.91,0.01,0.01,3.59,0.01,0.01,0.01,0.01,0.06,0.06,0.02,0.21,0.00,0.00,0.08,0.72,0.72,0.32,0.01,0.01,0.45,0.64,0.64,0.44,0.09,0.10,2.92,1.24,0.00,2.13,0.18,2.87,0.00,4.09,0.27,0.38,0.19,2.16,1.13,1.15,0.83,0.11,0.12,0.00,0.12,0.07,0.00,0.00,0.01,1.28,1.35,0.07,0.01,0.08,0.73,0.50,0.77,0.29,0.03,6.78,6.78,0.23,0.23,0.02,0.02,0.15,0.03,0.00,0.04,0.01,0.00,0.00,0.02,0.00,0.02,0.19,0.03,0.44,0.07,0.07,0.09,0.61,0.10,0.35,0.02,0.04,0.32,0.37,0.11,0.05,0.68,1.70,0.00,0.00,0.12,0.01,0.63,0.42,0.02,13.23,11.08,0.53,0.35,0.07,0.07,1.35,1.36,0.04,0.04,0.35,0.25,0.23,0.00,0.00,0.11,0.02,0.01,0.01,0.04,0.04,0.25,0.18,0.18,0.01,0.09,0.02,0.64,1.18,0.17,0.01,0.01,0.18,0.18,0.47,0.02,4.52,0.02,3.21,1.39,0.08,0.16,0.05,0.05,0.52,1.09,0.18,0.03,0.00,0.53,0.53,0.26,0.78,0.03,0.01,0.07,0.30,0.02,0.05,0.00,0.02,0.83,0.15,0.28,0.26,0.00,0.01,0.32,0.00,0.01,0.00,0.10,0.04,0.00,0.07,0.01,0.11,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.50,0.23,0.00,0.04,0.06,0.01,0.02,0.00,0.27,0.38,0.24,0.24,0.42,0.04,0.40,0.02,7.32,7.32,0.13,0.00,0.00,0.05,0.06,0.06,0.03,0.06,0.03,0.00,0.00,0.08,0.06,0.04,0.03,0.10,0.05,0.20,0.07,0.07,0.05,0.06,0.01,0.06,0.02,0.03,0.00,0.03,0.00,0.33,0.06,0.05,0.01,0.02,0.12,0.06,0.04,0.05,0.02,0.00,0.00,0.03,0.00,0.13,0.80,0.00,0.00,0.03,0.01,0.05,0.05,0.06,0.05,0.01,0.00,0.02,0.00,0.02,0.08,0.08
6.00,0.19,0.01,0.41,0.00,0.41,0.08,0.45,0.86,0.74,1.48,1.48,0.10,0.10,0.07,0.00,0.00,0.04,0.04,0.03,0.61,0.80,0.02,0.03,0.06,0.86,0.37,1.04,0.00,0.22,0.73,1.29,1.29,0.25,0.25,0.06,0.50,0.50,1.08,1.08,0.20,0.20,0.57,0.57,0.58,0.58,0.42,0.47,0.47,0.30,0.14,0.57,0.13,0.17,0.01,0.24,0.94,0.33,0.33,0.21,0.78,0.47,0.25,0.00,0.00,4.87,4.87,1.29,0.01,3.71,0.03,0.01,0.22,0.00,0.02,0.12,0.16,1.02,0.58,0.33,0.00,0.00,0.01,0.20,0.47,1.36,1.46,0.03,0.04,0.35,0.14,0.04,1.89,1.89,1.88,0.01,0.01,3.56,0.01,0.01,0.01,0.01,0.06,0.06,0.02,0.24,0.00,0.00,0.06,0.70,0.70,0.33,0.01,0.01,0.47,0.63,0.63,0.44,0.08,0.09,2.86,1.20,0.00,2.15,0.18,3.10,0.00,4.19,0.28,0.37,0.19,2.22,1.14,1.16,0.80,0.11,0.13,0.00,0.12,0.06,0.00,0.00,0.01,1.31,1.37,0.07,0.01,0.08,0.73,0.50,0.77,0.31,0.04,6.78,6.78,0.23,0.23,0.02,0.02,0.16,0.03,0.00,0.04,0.01,0.00,0.00,0.02,0.00,0.02,0.20,0.03,0.48,0.08,0.08,0.08,0.61,0.10,0.34,0.02,0.04,0.31,0.39,0.11,0.05,0.68,1.68,0.00,0.00,0.12,0.01,0.63,0.40,0.02,13.62,11.37,0.55,0.34,0.07,0.06,1.35,1.36,0.05,0.05,0.34,0.26,0.20,0.00,0.00,0.10,0.02,0.00,0.01,0.05,0.05,0.26,0.18,0.18,0.01,0.09,0.02,0.64,1.17,0.16,0.01,0.01,0.17,0.17,0.41,0.02,4.58,0.02,3.20,1.44,0.08,0.16,0.05,0.05,0.52,1.10,0.17,0.03,0.00,0.53,0.53,0.25,0.77,0.03,0.01,0.07,0.29,0.03,0.05,0.00,0.02,0.79,0.14,0.29,0.27,0.00,0.02,0.35,0.00,0.01,0.00,0.11,0.04,0.00,0.07,0.01,0.12,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.45,0.23,0.00,0.05,0.06,0.02,0.03,0.00,0.25,0.37,0.21,0.21,0.42,0.04,0.41,0.02,7.46,7.46,0.14,0.00,0.00,0.05,0.06,0.06,0.03,0.06,0.03,0.00,0.00,0.09,0.08,0.04,0.03,0.10,0.05,0.20,0.07,0.06,0.05,0.06,0.01,0.07,0.02,0.03,0.00,0.03,0.00,0.34,0.06,0.05,0.01,0.02,0.12,0.06,0.04,0.04,0.02,0.00,0.00,0.03,0.00,0.13,0.80,0.00,0.00,0.03,0.01,0.05,0.05,0.06,0.05,0.01,0.00,0.02,0.00,0.02,0.08,0.09
7.00,0.18,0.01,0.40,0.00,0.41,0.08,0.46,0.86,0.74,1.46,1.46,0.09,0.10,0.07,0.00,0.00,0.04,0.04,0.03,0.51,0.67,0.02,0.02,0.05,0.76,0.34,0.94,0.00,0.18,0.61,1.07,1.07,0.28,0.28,0.07,0.48,0.48,1.04,1.04,0.20,0.20,0.58,0.58,0.59,0.59,0.43,0.47,0.47,0.30,0.14,0.55,0.13,0.16,0.01,0.24,0.96,0.33,0.33,0.20,0.75,0.38,0.22,0.00,0.00,4.86,4.86,1.30,0.01,3.66,0.01,0.00,0.24,0.00,0.02,0.12,0.17,1.03,0.59,0.33,0.00,0.00,0.00,0.21,0.45,1.35,1.45,0.03,0.04,0.34,0.15,0.04,1.90,1.90,1.89,0.01,0.01,3.50,0.05,0.05,0.01,0.01,0.06,0.06,0.02,0.22,0.00,0.00,0.05,0.70,0.70,0.33,0.01,0.01,0.45,0.61,0.61,0.45,0.08,0.09,2.78,1.19,0.00,2.16,0.17,3.06,0.01,4.11,0.27,0.37,0.16,2.17,1.12,1.14,0.79,0.14,0.13,0.00,0.11,0.06,0.00,0.00,0.01,1.30,1.37,0.06,0.01,0.08,0.74,0.51,0.64,0.27,0.04,6.78,6.78,0.22,0.22,0.02,0.01,0.15,0.03,0.01,0.04,0.01,0.00,0.00,0.01,0.00,0.02,0.19,0.04,0.47,0.08,0.06,0.08,0.60,0.10,0.39,0.02,0.04,0.32,0.38,0.11,0.05,0.68,1.69,0.00,0.00,0.12,0.01,0.65,0.48,0.04,13.55,11.13,0.53,0.35,0.06,0.06,1.35,1.36,0.04,0.04,0.35,0.26,0.29,0.00,0.00,0.11,0.02,0.01,0.01,0.03,0.03,0.26,0.18,0.18,0.01,0.09,0.02,0.64,1.28,0.16,0.01,0.01,0.19,0.19,0.40,0.03,4.60,0.02,3.19,1.46,0.09,0.16,0.05,0.05,0.51,1.06,0.16,0.03,0.00,0.52,0.52,0.24,0.77,0.03,0.01,0.07,0.29,0.02,0.04,0.00,0.02,0.77,0.14,0.26,0.24,0.00,0.03,0.35,0.00,0.01,0.00,0.10,0.04,0.00,0.07,0.01,0.12,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.45,0.23,0.00,0.04,0.05,0.02,0.03,0.00,0.24,0.36,0.18,0.18,0.43,0.04,0.42,0.02,7.37,7.37,0.13,0.00,0.00,0.05,0.05,0.06,0.02,0.05,0.03,0.00,0.00,0.08,0.07,0.04,0.03,0.10,0.05,0.15,0.07,0.06,0.05,0.06,0.01,0.07,0.02,0.03,0.00,0.03,0.00,0.33,0.06,0.05,0.01,0.02,0.12,0.06,0.04,0.05,0.02,0.00,0.00,0.03,0.00,0.13,0.80,0.00,0.00,0.03,0.01,0.05,0.05,0.06,0.05,0.01,0.00,0.02,0.00,0.02,0.09,0.09
8.00,0.20,0.01,0.40,0.00,0.41,0.08,0.48,0.86,0.74,1.48,1.48,0.09,0.10,0.07,0.00,0.00,0.04,0.04,0.04,0.49,0.65,0.02,0.02,0.04,0.67,0.37,1.01,0.00,0.20,0.59,1.03,1.03,0.30,0.30,0.07,0.48,0.48,1.05,1.05,0.18,0.18,0.57,0.57,0.62,0.62,0.46,0.46,0.46,0.30,0.13,0.58,0.13,0.15,0.01,0.24,0.95,0.33,0.33,0.21,0.76,0.45,0.25,0.00,0.00,4.82,4.82,1.31,0.01,3.66,0.00,0.00,0.26,0.01,0.02,0.12,0.17,1.03,0.59,0.34,0.00,0.00,0.00,0.20,0.46,1.35,1.44,0.03,0.04,0.33,0.15,0.04,1.90,1.90,1.89,0.01,0.01,3.53,0.05,0.05,0.01,0.01,0.05,0.06,0.02,0.20,0.00,0.00,0.04,0.70,0.70,0.33,0.01,0.01,0.46,0.63,0.63,0.46,0.08,0.09,2.79,1.20,0.00,2.19,0.18,3.01,0.01,4.07,0.27,0.37,0.16,2.15,1.11,1.13,0.80,0.13,0.14,0.00,0.11,0.06,0.00,0.00,0.01,1.29,1.35,0.05,0.01,0.08,0.74,0.51,0.63,0.30,0.04,6.78,6.78,0.23,0.23,0.02,0.01,0.15,0.03,0.01,0.04,0.01,0.00,0.00,0.01,0.00,0.02,0.19,0.04,0.47,0.07,0.06,0.08,0.61,0.10,0.38,0.02,0.04,0.31,0.38,0.11,0.05,0.68,1.68,0.00,0.00,0.12,0.01,0.69,0.46,0.04,13.51,11.02,0.54,0.36,0.06,0.05,1.35,1.36,0.04,0.04,0.34,0.25,0.29,0.00,0.00,0.11,0.02,0.01,0.01,0.02,0.02,0.25,0.17,0.17,0.01,0.09,0.02,0.64,1.26,0.17,0.01,0.01,0.18,0.18,0.40,0.03,4.65,0.02,3.18,1.51,0.09,0.16,0.05,0.05,0.51,1.07,0.16,0.03,0.00,0.53,0.53,0.23,0.76,0.03,0.01,0.07,0.28,0.01,0.04,0.00,0.02,0.78,0.14,0.27,0.25,0.00,0.02,0.34,0.00,0.01,0.00,0.10,0.04,0.00,0.07,0.01,0.12,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.46,0.23,0.00,0.04,0.06,0.02,0.03,0.00,0.23,0.35,0.16,0.16,0.46,0.04,0.40,0.02,7.31,7.31,0.13,0.00,0.00,0.05,0.05,0.06,0.03,0.06,0.03,0.00,0.00,0.09,0.06,0.04,0.03,0.09,0.05,0.16,0.07,0.06,0.05,0.06,0.01,0.06,0.02,0.03,0.00,0.03,0.00,0.33,0.06,0.06,0.01,0.02,0.12,0.06,0.04,0.04,0.01,0.00,0.00,0.03,0.00,0.13,0.80,0.00,0.00,0.03,0.01,0.05,0.05,0.06,0.05,0.01,0.00,0.02,0.00,0.02,0.09,0.08
