"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CS INTIPAMPA EXP","CTCASAGRANDE"
22.00,14.92,16.75,15.75,14.00,2.90,7.90,5.80,7.30,1.20,0.00,3.00,20.00,17.31,16.34,10.73,0.00,0.00,11.71,50.85,5.10,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,14.07,20.58,64.60,2.18,27.00,5.00,18.05,130.82,17.95,36.36,0.60,19.51,19.51,19.51,1.20,60.06,9.00,19.51,6.00,10.80,8.30,6.20,2.40,4.28,3.94,18.00,0.00,0.00,0.92,1.00,67.37,75.46,4.28,6.82,102.32,90.72,64.36,0.40,1.36,78.88,241.89,11.00,208.00,37.29,23.00
23.00,14.70,16.08,15.55,14.00,2.90,7.90,5.80,7.30,1.20,0.00,3.00,20.00,17.48,16.70,10.73,0.00,0.00,12.96,57.81,5.10,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,14.14,20.38,65.42,2.18,27.00,5.00,18.05,118.18,17.95,36.34,0.60,19.51,19.51,19.51,1.20,63.49,9.00,19.51,6.00,10.80,8.30,6.20,2.40,4.16,4.21,18.00,0.00,0.00,0.91,1.00,69.12,76.68,4.51,7.10,100.58,91.31,68.80,0.40,1.36,78.61,241.81,11.00,208.00,41.44,23.00
24.00,14.45,15.36,15.47,14.00,2.90,7.90,5.80,7.30,1.20,0.00,3.00,20.00,16.87,17.10,10.73,0.00,0.00,14.46,64.05,5.10,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,14.25,19.81,65.46,2.18,27.00,5.00,18.05,120.17,17.95,36.17,0.60,19.51,19.51,19.51,1.20,66.69,9.00,19.51,6.00,10.80,8.30,6.20,2.40,3.90,4.32,18.00,0.00,0.00,0.93,1.00,70.38,77.77,4.70,7.29,98.31,91.27,72.82,0.40,2.00,78.30,242.55,11.00,208.00,41.44,23.00
25.00,14.16,14.52,15.16,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,16.66,17.31,10.73,0.00,0.00,15.53,67.89,5.10,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,14.30,19.40,65.96,2.18,27.00,5.00,18.05,121.64,17.95,35.69,0.60,19.51,19.51,19.51,1.20,73.65,9.00,19.51,6.00,10.80,8.30,6.20,2.40,3.63,4.29,18.00,0.00,0.00,0.92,1.00,71.02,78.47,4.80,7.41,96.21,90.18,77.61,0.40,2.00,78.02,244.32,11.00,206.00,41.44,23.00
26.00,13.77,14.09,14.48,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,17.11,17.20,10.73,0.00,0.00,16.46,70.92,5.10,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,14.15,19.04,66.61,2.18,27.00,5.00,18.05,121.14,17.95,35.55,0.60,19.51,19.51,19.51,1.20,81.88,9.00,19.51,6.00,10.80,8.30,6.20,2.40,3.37,4.21,18.00,0.00,0.00,0.92,1.00,71.44,79.04,4.87,7.49,95.34,88.74,82.65,0.30,2.00,78.00,246.18,11.00,204.00,37.29,23.00
27.00,12.98,14.13,13.58,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,17.67,17.01,10.73,0.00,0.00,17.14,72.07,5.10,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,13.87,18.81,66.46,2.18,27.00,5.00,18.05,121.07,17.95,35.43,0.60,19.51,19.51,19.51,1.20,93.14,9.00,19.51,6.00,10.80,8.30,6.20,2.40,3.56,4.21,18.00,0.00,0.00,0.92,1.00,70.55,77.19,4.80,7.29,94.75,87.88,90.85,0.20,2.00,77.89,245.05,11.00,199.00,33.15,23.00
28.00,11.94,14.06,12.38,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,17.61,16.91,10.73,0.00,0.00,17.74,72.60,5.10,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,13.70,18.62,66.05,2.18,27.00,5.00,18.05,122.01,17.95,35.40,0.60,19.51,19.51,19.51,1.20,105.43,9.00,19.51,6.00,10.80,8.30,6.20,2.40,3.90,4.24,18.00,0.00,0.00,0.77,1.00,69.22,74.55,4.68,7.01,94.76,87.22,100.11,0.20,2.00,77.29,241.80,11.00,194.00,29.01,23.00
29.00,10.86,14.16,11.09,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,17.16,16.68,10.73,0.00,0.00,18.49,72.57,5.10,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,13.55,18.27,65.07,2.18,27.00,5.00,18.05,122.77,17.95,34.75,0.60,19.51,19.51,19.51,1.20,112.36,9.00,19.51,6.00,10.80,8.30,6.20,2.40,4.39,4.66,18.00,0.00,0.00,0.75,1.00,67.89,72.93,4.44,6.71,94.36,85.54,105.70,0.10,2.00,76.10,238.23,11.00,185.00,24.86,23.00
30.00,9.56,14.28,9.93,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,16.24,16.31,10.73,0.00,0.00,19.28,72.36,5.10,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,13.29,17.88,63.91,2.18,27.00,5.00,18.05,119.65,17.95,33.02,0.60,19.51,19.51,19.51,1.20,117.50,9.00,19.51,6.00,10.80,8.30,6.20,2.40,4.93,5.21,18.00,0.00,0.00,0.70,1.00,66.56,71.66,4.16,6.42,93.36,83.53,110.07,0.10,2.00,75.19,232.93,11.00,176.00,20.72,23.00
31.00,7.83,14.16,8.38,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,14.73,15.70,10.73,0.00,0.00,19.69,71.81,4.60,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,12.78,17.65,63.20,2.18,27.00,5.00,18.05,116.31,17.95,30.81,0.60,19.51,19.51,19.51,1.20,120.48,9.00,19.51,6.00,10.80,8.30,6.20,2.40,5.18,5.37,18.00,0.00,0.00,0.59,1.00,63.78,70.18,3.98,6.12,90.12,81.99,113.52,0.10,2.00,72.38,224.21,11.00,143.00,16.58,23.00
32.00,5.28,13.98,5.63,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,12.71,14.80,10.73,0.00,0.00,19.98,71.15,6.80,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,11.97,17.48,62.64,2.18,27.00,5.00,18.05,107.75,17.95,27.92,0.60,19.51,19.51,19.51,1.20,122.74,9.00,19.51,6.00,10.80,8.30,6.20,2.40,5.33,5.40,18.00,0.00,0.00,0.43,1.00,60.51,68.63,3.85,5.82,83.48,80.60,116.67,0.10,2.00,63.97,208.87,11.00,109.00,12.43,23.00
33.00,2.79,14.02,3.11,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,5.71,12.77,10.73,0.00,0.00,20.04,70.63,7.00,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,9.98,17.35,61.39,2.18,27.00,5.00,18.05,77.71,17.95,20.17,0.60,19.51,19.51,19.51,1.20,123.15,9.00,19.51,6.00,10.80,8.30,6.20,2.40,4.91,4.60,18.00,0.00,0.00,0.37,1.00,59.19,67.99,3.49,5.36,66.12,78.15,116.72,0.10,2.00,45.64,173.33,11.00,55.00,8.29,23.00
34.00,1.11,13.99,0.91,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.48,8.74,10.73,0.00,0.00,20.03,70.16,7.00,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,6.10,17.24,59.91,2.18,27.00,5.00,18.05,42.53,17.95,10.52,0.60,19.51,19.51,19.51,1.20,122.94,9.00,19.51,6.00,10.80,8.30,6.20,2.40,4.29,3.51,18.00,0.00,0.00,0.25,1.00,58.51,67.66,3.07,4.86,37.63,75.34,115.75,0.00,2.00,21.57,124.10,11.00,2.00,4.14,23.00
35.00,0.24,14.10,0.02,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,4.00,10.73,0.00,0.00,19.36,68.78,7.00,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,1.93,17.14,58.46,2.18,27.00,5.00,18.05,16.10,17.95,4.11,0.60,19.51,19.51,19.51,1.20,121.73,9.00,19.51,6.00,10.80,8.30,6.20,2.40,3.82,2.81,18.00,0.00,0.00,0.09,1.00,55.16,65.74,2.61,4.01,15.08,74.03,113.00,0.00,2.00,7.47,70.53,11.00,1.00,2.07,23.00
36.00,0.04,13.95,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,1.33,10.73,0.00,0.00,18.46,67.09,7.60,0.00,15.61,3.40,18.54,10.00,11.71,15.61,1.40,0.36,17.04,57.01,2.18,27.00,5.00,18.05,4.06,17.95,0.95,0.60,19.51,19.51,19.51,1.20,120.20,9.00,19.51,6.00,10.80,8.30,6.00,2.40,3.38,2.22,18.00,0.00,0.00,0.04,1.00,50.92,63.29,2.13,3.03,3.76,73.21,109.66,0.00,2.00,1.80,19.15,11.00,0.00,0.00,23.00
37.00,0.00,13.96,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,0.00,10.73,0.00,0.00,17.47,64.00,7.50,0.00,15.61,3.40,18.54,10.00,11.71,15.61,1.40,0.00,16.80,54.67,2.18,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,114.23,9.00,19.51,6.00,10.80,8.30,6.00,2.40,2.97,1.79,18.00,0.00,0.00,0.00,1.00,45.73,62.53,1.86,2.50,0.00,71.59,102.41,0.00,2.00,0.00,0.14,11.00,0.00,0.00,23.00
38.00,0.00,14.09,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,0.00,10.73,0.00,0.00,16.46,60.43,7.30,0.00,15.61,3.40,18.54,10.00,11.71,15.61,1.40,0.00,16.50,52.03,2.18,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,106.79,9.00,19.51,6.00,10.80,8.30,6.00,2.40,2.55,1.41,18.00,0.00,0.00,0.00,1.00,40.22,62.34,1.66,2.12,0.00,69.70,93.86,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
39.00,0.00,12.97,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,0.00,10.73,0.00,0.00,15.85,56.12,7.30,0.00,15.61,3.40,18.54,10.00,11.71,15.61,1.40,0.00,16.14,49.63,2.18,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,89.25,9.00,19.51,6.00,10.80,8.30,6.00,2.40,2.07,1.02,18.00,0.00,0.00,0.00,1.00,35.47,61.18,1.57,1.89,0.00,67.67,78.56,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
40.00,0.00,12.50,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,0.00,10.73,0.00,0.00,15.38,51.56,7.30,0.00,15.61,3.40,18.54,10.00,11.71,15.61,1.40,0.00,15.76,47.31,2.18,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,68.34,9.00,19.51,6.00,10.80,8.30,6.00,2.40,1.56,0.63,18.00,0.00,0.00,0.00,1.00,30.99,59.69,1.51,1.71,0.00,65.58,61.01,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
41.00,0.00,12.76,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,0.00,10.73,0.00,0.00,15.08,46.76,7.30,0.00,15.61,3.40,18.54,10.00,11.71,15.61,1.40,0.00,15.15,45.33,2.18,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,56.45,9.00,19.51,6.00,10.80,8.30,6.00,2.40,1.18,0.41,18.00,0.00,0.00,0.00,1.00,30.69,60.11,1.49,1.62,0.00,62.95,47.79,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
42.00,0.00,13.60,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,0.00,10.73,0.00,0.00,14.84,41.88,7.30,0.00,15.61,3.40,18.54,10.00,11.71,15.61,1.40,0.00,14.47,43.46,2.18,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,47.56,9.00,19.51,6.00,10.80,8.30,6.00,2.40,0.85,0.24,18.00,0.00,0.00,0.00,1.00,31.79,61.15,1.47,1.56,0.00,60.12,36.03,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
